Name,Age,Info
A. J. Watson,90,American Hall of Fame race car builder and mechanic (Pat Flaherty)
A. Malarmannan,77,Indian politician
Abbas Kamandi,62,Iranian Kurdish singer
Adamu Atta,86,"Nigerian politician, Governor of Kwara State (1979–1983), member of the House of Representatives (1976–1979)"
Agshin Alizadeh,76,Soviet and Azerbaijani composer
Al Bahathri,32,American-bred British-trained Thoroughbred racehorse. (death announced on this date)
Al Pease,92,British-born Canadian Hall of Fame racing driver (Formula One)
Alan Bestic,92,Irish journalist
Alan J. Friedman,71,"American physicist, pancreatic cancer"
Alan Woodman,58,Australian VFL football player (Geelong)
Albert Attalla,82,American nuclear physicist
Alexander Murray Macbeath,90,British mathematician
Alf Ramsøy,88,"Norwegian long-distance runner, cross-country skier and actor"
Alfred Jaretzki III,94,American surgeon and academic
Alicia Ghiragossian,77,Argentine poet and translator
Alireza Soleimani,58,"Iranian Olympic freestyle wrestler (1992), world champion (1989), heart attack"
Allan Folsom,72,"American novelist (The Day After Tomorrow), metastatic melanoma"
Allan Potts,79,"New Zealand Olympic track and field coach, official and runner, President of Athletics New Zealand (2002–2003), bone cancer"
Allen Kent,92,American computer scientist
Altamiro Rossato,88,"Brazilian Roman Catholic prelate, Bishop of Marabá (1985–1989), Archbishop of Porto Alegre (1991–2001)"
Amalendu De,84,Indian historian
Amik Kasoruho,81,"Albanian author and publicist, pulmonary disease"
Anand Modak,63,"Indian musician and film composer, heart attack"
Andor Elbert,79,Canadian canoeist
Andrea Rocchelli,30,"Italian photojournalist, mortar attack"
Andrei Mironov,60,"Russian journalist and human rights activist, mortar attack"
Andrew Quintero,51,"American scientist and entrepreneur (JumpStartFund), drowned"
Andrey Korneyev,40,"Russian swimmer, Olympic bronze medalist (1996) and European aquatics champion (1995, 1997), stomach cancer"
André Goursolle,82,French Olympic rower
André Popp,90,French composer
Andrés Carrasco,67,"Argentine neurologist, challenged Monsanto over safety of glyphosate"
Andy Olsen,83,American baseball umpire
Anna Berger,91,"American actress (Ghost World, The Sopranos, You Don't Mess with the Zohan)"
Anna Pollatou,30,"Greek rhythmic gymnast, Olympic bronze medalist (2000), traffic collision"
Antanas Šurna,75,Lithuanian actor
Anthony Villanueva,69,"Filipino featherweight boxer, Olympic silver medalist (1964), heart attack"
Antony Hopkins,93,"British composer, conductor and pianist"
Anwar Ahmed Khan,80,"Pakistani field hockey player, Olympic champion (1960) and dual silver medalist (1956, 1964)"
April Jace,40,"American athlete, shot"
Arizal,71,Indonesian director
Arthur Cromarty,94,"American judge, member of the New York Supreme Court, heart failure"
Arthur E. Drumm,84,"American inventor, environmentalist, and military subcontractor"
Arthur Gelb,90,"American newspaper editor and critic (The New York Times), complications from a stroke"
Arthur Getagazhev,38,"Russian Ingush militant leader, shot"
Assi Dayan,68,Israeli film director and actor
Aurora Bretón,65,"Mexican Olympic archer (1972, 1984, 1988, 1992) and executive, President of the Mexican Archery Federation"
Aziz Sattar,88,"Malaysian actor, complications from a heart attack"
Azlan Shah of Perak,86,"Malaysian royal, Yang di-Pertuan Agong (1989–1994), Sultan of Perak (since 1984), Lord President of the Supreme Court (1982–1984), Chief Justice (1979–1982)"
Babis Angourakis,63,"Greek politician, MP for Athens (1997–2000), MEP for the KKE (since 2009), aneurysm"
Barbara Knudson,86,"American actress (Meet Danny Wilson, The Jayhawkers!, The Cry Baby Killer)"
Barbara Murray,84,"English actress (Passport to Pimlico, The Plane Makers), heart attack"
Barbara Worley,79,Australian sports administrator
Baselios Marthoma Didymos I,92,"Indian Orthodox Church hierarch, Catholicos of The East and Malankara Metropolitan (2005–2010)"
Ben Hoberman,92,"American radio executive (KABC, ABC Radio), pioneered talk radio format in the United States, complications from lung cancer"
Bern Bennett,92,American radio and television announcer
Berniece Baker Miracle,94,American writer
Bert A. Betts,90,American politician
Bertha Gilkey,65,"American community activist, cancer"
Beverly Long,81,"American actress (Rebel Without a Cause, Father Knows Best)"
Bi Hao,86,Chinese military commander
Bill Coughlin,91,"American newspaper journalist (Los Angeles Times), editor (Washington Daily News) and novelist, Pulitzer Prize winner for Public Service (1990)"
Bill Nunn,89,"American editor (Pittsburgh Courier) and football executive (Pittsburgh Steelers), complications from a stroke"
Billie Fleming,100,English long-distance cyclist
Billy Frank Jr.,83,American Nisqually tribal fishing rights activist
Billy Glide,43,"American pornographic actor, alcohol intoxication"
Billy Harrell,85,American baseball (Cleveland Indians) and basketball player (Siena Saints)
Bjørn Barth,83,Norwegian diplomat
Bob Duynstee,93,"Dutch politician, member of the House of Representatives (1956–1967) and State Secretary for Defence (1967–1971)"
Bob Houbregs,82,"Canadian Hall of Fame basketball player (University of Washington, Milwaukee Hawks, Detroit Pistons)"
Bob Hoysted,88,"Australian racehorse trainer (Manikato, Rose of Kingston, Sydeston)"
Bob Odom,78,American politician and power broker
Bobby Gregg,78,"American drummer (Bob Dylan, Simon & Garfunkel) and record producer"
Bohdan Skaradziński,83,Polish writer and social activist
Bongani Masuku,50,"South African singer (Johnny Clegg), shot"
Brad Mooney,83,"American rear admiral, Chief of Naval Research (1983–1987)"
Brajanath Ratha,78,Indian Oriya poet
Brian Blackburn,85,Australian Olympic gymnast
Brian Marchinko,65,"Canadian ice hockey player (Toronto Maple Leafs, New York Islanders)"
Brij Bihari Chaubey,73,Indian academic
Bruce Bowley,92,Australian cricketer
Bruce Crabtree,90,American architect and politician
Bud Hollowell,71,American baseball player and manager
Bud Osborn,66,Canadian poet and activist
Bunny Yeager,85,"American model and photographer, heart failure"
Butler Derrick,77,"American politician, member of the House of Representatives for South Carolina (1975–1995) and SC House of Representatives (1969–1975), cancer"
C. P. Krishnan Nair,92,"Indian hotelier, founder and chairman of The Leela Palaces, Hotels and Resorts, recipient of the Padma Bhushan (2010)"
Camille Lepage,26,French photojournalist
Carlo Weber,80,German architect (Auer+Weber+Assoziierte)
Carmen Alardín,80,"Mexican poet, writer and translator"
Carmen Argibay,74,"Argentine judge, member of the Supreme Court (since 2005), heart attack"
Catherine M. Abate,66,"American politician, member of the New York Senate (1994–1998), uterine cancer"
Cedric Thornberry,77,"British lawyer, Assistant-Secretary-General of the United Nations"
Celso Pereira de Almeida,86,"Brazilian Roman Catholic prelate, Bishop of Porto Nacional (1976–1995) and Itumbiara (1995–1998)"
Charles Angell,84,American politician
Charles Marowitz,80,"American playwright, stage director and theatre critic, complications from Parkinson's disease"
Charles Swithinbank,87,British glaciologist
Charles W. Robinson,94,"American businessman and diplomat, Deputy Secretary of State (1976–1977)"
Charlie Boney,89,American architect
Charlie Mead,93,Canadian baseball player (New York Giants)
Chelokee,10,"American thoroughbred racehorse, euthanized"
Chet Jastremski,73,"American swimmer, Olympic bronze medalist (1964) and 100-meter breaststroke world-record holder"
Chhanda Gayen,34,"Indian mountain climber, avalanche"
Chou Meng-tieh,92,"Taiwanese poet and writer, multiple organ dysfunction syndrome"
Chris Duckworth,81,South African cricketer
Christine Charbonneau,70,Canadian singer and songwriter
Christine Daure-Serfaty,87,French human rights activist and writer
Christine Quinn-Brintnall,62,"American judge, member (2000–2014) and Chief Judge (2012–2013) of the Washington Court of Appeals, melanoma"
Chuck Lumsden,81,Canadian football player (Winnipeg Blue Bombers)
Chukwuedu Nwokolo,93,Nigerian doctor and medical researcher
Ciro de Quadros,74,"Brazilian physician, cancer"
Clara W. Hall,83,American research chemist
Clarence Ellis,71,American computer scientist
Claude Lavoie Richer,84,Canadian Olympic cross country skier (1952)
Clive Clark,73,English footballer (West Bromwich Albion)
Clyde Snow,86,"American forensic anthropologist, cancer and emphysema"
