Name,Age,Info
A. Richard Diebold Jr.,80,American linguistic anthropologist
Abby Singer,96,"American production manager (Remington Steele, St. Elsewhere), cancer"
Adolfo Suárez,81,"Spanish politician and lawyer, Prime Minister (1976–1981) and leader of Spanish transition to democracy, Duke of Suárez (since 1981), respiratory infection"
Adrian Taylor,60,"American television news producer (60 Minutes, The Early Show), winner of the Peabody Award (2013), pancreatic cancer"
Ahmad Narouei,51,"Iranian Sunni theologian, human rights activist and journalist"
Ahmad Sardar,40,"Afghan journalist (Agence France-Presse), shot"
Ahmad Tejan Kabbah,82,"Sierra Leonean politician, President (1996–1997, 1998–2007)"
Ahmet Yorulmaz,81,Turkish writer
Ailsa McKay,50,"Scottish economist and government policy advisor, cancer"
Aino-Maija Tikkanen,86,"Finnish actress (The Harvest Month, Mother of Mine), recipient of the Order of the Lion of Finland (1983)"
Al Cihocki,89,American baseball player (Cleveland Indians)
Al Harewood,90,American jazz drummer
Alain Resnais,91,"French film director (Night and Fog, Hiroshima mon amour)"
Alan Heyman,82,American-born South Korean traditional music scholar
Alan Rodgers,54,"American author and poet, winner of the Bram Stoker Award for Best Long Fiction (1987)"
Albert Dormer,88,British bridge player
Alec Gaskell,81,English footballer
Alejandro Zaffaroni,91,"Uruguayan-born American chemist and entrepreneur, dementia"
Alemayehu Atomsa,45,"Ethiopian politician, President of Oromia Region (2010–2014), typhoid fever"
Alexander Macdonald,95,"Canadian politician, MP (1957–1958)"
Alexander Pochinok,56,"Russian economist, Minister of Taxes and Levies (1999–2000), Minister of Labor and Social Development (2000–2004), cardiac arrest"
Ali Anwar,79,Bangladeshi litterateur and translator
Alias Ali,75,"Malaysian politician and newspaper editor (Bernama), MP for Hulu Terengganu (1978–1995), Chairman of Agro Bank, colon cancer"
Alice Raftary,86,American educator of blind adults
Allen Maxwell,70,"American politician, member of the Arkansas House of Representatives (2004–2010), Mayor of Monticello, Arkansas, heart attack"
Anatoly Kuznetsov,83,Russian actor (White Sun of the Desert)
Andrew Kenneth Burroughs,60,British consultant physician
Andrzej Grzegorczyk,91,Polish mathematician
André Lavagne,100,French composer
Andy Gilpin,93,Canadian Olympic champion ice hockey player (1948)
Angelo Martino Colombo,78,Italian footballer
Ann Howard,79,"English mezzo-soprano, pulmonary embolism"
Ann Kiemel Anderson,68,"American religious speaker and author, cancer"
Anthony Beattie,69,"British civil servant, complications from a fall"
Antoni Opolski,100,Polish physicist
Antonio Hidalgo,71,Spanish footballer (Celta Vigo)
Ara Shiraz,72,"Armenian architect and sculptor, complications from stroke"
Arne Løvlie,83,Norwegian zoologist
Arnulfo Mendoza,59,"Mexican artist and weaver, heart attack"
Arsenio Valdez,71,Paraguayan footballer
Art Kenney,97,American baseball player (Boston Bees)
Asep Sunandar Sunarya,58,"Indonesian wayang golek puppeteer, heart attack"
Ashley Booth,76,"Scottish footballer (St Johnstone, East Fife)"
Augustin Deleanu,69,Romanian footballer (Dinamo București)
Avraham Yaski,86,"Romanian-born Israeli architect and academic, recipient of the Israel Prize (1982)"
B. Palaniappan,83,Indian gynaecologist
Bahram Askerov,80,Azerbaijani physicist
Bangaru Laxman,74,"Indian politician, President of the Bharatiya Janata Party (2000–2001), cardiac arrest"
Barbara Gray,87,American politician
Barbara Halloran Gibbons,80,American cookbook author and columnist
Barbro Kollberg,96,Swedish actress
Barnet M. Levy,97,American oral pathologist
Barrie Cooke,83,English-born Irish artist
Ben Johnson,74,"American Makah tribal politician and fisheries expert, heart attack"
Ben Staartjes,85,Dutch Olympic sailor
Benjamin Enríquez,83,Filipino boxer
Benjamin Lambert,77,"American politician, member of the Virginia House of Delegates (1978–1986) and Senate (1986–2008)"
Berkin Elvan,15,"Turkish student, head trauma from projected tear-gas canister"
Bertrando,25,"American Thoroughbred Champion racehorse (Woodward Stakes, Goodwood Breeder's Cup Handicap, Pacific Classic Stakes)"
Bhuvnesh Chaturvedi,85,"Indian politician, State Minister (1993–1996), MP (1978–1996) and Rajasthan MLA for Kota (1972–1977)"
Bill Ballard,67,"Canadian concert promoter and sport franchise owner (Toronto Maple Leafs), cancer"
Bill Boedeker,90,American football player (Cleveland Browns)
Bill Icke,93,"Australian rules footballer (South Melbourne, Geelong)"
Bill Knott,73,American poet
"Billy ""The Texan"" Longley",88,Australian criminal
Billy Mundi,71,"American drummer (The Mothers of Invention, Rhinoceros), complications from diabetes"
Billy Robinson,74,British wrestler and trainer
Birgitta Valberg,97,Swedish actress
Bo Callaway,86,"American politician, Secretary of the Army, member of the US House of Representatives for Georgia, complications from a brain hemorrhage"
Bob Charles,72,English footballer (Southampton)
Bob Crow,52,"British trade unionist, General Secretary of the RMT (since 2002), aneurysm and heart attack"
Bob Larbey,79,"British comedy scriptwriter (Please Sir!,  The Good Life, As Time Goes By)"
Bob Ringma,85,Canadian politician and army officer
Bob Thomas,92,American journalist (Associated Press) and biographer
Bobby Croft,68,"Canadian basketball player (Kentucky Colonels, Texas Chaparrals), first Canadian to get a full scholarship to NCAA school for basketball"
Bobby Thompson,74,"American football player (Detroit Lions, Montreal Alouettes)"
Boris Pustyntsev,78,Russian human rights activist
Brett Borgen,79,Norwegian writer
Bridget Hyem,80,Australian Olympic equestrian
Bryan Gahol,36,"Filipino basketball player, traffic collision"
Bryan Orritt,77,"Welsh footballer (Birmingham City, Middlesbrough), stroke"
Buck Melton,90,"American politician, author and lawyer, Mayor of Macon, Georgia (1975–1979)"
Bud Bulling,61,"American baseball player (Minnesota Twins, Seattle Mariners)"
Buren Fowler,54,"American rock and roll guitarist (Drivin' N Cryin', R.E.M.)"
Calvin Palmer,73,"English footballer, cancer"
Cao Shunli,52,"Chinese human rights activist, complications from pneumonia"
Carlos Camus,87,"Chilean Roman Catholic prelate, Bishop of Copiapó (1968–1976) and Linares (1976–2003)"
Carlos Miguel Benn,89,Argentine yacht racer. (death announced on this date)
Carlos Moreno,75,"Argentine actor and director, heart attack"
Carmelo Bossi,74,Italian Olympic silver-medalist boxer (1960) and world junior middleweight champion (1970-1971)
Catherine Hayes Bailey,92,American plant geneticist
Catherine Obianuju Acholonu,62,"Nigerian academic and feminist scholar, kidney failure"
Cecil Abbott,89,"Australian police chief, Commissioner of New South Wales Police (1981–1984)"
Cees Veerman,70,Dutch singer and musician (The Cats)
Celmira Luzardo,61,Colombian television actress
Cesare Segre,85,"Italian philologist, semiotician and literary critic"
Charles Keating,90,"American banker, key figure in the savings and loan crisis"
Charley Feeney,89,American sportswriter
Charlotte Brooks,95,American photographer (Look)
Christian Casadesus,101,French actor
Christine Buchegger,71,"Austrian actress, complications from surgery"
Christine Buckley,67,"Irish activist, breast cancer"
Chu Teh-Chun,93,Chinese-born French painter
Chuck Kress,92,American baseball player (Chicago White Sox)
Chuck Scherza,91,"Canadian ice hockey player (Boston Bruins, New York Rangers)"
Chérifa,88,Algerian singer-songwriter
Clarence C. Jamison,95,American fighter pilot (Tuskegee Airmen)
Clarissa Dickson Wright,66,English celebrity chef and television personality (Two Fat Ladies)
Clément Sagna,71,Senegalese Olympic athlete
Curtis McClarin,44,"American actor (The Happening, Law & Order), brain aneurysm"
Cynthia Lynn,77,"Latvian-born American actress (Hogan's Heroes), multiple organ failure"
DJ Edwin,46,"Australian DJ, remixer, songwriter and producer, heart attack"
Dame Elaine Kellett-Bowman,90,"British politician and barrister, MP for Lancaster (1970–1997) and MEP (1975–1984)"
Dane Witherspoon,56,"American actor (Santa Barbara, Capitol)"
Danny Pierce,93,American artist
Dave Brockie,50,"Canadian-born American heavy metal singer (Gwar), heroin overdose"
Dave O'Brien,57,"American collegiate athletic director (Long Beach State, Temple, Northeastern), cancer"
Dave Sampson,73,English rock singer
David A. Trampier,59,American fantasy gaming artist (Dungeons & Dragons)
David Beaglehole,76,New Zealand physicist
David Brenner,78,"American comedian, cancer"
David Hannay,74,Australian film producer
David Henshaw,74,New Zealand cartoonist
David Koff,74,"American documentary film maker and political activist, suicide"
David Sive,91,American environmental lawyer
David Smith,88,American Olympic champion sailor (1960)
David Talmage,94,American immunologist
David Yeagley,62,American Comanche political writer
Dean Bailey,47,"Australian football player (Essendon) and coach (Melbourne), lung cancer"
Deborah Backer,54,"Guyanese politician, Deputy Speaker of the National Assembly"
Denké Kossi Wazo,55,Togolese footballer
Dennis Jackson,82,English footballer (Aston Villa)
Derek Knee,91,British military interpreter (Field Marshal Montgomery)
Derek Martinus,82,"British television director (Doctor Who, Blake's 7, Z-Cars), Alzheimer's disease"
Dick Guidry,84,"American politician, member of the Louisiana House of Representatives (1950–1954, 1964–1976)"
Dick Heller,76,American sportswriter (The Washington Times)
Dil Bahadur Lama,84,"Nepali politician and police official, cardiac arrest"
Dimitrios Pappos,74,Greek Olympic skier
Don Ingalls,95,"American television writer and producer (Fantasy Island, T. J. Hooker, 12 O'Clock High)"
Donald Crothers,77,American chemist
Donald Mahley,71,"American diplomat and army officer, representative to the Organisation for the Prohibition of Chemical Weapons, pancreatic cancer"
Donald Michael Kraig,62,"American occultist author and practitioner, pancreatic cancer"
Doru Tureanu,60,"Romanian Olympic ice hockey player (1976, 1980)"
Dov Schperling,76,Latvian-born Israeli Zionist activist
Dzintars Krišjānis,55,Latvian Olympic rower
Ebrahim Yazdan Panah,75,Iranian Olympic middle-distance runner
Eckart Höfling,77,German Catholic priest and missionary
Eddie Lawrence,95,"American actor, comedian and singer"
Edmond Harjo,96,"American Seminole Code Talker during World War II, recipient of the Congressional Gold Medal (2013), heart attack"
Edmund Levy,72,"Israeli judge, member of the Supreme Court (2001–2012)"
Edward E. Masters,89,"American diplomat, Ambassador to Bangladesh (1976–1977) and Indonesia (1977–1981)"
Edwin Kagin,73,"American lawyer, national legal director for the American Atheists, heart disease"
Egon Sendler,90,German-born French Jesuit priest and art historian
Eileen Colgan,80,"Irish actress (Far and Away, My Left Foot, Angela's Ashes)"
Elbert Gill,82,"American politician, member of the Tennessee House of Representatives (1966–1986)"
