Name,Age,Info
AKM Yusuf,87,Bangladeshi politician
Aaron Allston,53,"American game designer (Dungeons & Dragons) and sci-fi author (X-Wing), heart failure"
Abdul Salam Kanaan,83,Jordanian politician
Abdul-Karim Gharaybeh,91,"Jordanian historian, academic and politician, member of the Senate (2005–2007)"
Abe Woodson,79,American football player (San Francisco 49ers)
Achille Giovannoni,88,French Olympic rower
Ahmed Mirza Jamil,92,Pakistani calligrapher
Al Berard,53,"American Cajun musician, aneurysm"
Al Greene,59,American baseball player (Detroit Tigers)
Al Vandeweghe,93,American football player (Buffalo Bisons)
Alan R. Katritzky,85,British chemist
Albert Kapikian,83,Armenian-American virologist
Albert Krajmer,80,Slovak Olympic rower
Alberto Benavides de la Quintana,93,Peruvian businessman and engineer
Albin W. Norblad,74,"American attorney and jurist, Oregon Circuit Court Judge (since 1973), brain hemorrhage"
Aldo Colombini,63,Italian magician
Alex Russell,91,Northern Irish footballer
Alexander Abashian,83,American particle physicist
Alexis Hunter,65,"New Zealand-born British painter and photographer, motor neurone disease"
Alfred Kadushin,97,American social worker
Alfred S. Yue,95,American engineer and professor emeritus
Alfredo Sinclair,98,"Panamanian artist, heart failure"
Alice Babs,90,"Swedish singer and actress, Alzheimer's disease"
Alice Herz-Sommer,110,"Czech-British supercentenarian, world's oldest Holocaust survivor, subject of The Lady in Number 6"
Alison Jolly,76,American primatologist and author
Alister Leat,28,"New Zealand judoka, suicide"
Allan Le Nepveu,86,Australian rules footballer (Hawthorn)
Alphonse Arzel,86,"French politician, Senator for Finistère (1980–1998)"
Amadou Meïté,64,"Ivorian Olympic sprinter (1972, 1976)"
Amarkant,88,Indian writer
Ana María Moix,66,"Spanish writer, cancer"
Andrea Joyce Stone,65,American Mayanist
André Delattre,82,French politician
Andy Paton,91,Scottish footballer
Angela Baca,86,American artist
Angelo Henderson,51,"American journalist (The Wall Street Journal) and radio personality (WCHB), Pulitzer Prize winner for Feature Writing (1999), coronary embolism"
Angèle Arsenault,70,"Canadian singer-songwriter, cancer"
Anirudh Lal Nagar,83,Indian econometrician
Anna Reynolds,82,English opera singer
Antanas Račas,73,Lithuanian politician
Anthony Clifford Allison,88,South African geneticist
Anthony Shacklady,68,British Olympic wrestler
Anthony Whitaker,69,"New Zealand herpetologist, heart attack"
Antoinette Fouque,77,French feminist psychoanalyst
Antone S. Aguiar Jr.,84,"American judge and politician, member of the Massachusetts House of Representatives (1965–1982)"
Antonina Dvoryanets,61,Ukrainian engineer and political activist
Antonio Benítez,62,"Spanish footballer (Real Betis), complications from bladder cancer"
Antonio Cermeño,44,"Venezuelan boxer, two-time world champion, shot"
Antonio Ravelo,73,Venezuelan footballer
Arduíno Colassanti,78,Italian-born Brazilian actor
Arnstein Øverkil,76,Norwegian police chief and jurist
Arthur J. Hubbard Sr.,102,"American Navajo Code Talker and politician, Arizona State Senator (1972–1984)"
Arthur M. Wolfe,74,"American astrophysicist, cancer"
Arthur Rowley,80,English footballer (Liverpool)
Aslan,83,French artist
Assad Kotaite,89,"Lebanese administrator, Secretary-General and Council President of the International Civil Aviation Organization (1976–2006)"
Baldomero Amarilla,78,Paraguayan footballer
Balu Mahendra,74,"Indian National Film Award-winning filmmaker, cinematographer, screenwriter and editor (Kokila, Moondram Pirai), heart attack"
Barry Rubin,64,"American-born Israeli academic and writer, cancer"
Bassil Da Costa,23,"Venezuelan university student, shot"
Beatrix Miller,89,British magazine editor (Vogue)
Benjamín Galván Gómez,41,"Mexican politician and newspaper publisher, homicide"
Benny Carter,70,American contemporary visual artist
Benny Reynolds,77,"American rodeo performer, PRCA All-Around Cowboy Champion (1961), heart attack"
Bernard Hedges,86,Welsh cricketer (Glamorgan)
Bernd Noske,67,German musician (Birth Control)
Bernie Shannon,85,Australian football player (Collingwood)
Betty Jaynes,68,American Hall of Fame basketball coach (James Madison University)
Bhob Stewart,76,American cartoonist and writer
Bill Duff,91,Scottish banker and Arabist
Bill Ritchie,86,Canadian politician
Bill Sinkin,100,American equality and alternative energy activist
Blanca Vela,78,"American politician, first female mayor of Brownsville, Texas (1999–2003)"
Bob Casale,61,"American guitarist (Devo) and film score engineer (Happy Gilmore, Rugrats), heart failure"
Bob McQuillen,90,American contra dance musician
Bob Sharpe,88,British footballer (Darlington)
Bolesław Polnar,61,Polish artist
Bootsie Calhoun,90,"American politician, member of the Georgia House of Representatives (1975–1977)"
Boris Romanov,76,Soviet Olympic cyclist
Breck Bednar,14,"English student, stabbed"
Bryan Clarke,81,British geneticist
Buddy Leake,80,American CFL football player (Winnipeg Blue Bombers)
Bunny Rugs,65,"Jamaican reggae musician (Third World), leukemia"
C. R. Simha,71,"Indian actor and director, prostate cancer"
Camille Wagner,88,Luxembourgish footballer
Carla Accardi,89,Italian painter
Carlos Borges,82,Uruguayan footballer
Carlos Capriles Ayala,90,Venezuelan historian and diplomat
Carlos Gracida,53,"Mexican polo player, brain injury from competition fall"
Carlos Páez Vilaró,90,Uruguayan artist
Cecil Franks,78,"British politician, MP for Barrow and Furness (1983–1992)"
Ced Hovey,95,Australian footballer (Geelong)
Chad Kellogg,42,"American mountaineer, rock fall"
Chalmers Archer,85,American author and professor
Charles Capps,80,American Christian preacher
Charles G. Hayes,76,American gospel musician
Charles Hammock,72,"American politician, member of the Pennsylvania House of Representatives (1973–1976)"
Charles J. Fillmore,84,American linguist
Charlie Kraak,81,American basketball player (Indiana University)
Charlie Porter,63,"American mountaineer and climate change scientist, heart attack"
Charlotte Dawson,47,"New Zealand-born Australian television personality, suicide by hanging"
Chip Damiani,68,"American drummer (The Remains), massive brain hemorrhage"
Chiwanki Lyainga,30,"Zambian international footballer, stabbed"
Chokwe Lumumba,66,"American politician and lawyer, Mayor of Jackson, Mississippi (since 2013)"
Chris Pearson,82,"Canadian politician, Premier of Yukon (1978–1985)"
Chriselliam,3,"Irish-bred British-trained Thoroughbred racehorse, foot infection"
Christian Patria,69,"French politician, MP (2002–2005, 2007–2010)"
Christopher Barry,88,British television director (Doctor Who)
Christopher Luxmoore,87,"British Anglican prelate, Bishop of Bermuda (1984–1989)"
Christopher Malcolm,67,"Scottish actor (The Empire Strikes Back, Highlander, Absolutely Fabulous), cancer"
Chua Sian Chin,80,"Singaporean politician, Health Minister (1968–1974), heart failure"
Chuner Taksami,83,Russian ethnographer
Claire Betz,93,American baseball team owner (Philadelphia Phillies)
Claire Duhamel,88,French actress (Stolen Kisses)
Cliff Bole,76,"American television director (MacGyver, T.J. Hooker, Star Trek: The Next Generation)"
Cliff Williams,74,Welsh rugby player
Clifford Wright,91,"British Anglican prelate, Bishop of Monmouth (1986–1991)"
Cob Jarvis,81,American college basketball player and head coach (University of Mississippi)
Cornelius Botha,81,"South African politician, Administrator of Natal Province (1990–1994), heart failure"
Cornelius Schnauber,74,"German-born American academic, complications from a heart attack"
Corrado Benedetti,57,Italian footballer
Craig Lahiff,66,"Australian film director (Heaven's Burning, Ebbtide, Black and White)"
Cuthbert A. Pattillo,89,American Air Force military officer
Dale Gardner,65,"American astronaut (STS-8, STS-51-A), brain aneurysm"
Daniel J. Harrington,73,"American Jesuit priest, biblical scholar and professor (Boston College), cancer"
Dave Power,85,Australian Olympic bronze-medalist athlete (1960)
David Agiashvili,64,Georgian film director and screenwriter
David Alexander-Sinclair,86,British Army major general (1st Armoured Division)
David Holmes,87,"British journalist and broadcaster, BBC News Political Editor (1975–1980)"
David Kipnis,86,American endocrinologist
David McKinney,68,New Zealand author and journalist
David W. Doyle,89,British-born American author
David Wasawo,91,Kenyan zoologist
Dennis Baker,86,American politician
Dennis Lota,40,Zambian footballer
Deogratias Muganwa Byabazaire,72,"Ugandan Roman Catholic prelate, Bishop of Hoima (since 1991)"
Dezső Novák,75,"Hungarian Olympic champion football player (1964, 1968) and coach"
Dick Berk,74,American jazz drummer and bandleader
Dick Reynolds,86,"American politician, member of the Texas House of Representatives (1973–1977)"
Dimitar Drazhev,89,Bulgarian alpine skier (1948 and 1952 Winter Olympics)
Don Safran,84,"American screenwriter (Happy Days) and producer, heart failure"
Donald F. Brown,105,American archaeologist
Donald Murdoch,90,New Zealand cricketer
Doug Jarrett,69,"Canadian ice hockey player (Chicago Blackhawks, New York Rangers), cancer"
Doug Mohns,80,"Canadian ice hockey player (Boston Bruins, Chicago Blackhawks, Minnesota North Stars), myelodysplastic syndrome"
Drew Denson,48,"American baseball player (Atlanta Braves, Chicago White Sox), complications from amyloidosis"
Duffy Power,72,English blues and rock and roll singer
Durdy Bayramov,75,"Russian-Turkmen painter, liver cancer"
Dénes Zsigmondy,91,Hungarian classical violinist and music educator
Ed McKitka,75,"Canadian politician, Mayor of Surrey, British Columbia (1975–1977), traffic collision"
Eddie Holding,83,"English football player and manager, prostate cancer"
Eddie O'Brien,83,American baseball player (Pittsburgh Pirates)
Edith Kramer,98,Austrian artist
Eduardo Coutinho,80,"Brazilian film director, stabbed"
Edward A. Irving,86,Canadian geologist
Edward B. Sell,71,"American taekwondo instructor, leukemia"
Edward J. Walsh,71,"American journalist (The Washington Post), lung cancer"
Edwin Flavell,91,English bomber pilot
Eilert Eilertsen,95,Norwegian politician and footballer
Elaine Cassidy,83,Australian politician
Elaine O'Brien,58,"American politician, member of the Connecticut House of Representatives (since 2010), glioblastoma"
Elisabeth Djurle,83,Swedish priest
Elisabetta Barbato,92,Italian opera singer
Elmer Edes,76,American handball player
Els Borst,81,"Dutch politician, Minister of Health, Welfare and Sport (1994–2002), Deputy Prime Minister (1998–2002), Minister of State (since 2012), homicide"
Ely Capacio,58,"Filipino basketball player, coach and executive, Board Governor of the Petron Blaze Boosters (since 2012), ruptured aneurysm"
Elyakum Shapirra,87,Israeli conductor and accordionist
Emil Simon,77,"Romanian conductor and composer, cancer"
Emory Williams,102,American businessman
Enyu Valchev,78,"Bulgarian Olympic medalist freestyle wrestler (1960, 1964, 1968)"
Eric Bercovici,80,"American screenwriter and producer (Shōgun), heart attack"
Eric Lockwood,81,English rugby league player (Wakefield Trinity)
Eric O. Stork,87,American civil servant (E.P.A.)
Ernest Mead,95,American academic (University of Virginia)
Ernie Lyons,99,Irish motorcycle racer
Ernst Bakker,67,"Dutch politician, Mayor of Hilversum (1998–2011)"
Eugene M. Wescott,82,"American scientist, artist, and traditional dancer"
Eugenio Corti,93,Italian writer (The Red Horse)
Ezio Bertuzzo,61,Italian footballer
Fazal Shahabuddin,78,Bangladeshi poet and journalist
Federico Campbell,72,"Mexican writer, stroke following influenza"
Fernando González Pacheco,81,Colombian television personality
Ferry Hoogendijk,80,"Dutch journalist (Elsevier) and politician, member of the House of Representatives (2002–2003)"
Finbarr Dwyer,67,Irish accordion player
Florentina López de Jesús,74,"Mexican weaver, heart attack"
Floyd Adams Jr.,68,"American politician, Mayor of Savannah, Georgia (1996–2003)"
Forman S. Acton,93,American computer scientist
Francesco Di Giacomo,66,Italian singer (Banco del Mutuo Soccorso)
Francisco José Arnáiz Zarandona,88,"Spanish-born Dominican Roman Catholic prelate, Auxiliary Bishop of Santo Domingo (1988–2002)"
Frank Allen,86,English footballer
Frank Espada,83,American photojournalist
Frank Farmer,89,American writer and author
Frank Reed,59,American soul singer (The Chi-Lites)
Frank Wappat,84,"English radio personality (BBC Newcastle), heart failure"
Frankie Kao,63,"Taiwanese singer, leukemia"
Frankie Sardo,77,"American rock and roll musician, cancer"
Franny Beecher,92,American Hall of Fame guitarist (Bill Haley & His Comets)
Fred Sunnen,74,Luxembourgish politician
G. Bhuvaraghan,86,"Indian politician, MP for Cuddalore (1977–1980), Tamil Nadu MLA for Vridhachalam (1962–1971, 1989–1991)"
Gabriel Axel,95,"Danish film director (Babette's Feast) and actor, Oscar winner (1988)"
Garrick Utley,74,"American television journalist (NBC News), prostate cancer"
Gary Giles,74,New Zealand cricketer
Gene Carmichael,86,"American politician, South Carolina State Senator (1981–1993)"
George Anastaplo,88,"American law professor (Loyola University Chicago School of Law), prostate cancer"
George Coates,90,Australian football player (Fitzroy)
George Guerieri,86,"American politician, Mississippi State Senator (1980–1992)"
George Lenne,97,Australian football player (Melbourne)
George Modelski,88,American political scientist
Georges Hamel,66,Canadian country music singer-songwriter
Georgette Rejewski,104,Belgian-born Dutch actress
Georgina Henry,53,"British journalist, deputy editor of The Guardian (1995–2006), sinus cancer"
Georgy Martyniuk,73,"Russian actor, People's Artist of Russia (2003)"
Gerd Albrecht,78,"German conductor, chief conductor of the Czech Philharmonic (1993–1996)"
Ghayyur Akhtar,68,Pakistani actor
Ghulam Mohammad Saznawaz,74,Indian Sufi musician
Gian Luigi Berti,83,Sammarinese politician
Giancarlo Livraghi,86,Italian author
Gib Singleton,78,American sculptor
Gloria Leonard,73,"American pornographic actress and magazine publisher (High Society), complications from a stroke"
Gordon Bell,79,British cartoonist (The Dandy)
Gordon Bowra,77,British surgeon (British Antarctic Survey)
Gordon Harris,73,"English footballer, cancer"
Gordon Nutt,81,English footballer (Coventry City)
Gordon Zacks,80,"American businessman and presidential advisor, prostate cancer"
Gregorio Jiménez de la Cruz,42,"Mexican journalist and photographer, murdered. (death announced on this date)"
Gregory Kane,62,"American newspaper columnist (Baltimore Sun), cancer"
Grigor Gurzadyan,91,Armenian astronomer
Gunnar Hallkvist,95,Swedish Olympic speed skater (1952)
Guy Alexandre,68,"Haitian diplomat, Ambassador to the Dominican Republic (1995–2003), heart attack"
Génesis Carmona,22,"Venezuelan pageant winner, shot"
Günter Reisch,86,German film director
Hal Herring,89,American football player and coach
Hanns Egon Wörlen,98,German architect
Hans Andresen,86,Danish Olympic cyclist
Hans Gericke,101,German architect and urban planner
Hansi Knoteck,99,German actress
Harald Øveraas,86,Norwegian trade unionist
Harmodio Arias Cerjack,57,"Panamanian politician, Foreign Minister (2003–2004)"
Harold Ramis,69,"American writer, director and actor (Groundhog Day, Vacation, Ghostbusters), vasculitis"
Harry de Jong,81,Canadian politician
Hasjrul Harahap,82,"Indonesian government official, Minister of Forestry (1988–1993)"
Hazel Sampson,103,"American Klallam elder and linguist, last native speaker of the Klallam language"
Helmut Niedermeyer,87,"Austrian businessman, heart attack"
Henri Wassenbergh,89,Dutch academic
Herbert Blöcker,71,"German Olympic equestrian (1992), cancer"
Herbie Martin,86,Irish cricketer
Hiroyuki Suzuki,68,"Japanese architectural historian, pneumonia"
Horst Eylmann,80,German politician
Horst Rechelbacher,72,"Austrian-born American business executive, founder of Aveda, pancreatic cancer"
Howard Brenner,84,American chemical engineer
Howard Erskine-Hill,77,English scholar
Howard Kupperman,82,"American politician, Mayor of Longport (1983–1992)"
Huber Matos,95,"Cuban dissident, activist and writer, heart attack"
Hubert Luthe,86,"German Roman Catholic prelate, Bishop of Essen (1991–2002)"
Hugo Brandt Corstius,78,Dutch author
Hylton Mitchell,87,Trinidad Olympic cyclist
