Name,Age,Info
Abdul Alim,83,Bangladeshi politician
Abdullah Yeop Noordin,74,Malaysian football player
Abel Laudonio,75,"Argentine actor and boxer, Olympic bronze medalist (1960), stroke"
Ada Haug Grythe,79,Norwegian journalist
Adel Smith,54,Italian Muslim activist
Adnan Omran,57,"Syrian general, landmine"
Adrián Gaona,40,"Mexican journalist, murdered. (death announced on this date)"
Adyar K. Lakshman,80,Indian dancer
Ahti Pekkala,89,"Finnish politician, Speaker of the Parliament (1978–1979), Governor of Oulu Province (1986–1991)"
Aiko Miyawaki,84,"Japanese sculptor, pancreatic cancer"
Al Carrell,88,"American home improvement expert and columnist, pneumonia"
Alan Landsburg,81,"American screenwriter, film producer (Jaws 3-D), racehorse owner and official, chairman of the California Horse Racing Board"
Alan Reynolds,88,British artist
Albert Ebossé Bodjongo,24,"Cameroonian footballer (Douala AC, Perak FA, JS Kabylie), head injury from projectile"
Albert Reynolds,81,"Irish politician, Taoiseach (1992–1994)"
Alberto Pérez Zabala,89,Spanish footballer
Aldo Donati,66,"Italian singer, composer and television personality, cerebral hemorrhage"
Alexander Kwapong,87,"Ghanaian academic, Vice Chancellor of the University of Ghana"
Alexander Monteith Currie,86,British university administrator
Alfredo Chavez Marquez,92,American federal judge
Alfredo Martini,93,Italian cyclist and coach (national team)
Ali al-Sayyed,29,"Lebanese soldier, decapitated. (death announced on this date)"
Aloha Dalire,64,"American hula dancer, first Miss Aloha Hula winner (1971)"
Amadou Balaké,70,Burkinabé singer
Ameyo Adadevoh,57,"Nigerian physician, Ebola virus disease"
Amitava Nandy,71,"Indian politician, MP for Dum Dum (2004–2009), cancer"
Amy Shuman,89,American baseball player
Ananda W. P. Guruge,85,Sri Lankan diplomat and academic
Andrew Chatwood,82,"Canadian administrator and politician, heart failure"
Andrew Cray,28,"American activist and political figure, oral cancer"
Andrew F. Wissemann,86,"American Episcopal prelate, Bishop of Western Massachusetts"
Andrew Kay,95,American computer pioneer
Andrew V. McLaglen,94,"British film and television director (McLintock!, Gunsmoke, Rawhide)"
Andrey Stenin,33,Russian photojournalist
Andriy Bal,56,"Ukrainian football player (Soviet national team) and coach (national team), blood clot"
Andy MacMillan,85,Scottish architect
Angéla Németh,68,"Hungarian javelin thrower, Olympic (1968) and European (1969) champion"
Ann Rowan,85,"Irish actress (The Riordans, Father Ted)"
Ann Zwinger,89,American natural history author
Anne Borsay,59,British medical historian
Annefleur Kalvenhaar,20,"Dutch cross-country cyclist, European Cyclo-cross under-23 champion (2013), race collision"
Anton Buslov,30,Russian blogger and magazine columnist (The New Times)
Antônio Ermírio de Moraes,86,"Brazilian businessman, CEO of the Votorantim Group, heart failure"
Arlene Martel,78,"American actress (Star Trek, Hogan's Heroes, The Twilight Zone), heart attack"
Armando Círio,98,"Italian-born Brazilian Roman Catholic prelate, Archbishop of Cascavel (1978–1995)"
Arthur G. Cohen,84,"American real estate developer (Crowne Plaza Hotel, Royalton Hotel, One Worldwide Plaza, Olympic Tower)"
Arthur Henry White,90,American business consultant
Arthur Olsen,100,"American politician, member of the Nevada Assembly"
Arthur Wade,95,"Australian politician, member of the New South Wales Legislative Assembly for Newcastle (1968–1988)"
Arvind Apte,79,"Indian cricketer, prostate cancer"
Ashraf Abbasi,91,Pakistani politician
B. K. S. Iyengar,95,"Indian yogi, founder of Iyengar Yoga, heart attack and renal failure"
Bapu,80,"Indian film director and cartoonist, cardiac arrest"
Barbara DeGenevieve,67,"American artist, cancer"
Barbara Funkhouser,84,"American newspaper journalist and journalism academic, editor of the El Paso Times (1980–1986)"
Barbara Prammer,60,"Austrian politician, Women's Affairs and Consumer Protection Minister (1997–2000), President of the National Council (since 2006), pancreatic cancer"
Bekir Sıtkı Erdoğan,88,Turkish poet and songwriter
Benedito de Ulhôa Vieira,93,"Brazilian Roman Catholic prelate, Archbishop of Uberaba (1978–1996)"
Benno Pludra,88,German children's author
Bernard Blum,75,"French agricultural scientist, heart attack"
Bernard F. Fisher,87,"American air force officer, Medal of Honor recipient"
Besim Bokshi,83,"Albanian poet, linguist and philologist"
Bill Kerr,92,South African-born Australian actor and comedian (Hancock's Half Hour)
Bill Wall,83,American basketball executive
Billie Letts,76,"American novelist (Where the Heart Is), pneumonia"
Bipan Chandra,86,Indian historian
Birgitta Stenberg,82,"Swedish author, illustrator and translator, hepatocellular carcinoma"
Björn Waldegård,70,"Swedish rally driver, world champion (1979), cancer"
Bob Glading,94,"New Zealand golfer, winner of New Zealand Open (1946, 1947)"
Bob Warren,68,American basketball player
Bob Wiesler,83,"American baseball player (New York Yankees, Washington Senators)"
Bob Wilson,88,American basketball player
Bobbie Clarke,74,"British drummer, cancer"
Bobby Kinloch,79,Scottish footballer (Hibernian)
Bobo Sikorski,87,Canadian football player (BC Lions)
Bohumil Prošek,85,Czech Olympic ice hockey player (1956)
Bohumila Grögerová,93,"Czech poet, recipient of the Magnesia Litera (2009)"
Bonar Hardie,89,British Olympic sailor
Boris Dubin,67,Russian sociologist and translator
Brasse Brännström,69,"Swedish actor (Fem myror är fler än fyra elefanter), heart attack"
Brent Galloway,70,American linguist
Brian Buckley,78,Australian VFL football player (Carlton)
Brian G. Hutton,79,"American actor and director (King Creole, Kelly's Heroes, Where Eagles Dare), complications from a heart attack"
Bruno Petroni,72,Italian footballer
Buddy Jones,77,American bluegrass musician
Buddy MacMaster,89,Canadian fiddler
Børre Knudsen,76,Norwegian minister and anti-abortion activist
Candida Lycett Green,71,"British author, pancreatic cancer"
Carla Rotolo,73,American folk music researcher
Carlos Abella y Ramallo,80,"Spanish diplomat, Ambassador to Kenya (1987–1991) and the Holy See (1996–2004)"
