Name,Age,Info
A. Alfred Taubman,91,"American real estate developer, philanthropist and football team owner (Michigan Panthers)"
Abdel Rahman el-Abnudi,76,Egyptian poet
Abdelhadi Tazi,94,Moroccan scholar and diplomat
Abraham Eraly,80,Indian historian and magazine editor
Abraham Rotstein,86,Canadian economist
Adrian Gibson,79,"Australian politician, MP for Denison (1964–69)"
Afzaal Ahmed,66,Pakistani cricketer and umpire
Aharon Lichtenstein,81,"French-born American-Israeli rabbi, recipient of the Israel Prize (2014)"
Aideen O'Kelly,74,Irish actress
Akira Machida,78,"Japanese judge, Chief Justice of the Supreme Court (2002–2006)"
Alan Wilson,94,English cricketer (Lancashire)
Alasdair Graham,85,"Canadian politician, Senator for Nova Scotia (1972–2004)"
Albert Kalonji,85,"Congolese politician, King of South Kasai"
Alberto Ricardo da Silva,71,"East Timorese Roman Catholic prelate, Bishop of Díli (2004–2015)"
Alden G. Glauch,95,American air force  major general
Aleksey Bochkov,45,Russian Olympic cyclist (1992)
Alex Soto,49,"Puerto Rican actor and drag queen, heart attack"
Alex Stevens,79,"American actor and stunt performer (Dark Shadows, Superman, Goodfellas)"
Alexander Dalgarno,87,British physicist
Alexander Eliot,95,American writer
Alexander Nadson,88,"Belarusian religious leader, Apostolic Visitor for Belarusian Greek-Catholic faithful abroad (since 1986)"
Alexander Rich,90,American biologist
Alfred Eick,99,German U-boat commander
Alfred Schreyer,92,Ukrainian-born Polish fiddler and singer
Algirdas Vaclovas Patackas,71,"Lithuanian politician and poet, signatory of the 1990 Act of the Re-Establishment of the State of Lithuania"
Aliaskhab Kebekov,43,"Dagestani-Russian Islamist leader, Emir of the Caucasus Emirate (since 2014), shot"
Ameril Umbra Kato,68,"Filipino warlord, leader of Bangsamoro Islamic Freedom Fighters, heart attack"
Andrew Chan,31,Australian (Bali Nine)
Andrew Lesnie,59,"Australian cinematographer (The Lord of the Rings, I Am Legend, The Water Diviner), Oscar winner (2002), heart attack"
Andrew Porter,86,"British music critic, pneumonia"
Andrzej Ajnenkiel,84,Polish historian
André Mba Obame,57,Gabonese politician
Ann Stepan,71,"American politician, member of the Illinois House of Representatives (1991–1993), lymphoma"
Anna-Lisa Ohlsson,89,Swedish Olympic sprint canoeist (1952)
Anne-Claude Leflaive,59,"French winemaker, cancer"
Antônio Abujamra,82,Brazilian actor and director
Antônio Alberto Guimarães Rezende,89,"Brazilian Roman Catholic prelate, Bishop of Caetité (1981–2002)"
Aref Gholizadeh,77,Iranian international footballer
Arnold Schütz,80,German footballer (Werder Bremen)
Art Powell,78,American football player (Oakland Raiders)
Arthur Brittenden,90,British newspaper editor (Daily Mail)
Ashura Hara,68,"Japanese professional wrestler, pneumonia"
Attaphol Buspakom,53,"Thai football player and coach, blood infection"
Audree Norton,88,American actress
Aziz Asli,77,Iranian footballer (Persepolis)
Bakhtyar Khudojnazarov,49,Tajik-Russian film director (Luna Papa)
Barbara Bergmann,87,American feminist economist
Barbara Reynolds,100,"English scholar, lexicographer and translator"
Barbara Sass,78,Polish film director and screenwriter
Barbara Strauch,63,"American author and reporter (The New York Times), breast cancer"
Bauyrzhan Baimukhammedov,67,Kazakh football player and coach
Ben E. King,76,"American soul and R&B singer (""Stand by Me""), coronary heart disease"
Ben Meisner,76,"Canadian broadcaster (CKPG), cancer"
Ben Molar,99,Argentine composer and musical producer
Ben Powers,64,"American actor (Good Times), liver cancer"
Benjamin F. Logan,87,"American electrical engineer and bluegrass musician, heart attack"
Bernard Penfold,98,"British army major general, general manager of the Royal Hong Kong Jockey Club (1972–1979)"
Bernard Stollman,85,"American record label founder (ESP-Disk), colon and spine cancer"
Betsy von Furstenberg,83,"German-born American actress (As the World Turns) and baroness, Alzheimer's disease"
Betty Lucas,90,"Australian actress (Prisoner, Taurus Rising, Richmond Hill)"
Betty Tackaberry Blake,94,American WWII aviator
Betty Willis,91,American graphic designer (Welcome to Fabulous Las Vegas sign)
Bhola Nath Chalise,63,"Nepalese economist, kidney ailments"
Bill Ellerington,91,English footballer (Southampton)
Bill Etches,93,British WWII army officer (St Nazaire Raid)
Bill Valentine,82,American baseball umpire
Billy Ray Hearn,85,"American record label chairman, heart disease"
Billy Ronson,58,English footballer (Blackpool)
Bob Burns,64,"American drummer (Lynyrd Skynyrd), traffic collision"
Bob Maloubier,92,French secret agent
Bob McLean,67,"Australian winemaker, liver cancer"
Bob Pinkalla,86,"American ten-pin bowler, heart failure"
Bob St. Clair,84,American Hall of Fame football player (San Francisco 49ers)
Bobby Moore,56,American baseball player (San Francisco Giants)
Bold Pilot,22,Turkish thoroughbred racehorse
Boonkua Lourvanij,84,Thai Olympic shooter
Borisav Pisić,66,Bosnian Yugoslav Olympic hurdler (1980)
Brian Couzens,82,British music industry executive (Chandos Records)
Brian Sedgemore,78,"British politician, fall"
Brice Bosnich,78,Australian chemist
Bruce Alger,96,"American politician, member of the U.S. House of Representatives from Texas's 5th district (1955–1965), heart ailment"
Buddy Temple,73,American businessman and politician
Bárbara Heliodora,91,Brazilian theatre critic
Calvin Peete,71,"American golfer, Tournament Players champion (1985)"
Carlos Calderón Fajardo,69,Peruvian journalist and novelist
Casimir Witucki,86,American football player (Washington Redskins)
Charles Benton,84,"American public digital media promoter, CEO of the Benton Foundation, cancer"
Charles Hamel,84,American congressional aide and oil industry whistleblower
Charlie Beasley,69,American basketball player
Charlie Sumner,84,American football player (Chicago Bears)
Chris Plumridge,70,British golf writer
Chris Turner,64,English football player and manager (Peterborough)
Christine Stewart,74,"Canadian politician, Secretary of State (1993–1997) and Minister of the Environment (1997–1999)"
Christopher Reynolds,92,British linguist
Cindy Yang,24,"Taiwanese model and actress (First of May), suicide by helium inhalation"
Claire Gordon,74,"British actress (Konga, Beat Girl), brain tumour"
Claude Lanthier,82,"Canadian politician, MP for Lasalle (1984–1988)"
Claudia Paz,95,Chilean actress
Claudio Prieto,80,Spanish composer
Cláudio Cunha,68,Brazilian actor
Colin Bloomfield,33,"British radio presenter (BBC Radio Derby), skin cancer"
Cynthia Lennon,75,"British author, cancer"
Dan Fredinburg,33,"American executive, head of privacy at Google"
Dan Walker,92,"American politician, Governor of Illinois (1973–1977), heart failure"
Daniel During,83,South African cricketer
Dave Ball,65,"British musician (Procol Harum), colorectal cancer"
Dave Ulliott,61,"English professional poker player, colon cancer"
Dave Walker,73,"English footballer (Burnley, Southampton)"
David Dank,76,"American politician, member of Oklahoma House of Representatives (since 2007), heart attack"
David Fletcher,90,English cricketer (Surrey)
David Fonseca,60,"Belizean politician, Mayor of Belize City (1999–2006), suicide by gunshot"
David L. Kaplan,91,American-born Canadian professor and conductor
David Laventhol,81,"American newspaper editor and publisher, Parkinson's disease"
David Ward-Steinman,78,American composer and music professor
Dennis Marks,66,British television producer and music director
Derek Vonberg,93,British physicist. (death announced on this date)
Desmond Boal,85,"Northern Irish lawyer and politician, MP for Belfast Shankill (1960–1972)"
Desmond Digby,82,"New Zealand-born Australian theatre designer, children's book illustrator and painter"
Dick Balharry,77,"British conservationist, cancer"
Dick Barone,82,American baseball player (Pittsburgh Pirates)
Dick Wood,79,American football player (New York Jets)
Dickie Owen,88,"British actor (Zulu, The Curse of the Mummy's Tomb, Chitty Chitty Bang Bang)"
Dollard St. Laurent,85,"Canadian ice hockey player (Montreal Canadiens, Chicago Blackhawks)"
Don Looney,98,"American football player (Philadelphia Eagles, Pittsburgh Steelers)"
Don Mankiewicz,93,"American screenwriter (Star Trek, Ironside, Profiles in Courage), heart failure"
Don Quayle,84,"American broadcast journalist, President of NPR (1970–1973)"
Donald N. Levine,83,American sociologist
Donald Smith,81,English cricket player (Cheshire)
Dorothy Custer,103,American comedian
Dorothy Jelicich,87,"New Zealand politician, MP for Hamilton West (1972–75)"
Doug Buffone,70,American football player (Chicago Bears) and radio host
Doug Gregory,92,"British Royal Air Force officer and stunt pilot, hit by car"
Doug Sax,79,"American audio mastering engineer, cancer"
Driss Bamous,73,Moroccan Olympic footballer (1964)
Duri Camichel,32,"Swiss ice hockey player (EV Zug), traffic collision"
E. M. Subramaniam,67,Indian Carnatic percussionist
Edan Milton Hughes,80,American art dealer and author
Eddie LeBaron,85,"American football player (Washington Redskins, Dallas Cowboys)"
Eduard Koblmueller,69,"Austrian mountaineer, hypothermia"
Eduardo Galeano,74,"Uruguayan journalist, writer and novelist, lung cancer"
Eduardo Gauggel Medina,48,"Honduran lawyer and politician, MP (since 2014), shot"
Eduardo Gauggel Rivas,61,"Honduran lawyer and politician, member of the Supreme Court (1994–1998), shot"
Edward Gallenstein,92,American wood carver and magazine editor (Chip Chats)
Edward T. Chambers,85,"American activist, director of the Industrial Areas Foundation (1972–2009), heart failure"
Einar Thorsteinn,73,Icelandic architect
Elie Naasan,83,Lebanese Olympic wrestler
Elio Toaff,99,"Italian rabbi, Chief Rabbi of Rome (1951–2002)"
Elizabeth Brown Pryor,64,"American author and historian, traffic collision"
Elizabeth Weaver,74,"American judge, Michigan Supreme Court Justice (1995–2010), Chief Justice (1991–2001)"
Elmer Lach,97,"Canadian Hall of Fame ice hockey player (Montreal Canadiens), stroke"
Elmo Noel Joseph Perera,82,"Sri Lankan Roman Catholic prelate, Auxiliary Bishop (1992–1995) and Bishop of Galle (1995–2004)"
Else Repål,85,Norwegian politician
Erwin Waldner,82,"German footballer (VfB Stuttgart, SPAL Ferrara)"
Eugene Louis Faccuito,90,American dancer and choreographer
Eugene Vielle,101,British air force officer and inventor
Eugène Moke Motsüri,99,"Congolese Roman Catholic prelate, Auxiliary Bishop of Kinshasa (1970–1991)"
