Name,Age,Info
A. P. J. Abdul Kalam,83,"Indian scientist and politician, President of India (2002–2007), heart attack"
Aaron E. Wasserman,94,American food scientist
Abderrahmane Soukhane,78,Algerian football player
Abdullah bin Abdulaziz bin Musa'ed bin Jiluwi Al Saud,83,"Saudi Arabian politician, Governor of Northern Borders Region"
Abu Zant,60,"Jordanian Muslim scholar and politician, member of the House of Representatives (1989–1997)"
Agop Jack Hacikyan,83,Canadian author and academic
Alan Cheuse,75,"American writer and critic, traffic collision"
Alan Curtis,80,"American harpsichordist, conductor and scholar"
Alan Kupperberg,62,"American comic book artist (The Amazing Spider-Man, Thor, Iron Man), thymus cancer"
Alan Walton,79,British biochemist and venture capitalist
Alby Schultz,76,"Australian politician, NSW MP for Burrinjuck (1988–1998), federal MP for Hume (1998–2013), cancer"
Alcides Ghiggia,88,"Uruguayan-Italian football player and manager (Peñarol), heart attack"
Aldana Carraro,20,Argentine gymnast
Aleksandr Kochetkov,81,Russian football player and coach
Aleksandra Mróz,80,Polish Olympic swimmer
Alena Vrzáňová,84,"Czech figure skater, World Champion (1949, 1950) and European Champion (1950)"
Alex Rocco,79,"American actor (The Godfather, The George Carlin Show, The Facts of Life), Emmy winner (1990), pancreatic cancer"
Alexis FitzGerald Jnr,70,"Irish politician, member of the Seanad Éireann (1982–1987) and Teachta Dála (1982), Lord Mayor of Dublin (1981–1982)"
Alfred E. France,88,"American politician, member of the Minnesota House of Representatives (1963–1970), leukemia"
Alfredo Lardelli,59,"Swiss murderer and businessman, multiple organ failure"
Alfredo Vernacotola,37,Italian poet
Alina Rodríguez,63,"Cuban actress, cancer"
Allan Willett,78,"British soldier and businessman, Lord-Lieutenant of Kent (2002–2011)"
Amanda Peterson,43,"American actress (Can't Buy Me Love, Explorers), drug overdose"
Andrew Alexander,80,British journalist
André Leysen,88,Belgian executive
Ann Rule,83,"American true crime author (The Stranger Beside Me), heart failure"
Anne Iversen,91,Danish Olympic athlete
Anthony F. Upton,85,British historian
Anthony Megale,61,American mobster
Anthony Shaw,85,"British army general, Director General Army Medical Services (1988–1990)"
Antony Holland,95,"British-born Canadian actor, playwright, and theatre director"
Arne Kotte,80,Norwegian footballer
Arnold Byfield,91,Australian sportsman (Western Australia cricket team and Melbourne Football Club)
Arthur Koning,70,Dutch Olympic coxswain (1968)
Arturo Longton,67,"Chilean politician, Governor of Marga Marga Province (2010–2012)"
Arturo Paoli,102,Italian Roman Catholic priest and missionary
Athanasios Moulakis,70,Greek historian and political scientist
Aubrey Morris,89,"British actor (A Clockwork Orange, Love and Death, The Wicker Man)"
Aung Thaung,74,"Burmese politician and businessman, member of the Pyithu Hluttaw for Taungtha Township (since 2011)"
Bafana Mlangeni,48,South African actor
Bako Dagnon,67,Malian singer
Barbara Calvert,89,British barrister
Barry Hunter,87,"Australian Anglican prelate, Bishop of Riverina (1971–1992)"
Bashar Nawaz,79,Indian Urdu poet and songwriter
Benita Gil,102,"Spanish teacher and exiled, Order of Isabella the Catholic (2014)"
Bent Rolstad,68,Norwegian anatomist
Bernat Martínez,35,"Spanish motorcycle racer, race collision"
Bhattam Srirama Murthy,89,Indian politician
Bijoy Krishna Handique,80,"Indian politician, MP for Jorhat (1991–2014), Rajya Sabha (1980–1986), Assam MLA for Jorhat (1971–1980)"
Bill Arnsparger,88,"American football coach (New York Giants, LSU Tigers) and athletic director (University of Florida), heart attack"
Bill Foord,91,English cricketer
Bill Hunter,95,British political activist and author
Billy Pierce,88,"American baseball player (Chicago White Sox, Detroit Tigers, San Francisco Giants), gallbladder cancer"
Bob Kauffman,69,"American basketball player (Seattle SuperSonics, Buffalo Braves) and coach (Detroit Pistons)"
Bob MacKinnon,87,American basketball coach (New Jersey Nets) and athletic director (Canisius Golden Griffins)
Bob Smalhout,87,Dutch anesthesiologist and politician
Bobbi Kristina Brown,22,"American media personality and singer, water immersion and drug intoxication"
Bojan Udovič,57,"Slovene Yugoslav Olympic cyclist (1980), traffic collision"
Bosse Larsson,81,"Swedish television presenter (Allsång på Skansen), brain cancer"
Boyd K. Packer,90,"American apostle of the Church of Jesus Christ of Latter-day Saints, President of the Quorum of the Twelve (since 2008)"
Brian Hall,68,"Scottish footballer (Liverpool), leukaemia"
Brock Winkless,55,"American puppeteer and visual effects technician (Child's Play, Tales from the Crypt, Terminator 2: Judgment Day); multiple sclerosis"
Bryan O'Linn,87,"South African-born Namibian jurist and human rights advocate, member of the High Court (1989–1999) and Supreme Court (1999–2006)"
Buddy Buie,74,"American songwriter (""Spooky"", ""Traces""), heart attack"
Buddy Emmons,78,American steel guitarist
Buddy Lively,90,American baseball player (Cincinnati Reds)
Bunny Mack,69,Sierra Leonean musician
Burt Shavitz,80,"American beekeeper and businessman, co-founder of Burt's Bees"
C. Fred Jones,85,American politician
Camille Bob,77,"American rhythm and blues singer, cancer"
Campbell Smith,90,"New Zealand artist, poet and playwright"
Carlo de Gavardo,45,"Chilean rally car and motorcycle racer, respiratory failure"
Carlos Echeverria,85,American Olympic sailor
Carmino Ravosa,85,American composer and lyricist
Carolyn Kaelin,54,"American cancer surgeon, cancer"
Casimir Ehrnrooth,84,"Finnish executive, cardiac arrest"
Caspar Bowden,53,"British privacy advocate, melanoma"
Cecil,13,"Zimbabwean protected lion, shot"
Charanjit Singh,75,"Indian musician, cardiac arrest"
Charles J. McCann,89,"American academic, president of The Evergreen State College"
Charles Notcutt,81,British horticulturalist
Charles P. Bowers,86,"American baseball scout (Boston Red Sox, Los Angeles Dodgers, Philadelphia Phillies), Parkinson's disease"
Charles Pous,66,French Olympic hockey player
Charles Winick,92,"American anthropologist, sociologist and author"
Charlie Cullinane,72,Irish hurler (Cork)
Charlie Sanders,68,"American Hall of Fame football player (Detroit Lions), cancer"
Cheng Siwei,80,"Chinese economist, President of the China Democratic National Construction Association (1996–2007)"
Chenjerai Hove,59,"Zimbabwean exiled author, journalist and poet, liver failure"
Chris Lazari,69,"Cypriot-born British property developer, heart attack"
Christian Audigier,57,"French fashion designer (Ed Hardy, Von Dutch), myelodysplastic syndrome"
Christopher M. Fairman,54,"American legal scholar (Fuck: Word Taboo and Protecting Our First Amendment Liberties), cardiac arrest"
Cirilo Vila,77,"Chilean composer, heart attack"
Claude M. Bolton Jr.,69,American army general
Claudia Alexander,56,"Canadian-born American geophysicist and planetary scientist (Jet Propulsion Laboratory), breast cancer"
Clifford Earl,81,"British actor (Doctor Who, The Sea Wolves)"
Clive Rice,66,"South African cricketer, brain tumour"
Clyde M. Narramore,98,American author and psychologist
Colin Youren,76,"Australian football player (Hawthorn), cancer"
Consuelo Castillo de Sánchez Latour,91,Guatemalan author
Coralie de Burgh,90,British painter
Corsino Fortes,82,"Cape Verdean writer, poet and diplomat, Ambassador to Portugal (1975–1981)"
Craig Norgate,50,"New Zealand businessman, CEO of Fonterra (2001–2003)"
Curly Moe,53,"Canadian professional wrestler, liver cancer"
Curtis Brown,60,"American football player (Buffalo Bills), heart attack"
Czesław Marchaj,97,Polish yachtsman and professor
Czesław Olech,84,Polish mathematician
D'Army Bailey,73,"American civil rights campaigner, judge and actor (The People vs. Larry Flynt), founder of the National Civil Rights Museum, cancer"
Dagmar Sierck,57,German Olympic swimmer
Dale Sturtz,77,"American politician, member of the Indiana House of Representatives (1992–2002)"
Dan Williams,73,"American politician, member of the Alabama House of Representatives (since 2010), leukemia"
Dani Rivas,27,"Spanish motorcycle racer, race collision"
Daniel Kastler,89,French theoretical physicist
Daniel Quinn,58,"American actor (The Young and the Restless), heart attack"
Daron Norwood,49,American country music singer
Dave Barber,60,"American talk radio and television host, stroke and heart attack"
Dave Somerville,81,"Canadian-American singer (The Diamonds), pancreatic cancer"
David Aronson,91,"Lithuanian-born American painter, pneumonia and heart failure"
David Bowman,82,"American Episcopal prelate, Bishop of Western New York (1987–1998)"
David Faber,86,Polish-born Holocaust survivor and author (Because of Romek)
David Leaning,78,British Anglican priest
David M. Raup,82,"American paleontologist, pneumonia"
David P. Craig,95,Australian chemist
David Roth,56,American opera director and manager
Denis Avey,96,British World War II veteran and memoirist
Denny Ebbers,41,"Dutch Olympic judoka (1996), brain tumor"
Derek Turner,82,English rugby league player (Wakefield Trinity)
