Name,Age,Info
Aarthi Agarwal,31,"American Telugu cinema actress, heart attack"
Agnelo Alves,83,"Brazilian journalist and politician, mayor of Natal (1966–1969), senator from Rio Grande do Norte (1999–2000), esophageal cancer"
Ahmad Ghazi,79,Iranian Kurdish writer and translator
Ajit Singh,74,Indian-born British economist
Alain Nadaud,66,French author and diplomat
Alan Bond,77,"British-born Australian businessman and convicted fraudster, complications from heart surgery"
Albert Evans,46,American ballet dancer
Albert Ilemobade,74,"Nigerian academic, asphyxiation"
Albert West,65,Dutch singer (The Shuffles) and record producer
Alberto De Martino,85,"Italian film director (O.K. Connery, Holocaust 2000, The Pumaman)"
Aldo da Rosa,97,Brazilian electrical engineer
Alejandro Romay,88,Argentine businessman (Canal 9)
Alex Mathew,57,"Indian actor (Thoovanathumbikal), heart attack"
Alex Scott,85,Australian-British actor
Alexa Suelzer,97,"American author, educator and theologian"
Alexander Rondeli,73,Georgian political scientist
Alexander Schalck-Golodkowski,82,East German politician
Alexandra Prinzessin von Hannover,77,German politician
Ali Awni al-Harzi,29,"Tunisian Islamic militant, air strike"
Allan Browne,70,Australian jazz drummer
Allen Weinstein,77,"American historian, Archivist of the United States (2005–2008), pneumonia"
Alv Jakob Fostervoll,83,"Norwegian politician, Governor of Møre og Romsdal (1977–2002), Minister of Defence (1971–1972, 1973–1976)"
Alvin J. Salkind,87,American chemical engineer
Amos Midzi,62,"Zimbabwean politician and diplomat, poisoned"
An Jun Can,31,"Taiwanese singer (Comic Boyz) and actor, liver cancer"
Andrés Mora,60,"Mexican baseball player (Baltimore Orioles, Cleveland Indians), pneumonia"
Andy Scrivani,98,American Olympic boxer (1936)
Angelo Niculescu,93,Romanian football player and manager
Anita Hagen,84,"Canadian politician, cancer"
Anne Nicol Gaylor,88,"American atheism and reproductive rights advocate, co-founder of the Freedom From Religion Foundation, complications from a fall"
Anthony Sydes,74,"American child actor (Miracle on 34th Street, Cheaper by the Dozen, Johnny Comes Flying Home)"
Antoni Pitxot,81,Spanish painter
António Marques Mendes,81,Portuguese lawyer and politician
Archie Alleyne,82,"Canadian jazz drummer, cancer"
Armand DiMele,75,"American psychotherapist and radio broadcaster, complications from pneumonia"
Arshad Chaudhry,65,Pakistani Olympic bronze medallist field hockey player (1976)
Arthur Porter,59,"Canadian physician, lung cancer"
Arved Viirlaid,93,Estonian-Canadian writer
Avi Beker,64,"Israeli academic, secretary-general of the World Jewish Congress (2001–2003)"
Barry Albin-Dyer,64,"British undertaker, brain cancer"
Bart Williams,65,"American documentary filmmaker and actor (MADtv), cancer"
Başar Sabuncu,71,Turkish film director and screenwriter (Şalvar Davası)
Ben Mboi,80,"Indonesian politician, Governor of East Nusa Tenggara (1978–1988)"
Ben Wattenberg,81,"American author and political commentator, complications from surgery"
Bengt Berndtsson,82,Swedish footballer (IFK Göteborg)
Besim Üstünel,88,Turkish academic and politician
Bevo Francis,82,American college basketball player (Rio Grande College)
Big Time Sarah,62,American blues singer
Bijoya Ray,98,"Indian actress, pneumonia"
Bill Cross,97,British World War II soldier and Legion of honour recipient
Bill Kindricks,68,American football player
Bill Sirs,95,British trade unionist
Blaze Starr,83,"American stripper, burlesque comedian and club owner, subject of Blaze, heart failure"
Bob Bedell,70,American basketball player
Bonecrusher,32,"New Zealand Thoroughbred racehorse, euthanized following laminitis"
Boris Godjunov,74,Bulgarian singer
Boris Shilkov,87,"Russian speed skater, Olympic champion (1956)"
Brian Taylor,78,"English footballer (Walsall, Shrewsbury Town)"
Bronius Vyšniauskas,92,Lithuanian sculptor
Bruce Poulton,88,"American educator, Chancellor of North Carolina State University (1982–1989)"
Bruce Rowland,74,British rock drummer (Fairport Convention)
Bryan Vaughan,84,Australian politician and lawyer
Buck Moyer,94,"American Lutheran pastor, Bishop of the Virginia Synod (1976–1987)"
Bud Kraehling,96,"American journalist and weatherman, cancer"
Buddy Boudreaux,97,American jazz saxophonist and band leader
Buddy Landel,53,"American professional wrestler (SMW, USWA, WCW), injuries sustained in traffic collision"
Callisto Cosulich,92,"Italian film critic, author and screenwriter (Planet of the Vampires)"
Carl Thompson,33,Britain's heaviest man
Carlinhos,77,Brazilian football player and coach (Flamengo)
Carlyle Crockwell,83,Bermudian football referee
Carmine Vingo,85,American heavyweight boxer
Catharni Stern,89,British sculptor
Chang Ch'ung-ho,101,"Chinese-born American poet, calligrapher, and Kunqu opera singer"
Charles Correa,84,Indian architect
Charles Harbutt,79,"American photographer, emphysema"
Charles Jacob,94,English stockbroker
Charles Kennedy,55,"British politician, Leader of the Liberal Democrats (1999–2006), MP (1983–2015), internal haemorrhage"
Charles Pasqua,88,"French politician, Minister of the Interior (1986–1988, 1993–1995)"
Charles W. Bagnal,81,American Army lieutenant general
Charles Williams,90,British Royal Navy rear admiral
Charles Wyndham Goodwyn,81,"British philatelist, Keeper of the Royal Philatelic Collection (1995–2003)"
Charlie Morris,88,British-born Australian naval officer and Olympic hammer thrower (1956)
Charls Walker,91,American economist and lobbyist
Chea Sim,81,"Cambodian politician, President of the Senate (since 1999) and President of the Cambodian People's Party (since 1991)"
Chris Squire,67,"English bass guitarist (Yes), acute erythroid leukaemia"
Chris Thompson,63,"American writer and producer (Laverne & Shirley, Bosom Buddies, Shake It Up!)"
Claudio Angelini,72,Italian political correspondent
Clayton Kenny,86,Canadian Olympic boxer (1952)
Clemens Nathan,81,British humanitarian
Clementa C. Pinckney,41,"American politician and pastor, member of the South Carolina House of Representatives (1997–2000) and Senate (since 2000), shot"
Coetie Neethling,82,South African cricketer
Cole Tucker,61,"American pornographic actor, complications from AIDS"
Colette Marchand,90,French ballerina and actress (Moulin Rouge)
Colin Jackson,68,"Scottish footballer (Rangers, national team), leukaemia"
Constantin Cernăianu,81,Romanian football player and coach
Cora Combs,92,"American professional wrestler (NWA), complications from pneumonia"
Cristiano Araújo,29,"Brazilian singer and songwriter, traffic collision"
