Name,Age,Info
A. S. Ponnammal,89,"Indian politician, cancer"
A. Veluppillai,78,Sri Lankan Tamil academic and author
Aaron Shikler,93,"American artist, renal failure"
Abd Al-Karim Al-Iryani,81,"Yemeni politician, Prime Minister (1998–2001)"
Abdelhamid Abaaoud,28,"Belgian suspected ringleader of the November 2015 Paris attacks, shot"
Abubakar Audu,68,"Nigerian politician, Governor of Kogi State (1992–1993, 1999–2003), heart attack"
Adele Horin,64,"Australian writer and journalist, lung cancer"
Adele Morales,90,"American painter, pneumonia"
Adolph Plummer,77,American sprinter
Adriana Campos,36,"Colombian actress (Vecinos), traffic collision"
Afzal Khan Lala,89,"Pakistani politician, MP for Swat (1993–1997), complications from cirrhosis"
Agustin Mantilla,70,Peruvian economist and politician
Ahmed Chalabi,70,"Iraqi politician, Deputy Prime Minister (2005–2006), President of the Governing Council (2003), Iraq War lobbyist, heart attack"
Al Aarons,83,American jazz trumpeter (Count Basie Orchestra)
Al Markim,88,"American actor (Tom Corbett, Space Cadet)"
Alan Davison,79,British inorganic chemist
Albert Pick,93,German numismatist
Aldo Guidolin,83,Canadian ice hockey player (New York Rangers)
Alex Kersey-Brown,73,"Welsh rugby player, cancer"
Alexander Kukarin,22,"Russian modern pentathlete, heart attack"
Alexey Kozlov,80,"Russian Soviet intelligence officer, Hero of the Russian Federation"
Alfred Roussel,94,Canadian politician
Alfredo Prucker,89,"Italian Olympic Nordic skier, (1948), (1952), (1956)"
Ali Ahsan Mohammad Mojaheed,67,"Bangladeshi politician and convicted war criminal, execution by hanging"
Alix d'Unienville,97,French wartime spy
Allen E. Ertel,78,"American politician, member of the U.S. House of Representatives from Pennsylvania's 17th district (1977–1983)"
Allen Toussaint,77,"American musician, producer, songwriter (""Fortune Teller"", ""Working in the Coal Mine"", ""Southern Nights"") and arranger, heart attack"
Alton D. Slay,91,"American air force general, blood cancer"
Ameen Faheem,76,"Indian-born Pakistani politician, Commerce Minister (2008–2013) and poet, leukaemia"
Amir Aczel,65,"Israeli-born American mathematician and scientist, cancer"
Andrei Eshpai,90,"Russian classical pianist, composer and scholar, stroke"
Andrzej Ciechanowiecki,91,Polish art historian
André Carbonnelle,92,Belgian Olympic hockey player
André Glucksmann,78,French philosopher and writer
André Valmy,96,French actor
André Waignein,73,Belgian composer
Andy White,85,"British drummer (The Beatles), stroke"
Angad Paul,45,"British manufacturing executive and film producer (Lock, Stock and Two Smoking Barrels, Snatch, The Tournament), suicide by jumping"
Ankie Stork,94,Dutch World War II resistance fighter
Ann Downer,54,"American writer, amyotrophic lateral sclerosis"
Anne-Marie Campora,76,"Monegasque politician, Mayor (1991–2003)"
Anselmo Gouthier,82,"Italian politician, MEP (1979–1984)"
Anthony Read,80,British screenwriter (Doctor Who)
Antônio Lomanto Júnior,90,"Brazilian politician, Governor of Bahia (1963–1967)"
Armand,69,"Dutch protest singer, pneumonia"
Arthur Shaw,91,English footballer (Arsenal)
Ashok Singhal,89,Indian Hindu activist
Aubrey Sheiham,79,South African-born British dental epidemiologist
Aurora Venturini,92,Argentine author
Aurèle Audet,95,Canadian politician
Austin H. Kiplinger,97,American journalist
Bappaditya Bandopadhyay,45,"Indian director and poet, heart attack"
Barbara Snelling,87,"American politician, Vermont Lieutenant Governor (1993–1997), State Senator (1999–2002), and First Lady (1977–1985 and 1991)"
Barbara Thiering,85,"Australian theologian, writer and Biblical revisionist (Jesus the Man)"
Barbro Hiort af Ornäs,94,"Swedish actress (Brink of Life, The Touch, Shame)"
Beatriz Lockhart,71,Uruguayan pianist and composer
Beggzadi Mahmuda Nasir,86,Bangladeshi academic
Beni Veras,80,"Brazilian politician, Governor of Ceará (2002–2003)"
Bert Olmstead,89,"Canadian Hall of Fame ice hockey player (Montreal Canadiens, Chicago Black Hawks, Toronto Maple Leafs), complications from a stroke"
Berugo Carámbula,70,"Uruguayan actor (Son Amores) and comedian, complications from Parkinson's disease"
Beth Rogan,84,British actress (Mysterious Island)
Betty Ann Grove,86,American singer and actress
Betty Fountain,85,American baseball player (AAGPBL)
Betty Groff,80,"American chef and cookbook author, expert on the Pennsylvania Dutch cuisine"
Bill Ballantine,78,British-born New Zealand marine biologist
Bill Quinlan,83,American football player (Green Bay Packers)
Bill Stauffer,85,"American basketball player (Missouri Tigers), brain hemorrhage"
Bill Tucker,73,"American football player (San Francisco 49ers, Chicago Bears), heart attack"
Bjørn Borgen,78,"Norwegian footballer (Fredrikstad, national team)"
Bob Dustal,80,American baseball player (Detroit Tigers)
Bob Foster,77,"American boxer, world light heavyweight champion (1968–1974)"
Bob LaLonde,93,"American politician, member of the Wyoming Senate (1989–1994)"
Bobby Campbell,78,British football player and manager
Bobby Smith,81,"American baseball player (St. Louis Cardinals, Philadelphia Phillies, New York Mets)"
Brajraj Mahapatra,94,"Indian monarch, Raja of Tigiria State (1943–1947)"
Brian Cadle,67,"Canadian ice hockey player (Winnipeg Jets), brain cancer"
Brian Keighley,67,Scottish physician and medical unionist (BMA)
Bruce Dayton,97,"American retail executive and philanthropist, President and Chairman of Target, founder of B. Dalton"
Buddy Moreno,103,American musician and radio and television personality
Byron Krieger,95,"American Olympic fencer (1952, 1956), burns"
Carl L. Weschcke,85,American publisher (Llewellyn Worldwide)
Carl-Åke Eriksson,80,"Swedish actor (Frostbite, The Girl Who Kicked the Hornets' Nest, The Simple-Minded Murderer), cancer"
Carlos Oroza,92,Spanish poet
Carlos Vargas Ferrer,44,"Puerto Rican politician, member of the P.R. House of Representatives, traffic collision following a heart attack"
Carmen Castillo,57,"Dominican baseball player (Cleveland Indians, Minnesota Twins), heart attack"
Carol Doda,78,"American topless dancer, kidney failure"
Cavit Şadi Pehlivanoğlu,88,"Turkish politician, member of the Grand National Assembly of Turkey (1961–1996), complications from pneumonia"
Charles Cawley,75,American businessman (MBNA)
Charles Duncan Michener,97,American entomologist
Charles Shipley Cox,93,American oceanographic physicist
Charlie Dick,81,American record promoter
Chris Martin,42,"British civil servant, Principal Private Secretary to the Prime Minister (since 2012), cancer"
Christopher Duggan,57,"British historian, suicide by hanging"
Christopher Middleton,89,British poet and translator
Chuck Hurston,72,"American football player (Kansas City Chiefs, Buffalo Bills), cancer"
Chuck Lamson,76,"American football player (Los Angeles Rams, Minnesota Vikings)"
Chuck Pyle,70,"American country-folk singer-songwriter, drowned"
Claire Aho,90,"Finnish photographer, fire"
Colin Welland,81,"British actor and screenwriter (Kes, Straw Dogs, Chariots of Fire), Oscar winner (1982)"
Csaba Fenyvesi,72,"Hungarian fencer, Olympic champion (1968, 1972), cancer"
Cynthia Payne,82,British brothel keeper
Cynthia Robinson,71,"American trumpeter and vocalist (Sly and the Family Stone), cancer"
Cyril Pius MacDonald,87,Canadian politician
Czesław Kiszczak,90,"Polish soldier and politician, last Prime Minister of the People's Republic of Poland (1989) and Minister of Internal Affairs (1981–1990)"
Dan Fante,71,American author and playwright
Dan Halldorson,63,"Canadian golfer, stroke"
Dan Poynter,78,"American author, publisher, pioneer in self-publishing, acute myeloid leukemia and renal failure"
Daniel Ferro,94,American opera singer and vocal coach
David Atlas,91,"American meteorologist, stroke"
David Canary,77,"American actor (All My Children, Bonanza)"
David Graham,91,"American casting director (Three's Company, Purple Rain)"
David Shawcross,74,"English footballer (Manchester City, Stockport, Halifax)"
David Simmons,85,New Zealand ethnologist and historian
David Steen,79,British newspaper and magazine photographer
David Steinmetz,79,American historian
David Stock,76,"American composer and conductor, blood disease"
David Teeuwen,45,"American newspaper editor (USA Today), intestinal cancer"
David VanLanding,51,"American rock singer (Michael Schenker Group, Crimson Glory), traffic collision"
Del Kennedy,92,Australian football player (Footscray)
Desmond Bull,80,Australian cricketer
Donald Brian,90,New Zealand cricketer
Donald Shell,91,American computer scientist (Shellsort)
Dora Doll,93,"French actress (Manon, French Cancan, Julia)"
Dora van der Groen,88,Belgian actress (Dokter Pulder zaait papavers)
Doug Lennox,77,"Canadian actor (X-Men, Police Academy) and writer"
Douglas W. Shorenstein,60,"American real estate developer, chairman of the board of the Federal Reserve Bank of San Francisco, cancer"
Douglass North,95,"American economist and laureate of the Nobel Memorial Prize in Economic Sciences (1993), esophageal cancer"
Drago Grubelnik,39,"Slovene Olympic alpine skier (1998, 2002, 2006), traffic collision"
Earl E. Anderson,96,American Marine Corps general
Ed Boykin,83,American politician
Ed Lechner,95,American football player (New York Giants)
Eddie Hoh,71,"American rock drummer (The Mamas & the Papas, The Monkees, Donovan)"
Eddie Milner,60,"American baseball player (Cincinnati Reds, San Francisco Giants)"
Eddy De Leeuw,59,Belgian Olympic sprinter
Edward Soja,75,American geographer
Ehud Havazelet,60,American author
Eldar Ryazanov,88,"Russian film director (Carnival Night, The Irony of Fate, Promised Heaven), respiratory and heart failure"
Eldzier Cortor,99,American artist
Ellsworth Kalas,92,American Methodist theologian
Elmo Williams,102,"American editor and producer (High Noon, The Longest Day, Tora! Tora! Tora!), Oscar winner (1953)"
Ernst Fuchs,85,"Austrian painter, co-founder of the Vienna School of Fantastic Realism"
Esperanza Guisán,75,Spanish philosopher
Eva Fuka,88,Czech-born American photographer
Fan Xuji,101,Chinese academic
Fang Jing,44,"Chinese news anchor (CCTV), cancer"
Fatema Mernissi,75,Moroccan feminist writer and sociologist
Federico O. Escaler,93,"Filipino Roman Catholic prelate, Prelate of Kidapawan (1976–1980) and Ipil (1980–1997)"
Frank Budgen,61,"British commercial director (Tag, Mountain), cancer"
Fred Besana,85,American baseball player (Baltimore Orioles)
Fred J. Scollay,92,"American actor (Law & Order, Death Wish)"
Fred McNeill,63,"American football player (Minnesota Vikings), complications from amyotrophic lateral sclerosis"
Fred Thompson,73,"American politician and actor (Law & Order, Sinister, Cape Fear), U.S. Senator from Tennessee (1994–2003), minority counsel to the Senate Watergate Committee, lymphoma"
Garrett Swasey,44,"American police officer and junior ice dancing champion (1992), shot"
Gene Amdahl,92,"American computer architect and high-tech entrepreneur, pneumonia"
George Barris,89,"American custom car designer (Batmobile, Munster Koach), cancer"
George Genovese,93,American baseball player (Washington Senators) and scout (San Francisco Giants)
George Hadjinikos,92,Greek musician
George Pyne III,74,"American football player (Boston Patriots), cancer"
Georgi Yungvald-Khilkevich,81,"Russian Soviet film director (d'Artagnan and Three Musketeers), heart failure"
Germán Robles,86,Spanish-Mexican actor
Gerrit Holdijk,71,"Dutch politician, Senator (1986–1987, 1991–2015), lung cancer"
Gerry Byrne,77,"English footballer (Liverpool, national team), World Cup Champion (1966), Alzheimer's disease"
Gil Cardinal,65,"Canadian filmmaker, cirrhosis"
Gimme Da Lute,3,"American racehorse, euthanized"
Giorgio Bambini,70,"Italian boxer, Olympic bronze medalist (1968)"
Gisèle Prassinos,95,French author
Gladys-Marie Fry,84,"American folklorist and historian, heart attack"
Glenn Goerke,84,American academic
Gloria Contreras Roeniger,81,Mexican dancer and choreographer
Gloria Salguero Gross,74,"Salvadoran politician, President of the Legislative Assembly (1994–1997), cardiac arrest"
Graham Atkinson,77,"English cricketer (Lancashire, Somerset)"
Greg Fisk,70,"American politician, Mayor of Juneau, Alaska (2015)"
Gregory H. Adamian,89,American academic
Grete Jenny,85,Austrian Olympic sprinter (1948)
Gunnar Hansen,68,"Icelandic-born American actor (The Texas Chain Saw Massacre), pancreatic cancer"
Guo Jie,103,Chinese Olympic athlete (1936)
Guy Buckingham,94,British engineer and automobile designer (Nota)
Guy Lewis,93,American Hall of Fame college basketball coach (Houston Cougars)
Gys van Beek,96,Dutch-born American inventor
Gülten Akın,82,Turkish poet
Günter Schabowski,86,"German politician, editor-in-chief of Neues Deutschland, First Secretary of the East Berlin SED, prematurely announced the fall of the Berlin Wall"
H. Khekiho Zhimomi,69,"Indian politician, heart ailment"
Hans Mommsen,85,German historian of Nazism and the Holocaust
Harold Collins,90,"Canadian politician, member of the Newfoundland and Labrador House of Assembly for Gander (1967–1979)"
Harold Searles,97,American psychiatrist
Harry Clarke,94,English footballer (Darlington) and cricketer
Harry Rowen,90,"American national security expert, heart attack"
Haruko Kato,92,"Japanese actress (Howl's Moving Castle, Kiki's Delivery Service)"
Hashim Abdul Halim,80,"Indian politician, West Bengal MLA for Amdanga (1977–2006) and Entally (2006–2011), heart attack"
