Name,Age,Info
Abu Hena Mustafa Kamal,53,Bangladeshi songwriter and poet
Acharya Aatreya,68,"Indian poet, playwright and screenwriter"
Albert Outler,80,"American Methodist historian and pastor, stroke"
Aleksandra Śląska,63,Polish film actress
Alexander Fletcher,60,"Scottish politician, Member of Parliament"
Allen Shields,62,"American mathematician, (functional analysis), cancer"
Alma Lavenson,92,American photographer
Ambrose Folorunsho Alli,60,Nigerian Executive Governor of defunct Nigerian Bendel State)
Anatoly Slivko,50,"Soviet serial killer, executed"
Ann George,86,"English actress (Crossroads), cancer"
Anthony Trafford,57,"British politician, Member of Parliament and the House of Lords, lung cancer"
Anton Lubowski,37,"Namibian anti-apartheid activist and advocate, assassinated"
Augie Lio,71,American NFL footballer (Detroit Lions)
Austin R. Brunelli,82,American general in the United States Marine Corps
Bart Giamatti,51,"American Commissioner of Major League Baseball, heart attack"
Benjamin Peary Pal,83,"Indian plant breeder and agronomist, director of the Indian Agricultural Research Institute"
Bill Barron,62,American jazz tenor and soprano saxophonist
Bob Calihan,71,American NBL basketballer and coach (Detroit Eagles)
Bradley Kincaid,94,American folk singer and radio entertainer
Bruno Heck,72,German politician (Minister of Family Affairs and Youth)
Carl-August von Schoenebeck,91,Nazi German general in the Luftwaffe
Charles H. Russell,85,"American politician, Governor of Nevada, heart attack"
Charley Booker,64,American blues singer and guitarist
Chen Boda,85,Chinese Communist journalist and revolutionist
Christopher Chancellor,85,"British journalist, general manager of Reuters"
Chunilal Madan,76,Kenyan Chief Justice of the Supreme Court
Clifton Parker,84,British composer
Colin Clark,83,British and Australian economist and statistician (gross national product)
Corrado Gaipa,64,Italian actor and voice actor (The Godfather)
Darlington Hoopes,93,"American politician and lawyer, member of Pennsylvania House of Representatives"
David Loxton,46,"Canadian-born British and American documentary producer, pancreatic cancer"
Derelys Perdue,87,American silent-screen actress and dancer
Dipa Ma,78,Indian meditation teacher
Don Vines,57,"Welsh rugby union and rugby league footballer (Wakefield Trinity, Great Britain)"
Don Walker,81,American Broadway orchestrator and composer
Dámaso Pérez Prado,72,"Cuban bandleader and composer, popularised the mambo, stroke"
Earl E. Stone,93,"American rear admiral in the United States Navy, director of the Armed Forces Security Agency"
Edwin Arthur Burtt,96,American philosopher
Elephter Andronikashvili,78,Georgian physicist
Ertem Eğilmez,60,"Turkish film director, producer and screenwriter, cancer"
Evan McCaskey,24,"American guitarist (Exodus, Blind Illusion), suicide"
Ferdinand Marcos,72,"Filipino dictator, politician and statesman, President of the Philippines, cardiac arrest"
Fishbait Miller,80,"American Doorkeeper of the U.S. House of Representatives, heart attack"
Frederic L. Chapin,60,"American diplomat, ambassador to Ethiopia, Guatemala and Chad, cancer"
Gaetano Scirea,36,"Italian international footballer (Juventus, Italy), car accident"
Garrett H. Byrne,91,"American lawyer and politician, district attorney of Suffolk County, Massachusetts"
Gene Nobles,76,American radio disc jockey (WLAC)
Geoffrey Sumner,80,British actor
Georges Simenon,86,"Belgian writer (Jules Maigret), complications from a fall"
Georges Ulmer,70,Danish-born French composer and actor
Gilles Andriamahazo,70,"Madagascan general in the French army, head of state of Madagascar, heart attack"
Gina Manès,96,French film actress
Gunnar Wiklund,54,Swedish singer
Gussie Busch,90,"American brewing magnate (Anheuser-Busch), owner of the St. Louis Cardinals, pneumonia"
Géza Frid,85,Austro-Hungarian–born Dutch composer and pianist
Harry Cave,66,"New Zealand test cricketer and captain (Central Districts, New Zealand)"
Haruo Maekawa,78,"Japanese businessman, governor of the Bank of Japan"
Heinz Schmidt,82,German journalist and editor
Hemant Kumar,69,"Indian music director and playback singer, heart attack"
Horace Alexander,100,"English Quaker teacher, writer and ornithologist"
Hugh Quincy Alexander,78,"American politician, member of the U.S. House of Representatives"
Huỳnh Tấn Phát,76,"Vietnamese architect and politician, Prime Minister of the Republic of Vietnam"
Ion Dezideriu Sîrbu,70,"Romanian philosopher, novelist and dramatist, esophageal cancer"
Irving Berlin,101,"Russian-born American songwriter (""Puttin' On the Ritz"", ""White Christmas""), heart attack"
Irving Naxon,87,American inventor (slow cooker)
J. Barkley Rosser,81,"American logician (Church–Rosser theorem), aneurysm"
Jack Smith,56,"American filmmaker and actor (Flaming Creatures), AIDS"
James Paster,44,"American serial killer, executed"
Jan DeGaetani,56,"American mezzo-soprano, leukemia"
Jay Stewart,71,"American television and radio announcer (Let's Make a Deal), suicide"
Jean-Louis Tixier-Vignancour,81,"French lawyer and far-right politician, member of the Chamber of Deputies, Vichy collaborator"
Jeff Stollmeyer,68,"Trinidad and Tobago test cricketer and captain (West Indies) and senator, wounds from home invaders"
Jimmy Delaney,75,"Scottish international footballer (Manchester United, Celtic, Scotland)"
Jimmy Ruffell,89,"English international footballer (West Ham United, England)"
John Augustine Collins,90,"Royal Australian Navy vice admiral, Chief of Navy"
John Bright,81,"American journalist, screenwriter and political activist"
John Burr Williams,88,American economist (intrinsic value)
John E. Hunt,80,"American politician, member of the U.S. House of Representatives"
John McShain,92,"American building contractor, ""The Man Who Built Washington"", stroke"
