Name,Age,Info
A. R. Gurney,86,"American playwright (The Dining Room, Love Letters)"
Aamir Zaki,49,"Pakistani guitarist, heart failure"
Achille Tramarin,70,Italian politician
Adam West,88,"American actor (Batman, Family Guy, Robinson Crusoe on Mars), leukemia"
Adnan Khashoggi,81,Saudi arms dealer
Ai Mingzhi,92,Chinese writer
Ainslie Embree,96,American historian
Ajmer Singh Aulakh,74,"Indian playwright, cancer"
Alain Senderens,77,French chef
Alan Campbell,67,Northern Irish Pentecostal pastor and author
Albert Franks,81,"English footballer (Newcastle United, Rangers, Greenock Morton)"
Alberto Zerain,55,"Spanish mountaineer, avalanche"
Aleksey Batalov,88,"Russian actor (The Cranes Are Flying, The Lady with the Dog, Moscow Does Not Believe in Tears), complications from a fall"
Alexander M. Cruickshank,97,American chemist
Alexandra Kluge,80,German actress and physician
Alexandre Sowa,90,French cyclist
Ali Audah,92,Indonesian author
Alice Dewey,89,American anthropologist
Alice Trolle-Wachtmeister,91,"Swedish countess, Chief Court Mistress (1994-2015)"
Aline Hanson,67,"Saint Martin politician, cancer"
Alois Mock,82,"Austrian politician, Vice-Chancellor (1987–1989) and Foreign Minister (1987–1995), complications from Parkinson's disease"
Amir Hassanpour,73,Iranian-born Canadian academic
Amrit Pal,76,"Indian actor, cirrhosis"
Anand Pal Singh,42,"Indian gangster, shot"
Andimba Toivo ya Toivo,92,"Namibian anti-apartheid activist, politician and political prisoner (SWAPO)"
Andrew Francis,70,"Pakistani Roman Catholic prelate, Bishop of Multan (1999–2014)"
Andrey Dvinyaninov,31,"Russian sledge hockey player, Paralympic silver medalist (2014)"
Andrzej Baturo,77,Polish photographer
Andy Cunningham,67,"British magician, puppeteer and actor (Bodger & Badger), cancer"
Angela Hartley Brodie,82,British cancer researcher
Anita Pallenberg,75,"Italian actress (Barbarella, Performance, A Degree of Murder), hepatitis"
Ann Louise Gilligan,71,"Irish feminist theologian, complications from a brain haemorrhage"
Anna Jókai,84,Hungarian writer
Anneliese Uhlig,98,German actress (Don Cesare di Bazan)
Annette Barbier,66,"American artist, complications from a bone marrow disorder"
Annikki Tähti,87,Finnish schlager singer
Ant Gyi,94,Burmese singer
Anthony Young,51,"American baseball player (New York Mets, Chicago Cubs, Houston Astros), brain cancer"
Antonio Medellín,75,"Mexican actor (Tres veces Ana, Porque el amor manda, Cuando me enamoro)"
Antonio Sagona,61,Australian archaeologist
Arthur Bunting,80,"English rugby league player and coach (Hull Kingston Rovers, Hull F.C.)"
Arthur J. Jackson,92,"American military officer, Medal of Honor recipient"
Atmasthananda,98,"Indian Hindu leader, president of Ramakrishna Math (since 2007)"
Austin Deasy,80,"Irish politician, TD (1977–2002) and Minister of Agriculture (1982–1987)"
Avie Bennett,89,"Canadian executive, Chancellor of York University (1998–2004)"
Babatunde Osotimehin,68,"Nigerian politician and civil servant, executive director of the United Nations Population Fund (since 2011)"
Bahadur Nariman Kavina,80,"Indian naval officer, commanding officer of the Nipat"
Baldwin Lonsdale,68,"ni-Vanuatu politician, President (since 2014), heart attack"
Barbara Kulaszka,64,"Canadian lawyer, lung cancer"
Barrie Pettman,73,"British author, publisher and philanthropist"
Barry Norman,83,British film critic and television presenter (Film...)
Belton Richard,77,"American singer and Cajun accordionist, pneumonia"
Bennie Hofs,70,Dutch footballer (Vitesse)
Bernard Nottage,71,Bahamian politician and Olympic sprinter (1968)
Better Talk Now,18,"American racehorse, winner of the 2004 Breeders' Cup Turf, euthanized"
Betty Metcalf,95,"American politician, member of the Florida House of Representatives (1982–1988), vascular dementia"
Bill Butler,83,"British film editor (A Clockwork Orange, A Touch of Class)"
Bill Dana,92,"American comedian, actor and screenwriter (The Bill Dana Show, The Ed Sullivan Show, The Nude Bomb)"
Bill Walker,88,"Scottish politician, MP for Perth and East Perthshire (1979–1983) and North Tayside (1983–1997)"
Bob A. Johnson,71,American politician
Bob Ring,70,American ice hockey player (Boston Bruins)
