Name,Age,Info
Aaron Hernandez,27,"American football player (New England Patriots) and convicted murderer, suicide by hanging"
Abraham S. Fischler,89,"American academic, President of Nova Southeastern University (1970–1992)"
Adalbert Korponai,51,"Ukrainian footballer (Kremin Kremenchuk, Metalist Kharkiv), colon cancer"
Adolf Bachura,84,Austrian Olympic ice hockey player (1964)
Agnes Giebel,95,German soprano
Agustín Edwards Eastman,89,"French-born Chilean newspaper publisher, owner of El Mercurio"
Aina Rado,70,"Spanish teacher and politician, president of the Parliament of the Balearic Islands (2010–2011)"
Akhilesh Das,56,"Indian politician and sporting executive, member of the Rajya Sabha (1996–2014), mayor of Lucknow (1993–1995), heart attack"
Al Besselink,93,American professional golfer
Alberto Assirelli,80,Italian cyclist
Alberto Carneiro,79,Portuguese sculptor
Alexander Bílek,76,Czech Olympic racewalker
Alexei Bolshakov,77,Russian politician
Alexia Pickering,86,New Zealand disabilities rights campaigner
Alfonso Yuchengco,94,Filipino industrialist and diplomat
Alicia Agut,87,"Spanish actress, respiratory complications"
Alicia Appleman-Jurman,86,Polish-born Israeli-American memoirist
Allan Holdsworth,70,"British guitarist and composer (Bruford, U.K., Soft Machine), heart attack"
Alma Delia Fuentes,80,Mexican actress
Alma Soller McLay,97,American stenographer (Nuremberg trials)
Alvin H. Kukuk,79,American politician
Amberleigh House,25,"Irish racehorse, winner of 2004 Grand National, complications from colic"
Amedeo Benedetti,62,Italian author
Ameer Bux Shar,56,Pakistani author
Amol Jichkar,38,Indian cricketer
Amílcar Henríquez,33,"Panamanian footballer (Árabe Unido, national team), shot"
Ana Delfosse,85,Chilean-born American race-car driver and mechanic
Anders Omholt,90,Norwegian physicist
Andreas von der Meden,74,"German actor, voice actor and musician"
Andrew G. Frommelt,95,American politician
Andrew Tyler,70,British animal rights campaigner and music journalist
André Drouin,70,"Canadian politician, cancer"
Angel Espinosa,50,"Cuban Olympic boxer (1992), world amateur champion (1986)"
Anicetus Andrew Wang Chong-yi,97,"Chinese Patriotic Catholic prelate, Archbishop of Guiyang (1988–2014)"
Anna Lee Carroll,86,"American actress (Not of This Earth, The Heart Is a Lonely Hunter, Marlowe)"
Anne Pippin Burnett,91,American classics scholar
Anri Volokhonsky,81,Russian poet
Antonio Ciliberti,82,"Italian Roman Catholic prelate, Bishop of Locri-Gerace (1988–1993), Archbishop of Matera-Irsina (1993–2003) and Catanzaro-Squillace (2003–2011)"
Antonio Lamela,90,"Spanish architect (Torres de Colón, Santiago Bernabéu Stadium, Adolfo Suárez Madrid–Barajas Airport)"
Antun Bogetić,94,"Croatian Roman Catholic prelate, Bishop of Poreč-Pula (1984–1997)"
