Name,Age,Info
Albrecht Goes,91,German writer and theologian
Aleksandar Živković,87,Croatian football player
Alexandre Marc,96,French writer and philosopher
Alla Rakha,80,"Indian tabla player, heart attack"
Amanda Ledesma,88,Argentine film actress and singer
Anatoly Sobchak,62,"Russian politician and mentor of Vladimir Putin and Dmitry Medvedev, heart attack"
Anders Aalborg,85,Canadian politician
Androniqi Zengo Antoniu,86,Albanian painter
Andrzej Zakrzewski,58,"Polish historian, politician, and journalist"
Andy Lewis,33,"Australian bass guitarist, suicide"
Angus MacLean,85,Canadian politician and farmer
Anker Kihle,82,Norwegian footballer
Antonio Díaz-Miguel,65,"Spanish basketball player and coach, cancer"
Antun Nalis,89,Croatian actor
Arkady Khait,61,"Russian writer, satirist and screenwriter, leukemia"
Art Hoppe,74,"American newspaper columnist, lung cancer"
Aryanandi,92,Indian Jain monk
August Meuleman,93,Belgian cyclist
B. Rachaiah,77,Indian politician
B. S. Kesavan,90,Indian librarian
Barbara Pentland,88,Canadian composer
Beau Jack,78,"American boxer, Parkinson's disease"
Bernard Hickman,88,American basketball player and coach
Bernard Opper,84,American basketball player
Bernardino Zapponi,72,Italian novelist and screenwriter
Bernat Capó,80,Spanish racing cyclist
Betty Lou Beets,62,"American murderer, execution by lethal injection"
Big Pun,28,"American rapper, heart attack"
Bill Riley,78,American ice hockey player
Bob Collins,57,American broadcaster
Bob Ramazzotti,83,American baseball player
Bonnie Cashin,91,American pioneer designer of sportswear
Boris Mikhaylovich Zaytsev,62,Soviet ice hockey player
Bruce Allsopp,87,British historian and publisher
Buck Young,79,American actor
Béla Szekeres,62,Hungarian middle distance runner and Olympian
Carl Albert,91,"American lawyer, politician and Speaker of the United States House of Representatives"
Carlos Chagas Filho,89,"Brazilian physician, biologist and scientist"
Carlos Cores,76,"Argentine film actor, and film director, heart attack"
Casimiro Berenguer,90,Puerto Rican nationalist
Casimiro Montenegro Filho,95,Brazilian Air Force officer
Chao Tzee Cheng,65,Hong Kong-Singaporean forensic pathologist
Charles M. Schulz,77,American cartoonist (Peanuts)
Claude Autant-Lara,98,French film director and politician
Clifton Daniel,87,"American newspaper managing editor, stroke"
Constance Cummings John,82,Sierra Leonean educationist and politician
Culley Rikard,85,American baseball player
Dalsukh Dahyabhai Malvania,89,"Indian scholar, writer and philosopher"
Dave Peverett,56,"English singer and musician of Foghat, cancer"
Dennis Danell,38,"American musician (Social Distortion), cerebral aneurysm"
Dennis Evans,69,English football player
