Name,Age,Info
A. Rahman Hassan,73,Malaysian singer and composer
Abburi Chayadevi,85,Indian fiction writer
Abdul Baset al-Sarout,27,"Syrian footballer and militant, shot"
Abdul Sattar,88,"Pakistani political scientist and diplomat, Minister of Foreign Affairs (1993, 1999–2002)"
Abul Hasnat,64,Indian politician
Adam Litovitz,36,"Canadian musician and composer (Year of the Carnivore, Octavio Is Dead!)"
Adela Neffa,96,Argentine-born Uruguayan sculptor
Adelaide M. Cromwell,99,American sociologist
Agustina Bessa-Luís,96,Portuguese writer
Ahmed Essop,87,Indian-born South African writer
Akhtar Sarfraz,43,"Pakistani cricketer (national team), colon cancer"
Al Ogletree,89,"American college baseball coach (Dallas, Sul Ross State, UTRGV Vaqueros)"
Alan Brinkley,70,"American historian, complications from frontotemporal dementia"
Alan Rollinson,76,"British racing driver, cancer"
Alasdair Walker,62,"British physician and naval officer, brain cancer"
Albert Rohan,83,"Austrian diplomat, Permanent Secretary of the Austrian Foreign Minister (1996–2001)"
Alejandro Jadresic,62,"Chilean engineer and politician, Minister of Energy (1994–1998), brain cancer"
Alene S. Ammond,86,"American politician, New Jersey Senator (1974–1978), pneumonia"
Alex Cosmidis,90,"American baseball scout, player and manager"
Alexander Kuznetsov,59,"Russian-born American actor (The Alaska Kid, The Peacemaker, Space Cowboys)"
Alexander Mitterhuber,89,Austrian-born Canadian Olympic rower (1952)
Alexey Kazannik,77,"Russian lawyer and politician, Prosecutor General (1993–1994) and Deputy Governor of Omsk Oblast (1995–2003)"
Alf Hughes,88,Australian VFL footballer (Hawthorn)
Alfie Linehan,79,Irish cricketer
Alireza Shir Mohammad Ali,21,"Iranian political prisoner, stabbed"
Alistair Browning,65,"New Zealand actor (The Lord of the Rings, Vertical Limit, Power Rangers Dino Charge), cancer"
Amadou Boiro,23,Senegalese footballer (Gimnàstic de Tarragona)
Amitha de Costa,70,Sri Lankan cricketer (Sri Lanka)
Anders Faager,74,"Swedish Olympic sprinter, European indoor champion (1974)"
Andre Matos,47,"Brazilian singer (Viper, Angra, Shaman), heart attack"
Andrew Anderson,74,American basketball player
Andrey Kharitonov,59,"Russian actor (The Gadfly, The Invisible Man, The Life of Klim Samgin), stomach cancer"
Andrey Sakharov,89,Russian historian
André Bertrand,88,Canadian Olympic alpine skier
Andy Selfridge,70,"American football player (New York Giants, Buffalo Bills, Miami Dolphins)"
Angelika Mertens,66,"German politician, member of the Bundestag (1994–2005) and chairwoman of ASB (since 2005)"
Angus Williams,91,American football player
Ani Yudhoyono,66,"Indonesian socialite, First Lady (2004–2014), leukaemia"
Ann Roniger,76,American athlete
Anne Johnston,86,"Canadian politician, Toronto City Councillor (1972–1985, 1998–2003)"
Anne Vanderlove,80,Dutch-born French singer-songwriter
Anthony Hedges,88,English composer
Anthony W. Norman,81,American biochemist
