Name,Age,Info
Alan Dugan,80,American poet
Albert Frey,90,"German SS commander during World War II and author, suicide by gunshot"
Aleksandr Moiseyev,76,Russian basketball player and Olympic medalist
Alfred Grislawski,83,German fighter pilot during World War II
Althea Gibson,76,"African-American tennis player, respiratory failure"
Amédée Domenech,70,"French rugby player, hepatitis"
Anatoly Bogatyrev,90,Soviet and Belarusian composer and music teacher
Andrei Folbert,72,Romanian basketball player
Andrzej Nartowski,71,Polish basketball player (basketball at the 1960 Summer Olympics)
Anna Lindh,46,"Swedish foreign minister, stabbed"
Anthony Durante,36,"American professional wrestler, drug overdose"
Antti Nurmesniemi,76,Finnish designer
Ari Guðmundsson,75,Icelandic Olympic swimmer and ski jumper
Arthur Kinoy,82,American attorney and civil rights leader
Arthur Rowe,67,English Olympic track and field athlete
Arturo Ardao,90,Uruguayan philosopher and historian
Beatrice Blyth Whiting,89,"American anthropologist, a pioneer in the comparative study of child development"
Ben Aris,66,"English actor (Hi-de-Hi!, The Charge of the Light Brigade, Stepping Out)"
Ben Bril,91,Dutch boxer (men's flyweight boxing at the 1928 Summer Olympics) and referee
Benson Masya,33,"Kenyan long-distance runner, illness"
Bernie Williams,57,"American basketball player, colorectal cancer"
Birgit Jürgenssen,54,"Austrian photographer, painter, curator and teacher"
Bob Mitchell,76,British politician
Boris Meissner,88,German lawyer and social scientist
Bruce Waibel,45,"American musician and bass guitar player (FireHouse, Gregg Allman Band, Santana), suicide"
Béla H. Bánáthy,83,"Hungarian-American educator, systems and design scientist and author"
C. H. Sisson,89,British writer and poet
Chappie Fox,90,American circus historian
Charles A. Gabriel,75,"Chief of Staff of the United States Air Force, Alzheimer's disease"
Charles Edward Bennett,92,American politician (U.S. Representative for Florida's 2nd and 3rd congressional districts)
Charles Liebman,68,American political scientist and author on Jewish life and Israel
Christopher Foxley-Norris,86,British Air Chief Marshal
Chuba Okadigbo,61,"Nigerian politician, philosopher, academic, writer and political scientist"
Cork Hubbert,51,"American film and television actor, diabetes"
Dany Bébel-Gisler,68,"Guadeloupean sociolinguist, ethnologist and author, preservationist of Creole languages, heart attack"
David Applebaum,51,"American-Israeli physician, suicide bomb victim"
David P. Robbins,61,"American mathematician, pancreatic cancer"
David Williams,77,Welsh advertising executive and crime writer
Derek Prince,88,English biblical scholar and author
Don Reese,52,"American gridiron football player (Miami Dolphins, New Orleans Saints), liver cancer"
Don Willesee,87,"Australian politician, member of the Australian Senate representing Western Australia"
Donald Deacon,83,"Canadian politician, leukemia"
Donald J. Mitchell,80,American politician and member of the United States House of Representatives for New York
Donald Nicol,80,English Byzantine scholar
Donald O'Connor,78,"American actor (Singin' in the Rain, Yes Sir, That's My Baby), singer and dancer, Emmy winner (1954), heart attack"
Donald O. Clifton,79,"American psychologist, author, researcher, and entrepreneur"
Doris Ogilvie,91,Canadian diver and Olympian
Earl Brown,87,American football and basketball player and coach (Auburn)
Eddie Gladden,65,American jazz drummer
Edward Said,67,"Palestinian-American academic, literary critic and political activist, leukemia"
Edward Teller,95,"Hungarian-American theoretical physicist, ""Father of the H-Bomb"""
Elia Kazan,94,"American film director (A Streetcar Named Desire, On the Waterfront, East of Eden), Oscar winner (1948, 1955)"
Ellen Idelson,42,"American television producer, television writer and actress, complications from cancer and Crohn's disease"
Emil Fackenheim,87,German Jewish philosopher and Reform rabbi
Ephraim Oshry,94,"Lithuanian-American Orthodox rabbi, author and Holocaust-survivor"
Erich Bäumler,73,German football player and manager
Erich Hallhuber,52,"German actor, epileptic seizure"
Errol Hill,82,"Trinidad and Tobago writer, playwright, actor"
Eulalio González,81,"Mexican actor, singer-songwriter, screenwriter, film director, and film producer"
Farrukh Fateh Ali Khan,50,Pakistani musician
Fay Helm,94,American film actress
Franco Modigliani,85,Italian Nobel Prize-winning economist
Frank Lowe,60,"American jazz saxophonist, lung cancer"
Frank O'Bannon,73,"American politician, Governor of Indiana (since 1997), stroke"
Freddy Turner,89,South African rugby player
Garner Ted Armstrong,73,"American television evangelist, pneumonia"
Garrett Hardin,88,"American ecologist and philosopher, suicide"
George Boothman,86,Canadian professional ice hockey player (Toronto Maple Leafs)
George Odlum,69,"Saint Lucian politician, pancreatic cancer"
George Plimpton,76,"American author, actor, and socialite, heart attack"
George Sawaya,80,American actor and stuntman
Gisele MacKenzie,76,"Canadian-American singer and entertainer, colorectal cancer"
Gordon Jump,71,"American actor (WKRP in Cincinnati, Soap, Growing Pains), respiratory failure"
Gordon Mitchell,80,"American actor and bodybuilder, heart attack"
Great Antonio,77,"Croatian-Canadian strongman, wrestler, actor and eccentric, heart attack"
Gulabrai Ramchand,76,Indian cricketer
Harley Grossman,73,American baseball player (Washington Senators)
Harry Goz,71,"American musical theater actor (Fiddler on the Roof) and voice actor (Sealab 2021), multiple myeloma"
Henri Cogan,89,French actor and stuntman
Herb Gardner,68,"American commercial artist, cartoonist, playwright and screenwriter"
Herbert Gentry,84,American expressionist painter
Howard Austen,74,"American confidant and companion of writer Gore Vidal, brain cancer"
Howard D. Graves,64,"United States Army officer, cancer"
Hugh Gregg,85,"American politician, Governor of New Hampshire (1953-1955)"
Hugo Young,64,"British journalist and political commentator (The Guardian, The Observer), colorectal cancer"
Héctor Rodríguez,83,Cuban baseball player (Chicago White Sox)
Ilias Petropoulos,75,"Greek author, folklorist and urban historian, cancer"
Inday Badiday,59,"Filipino TV host and journalist, multiple organ failure"
Jack Brymer,88,"British clarinetist (Royal Philharmonic Orchestra, BBC Symphony Orchestra, London Symphony Orchestra)"
Jack Burkitt,77,English football player
Jack Smight,78,"American theatre and film director, cancer"
Jaclyn Linetsky,17,"Canadian voice actress (Caillou, 15/Love, What's with Andy?), road accident"
James Rachels,62,"American philosopher, cancer"
Jayant Pathak,82,Indian poet and literary critic
Jean Dieuzaide,82,French photographer
Jean Lucas,86,French racing driver
Jean Pélégri,83,French writer and professor of literature
Jim Thompson,67,British Anglican bishop
Joaquim Homs,97,Spanish composer
Joe McDonald,74,Scottish footballer
John Clayton,63,"Australian actor, cancer"
John E. Flynn,91,American politician
John Gould,94,"American columnist, humorist and essayist"
John Gray,66,British diplomat
John Hawkesworth,82,English television/film producer and writer
John Orrell,68,"British author, theatre historian and academic, cancer"
John Ritter,54,"American actor (Three's Company, Clifford The Big Red Dog, 8 Simple Rules), Emmy winner (1984), aortic dissection"
John Serry Sr.,88,Italian American musician composer and arranger
Johnny Best,89,American jazz trumpeter
Johnny Cash,71,"American Hall of Fame country singer (""Folsom Prison Blues"", ""I Walk the Line"", ""Ring of Fire""), diabetes"
Johnny Welaj,89,"American baseball player (Washington Senators, Philadelphia Athletics)"
Josef Hiršal,83,"Czech author, poet and novelist"
Josef Wagner,87,Swiss cyclist
Jules Engel,94,"American filmmaker, visual artist, and film director"
Kaino Lempinen,82,Finnish gymnast and Olympic medalist
Ken Khouri,86,Jamaican record producer
Kenneth Erwin Hagin,86,American preacher
Kir Bulychev,68,"Soviet and Russian science fiction writer, critic and historian, cancer"
Kurt Heinrich Wolff,91,German-American sociologist
Larry Allen Hayes,54,"American spree killer, execution by lethal injection"
Larry Hovis,67,"American actor (Hogan's Heroes), esophageal cancer"
Lee Robinson,80,"Australian producer, director and screenwriter"
Leendert Ginjaar,75,Dutch politician
Leni Riefenstahl,101,"German film director, producer, screenwriter, and photographer"
Ljubica Marić,94,Yugoslav/Serbian classical composer
Lola Bobesco,82,Romanian-Belgian violinist
Lorenzo Calonga,74,Paraguayan football player
Louise Platt,88,"American theater, film, and TV actress"
Lu Ann Simms,71,American singer
