Name,Age,Info
Aaron Bell,82,"American jazz bassist, composer and teacher, bassist for Duke Ellington"
Abdullah Yaqta,89,"Afghan politician, Prime Minister (1967)"
Adolphe Deledda,83,Italian-French road bicycle racer
Adrian Burk,75,"American gridiron football player (Baylor, Baltimore Colts, Philadelphia Eagles)"
Ahmed Safwat,56,"Egyptian squash player, heart attack"
Alexander Walker,73,Northern Irish film critic (London Evening Standard) and author
Alfred Preissler,82,German football player and manager
Alfredo Eduardo Barreto de Freitas Noronha,84,Brazilian football player and manager
Alicia Lourteig,89,"Argentine and French botanist, expert in Oxalidaceae"
Alida van den Bos,101,Dutch gymnast (gold medal in women's team gymnastics at the 1928 Summer Olympics)
Alpha L. Bowser,92,"American U.S. Marine Corps lieutenant general (Battle of Iwo Jima, Battle of Chosin Reservoir)"
Alvin Alcorn,90,American New Orleans jazz trumpeter
Andrew Heiskell,87,American journalist and chairman and CEO of Time Inc.
André Claveau,87,French singer
Anne Barbara Underhill,83,Canadian astrophysicist
Antal Kotász,73,Hungarian football player
Anthony J. Celebrezze Jr.,61,"American politician, heart attack"
Antonio Fortich,89,Filipino Roman Catholic bishop and social activist
Antonio Iranzo,73,Spanish film actor
Armin Mohler,83,Swiss far-right political philosopher and journalist
Arthur W. Adamson,83,"American chemist, made contributions to inorganic photochemistry"
Audrius Šlekys,28,"Lithuanian football player, traffic collision"
Barry White,58,"American smooth soul singer (""Can't Get Enough of Your Love, Babe""), renal failure"
Bebu Silvetti,59,"Argentine musician, songwriter and arranger, respiratory failure"
Benny Carter,95,"American jazz pioneer, bronchitis"
Berta Ambrož,58,Yugoslav and Slovene singer
Bhisham Sahni,87,"Indian writer, playwright and an actor"
Bigode,81,"Brazilian footballer, respiratory problems"
Bill Bright,81,American evangelical Christian and founder of Campus Crusade for Christ
Bill Miller,75,"American baseball player (New York Yankees, Baltimore Orioles)"
Bob Hope,100,"British-American comedian and actor (Road to ...), pneumonia"
Božidar Drenovac,81,Serbian football player and manager
Briggs Cunningham,96,"American entrepreneur and sportsman, Alzheimer's disease"
Buddy Ebsen,95,"American actor (The Beverly Hillbillies, Barnaby Jones, Breakfast at Tiffany's), pneumonia"
C. C. Wang,96,Chinese-American artist and art collector
Carlos Lemos Simmonds,69,"Colombian politician, Vice President (1996-1998), lung cancer"
Carol Grace,78,"American actress and author, intracranial aneurysm"
Carol Shields,68,"Canadian author, breast cancer"
Celia Cruz,77,"Cuban salsa singer, brain cancer"
Charles Poor Kindleberger,92,"American economic historian and author, stroke"
Chesterfield Smith,85,American lawyer
Chicho Sánchez Ferlosio,63,Spanish singer-songwriter
Christopher Black Sr.,43,"American convicted murderer, execution by lethal injection"
Chuck Grigsby,74,American basketball player
Compay Segundo,95,"Cuban musician and star of the Buena Vista Social Club, kidney failure"
César Ramírez,74,"Filipino actor, heart attack"
Dan Smoot,89,American FBI agent and political activist
David Kelly,59,"British scientist and weapons expert, suicide by drug overdose"
Dhimitër Shuteriqi,87,"Albanian scholar, literary historian, and writer"
Dildar,58,Bangladeshi actor
Dmitry Vasilyev,58,"Soviet-Russian actor, monarchist, antisemite, and ultranationalist, heart attack"
Dorothy Canning Miller,99,American art curator
Duncan Clark,88,"Scottish hammer thrower (1948 Olympic men's hammer throw, 1952 Olympic men's hammer throw)"
Eberhard Blum,84,"German civil servant, head of the German Federal Intelligence Bureau (BND)"
Ed Chandler,86,American baseball player (Brooklyn Dodgers)
Edward P. Alexander,96,"American historian and author, heart ailment"
Eileen Rodgers,73,"American singer and Broadway performer, lung cancer"
Elena Caffarena,100,Chilean lawyer and politician
Elie Farah,93,Lebanese Maronite Church archbishop
Eliot Wald,57,"American comedy writer for theater, television and movies (The Second City, Saturday Night Live, Camp Nowhere)"
