Name,Age,Info
AJ Carothers,75,"American playwright and television writer, cancer"
Al Hunter Ashton,49,"English actor and scriptwriter, heart failure"
Alain Etchegoyen,55,"French philosopher, cancer"
Alan Ball,61,"British footballer, youngest member of England's 1966 World Cup-winning team, heart attack"
Ali Sriti,88,Tunisian oudist
Alvin Roth,92,American contract bridge champion
Andrej Kvašňák,70,"Slovak footballer, lung cancer"
Andrew Hill,75,"American jazz pianist and composer, lung cancer"
Anne Pitoniak,85,"American actress (Picnic, 'night, Mother, Unfaithful), cancer"
Anthony Brooks,85,"British agent who led French Resistance saboteurs after the Normandy Invasion, stomach cancer"
Archie Campbell,65,Canadian jurist
Ardhendu Das,96,Indian cricketer
Art Saaf,85,"American comic book artist (Sheena, Queen of the Jungle), Parkinson's disease"
Arthur Milton,79,"British sportsman, last person to play both football and cricket for England, heart attack"
Arve Opsahl,85,"Norwegian actor, heart failure"
Asad Amanat Ali Khan,51,"Pakistani singer, heart attack"
Audrey Fagan,44,"Irish-born Australian Federal Police assistant commissioner, suspected suicide by hanging"
Audrey Santo,23,"American brain-injured girl claimed to have performed miracles, cardio-respiratory failure"
Awdy Kulyýew,70,"Turkmen exiled politician and Foreign Minister (1990–1992), complications from stomach surgery"
Axel Madsen,77,"American biographer, pancreatic cancer"
B. K. Anand,89,Indian physiologist and pharmacologist
Barbara Blida,57,"Polish politician, suicide by gunshot"
Barry Nelson,89,"American actor (The Shining My Favorite Husband, Airport)"
Belinda Bidwell,71,"Gambian politician, Speaker of the National Assembly"
Bernard Marszałek,31,"Polish offshore powerboat racer, 2003 World Champion, 2004 Euro Championship runner-up, asthma"
Bertha Wilson,83,"Canadian who was the first female Supreme Court judge, Alzheimer's disease"
Bill Forester,74,American NFL football player
Bill Mescher,79,"American politician, member of the South Carolina Senate from 1993 until his death, stroke"
Bill Robinson,88,American sailor and author
Birgitta Arman,86,Swedish actress
Bob Clark,67,"American film director (A Christmas Story, Porky's, Baby Geniuses), car accident"
Bob Coats,82,British economic historian
Bobby Cram,67,British footballer for West Bromwich Albion and Colchester United
Bobby Pickett,69,"American one-hit wonder singer (""Monster Mash""), leukemia"
Bohdan Paczyński,67,"Polish astrophysicist, brain tumor"
Boris Yeltsin,76,"Russian politician, first President of the Russian Federation (1991–1999), heart failure"
Boscoe Holder,85,"Trinidadian dancer, choreographer and painter"
Brant Parker,86,American cartoonist (The Wizard of Id)
Brian Fahey,87,British composer and musical director
Brian Miller,70,British footballer for Burnley and England
Bruce Haslingden,84,"Australian Olympic cross-country skier, staphylococcus infection"
Bruce Van Sickle,90,"American federal judge (1971–2002), Alzheimer's disease"
Burt Topper,78,"American screenwriter, film director and film producer, pulmonary failure"
C. Bruce Littlejohn,93,"American jurist, Chief Justice of South Carolina"
Capil Rampersad,46,Trinidad and Tobago cricketer
Carl Friedrich von Weizsäcker,94,German physicist and philosopher
Char Fontane,55,"American actress (Joe & Valerie, The Punisher, Pearl) and singer, breast cancer"
Charles Bain,93,Trinidadian West Indian Test cricket umpire
Chauncey Starr,95,"American electrical engineer, pioneer in the field of nuclear energy"
Claude Saunders,95,Canadian rower and second-oldest national Olympic competitor
Colin Graham,75,"British opera, theatre and television director, cardiac arrest"
Conchita Montenegro,94,Spanish actress
Dabbs Greer,90,"American actor (The Green Mile, Little House on the Prairie, Invasion of the Body Snatchers)"
Dakota Staton,76,"American jazz vocalist, after long illness"
Darryl Stingley,55,"American football player, bronchial pneumonia"
Datuk K. Sivalingam,59,"Malaysian politician, heart attack"
David Halberstam,73,"American Pulitzer Prize-winning journalist and author, car accident"
Dick Motz,67,New Zealand test cricketer
Dick Vosburgh,77,"American-born comedy writer and lyricist, cancer"
Don Ho,76,"American Hawaiian musician and entertainer, heart failure"
Don Selwyn,71,"New Zealand actor and director, complications from a kidney infection"
Don White,81,English rugby union player and coach
Donald P. Lay,80,American judge of the Court of Appeals for the Eighth Circuit (1966–2006)
Donald Stephens,79,"American long-serving mayor of Rosemont, Illinois, founder of Hummel figurine museum, stomach cancer"
Donald Tuzin,62,"American anthropologist and leading authority on Melanesian culture, pulmonary hypertension"
Dorrit Hoffleit,100,"American research astronomer, cancer"
Driss Chraibi,80,Moroccan writer
Eddie Robinson,88,"American college football coach (Grambling State University), Alzheimer's disease"
Edgar Wisniewski,76,German architect
Edward F. Boyd,92,American marketing executive at Pepsi who shunned racial stereotypes in advertising
Edward Mallory,76,American television actor (Days of Our Lives)
Egon Bondy,77,Czech philosopher and poet
Elliott Skinner,82,"American scholar and former ambassador, heart failure"
Florea Dumitrache,59,"Romanian football player, digestive hemorrhage"
Florence Arrowsmith,102,British marital recordholder
Frank Bateson,97,New Zealand astronomer and writer
Frank Westheimer,95,American chemist
