Name,Age,Info
A. H. de Oliveira Marques,73,"Portuguese historian, heart failure"
A. I. Bezzerides,98,"Turkish-American novelist and screenwriter, injuries from a fall"
A. Richard Newton,55,"Australian-born technology pioneer and professor at University of California, Berkeley, pancreatic cancer"
Aart Koopmans,60,"Dutch founder of the Alternative Elfstedentocht speed skating series, pneumonia"
Abbé Pierre,94,"French founder of the Emmaüs movement, lung infection"
Adelaide Tambo,77,South African activist and wife of Oliver Tambo
Adolfas Varanauskas,72,Lithuanian Olympic athlete
Alf Large,88,Norwegian Olympic bobsledder
Alfredo Ripstein,90,"Mexican movie producer, respiratory failure"
Alice Auma,50,Ugandan rebel leader and founder of the Holy Spirit Movement
Alice Coltrane,69,"American jazz musician and widow of John Coltrane, respiratory failure"
Alida de Vries,92,Dutch women's 4 × 100 m relay runner at the 1936 Summer Olympics
Anatol Rapoport,95,Russian-born American mathematical psychologist and peace activist
Annelies Reinhold,90,Austrian actress
Annibale Ciarniello,106,Italian World War I veteran
Arben Minga,47,"Albanian football player, pancreatic cancer"
Ardeshir Hosseinpour,44,Iranian nuclear physicist
Art Buchwald,81,"American humorist and columnist, kidney failure"
Art Fowler,84,American Major League Baseball pitcher and pitching coach
Augustin Diamacoune Senghor,78,Senegalese separatist leader
Avis M. Dry,85,British-born clinical psychologist and author on work of Carl Jung
Awad Hamed al-Bandar,61,"Iraqi former chief judge, execution by hanging"
Bam Bam Bigelow,45,"American professional wrestler (WWF, ECW, NJPW), drug overdose"
Barbara Kelly,82,"Canadian-born British actress (What's My Line), cancer"
Barbara Seranella,50,"American author, liver failure"
Barbaro,3,"American racehorse, 2006 Kentucky Derby winner, euthanized after contracting laminitis"
Barzan Ibrahim al-Tikriti,55,"Iraqi former leader of the Iraqi Intelligence Service, half-brother of Saddam Hussein, execution by hanging"
Beate Hermelin,87,German psychologist
Beatrice Hsu,28,"Taiwanese actress, cardiac arrest following car accident"
Ben Gannon,54,"Australian theatre, film and television producer, cancer"
Benny Parsons,65,"American racecar driver, won 1973 Winston Cup, complications from lung cancer"
Betty Trezza,82,"American baseball player in the All-American Girls Professional Baseball League, heart attack"
Bill Lefebvre,91,American baseball pitcher for Boston Red Sox (1938–1939) and Washington Senators (1943–1944)
Bill W. Clayton,78,"American Speaker of the Texas House of Representatives (1975–1983), natural causes"
Bing Devine,90,"American general manager of the National League's St. Louis Cardinals baseball team (1958–1964, 1968–1978)"
Bo Yibo,98,Chinese politician known for urging crackdown on Tiananmen Square protests of 1989
Bob Carroll Jr.,88,American television writer (I Love Lucy)
Bob MacQuarrie,80,Canadian politician (1981–1985)
Bob Milliken,80,"American Brooklyn Dodgers pitcher (1953–1954), cardiac arrest"
Bobby Hamilton,49,"American NASCAR driver, 2004 Craftsman Truck Series Champion, head and neck cancer"
Bonaventure Patrick Paul,77,Pakistani Roman Catholic Bishop of Hyderabad
