Name,Age,Info
Abdullah ibn Husayn al-Ahmar,74,"Yemeni politician, Parliamentary speaker since 1993, cancer"
Ace Vergel,55,"Filipino actor, cardiac arrest"
Adolfas Akelaitis,97,Lithuanian Olympic athlete
Aidin Nikkhah Bahrami,25,"Iranian basketball player, traffic collision.[citation needed]"
Al Scaduto,79,American cartoonist (They'll Do It Every Time)
Alain Payet,60,French adult film director
Albert L. O'Neil,87,"American politician, Boston City Council (1971–1999)"
Alberto Alonso,90,"Cuban dancer and choreographer, heart attack"
Alfons Maria Stickler,97,Austrian prelate of the Roman Catholic Church
Allan Berube,61,"American gay historian and writer, complications from stomach ulcers"
Alois Kracher,48,"Austrian winemaker, pancreatic cancer"
Aloísio Lorscheider,83,"Brazilian Roman Catholic prelate and cardinal, heart failure"
Amarnath Sehgal,85,Indian sculptor
Andreas Matzbacher,25,"Austrian cyclist, traffic collision"
Andrew Glyn,64,British economist
Andrew Grima,86,British jeweller
Andrew Imbrie,86,American composer
Andrzeja Górska,91,"Polish nun, abbess of the Grey Ursulines"
András Szöllősy,86,Hungarian composer
Andy Davis,80,American football player (Washington Redskins)
Anton Rodgers,74,British actor
Apichet Kittikorncharoen,25,"Thai singer, brain injury"
Aqsa Parvez,16,"Canadian allegedly killed for refusing to wear hijab, strangled"
Arabella Churchill,58,"British founder of Children's World charity, granddaughter of Sir Winston Churchill, pancreatic cancer"
Arnold Hardy,85,"American Pulitzer Prize-winning photographer, complications from hip surgery"
Art Arfons,81,"American jet-car driver and drag racer, three-time world land speed record holder"
Ashleigh Aston Moore,26,"American-born Canadian actress (Now and Then), accidental heroin overdose"
Basuki,51,Indonesian comedian
Battista Serioli,107,Italian World War I veteran
Ben Bamfuchile,47,"Zambian coach of the Namibia national football team, after short illness"
Ben D. Altamirano,77,"American politician, member of the New Mexico Senate since 1971, heart attack"
Benazir Bhutto,54,"Pakistani opposition leader and former prime minister (1988–1990, 1993–1996), assassinated"
Bert Bolin,82,"Swedish meteorologist, stomach cancer"
Bill Idelson,88,"American actor and script writer, complications from a broken hip"
Bill Strauss,60,"American writer and satirist, founder of political comedy group Capitol Steps, pancreatic cancer"
Caetano N'Tchama,52,"Bissau-Guinean politician, Prime Minister (2000-2001)"
Carl Graff-Wang,64,Norwegian Olympic handball player
Carlos Eduardo Sousa Jr.,17,"American student, tiger attack"
Carlos Valdes,81,"Cuban conga player, respiratory failure"
Carol Bly,77,"American author and poet, ovarian cancer"
Celestino Piatti,85,"Swiss graphic artist, painter and book designer"
"Chad ""Pimp C"" Butler",33,"American rap artist (UGK), sleep apnea and accidental overdose"
Chip Reese,56,"American professional poker player, heart attack"
Christie Hennessy,62,"Irish singer and songwriter, cancer"
Christine Finn,78,English actress
Chrysostomos I,80,"Cypriot prelate, Archbishop of Cyprus (1977–2006)"
Clarence Marshall,82,American Major League Baseball pitcher (New York Yankees)
Clem Jones,89,"Australian Lord Mayor of Brisbane (1961–1975), pneumonia"
Cláudio Camunguelo,60,"Brazilian composer and singer, diabetes"
Dale Baird,71,"American thoroughbred horse trainer, traffic collision"
Dan Fogelberg,56,"American singer-songwriter (""Same Old Lang Syne""), prostate cancer"
Dan Iosif,57,"Romanian revolutionary, lung cancer"
Danny Newman,88,"American publicist for the Lyric Opera of Chicago, pulmonary fibrosis"
David Maybury-Lewis,78,British anthropologist
Desmond C. Derbyshire,83,British linguist
Diane Middlebrook,68,"American biographer and poet, cancer"
Dmitry Grigorieff,89,"American Episcopalian prelate, dean emeritus of Saint Nicholas Cathedral in Washington, D.C., cardiac arrest"
Don Chevrier,69,Canadian sportscaster
Donald Burton,73,"British actor, husband of actress Carroll Baker, emphysema"
Donald Chant,79,Canadian biologist and environmental advocate
Doreen Kartinyeri,72,Ngarrindjeri elder and historian
Doreen Norton,85,British nursing pioneer
Ed LaDou,52,"American pizza chef, popularized gourmet California-style pizzas, cancer"
Edward A. Brennan,73,"American businessman, former chairman of Sears, Roebuck and Company"
Edward Dutkiewicz,46,British artist
