Name,Age,Info
Aaron McMillan,30,"Australian classical pianist, bone cancer"
Abdul Sabur Farid Kohistani,54,"Afghan legislator and Prime Minister (1992), assassination by gunshot"
Abdullah al Faisal,85,"Saudi prince, writer and businessman, after long illness"
Alex Agase,85,Iranian-born American football coach
Alexander Buchanan Campbell,92,Scottish architect
Alexander Tubelsky,66,"Russian academic, President of Association of Democratic Schools, stroke"
Alfred Chandler,88,American economic historian
"Alphonse ""Bois Sec"" Ardoin",91,American creole accordionist
Alvin Batiste,74,"American jazz musician, heart attack"
Angus McBride,76,British illustrator
Art Stevens,92,"American animator, film director and screenwriter (The Fox and the Hound, The Rescuers, The Black Cauldron), heart attack"
Arwon,33,"New Zealand-born racehorse, longest surviving Melbourne Cup winner, euthanasia"
Aubrey Singer,80,"British television executive, head of BBC Two (1974–1978)"
Barbara Cox Anthony,84,"American heiress, after long illness"
Bartholomew Ulufa'alu,56,"Solomon Islander politician, Prime Minister of the Solomon Islands (1997–2000), after long illness"
Baruch Kimmerling,67,Israeli sociologist and historian
Ben Weisman,85,"American musician and songwriter, wrote nearly 60 songs for singer Elvis Presley, stroke"
Bernard Gordon,88,"American screenwriter, named on the Hollywood blacklist, cancer"
Bill Johnston,85,"Australian cricketer, member of the 1948 Invincibles"
Bill Wight,85,American MLB pitcher and scout
Bobby Ash,82,"British-born Canadian television host (The Uncle Bobby Show), heart attack"
Brad McGann,43,"New Zealand film director (In My Father's Den), cancer"
Bruno Mattei,75,Italian film director
Buddy Childers,81,"American jazz trumpeter, cancer"
C. Timothy O'Meara,64,"American film editor (The Rose, Hoosiers, Conan the Barbarian)"
Carey Bell,70,"American blues harmonica player, heart failure"
Carl Wright,75,"American actor (Big Momma's House, Barbershop, Soul Food), cancer"
Carson Whitsett,62,"American composer, musician and record producer, brain tumor"
Charles Nelson Reilly,76,"American actor (How to Succeed in Business Without Really Trying, The Ghost & Mrs. Muir, All Dogs Go to Heaven), Tony winner (1962), complications from pneumonia"
Charles Remington,85,"American zoologist, known for studies of butterflies and moths"
Charlie Ane Jr.,76,"American football player (Detroit Lions), pneumonia"
Chen Xiaoxu,41,"Chinese actress (Dream of the Red Mansion) and Buddhist nun, breast cancer"
Chief Stephen Osita Osadebe,71,Nigerian Igbo highlife musician
Christopher Newton,37,"American convicted murderer, execution by lethal injection"
Chuck Riley,66,American voice actor
Clark Adams,37,American secular humanist leader and activist
Clifford Scott Green,84,"American jurist, Federal Court judge"
Clyde Robert Bulla,93,American children's author
Cornelius R. Hager,93,"American educator, President of Asbury University"
Curtis Harrington,80,American film director
Dame Jean Herbison,84,"New Zealand academic, first N.Z. female chancellor (University of Canterbury, 1979–1984)"
Dame Lois Browne-Evans,79,Bermudian politician
Dame Mary Douglas,86,British social anthropologist
Dave Balon,68,"Canadian ice hockey player, multiple sclerosis"
David Farquhar,79,New Zealand composer
David J. Lawson,77,"American minister, bishop of the United Methodist Church, after long illness"
David Lane,68,American white supremacist leader and author
Derek Cooper,94,British army officer and refugee campaigner
Dick Humbert,88,American gridiron football player
Diego Corrales,29,"American world champion boxer, motorcycle accident"
Don Burton,87,"Australian politician, member of the New South Wales Legislative Council (1976–1984)"
Donald Alexander,79,Scottish medical researcher
Donald Ginsberg,73,"American physicist, melanoma"
Donald Johanos,79,American conductor
Duncan Macrae,92,"British rugby football player, (Scotland Rugby Union Team)"
Dwight Wilson,106,"Canadian centenarian, second-to-last surviving World War I veteran"
Ed Yost,87,American inventor of the modern hot air balloon
Edward Behr,81,British journalist and author
Edwin H. Simmons,85,American Marine Corps historian
Edy Vásquez,23,"Honduran footballer, car accident"
Egmont Foregger,84,"Austrian jurist, official and politician, severe illness"
Emma Lehmer,100,Russian-born American mathematician
Enéas Carneiro,68,"Brazilian politician, leukemia"
Ethel Mutharika,63,"Zimbabwe-born First Lady of Malawi, cancer"
Eugen Weber,82,"Romanian-born American historian, pancreatic cancer"
Fannie Lee Chaney,84,American civil rights activist
Fathia Nkrumah,75,"Egyptian–born Ghanaian First Lady, after long illness"
Fermín Trueba,92,Spanish road cyclist
Folole Muliaga,44,"Samoan–NZ teacher whose oxygen machine failed after power cut for unpaid account, heart and lung disease"
Frank E. Maestrone,84,"American diplomat, ambassador to Kuwait (1976–1979), infection"
Frank Gay,86,"American businessman, senior corporate aide to Howard Hughes"
Frank Guida,84,Italian-born American record producer
Fulton Burley,84,"Canadian performer, heart failure"
Gene Gibson,82,"American basketball player and coach (Texas Tech University), complications from surgery"
George Bragg,81,American conductor and founder of the Texas Boys Choir
George Dawson,45,"British politician, Northern Ireland Assembly member, cancer"
George Seddon,80,Australian environmental scholar
Gino Pariani,79,"American soccer player (1950 World Cup), bone cancer"
Giorgio Cavaglieri,95,"Italian-born American architect, founder of New York City's urban preservation movement"
Gohar Gasparyan,83,Armenian soprano opera singer
Gomer Hodge,63,"American baseball player (Cleveland Indians), amyotrophic lateral sclerosis"
Gretchen Wyler,75,"American actress (Private Benjamin, Dallas, The Devil's Brigade) and animal rights activist, complications from breast cancer"
Guram Sharadze,66,"Georgian philologist and politician, shot"
Gusti Wolf,95,Austrian actress
Gábor Takács,47,Hungarian Olympic sprint canoer
Hans Wollschläger,72,German author and translator
Harold C. Helgeson,75,"American geochemist, lung cancer"
Henri Klein,87,French Olympic athlete
