Name,Age,Info
Aaron Russo,64,"American movie producer (Trading Places, The Rose), cancer"
Abdul Rahman Arif,91,"Iraqi politician, President of Iraq (1966–1968)"
Adam Watson,93,British diplomat and academic
Adam Watson,93,British diplomat
Ah Jook Ku,97,"American journalist and writer, first Asian American Associated Press reporter"
Alberto de Lacerda,78,"Portuguese poet, BBC radio presenter, founded Portucale magazine"
Aldo Forte,89,American football player
Alexander H. Leighton,99,American-Canadian sociologist and psychiatrist
Alfred Peet,87,American entrepreneur and the founder of Peet's Coffee & Tea
Alison Plowden,75,British historian
Allen McClure,72,American Olympic sailor
Amos Manor,89,Israeli head of Shin Bet (1953–1963)
Anacleto Angelini,93,"Chilean businessman, South America's richest man, emphysema"
Andrée Boucher,70,"Canadian politician, mayor of Sainte-Foy (1985–2001) and Quebec City (2005–2007), heart attack"
Antonio De Gaetano,73,Italian Olympic racewalker
Antonio Puerta,22,"Spanish footballer (Sevilla FC), arrhythmogenic right ventricular dysplasia"
Arthur Jones,80,American inventor of the Nautilus exercise machines
Arthur Levenson,93,"American Army Officer, NSA official and cryptologist"
Asa Hilliard,73,"American educationalist, historian and psychologist, malaria"
Atle Selberg,90,"Norwegian-born American mathematician, heart failure"
Augustine Harris,89,"British Bishop Emeritus of Middlesbrough, former Auxiliary Bishop of Liverpool"
Bahaedin Adab,62,"Iranian member of parliament, cancer"
Banarsi Das Gupta,89,Indian former Chief Minister of Haryana
Barton Kirkconnell,90,Jamaican Olympic sailor Barton Kickconnell
Benjamin Aaron,91,"American labor law expert and member of Presidential commissions, cerebral hemorrhage"
Bertha Crowther,85,British Olympic hurdler
Berthold Grünfeld,75,Norwegian psychiatrist
Bill Deedes,94,"British journalist, editor of The Daily Telegraph (1974–1986) and Conservative politician"
"Brian ""Crush"" Adams",44,"American professional wrestler, accidental overdose of pain killers and anti-depressants"
Brooke Astor,105,"American philanthropist, pneumonia"
Butch van Breda Kolff,84,"American basketball coach (Princeton, Lakers, Pistons, Jazz)"
Caroline Aigle,32,"French aviator, first French female fighter pilot, cancer"
Carolyn Goodman,91,American psychologist and civil rights activist
Charles Vanik,94,"American politician, U.S. Representative from Ohio (1955–1981)"
