Name,Age,Info
Abdul Sattar Khan Niazi,85,Pakistani religious and political leader
Adrian Hastings,71,British Roman Catholic priest and historian
Agda Rössel,90,Swedish politician
Akira Fujita,93,Japanese Olympic water polo player (men's water polo at the 1932 Summer Olympics)
Al Tucker,58,American basketball player
Alan William James Cousins,97,South African astronomer
Alberto Korda,72,"Cuban photographer, heart attack"
Aleksandr Petrov,61,Soviet/Russian basketball player
Alessandro Natta,83,Italian communist politician
Alex Glasgow,65,"English singer-songwriter (On Your Way, Riley!, When the Boat Comes In)"
Alexei Tupolev,75,Soviet aircraft designer
Alexey Maresyev,84,"Russian military pilot, infarction"
Andrés Framini,86,Argentine labor leader and politician
Anne Anastasi,92,American psychologist
Anne Haney,67,"American actress (Mrs. Doubtfire, The American President, Liar Liar), heart failure"
Antoinette Downing,96,American architectural historian and preservationist
Antonio Flores,77,Mexican football player
Arlene Francis,93,"American actress, talk show host, and game show panelist (What's My Line?), Alzheimer's disease and cancer"
Armando Nannuzzi,75,Italian cinematographer and camera operator
Arne Sucksdorff,84,"Swedish film director, pneumonia"
Arno Mohr,90,German painter and graphic artist
Arseny Vorozheykin,88,Soviet/Russian fighter ace during World War II
Art Mergenthal,80,American gridiron football player
Arthur Christopher Watson,74,British diplomat
Arthur Tange,86,Australian public servant
Arturo Maly,61,"Argentine actor, heart attack"
Bill Homeier,82,American racecar driver (three Indianapolis 500s)
Billy Higgins,64,"American jazz drummer, hepatitis"
Bob Gaona,70,"American gridiron football player (Pittsburgh Steelers, Philadelphia Eagles)"
Bob Keely,91,"American baseball coach, scout and player"
Bob Tinning,75,Australian rower
Bobby Murdoch,56,"Scottish footballer, stroke"
Bonny Lee Bakley,44,"American socialite, shot"
Boozoo Chavis,70,"American accordion player, singer, songwriter and bandleader (Zydeco)"
Boris Gyuderov,74,Bulgarian Olympic volleyball player (1964)
Boris Ryzhy,26,"Russian poet and geologist, suicide by hanging"
Brian Pendleton,57,"British guitarist (The Pretty Things), lung cancer"
Bud Thomas,90,American baseball player
Carl Eric Almgren,88,Swedish Army general
Cecil G. Murgatroyd,42,"Australian politician, musician, and comedian, cancer"
Cecil Price,63,"American deputy sheriff and Ku Klux Klan member, fall"
Charles Black,85,American constitutional scholar
Charles D. Cook,66,American politician
Charley Pell,60,"American college football player and coach, lung cancer"
Chuck Gelatka,87,"American professional football player (Mississippi State, New York Giants)"
Clay King Smith,30,"American convicted murderer, execution by lethal injection"
Cliff Hillegass,83,"American creator of CliffsNotes, stroke"
Corissa Yasen,27,"American basketball player, suicide by drug overdose"
David Jamieson,80,"British Army officer, recipient of the Victoria Cross"
Dea Trier Mørch,59,"Danish artist and writer, cancer"
Deborah Walley,59,"American actress (Gidget Goes Hawaiian, Beach Blanket Bingo, Spinout) and voice-over artist, esophageal cancer"
Delme Bryn-Jones,67,Welsh baritone
Denis Whitaker,86,"Canadian athlete, soldier, and author"
Dick Jamieson,63,"American football player (Baltimore Colts, New York Titans) and coach"
Dick Kimble,85,American baseball player
Didi,72,"Brazilian footballer, pneumonia"
Dorothy Burr Thompson,100,American classical archaeologist and art historian
Douglas Adams,49,"British author (The Hitchhiker's Guide to the Galaxy, Doctor Who), heart attack"
Eddie Forrest,79,American football player (San Francisco 49ers)
Eddra Gale,79,"American actress (8½, What's New Pussycat?, The Graduate, I Love You, Alice B. Toklas, Somewhere in Time)"
