Name,Age,Info
Abdus Sattar Akon,82,"Bangladeshi teacher and politician, result of illness"
Abukar Hassan Mohamoud,43,"Somali journalist, shot"
Adam Adamowicz,43,"American video game concept artist (The Elder Scrolls V: Skyrim, Fallout 3), cancer"
Adolfo Schwelm Cruz,88,Argentine racing driver
Adrienne Smith,78,Australian sport administrator
Agnes Allen,81,American baseball player (All-American Girls Professional Baseball League)
Aharon Davidi,85,Israeli general
Ajahn Chanda Thawaro,90,Thai Buddhist monk
Akhlaq Mohammed Khan,75,"Indian poet, lyricist and academic, lung cancer"
Al Brenner,64,"American football player (New York Giants, Hamilton Tiger-Cats)"
Al De Lory,82,American record producer
Alain Danilet,64,French politician
Alan Detweiler,85,"Canadian composer, author, and patron of the arts"
Alfredo Vega,77,Paraguayan footballer.[better source needed]
Ali Abolhassani,56,"Iranian spiritual historiograph, heart failure"
Allan Segal,70,"British documentary maker, cancer"
Anders Kulläng,68,"Swedish rally driver, drowning"
Andrew Wight,51,"Australian screenwriter and producer (Sanctum), helicopter crash"
Andrey Korotkov,57,"Russian politician, after long illness"
Andrij Dobriansky,81,"Ukrainian-born American opera singer, diabetes and heart disease"
Andrzej Szczeklik,73,Polish physician and educational administrator (Jagiellonian University Medical College)
Andrzej Sztolf,70,Polish Olympic ski jumper
André Génovès,70,French film producer and director
Angelo Dundee,90,American boxing trainer (Muhammad Ali)
Anil Ramdas,54,Surinamese-born Dutch columnist and journalist (NRC Handelsblad)
Ann Dummett,81,British activist
Anna Lou Dehavenon,85,American anthropologist
Anne Commire,72,American playwright
Anthony Shadid,43,"American journalist, asthma"
Antoni Tàpies,88,Spanish painter
Antonio Attolini Lack,80,Mexican architect
Anwar Kamal Khan,64,"Pakistani politician, cardiac failure"
Ardath Mayhar,81,American author
Ariyil Shukoor,24,"Indian student, stabbed"
Armand Penverne,85,French football player
Art Tait,83,American football player
Asar Eppel,77,"Russian translator, stroke"
Asko Mäkilä,67,Finnish footballer
Avraham Fahn,95,Israeli professor
Bai Jing,28,"Chinese actress, stabbed"
Barbara Marianowska,64,British-born Polish politician
Barney Rosset,89,American publisher (Grove Press) and free speech advocate
Ben Gazzara,81,"American actor (Anatomy of a Murder, The Big Lebowski, Road House), pancreatic cancer"
Benedict Freedman,92,American novelist and mathematician
Benjamin Romualdez,81,"Filipino politician and diplomat, Governor of Leyte (1967–1986), brother of Imelda Marcos, cancer"
Bertie Messitt,81,Irish Olympic athlete (1960)
Berto Poosen,67,Belgian Olympic volleyball player
Bibudhendra Mishra,83,Indian politician
Bill Benson,91,Canadian ice hockey player
Bill Hinzman,75,"American actor (Night of the Living Dead), cancer"
Billy Bean,78,American jazz guitarist
Billy Strange,81,"American songwriter (""Limbo Rock"") and music arranger"
Blaine,74,Canadian editorial cartoonist
Bob Badgley,83,American jazz double-bassist.[circular reference]
Bob Roesner,85,American baseball umpire
