Name,Age,Info
A. Teeuw,90,Dutch critic of Indonesian literature
Aatos Erkko,79,"Finnish journalist and publisher, after long illness"
Abdelbaset al-Megrahi,60,"Libyan terrorist, convicted of bombing Pan Am Flight 103, prostate cancer"
Ada Maria Isasi-Diaz,69,"American theologian, cancer"
Adam Yauch,47,"American musician (Beastie Boys) and film director (Gunnin' for That No. 1 Spot), salivary gland cancer"
Aimée Danis,82,Canadian film director and producer
Akira Tonomura,70,"Japanese physicist, pancreatic cancer"
Alain Fossoul,83,"Belgian footballer,"
Alan Britton,89,New Zealand cricketer
Alan Oakley,85,"British designer of Raleigh Chopper bicycle, cancer"
Alan Thorne,73,"Australian anthropologist, developer of the theory of multiregional origin of modern humans, Alzheimer's disease"
Albertus Klijn,89,Dutch religious scholar
Albion W. Knight Jr.,87,"American army officer, bishop and politician"
Aldo Conterno,81,Italian winemaker
Aleksandre Chikvaidze,74,Georgian diplomat
Alexander Keynan,90,"Israeli microbiologist, co-founder and the first director of Israel Institute for Biological Research"
Alfred Diamant,94,Austrian-born American political scientist
Alfred Doll-Steinberg,78,Austrian-born British chemical engineer
Ali Uras,88,Turkish Olympic basketball player and president of Galatasaray S.K. (1979–1986)
Alistair Hamilton,77,"Scottish lawyer, scout leader and banker"
Alma Bella,102,Filipino actress
Ampon Tangnoppakul,64,"Thai detainee, cancer"
Andrea Crisanti,75,Italian production designer and art director
Andreas Arntzen,83,Norwegian barrister
Andreas Shipanga,80,"Namibian politician, Chairman of the Transitional Government of National Unity (1987, 1988), heart attack"
Andrei Mylnikov,93,Russian painter
Andrew B. Steinberg,53,American lawyer
Andrew Ganigan,59,"American former NABF lightweight champion boxer, cancer"
Andrew Suknaski,69,Canadian poet and visual artist
André Bernier,81,Canadian politician and accountant
Andy Mate,72,American soccer player
Angelica Garnett,93,British writer and painter
Ann Rosener,97,American photojournalist
Anna-Lisa Eriksson,83,Swedish Olympic bronze medal-winning (1956) cross-country skier
Anne Warner,71,"British biologist, cerebral haemorrhage"
Annemarie Roeper,93,"Austrian-born American educator, co-founder of the Roeper School, pneumonia"
Anthony O'Connell,73,"Irish-born American Roman Catholic prelate, Bishop of Knoxville (1988–1998) and Palm Beach (1998–2002)"
Arno Lustiger,88,Upper Silesian-born German writer and Judaic historian
Arnold Manaaki Wilson,83,New Zealand artist and educator
Arthur Bertram Court,84,Australian botanist
Arthur Decabooter,75,"Belgian professional racing cyclist, heart attack"
Aub Carrigan,94,Australian cricketer
Bahram Alivandi,83,Iranian-born Austrian artist
Barbara D'Arcy,84,American visual merchandiser
Barry Blaikie,77,Australian politician
Barton Lidice Beneš,69,American artist
Beatrice Sparks,95,American therapist and writer
Belita Woods,63,"American funk singer (Brainstorm, Parliament-Funkadelic), heart failure"
Bernardo Sassetti,41,"Portuguese jazz pianist and film composer, fall"
Bertram Cohler,73,American psychologist
Bholabhai Patel,77,Indian Gujarati author
Bill Stewart,59,"American football coach (West Virginia University), apparent heart attack"
Bill Walsh,84,American football player (Pittsburgh Steelers)
Bob Bethell,69,"American politician, Kansas State Representative (since 1999), car accident"
Bob Boozer,75,"American Olympic gold medal-winning (1960) basketball player (New York Knicks, Chicago Bulls), brain aneurysm"
Bob Edwards,86,British journalist
Bob Marshall,77,"American politician. Mayor of San Bruno, California (1980–1991)"
Bob Stewart,91,"American television game show producer (Password, To Tell the Truth, The Price Is Right), natural causes"
Bobby Bulch,79,English footballer
Bram Bogart,90,Dutch-born Belgian painter
Buddy Freitag,80,"American Broadway theatre producer (Dirty Rotten Scoundrels, Catch Me If You Can), brain tumor"
Burgess Carr,76,"Liberian-born American priest, religious leader, and professor, Lewy bodies disease"
C.C. Banana,43,"American comedian, suicide"
Cali Carranza,59,"American Tejano musician, amyotrophic lateral sclerosis"
Carl Beane,59,"American sports broadcaster and public address announcer (Fenway Park), heart attack"
Carl Johan Bernadotte,95,"Swedish royal, youngest son of King Gustaf VI Adolf of Sweden"
Carlos Fuentes,83,"Panamanian-born Mexican novelist, internal hemorrhage"
Carlos Loiseau,63,"Argentine cartoonist, colorectal cancer"
Carrie Smith,86,American blues and jazz singer
Carroll Shelby,89,American automobile racer and designer
Cassandra Jardine,57,"British journalist, cancer"
Charles Lemmond,84,"American politician, Pennsylvania State Senator (1985–2006)"
Charles Pitts,65,"American soul musician, guitarist for Isaac Hayes, lung cancer"
Charlotte Mitchell,85,British actress
Chico Formiga,81,"Brazilian footballer and manager, heart attack"
Christopher Challis,93,"British cinematographer (Chitty Chitty Bang Bang, Top Secret!, Mary, Queen of Scots)"
Chuck Brown,75,"American singer and musician (""Bustin' Loose""), multiple organ failure"
Constantin Piron,80,Belgian physicist
Constantine of Irinoupolis,75,"American Orthodox hierarch, Primate of the Ukrainian Orthodox Church of the USA (since 1993)"
Crawford Hallock Greenewalt Jr.,74,American archaeologist
Daehaeng,85,Korean Buddhist nun
Daniel Mulumba,49,Ugandan Olympic swimmer
Danilo De Girolamo,56,"Italian voice actor, heart attack"
Dankwart Danckwerts,79,German sociologist
Dave Mann,79,"American football player (Chicago Cardinals, Toronto Argonauts), complications from dementia"
David Littman,78,British historian and human rights activist
David Ridgway,74,British archaeologist
David Rimoin,75,"American geneticist, pancreatic cancer"
Dee Caruso,83,"American television writer (Get Smart, The Monkees), pneumonia"
Derek Hammond-Stroud,86,English opera singer
Derek Round,77,"New Zealand journalist, injuries following assault. (body discovered on this date)"
Desmond Fernando,81,Sri Lankan doctor and inventor
Dick Beals,85,"American voice actor (Davey and Goliath, Speedy Alka-Seltzer)"
Dick Everitt,90,English footballer
Dietrich Fischer-Dieskau,86,German baritone and conductor
Digby Wolfe,82,"British actor and screenwriter (Rowan & Martin's Laugh-In), cancer"
Doc Watson,89,"American folk and bluegrass musician, complications following surgery"
Dominique Rolin,99,Belgian author
Don Anthony,83,British Olympic hammer thrower
Don Leshnock,65,American baseball player (Detroit Tigers)
Don Ritchie,85,"Australian volunteer, rescued 160 people from suicide"
"Donald ""Duck"" Dunn",70,"American bass guitarist (The Blues Brothers, Booker T. & the M.G.'s)"
Donald L. Owens,82,American military officer
Donald Nicholson,96,British biochemist
Donald S. Bryan,90,American Air Force pilot and flying ace
Donna Summer,63,"American singer (""Bad Girls"", ""Hot Stuff"", ""Last Dance"", ""I Feel Love""), lung cancer"
Doug Dillard,75,"American bluegrass musician (The Dillards) and actor (The Andy Griffith Show), lung infection"
Doug Walton,65,English rugby league player
Douglas Rodríguez,61,"Cuban boxer, heart attack"
Duane Bryers,100,"American painter, illustrator, and sculptor"
Dwight Bentel,103,American journalist and professor
Earl Rose,85,"American medical examiner, attempted to autopsy President Kennedy after assassination, Parkinson's disease"
Earl Shorris,75,American writer and social critic
Ed Burton,72,American basketball player
Eddie Blazonczyk,70,"American polka musician, natural causes"
Eddie Perkins,75,American former world light welterweight champion boxer
Eddy Paape,91,Belgian comics artist (Luc Orient)
Edi Federer,57,"Austrian ski jumper, amyotrophic lateral sclerosis"
Edith Bliss,52,"Australian pop singer and television presenter, lung cancer"
Edmund Potrzebowski,85,Polish Olympic athlete
Edoardo Mangiarotti,93,"Italian Olympic gold medal-winning (1936, 1952, 1956, 1960) fencer"
Edward Abramson,91,American politician
Ekalavyan,77,Indian writer
Elaine Mulqueen,80,American children's television host and personality
Elizabeth Busche,19,"American curler, cancer"
Emmanuel David Tannenbaum,33,Israeli scientist
Endang Rahayu Sedyaningsih,57,"Indonesian physician, Minister of Health (2009–2012), cancer"
Eric James,87,British Anglican clergyman and broadcaster
Ernestine Glossbrenner,79,American educator and politician
Ernie Chan,71,"Filipino-born American comic book artist (Batman, Doctor Strange, Conan the Barbarian)"
Ernst Hinterberger,80,"Austrian author and screenwriter (Kaisermühlen Blues, Ein echter Wiener geht nicht unter)"
Ernst Josef Fittkau,84,German entomologist
Ernst Rau,85,German Olympic fencer
Eugene Lacritz,82,American conductor
Eugene Polley,96,"American engineer, inventor of the wireless TV remote control"
Eva Rausing,48,American philanthropist
Evelyn Bryan Johnson,102,American aviator
Everett Lilly,87,American bluegrass musician (The Lilly Brothers)
Ezell Lee,74,"American politician, Mississippi State Representative (1988–1992) and State Senator (1992–2012), cancer"
Fahd al-Quso,37,"Yemeni militant, al-Qaeda member, airstrike"
Farid Habib,77,"Lebanese politician, MP for El Koura (since 2005), illness"
Felix Werder,90,German-born Australian composer
Ferenc Bartha,68,"Hungarian economist, Governor of the National Bank of Hungary (1988–1990), suicide"
Fernando Lopes,76,"Portuguese film director, throat cancer"
Ferrin C. Campbell,88,American politician
Flinder Anderson Khonglam,67,"Indian politician and physician, Chief Minister of Meghalaya (2001–2003)"
Florida Pearl,20,"Irish racehorse, winner of the Champion Bumper (1997), euthanized"
