Name,Age,Info
Abdelhamid Mehri,85,Algerian resistance fighter and politician
Abdollah Mojtabavi,87,Iranian wrestler
Abid Ali Nazish,40,"Afghan actor, shot"
Aengus Fanning,69,"Irish journalist, editor of the Sunday Independent, cancer"
Al Rio,49,"Brazilian comic book artist, suicide by hanging"
Alan Rowlands,82,English pianist
Albert Baskakov,83,Russian physicist
Aldo Zenhäusern,60,Swiss Olympic ice hockey player (1976)
Alejandro Rodriguez,93,American psychiatrist and academic
Alessandro Liberati,57,"Italian medical researcher, cancer"
Alex DeCroce,75,"American politician, New Jersey General Assembly Minority Leader (since 2004)"
Alex Eadie,91,"British politician, MP for Midlothian (1966–1992)"
Alexander Sizonenko,52,"Russian basketball player, world's tallest person (1991)"
Alexander Zhitinsky,71,Russian writer
Alexis Weissenberg,82,Bulgarian-born French pianist
Alfonso de Bourbon,79,"American claimant of Spanish royalty, traffic accident"
Alfred Gescheidt,85,"American photographer, cancer"
Alfred Pyka,77,German footballer
Alfredo Avelín,84,"Argentine politician, Governor of San Juan (1999–2002), multiple organ failure"
Alfredo Battisti,86,"Italian Roman Catholic prelate, Archbishop of Udine (1972–2000)"
Alicia Baro,93,American human rights activist
Althea Wynne,75,British sculptor
Alvin Devane,88,American soldier
Ambjørg Sælthun,89,Norwegian politician
Amit Saigal,46,"Indian rock magazine publisher, concert promoter and musician, drowned"
Amol Bose,69,"Bangladeshi actor, heart attack"
Anatoly Kolesov,73,"Russian wrestler, Olympic gold medalist (1964)"
Anders Frandsen,51,Danish singer and television presenter
Andrea Bosic,92,Italian actor
Andrew MacNaughtan,47,Canadian photographer
Andrew McMillan,54,Australian writer and music journalist
Andrzej Krzysztof Wróblewski,76,Polish journalist
André Green,84,French psychoanalyst
Andy Musser,74,"American sportscaster (Philadelphia Phillies, Philadelphia 76ers)"
Angela von den Driesch,77,German archaeologist and veterinarian
Anthony Bevilacqua,88,"American Roman Catholic prelate, Archbishop of Philadelphia (1988–2003)"
Anthony Capo,52,"American mobster-turned-informant (DeCavalcante crime family), heart attack"
Anthony Gonsalves,84,Indian film music composer
Anthony J. Calio,82,"American physicist and businessman, congestive heart failure and lung cancer"
Anton Blom,87,Norwegian journalist
Antonio Mistrorigo,99,"Italian Roman Catholic prelate, Bishop of Treviso (1958–1988)"
Antonio Segura,64,Spanish comics writer
Antony Barrington Brown,84,"British designer, photographer and explorer"
Arfa Karim,16,"Pakistani student, world's youngest Microsoft Certified Professional (2004–2008), idiopathic epilepsy seizures"
Arild Haaland,92,Norwegian philosopher
Armand Mercier,78,"American politician, Mayor of Lowell, Massachusetts (2004–2006)"
Arne Christiansen,85,Norwegian judge
Artax,17,"American Champion Thoroughbred racehorse, winner of the 1999 Breeders' Cup Sprint, Carter Handicap and Vosburgh Stakes"
Artie Levine,86,American boxer
Augusto Gansser-Biaggi,101,Swiss geologist
Ayelet Galena,2,"American child, born with dyskeratosis congenita, lung complications"
Azeem Daultana,32,"Pakistani politician, Member of the National Assembly, road accident"
Azer Bülbül,44,"Turkish singer and actor, heart attack"
Basil Gordon,80,American mathematician
Basil Payne,88,Irish poet
Beatriz Bandeira,102,"Brazilian communist, human rights activist, poet and writer"
Ben Hana,54,New Zealand vagrant
Bernhard Schrader,80,German theoretical chemist
Bert Daikeler,83,"American politician, member of the Pennsylvania House of Representatives"
Beverly McDermott,85,"American casting director (Cocoon, Scarface, Lenny)"
Bilal al-Berjawi,27,"Lebanese terrorist, drone strike"
Bill Dickie,82,Scottish football administrator
Bill Janklow,72,"American politician, Attorney General (1975–1979) and Governor of South Dakota (1979–1987, 1995–2003); U.S. Representative (2003–2004), brain cancer"
Bill Mardo,88,"American sportswriter, Parkinson's disease"
Bill Robb,84,"Australian politician, member of the New South Wales Legislative Assembly for Miranda (1978–1984)"
Bill Wallace,64,American author
Billie Love,88,British actress and photographer
Billy 'Silver Dollar' Baxter,85,American film producer
Bingham Ray,57,"American independent film executive, complications from strokes"
Bjørn G. Andersen,87,Norwegian geologist
Bob Anderson,89,"British Olympic fencer (1952) and fight choreographer  (Star Wars, The Lord of the Rings, The Princess Bride)"
Bob Armstrong,50,American ice hockey player
Bob Citron,79,"American entrepreneur and aerospace engineer, prostate cancer"
Bob Holness,83,South African-born British quiz show host and actor (Blockbusters)
Bob LaPointe,66,American high school and college football coach
Bob McKenzie,83,Australian football player
Bob Thalman,89,American football player and coach
Bob Weston,64,"British guitarist and songwriter (Fleetwood Mac), gastrointestinal hemorrhage. (body found on this date)"
Bob Wright,76,"American biographer and politician, Chairman of the Utah Republican Party (1977–1979), Alzheimer's disease"
Bogusława Pietkiewicz,67,Polish Olympic diver
Bohumil Golián,81,"Slovak volleyball player, Olympic silver (1964) and bronze (1968) medalist"
Borys Fedorenko,65,Ukrainian painter
Brian C. Downey,61,Canadian politician
Brian Curvis,74,"Welsh former Commonwealth welterweight champion boxer, leukaemia"
Bridie Gallagher,87,Irish singer
Bruce Riutta,67,"American Olympic ice hockey player, complications from heart surgery"
Bryan Hickman,30,"American football player (Cleveland Browns), suicide"
Bud Byerly,92,"American baseball player (St. Louis Cardinals, Cincinnati Reds)"
Camilla Williams,92,"American opera singer, complications from cancer"
Carleton B. Swift Jr.,92,American intelligence officer
Carlo Fruttero,85,Italian writer
Carlos Escarrá,57,"Venezuelan politician, Attorney General (since 2011), heart attack"
Carlos Figueroa,80,Spanish Olympic equestrian
Carlos Guirao,57,Spanish musician
Carlos Soria,63,"Argentine politician, Secretary of Intelligence (2002), Governor of Río Negro (since 2011), shot"
Carmen Naranjo,83,"Costa Rican novelist, poet and essayist, cancer"
Carol Creiniceanu,72,Romanian football player
Carolina Isakson Proctor,81,Colombian First Lady (1986–1990)
Chand Mal Lodha,93,Indian judge
Charles E. Bishop,90,American academic
Charles Fecher,94,American author
Charles H. Price II,80,American businessman and diplomat
Charles Howard,87,"Australian Roman Catholic leader, Superior General of the Marist Brothers (1985–1993)"
Charles Morris,85,"British politician, MP for Manchester Openshaw (1963–1983)"
Charles Stanmore,87,Australian Olympic fencer
Charles W. Bailey II,81,"American journalist and novelist (Seven Days in May), Parkinson's disease"
Charlie Pawsey,88,English rugby league player
Chea Soth,83,Cambodian politician
Chen Chuanxi,95,Chinese conductor
Chris Pavlou,72,Australian football player
Christian-Joseph Guyonvarc'h,85,"French philologist, specializing in Celtic studies"
Christoffer Selbekk,72,Norwegian businessman and ski jumper
Chuck Metcalf,81,American double-bassist
Claes Egnell,95,Swedish sport shooter and Olympic silver medal-winning (1952) pentathlete
Clara Nomee,73,"American politician, first female Chairperson of the Crow Nation (1990–2000)"
Clare Fischer,83,American composer
Clarence C. Pope,81,"American prelate, Episcopal Bishop of Fort Worth (1986–1994)"
Clarence Tillenius,98,Canadian artist and conservationist
Cliff Chambers,90,American baseball player
Cliff Portwood,74,"English footballer and singer, lung disease"
Clive Shell,64,Welsh international rugby player
Colin Campbell,80,"Canadian Roman Catholic prelate, Bishop of Antigonish (1986–2002)"
Colin Tarrant,59,"British actor (The Bill), suicide by exsanguination"
Colm Tucker,59,Irish rugby union player
Colonel Stone Johnson,93,American civil rights activist
Curt Meyer-Clason,101,German writer and translator
Dame Lesley Strathie,56,"British civil servant, Permanent Secretary to HM Revenue and Customs (2008–2011), cancer"
Damien Bona,56,"American journalist, writer and film historian, heart attack"
Dan Evins,76,"American entrepreneur, founder of Cracker Barrel Old Country Store"
Daniel Alba,71,Mexican Olympic wrestler
Dave Alexander,73,"American blues singer and pianist, suicide by gunshot"
Dave Lee,64,"British comedian, cancer"
David Atkinson,71,"British politician, MP for Bournemouth East (1977–2005), bowel cancer"
David Phiri,74,"Zambian businessman, Governor of the Bank of Zambia"
David W. Barron,76,British computer scientist
David Wheeler,86,American theatrical director
David Whitaker,80,English composer and songwriter
Deepika Joshi-Shah,35,Indian singer and voice actress
Diana Bliss,57,"Australian public relations consultant and theatre producer, wife of Alan Bond"
Dick Tufeld,85,"American voice actor and announcer, voice of Robot B-9 on Lost in Space"
Diego Cuenca,84,Spanish footballer.[citation needed]
Dilys Elwyn-Edwards,93,Welsh composer
Dimitra Arliss,79,"American actress (The Sting, General Hospital, Xanadu), complications from a stroke"
Dmitry Machinsky,74,Russian archaeologist
Doeschka Meijsing,64,Dutch novelist
Dolores Guinness,75,German baroness and socialite
Don Blenkarn,81,"Canadian politician, MP for Mississauga (1972–1974) and Mississauga South (1979–1993)"
Don Carter,85,"American professional bowler, complication from pneumonia and emphysema"
Don Fullmer,72,"American boxer, lymphoid leukemia"
Don Starkell,79,Canadian adventurist and author
Dorothea Tanning,101,"American surrealist painter, printmaker and sculptor"
Dudley Thompson,95,Jamaican politician and diplomat
Earle R. Gister,77,American acting teacher
Ed Derwinski,85,"American politician, U.S. Representative from Illinois (1959–1983); United States Secretary of Veterans Affairs (1989–1992), merkel cell carcinoma"
Ed Jenkins,78,"American politician, Representative from Georgia (1977–1993)"
Edarem,79,American television presenter and internet celebrity
Edgar Kaiser Jr.,69,"Canadian businessman and philanthropist, owner of the Denver Broncos (1981–1984)"
Edna Bourque,96,Canadian volunteer
Edna Sheen,67,"American makeup artist (Philadelphia, Courage Under Fire, Akeelah and the Bee)"
Eduard Ivanov,73,"Soviet ice hockey player, World and Olympic champion"
Efron Etkin,59,"Israeli actor and voice actor, cancer"
Eiko Ishioka,72,"Japanese costume designer (Bram Stoker's Dracula, Immortals, The Cell), Oscar winner (1993), pancreatic cancer"
Eisuke Hinode,70,"Japanese politician, member of the House of Councillors, gall bladder cancer"
Ekuikui IV,98,"Angolan king of Bailundo, disease"
Eladio Acosta Arteaga,95,"Colombian Roman Catholic prelate, Archbishop of Santa Fe de Antioquia (1988–1992)"
Elena Catena,91,Spanish academic and feminist
Eleutherios Katsaitis,82,"Greek-born British Orthodox hierarch, Auxiliary Bishop of Archdiocese of Great Britain (1987–1994), smothered"
Elizabeth Brumfiel,66,American archaeologist
Ellen Currie,81,American writer and advertising executive
Ellen Pence,63,"American sociologist and social activist, creator of the Duluth Domestic Abuse Intervention Project, breast cancer"
Emil Hossu,70,"Romanian actor, cardiac arrest"
Emmanuel Cooper,73,British potter and writer
Enenche Akogwu,31,"Nigerian journalist and cameraman, shot"
Erik Haaest,76,Danish journalist and author
Ernie Carson,74,American jazz musician
Ernie Gregory,90,English footballer
Errol Scorcher,55,"Jamaican reggae disc jockey, ruptured blood vessel"
Etta James,73,"American blues singer (""At Last""), leukemia"
Eve Arnold,99,American photographer
Everardus Antonius M. Baaij,90,"Dutch-born South African Roman Catholic prelate, Bishop of Aliwal (1973–1981)"
F. Elwood Davis,96,American lawyer
Fatima al-Aqel,54,Yemeni human rights activist
Felicia Eze,37,Nigerian Olympic footballer
Felipe Fernández,78,Argentine basketball player
Fernanza Burgess,51,American football player
Finn Pedersen,86,Danish Olympic gold medal-winning (1948) rower
Floro Garrido,59,"Spanish soccer player and manager, multiple organ failure"
Fong Fei-fei,60,"Taiwanese singer and actress, lung cancer"
Francella Mary Griggs,91,"American nun, advocated for federal recognition of the Confederated Tribes of Siletz Indians"
Francis Golffing,101,"Austrian-American poet, essayist, teacher, and translator"
Franco Pacini,72,Italian astronomer
Frank Ackerman Hill,92,"American U.S. Air Force officer, commander of the 33rd Air Division"
Frank Aschenbrenner,86,"German-born American football player (Chicago Hornets, Montreal Alouettes)"
Frank Cioffi,83,American philosopher
Frank Cook,76,"British politician, MP for Stockton North (1983–2010), lung cancer"
Frank Horwill,84,British athletics coach
Frank James McGarr,90,American former senior (and chief) judge of the District Court for the Northern District of Illinois
Franz Berger,71,Austrian Olympic wrestler
Franz Dorfer,61,Austrian Olympic boxer (1976)
François Migault,67,French racing driver
François-Marie Algoud,91,French royalist and author
Françoise Christophe,88,French actress
Fred Bateman,74,American economic historian
Fred Milano,72,"American doo-wop singer (The Belmonts, Dion and the Belmonts), lung cancer"
Frederica Sagor Maas,111,"American silent film screenwriter (The Plastic Age), playwright, memoirist and author"
Frederick Treves,86,British actor (The Elephant Man)
Gabriel Cadis,60,"Israeli attorney, chairman of the Jaffa Orthodox Church Association, stabbed"
Gabriel Lawrence Sengol,83,"Indian Roman Catholic prelate, Bishop of Tiruchirapalli (1990–1997)"
Gary Ablett,46,"English footballer (Liverpool, Everton, Birmingham City), non-Hodgkin lymphoma"
Gatewood Galbraith,64,"American lawyer and author, complications from chronic emphysema"
Gelareh Bagherzadeh,30,"Iranian student, shot"
Gene Bartow,81,"American college basketball coach (UAB, UCLA), stomach cancer"
Gene Methvin,77,American journalist and magazine editor
Georg Lassen,96,"German naval officer, World War II U-boat commander"
George Dargo,76,"American legal scholar, skin cancer"
George Gabin,80,American artist and art educator
George Lambert,83,American Olympic silver (1956) and bronze (1960) medal-winning modern pentathlete
George Livingston,78,"American politician, first elected black mayor of Richmond, California (1985–1993), diabetes"
Gerhard Schröder,90,German television executive
Gerre Hancock,77,American organist
Gert Puzicha,67,German boxer
Gevork Vartanian,87,"Soviet intelligence agent, Hero of the Soviet Union"
Giampiero Moretti,71,"Italian racing driver, winner of the 24 Hours of Daytona (1998), founder of Momo"
Giancarlo Bigazzi,71,"Italian composer (""Gloria"", ""Self Control"", ""No Me Ames"")"
Gilbert Temmerman,83,"Belgian politician, MP (1971–1989), Mayor of Ghent (1989–1994), Minister of State"
Gilles Jacquier,43,"French journalist, 2003 recipient of the Albert Londres Prize, grenade attack"
Giovanni De Andrea,83,"Italian Roman Catholic prelate, vice-president of Labour Office of the Apostolic See (1989–2007)"
Giuseppe Vedovato,99,Italian politician
Glenda Dickerson,66,American theatre director
Glenn Cox,80,American baseball player (Kansas City Athletics)
Goody Petronelli,88,American boxing trainer and manager (Marvin Hagler)
Gordon Buttrey,85,Canadian ice hockey player (Chicago Blackhawks)
Gordon Hirabayashi,93,American civil rights activist (Hirabayashi v. United States)
Gordon W. Bowie,67,American musician
Graham Rathbone,69,"Welsh footballer, dementia"
Greg Cook,65,"American football player (Cincinnati Bengals), complications from pneumonia"
Guido Dessauer,96,German paper engineer and art collector
Gunnar Dyrberg,90,"Danish resistance fighter, head of Holger Danske (1943–1945)"
Gustav Leonhardt,83,Dutch harpsichordist and conductor
Gyula Tarr,80,Hungarian Olympic wrestler
H. Edwin Young,94,"American economist, Chancellor of the University of Wisconsin–Madison (1968–1977)"
H. John Caulfield,75,American optical physicist
Hannes Råstam,56,Swedish journalist
Hans Schepers,81,German Olympic water polo player
Hans Wahli,84,Swiss Olympic athlete
Harlin Butterley,84,Australian Anglican priest and Dean of Hobart from 1972 to 1980
