Name,Age,Info
9th Jebtsundamba Khutughtu,80,Tibetan-born Mongolian Buddhist spiritual leader
A R Shamsud Doha,83,"Bangladeshi politician, Minister of Foreign Affairs (1982–1984)"
Abdul Rahman Orfalli,23,"Syrian protest organizer, bombing"
Abdullah al-Dahdouh,45,"Moroccan Muslim, murdered"
Abdullahi Yusuf Ahmed,77,"Somali politician, President (2004–2008), liver failure"
Addie L. Wyatt,88,"American labor and civil rights leader, long illness"
Addie Morrow,83,Northern Irish politician
Ademilde Fonseca,91,Brazilian Choro singer
Adrienne Rich,82,"American feminist poet and essayist, complications of rheumatoid arthritis"
Alan Pegler,91,British railway preservationist
Alba Encarnación,56,Puerto Rican activist and teacher
Albert Hadley,91,"American interior decorator, cancer"
Alberto María Fonrouge,99,Argentine politician and lawyer
Alberto Sughi,83,Italian painter
Albrecht Dietz,86,German entrepreneur and scientist
Alex Webster,80,"American football player (New York Giants, Montreal Alouettes) and coach (New York Giants)"
Alexander Arutiunian,91,Armenian composer
Alexander of Liechtenstein,82,Liechtenstein royal.[citation needed]
Ali Ahmed Abdi,26,"Somali journalist, shot"
Alice Amsden,68,American economist and MIT professor
Alice Arden,97,American Olympic (1936) high jumper
Alim Zankishiev,30,"Russian insurgent, leader in the Caucasus Emirate, killed"
Allan Tolmich,93,"American athlete, Amateur Athletic Union hurdle champion (1937, 1939, 1940, 1941)"
Altamir Heitor Martins,32,Brazilian footballer (BEC Tero Sasana F.C.)
Amina El Filali,16,"Moroccan rape victim, suicide by poisoning"
Amusa Shittu,75,"Nigerian footballer, effects of a stroke"
Anargyros Printezis,74,"Greek Eastern Catholic hierarch, Apostolic Exarch of Greece (1975–2008)"
Anatoly Kikin,71,Soviet and Russian footballer and coach
Andrew Breitbart,43,"American publisher and political commentator, heart attack"
Anita Steckel,82,American feminist artist
Ante Jurić,89,"Croatian Roman Catholic prelate, Metropolitan Archbishop of Split and Makarska (1988–2000)"
Anthony Grainger,36,"English police victim, shot"
Anton Crișan,70,Romanian ice hockey player
Anton Jude,51,"Sri Lankan actor, cardiac arrest"
Antonio Garzya,85,Italian professor
Antonio Tabucchi,68,"Italian novelist (Indian Nocturne, Pereira Maintains)"
António Leitão,51,"Portuguese Olympic bronze medal-winning (1984) athlete, iron overload"
Aníbal Villacís,85,Ecuadorian painter
Aquila Berlas Kiani,90,Indian academic
Archie Kalokerinos,85,Greek-Australian physician
Arthur A. Vogel,88,American bishop of the Episcopal Diocese of West Missouri
Augustin Misago,69,"Rwandan Roman Catholic prelate, Bishop of Gikongoro (since 1992)"
Aziz Ab'Sáber,87,"Brazilian geologist, heart attack"
Baby Falak,2,"Indian baby, cardiac arrest"
