Name,Age,Info
Burl Osborne,75,"American publisher, chairman of the Associated Press (2002–2007), after short illness"
Byard Lancaster,70,"American jazz multi-instrumentalist, pancreatic cancer"
Bystrík Režucha,77,Slovak conductor
Carina Moberg,46,"Swedish politician, MP for Stockholm County (1994–2012), cancer"
Carl Davis,77,"American record producer (""Duke of Earl"", ""(Your Love Keeps Lifting Me) Higher and Higher""), lung disease"
Carlo Curley,59,American classical organist
Carlo Maria Martini,85,"Italian Roman Catholic prelate, Cardinal Archbishop of Milan (1979–2002), Parkinson's disease"
Carlo Rambaldi,86,"Italian special effects artist (Alien, Close Encounters of the Third Kind, E.T. the Extra-Terrestrial), Oscar winner (1976, 1980, 1983)"
Carlos Larrañaga,75,"Spanish actor, cardiac decompensation"
Carmen Belén Richardson,81,Puerto Rican actress and comedian
Carnegie,21,"British-bred French-trained Thoroughbred racehorse, winner of the Prix de l'Arc de Triomphe (1994), euthanized (death announced on this date)"
Celso Blues Boy,56,"Brazilian singer and guitarist, laryngeal cancer"
Cesare Pinarello,79,"Italian Olympic dual bronze medallist racing cyclist (1952, 1956)"
Chang Do-yong,89,"South Korean general, politician and professor, dementia"
Charles Flores,41,"Cuban-born American jazz bassist, throat cancer"
Charles Maynard,42,"Bahamian politician, chairman of the opposition Free National Movement (since 2012), apparent heart attack"
Chavela Vargas,93,"Costa Rican-born Mexican singer-songwriter, respiratory arrest"
Chris Lighty,44,"American talent manager, co-founder of Violator Entertainment, suicide by gunshot"
Christopher Williams,85,British Olympic bobsledder
Claire Malis,69,"American actress (One Life to Live, From Here to Eternity, The Facts of Life), heart failure and pneumonia"
Col Campbell,78,"Australian gardener, cancer"
Colleen B. Lemmon,85,American Latter Day Saint counselor
Colorspin,29,"French-bred, British-trained Thoroughbred racehorse and broodmare, suspected heart attack"
Con Houlihan,86,Irish sports journalist
Constance Kgosiemang,66,"Namibian politician, paramount chief of the Tswana people, heart attack"
Cornelia Brierly,99,American architect
Cornelis Christiaan Berg,78,Dutch botanist
Countess Alix de Lannoy,70,"Belgian countess, mother of Stéphanie de Lannoy, stroke"
Daire Brehan,55,"Irish broadcaster, actress and barrister, cancer"
Dale Olson,78,"American publicist, cancer"
Dale Sommers,68,"American radio personality, Addison's disease"
Dame Simone Prendergast,82,British public servant and philanthropist
Dan Daniels,90,American sportscaster
Dan Roundfield,59,"American basketball player (Atlanta Hawks), drowning"
Daniel O'Keefe,84,"American author and editor (Reader's Digest), inventor of Festivus"
Daryl Hine,76,"American poet, editor, and translator, intestinal blockage"
Dave Fredrickson,85,"American archaeologist, anthropologist, and folk singer"
David Eyton-Jones,88,British Army officer
David K. Cheng,94,Chinese-born American professor
David Rakoff,47,"Canadian-born American writer and actor (Capote, Strangers with Candy), cancer"
Deborah Scaling Kiley,54,"American shipwreck survivor, sailor, author, motivational speaker and businesswoman"
Delcia Kite,88,"Australian politician, member of the New South Wales Legislative Council (1976–1995)"
Dick McBride,84,American beat poet
Dom Mintoff,96,"Maltese politician, Prime Minister (1955–1958, 1971–1984), natural causes"
Dominic Hibberd,71,"English biographer, pneumonia-induced corticobasal degeneration"
Don Erickson,80,American baseball player (Philadelphia Phillies)
Don Raleigh,86,"Canadian ice hockey player (New York Rangers), complications of a fall"
Don Richard Riso,66,"American teacher and author, cancer"
Donal Henahan,91,American music critic
Donald C. Paup,73,American badminton player and academic
Donald E. Tewes,96,"American businessman and politician, Representative from Wisconsin (1957–1959)"
Donald Gorrie,79,"Scottish politician, MSP for Central Scotland (1999–2007), MP for Edinburgh West (1997–2001)"
Dorothy D'Anna,94,American actress
Doug Dench,82,Australian football player
Douglas Alan Clark,95,American pilot
Douglas Townsend,90,American composer and musicologist
Dušan Zbavitel,87,Czech Indologist
E. X. Giroux,88,U.S.-born Canadian writer
Edith Mastenbroek,37,"Dutch politician, Member of the European Parliament (2004–2008), cardiac arrest"
Edmund Skellings,80,American poet
Eduardo Koaik,86,"Brazilian Roman Catholic prelate, Bishop of Piracicaba (1984–2002), cancer"
Edward Vincent,78,"American politician, first African-American Mayor of Inglewood, California (1983–1996), member of the California State Assembly (1996–2000)"
Eileen Beasley,91,"Welsh teacher and Welsh language campaigner, pancreatic cancer"
Eilif Straume,83,Norwegian writer and critic
Eleftherios Veryvakis,77,Greek politician
Elisabeth von Janota-Bzowski,99,German graphic artist and postage stamp designer
Elson Iazegi Beyruth,70,"Brazilian footballer, complications of diabetes"
Emilio Pacione,92,Scottish footballer (Dundee United)
Enzo Cavazzoni,80,Italian Olympic water polo player
Erol Togay,62,Turkish footballer
Erwin Axer,95,Polish theatre director
Eva Figes,80,English author
Evon Dickson,77,New Zealand cricketer
Fay Ajzenberg-Selove,86,German-born American physicist
Felix De Smedt,88,Belgian pioneer judo teacher
Fernando Cavaleiro,95,Portuguese Olympic equestrian
Florencio Amarilla,77,"Paraguayan footballer, coach and actor"
Frank B. McDonald,87,American astrophysicist
Frank Evans,90,American Negro league baseball player
Frank Martin,73,"American defense attorney and politician, Mayor of Columbus, Georgia (1991–1994), pancreatic cancer"
Fred Matua,28,"American football player, heart failure"
Frits Vandenboer,78,Belgian footballer
Fritzi Jane Courtney,89,American actress
Félix Miélli Venerando,74,"Brazilian footballer, 1970 FIFA World Cup winner, cardiac arrest"
Gabriel Vahanian,85,French Christian theologian
Gaeton Fonzi,76,"American investigative journalist, complications from Parkinson's disease"
Garth Burkett,85,Australian football player
Gary Mara,50,"Australian rugby league player (Balmain Tigers), traffic collision"
Geliy Korzhev,87,Russian painter
Gene F. Franklin,85,"American control theorist, professor emeritus of electrical engineering (Stanford University)"
Genoveva Dawson,94,"Argentine botanist, curator, teacher, and explorer"
Geoffrey Lees,92,"English cricketer and educator, prolonged illness"
Georg Feuerstein,65,German-born Canadian scholar of Hinduism
Georg Leber,91,"German politician, Minister of Defence (1972–1978)"
George Bowers,68,"American film editor (A League of Their Own, The Country Bears, Harlem Nights), complications following heart surgery"
George Crawford,86,"Australian politician, member of the Victorian Legislative Council for Jika Jika (1985–1992)"
George Gunther,92,American politician
George Shanard,86,American politician and agribusinessman
Georgios Katsifaras,77,Greek politician
Gerard J. Campbell,92,"American Jesuit and academic, President of Georgetown University (1964–1968)"
Gerd Greune,63,German politician
Gerry Kearby,65,"American businessman, traffic collision"
Gilbert Prouteau,95,French poet and film director
Giorgi Gomiashvili,39,"Georgian business executive and diplomat, suicide by gunshot"
Giovanni Lucchi,69,Italian bow maker
Giuseppe Coco,76,Italian comics artist and illustrator
Gregor W. Yeates,68,New Zealand soil zoologist and ecologist
Gustavo Vassallo,92,Argentine fencer
Guy Landry Hazoumé,72,Beninese politician and poet
Guy Spitaels,80,"Belgian politician, Leader of the Socialist Party (1981–1992), Minister-President of Wallonia (1992–1994), brain tumor"
Gérard Bitsindou,70,Congolese politician
Hanley Funderburk,81,"American academic administrator, President of Auburn University (1980–1983)"
Hans Camenzind,78,Swiss electronics engineer
Hans Einstein,89,American physician
Hans Hammond Rossbach,80,Norwegian politician
Hans Josephsohn,92,Swiss sculptor
Harrison Begay,94,American painter
Harry G. Barnes Jr.,86,American diplomat
Harry Harrison,87,"American science fiction writer (Make Room! Make Room!, The Stainless Steel Rat)"
Heidi Holland,64,"Zimbabwean journalist and author, apparent suicide by hanging"
Heinz Wittig,74,German Olympic water polo player
Helen Gurley Brown,90,"American author, publisher, and businesswoman; editor-in-chief of Cosmopolitan magazine (1965–1997)"
Hellmut Geissner,86,German scholar
Henning Moritzen,84,"Danish actor, heart attack"
Henry H. Black,83,American marine
Henry Herx,79,"American film critic, complications from liver cancer"
Henry Scholberg,91,American bibliographer
Heraldine Rock,79,Saint Lucian educator and politician
Herman van Ham,81,Dutch head chef
Hervé Le Cléac'h,97,"French Roman Catholic prelate, Bishop of Taiohae o Tefenuaenata (1973–1986)"
Hilary Gardner,90,South African cricketer
Hjalte Rasmussen,71,Danish academic
Houcine Anafal,59,"Moroccan footballer, heart attack"
Howard Lee,77,Bermudian Olympic sailor
Hugo Bedau,85,"American philosopher, complications from Parkinson's disease"
Igor Kvasha,79,Russian actor
Ioan Dicezare,95,Romanian WWII fighter pilot ace
Irving Fein,101,"American film and television producer, manager of Jack Benny and George Burns"
Irwin Cohen,60,"American judoka, amyloidosis and myelodysplastic syndromes"
István Andrássy,85,Hungarian nematologist
Ivan the Gorilla,49,"gorilla who didn't see his kind for 27 years, chest tumor.[citation needed]"
Ivar Iversen,97,Norwegian Olympic sprint canoeist
Ivica Horvat,86,Croatian football player and manager
J. Frank Raley Jr.,85,"American politician, member of the Maryland Senate (1963–1966), heart attack"
Jacek Sempoliński,85,"Polish painter, art professor, critic, and essayist"
Jackie Watters,92,Scottish footballer (Celtic)
Jacob Matijevic,64,American engineer (NASA)
Jacques Bensimon,69,"Canadian film executive, cancer"
Jacques Caufrier,70,Belgian Olympic water polo player (1960 and 1964)
Jacques Marty,72,French Olympic boxer
Jacques-Raymond Tremblay,88,Canadian politician
Jakov Labura,74,Croatian Olympic rower
James Fogle,75,"American author (Drugstore Cowboy), mesothelioma"
James Lloyd Abbot Jr.,94,American U.S. Navy rear admiral
James Serrin,85,American mathematician
Jan Muhammad Baloch,60,Pakistani Olympic boxer
Jan Sawka,65,"Polish-born American artist and architect, heart attack"
Jang Hyun-kyu,30,"South Korean footballer, suspected heart attack"
Japie Basson,94,South African politician
Jean Merrill,89,"American children's author (The Pushcart War), cancer"
Jean-Luc Delarue,48,"French television producer and host, stomach cancer"
Jeffery Boswall,81,"British naturalist and broadcaster, cancer"
Jeffrey Stone,85,"American actor, model for Prince Charming in Cinderella"
Jeremy Pope,76,New Zealand activist and lawyer
Jerry Grant,77,"American race car driver, liver failure and diabetes"
Jerry Nelson,78,"American puppeteer (The Muppet Show, Sesame Street, Fraggle Rock), prostate cancer and COPD"
Jesse Robredo,54,"Filipino politician, Mayor of Naga City (1988–1998, 2001–2010), Secretary of the Interior and Local Government (since 2010), plane crash"
Jimmy Carr,79,American football player (Philadelphia Eagles)
Jimmy Jones,82,"American pop singer (""Handy Man"", ""Good Timin'"")"
Jimmy Thomson,75,Scottish footballer (Dunfermline Athletic)
Joan Bernard,94,"British academic, first Principal of Trevelyan College, Durham"
Joan Bielski,88,Australian activist
Joan Roberts,95,"American musical theatre actress (Oklahoma!), heart failure"
Joaquín Filba,89,Spanish cyclist
Joe Cunningham,80,Northern Irish Gaelic footballer
Joe Douse,82,American Negro League baseball player
Joe Kubert,85,"Polish-born American comic book artist (Sgt. Rock, Hawkman), multiple myeloma"
Joe Lewis,68,"American martial arts master, actor, brain tumor"
Joey Kovar,29,"American reality TV star (The Real World: Hollywood, Celebrity Rehab with Dr. Drew), opiate intoxication"
John Berry,67,English speedway promoter (Ipswich Witches) and national team manager
John C. Shabaz,81,"American judge and politician, member of the Wisconsin State Assembly (1964–1979)"
John Davidson,87,"American politician, member of the Illinois Senate (1973–1993), natural causes"
John Goldkamp,64,"American criminologist, multiple myeloma"
John J. Phelan Jr.,81,American financier and chief executive (New York Stock Exchange)
John Kovatch,92,American football player (Washington Redskins)
John Lynch-Staunton,82,"Canadian politician, Senator (1990–2005), leader of the Conservative Party (2003–2004), heart attack"
John Pritchard,85,American basketball player
Johnnie Bassett,76,"American blues musician, cancer"
Johnny Munkhammar,37,"Swedish politician, MP (2010–2012) and writer, adenoid cystic carcinoma"
Johnny Pesky,92,"American baseball player, manager, and coach (Boston Red Sox)"
Josepha Sherman,65,American science fiction author
Joshua Casteel,32,"American soldier and playwright, lung cancer"
Josy Braun,74,"Luxembourgish writer, journalist and translator"
José Aruego,80,Filipino children's book author and illustrator
José Foralosso,74,"Italian-born Brazilian Roman Catholic prelate, Bishop of Marabá (2000–2012), complications from a stroke"
Juan Edmunds Rapahango,89,Chilean Rapa Nui politician
Juan Valdez,74,American land rights activist
Judith Crist,90,American film critic
K. Pankajakshan,84,"Indian politician, MLA in Kerala (1971–1977, 1980–1991), cardiac arrest"
Kapu Rajaiah,87,"Indian painter, complication of Parkinson's disease"
Karl Fleming,84,"American journalist, respiratory complications"
Karl Lennert,91,German physician and pathologist
Karsten Anker Solhaug,97,Norwegian salvationist
Kashiram Rana,74,"Indian politician, MLA for Surat East (1975–1980) and MP for Surat (1989–2009), heart attack"
Kathi Goertzen,54,"American journalist and television anchor (KOMO-TV), benign brain tumors"
Katsumi Yamauchi,100,"Japanese politician, mayor of Iwata, Shizuoka, natural causes"
Keiko Tsushima,86,"Japanese actress (Seven Samurai), stomach cancer"
Kirk Urso,22,"American soccer player, heart failure"
Kris Kin,12,"American-bred British-trained Thoroughbred racehorse, winner of The Derby (2003), cervical fracture. (death announced on this date)"
Kristian Fougner,93,Norwegian engineer and resistance member
Krum Yanev,83,Bulgarian Olympic footballer
Krzysztof Wilmanski,72,"Polish physicist, pancreatic cancer"
Kurt Maetzig,101,German film director
Kyle Larsen,62,American contract bridge player
L. Macon Epps,92,"American engineer, inventor, author and poet"
Larry Carp,86,American attorney and diplomat
Larry R. Brown,69,"American politician, member of the North Carolina House of Representatives (since 2005), heart attack"
Laura Latini,42,"Italian voice actress, cancer"
Len Quested,87,English footballer
Leonard Linsky,90,American philosopher
Les Kaine,76,Australian footballer (Hawthorn)
Les Moss,87,American baseball player (St. Louis Browns)
Lijon Eknilang,66,Marshallese anti–nuclear weapons activist. (death reported on this date)
Liselotte Funcke,94,German politician
Lou Costello,76,English footballer
Lou Martin,63,Northern Irish musician (Rory Gallagher)
Louis Ncamiso Ndlovu,67,"Swazi Roman Catholic prelate, Bishop of Manzini (1985–2012), heart failure"
Luc de Heusch,85,Belgian filmmaker and academic
Lucas Luis Dónnelly,91,Argentine Roman Catholic prelate
Lucy Gallardo,82,"Argentine-born Mexican film and telenovela actress (How the Garcia Girls Spent Their Summer), chronic obstructive pulmonary disease"
Madeleine Leininger,87,American nursing theorist
Maffeo Giovanni Ducoli,93,"Italian Roman Catholic prelate, Bishop of Belluno-Feltre (1975–1996)"
Magnus Isacsson,64,"Canadian documentary filmmaker (Maxime, McDuff & McDo), cancer"
Mahmoud El-Gohary,74,"Egyptian football player and coach, complications of a stroke"
Maja Bošković-Stulli,89,"Croatian historian, writer, publisher and academic"
Malcolm Browne,81,"American journalist and photographer (1964 Pulitzer Prize), complications of Parkinson's disease"
Manie van Zyl,83,South African Olympic wrestler
Manola Saavedra,76,Spanish-born Mexican actress
Marco Antonio Dorantes García,76,Mexican football referee
Margie Foote,82,American politician
Marguerite Piazza,90,"American singer, heart failure"
Marilyn Leavitt-Imblum,66,American embroidery designer
Mark J. Dworkin,66,Canadian writer
Mark O'Donnell,58,"American playwright (Hairspray, Cry-Baby) and author, respiratory arrest"
Martin E. Segal,96,Russian-born American entrepreneur (Film Society of Lincoln Center)
Martin Fleischmann,85,"Czech-born British chemist, complications of Parkinson's disease"
Martin Shikuku,79,"Kenyan politician, MP for Butere (1963–1975, 1979–1988, 1992–1997), cancer"
Martine Franck,74,"Belgian photographer, bone marrow cancer"
Marvin Hamlisch,68,"American composer and arranger (The Way We Were, A Chorus Line, The Sting), EGOT winner, lung failure"
Marvin Lee Wilson,54,"American convicted murderer, execution by lethal injection"
Marvin Meyer,64,"American biblical scholar, cancer"
Matthew Ianniello,92,"American mobster, member of the Genovese crime family"
Maureen Toal,82,Irish actress
Max Bound,87,Australian environmental activist and trade unionist
Max Bygraves,89,"British singer, variety performer, and TV game show host (Family Fortunes), complications from Alzheimer's disease"
Mayer Zald,81,American sociologist
Maïté Nahyr,64,South African-born Belgian actress
Mel Stuart,83,"American film director (If It's Tuesday, This Must Be Belgium; Willy Wonka & the Chocolate Factory), cancer"
Meles Zenawi,57,"Ethiopian politician, President (1991–1995), Prime Minister (since 1995), liver cancer"
Merv Neagle,54,"Australian AFL football player (Essendon), traffic collision"
Metin Erksan,83,"Turkish film director, renal failure"
Michael Dokes,54,"American former WBA heavyweight champion boxer, liver cancer"
Michel Daerden,62,"Belgian politician, heart attack"
Mihaela Ursuleasa,33,"Romanian pianist, cerebral hemorrhage"
Mika Yamamoto,45,"Japanese journalist, shooting"
Mitchell Todd,21,"British rugby player (Nottingham), traffic collision"
Murtuz Alasgarov,83,"Azerbaijani politician, Speaker of the National Assembly (1996–2005)"
Míne Bean Uí Chribín,84,Irish conservative campaigner
Müşfik Kenter,79,"Turkish theater actor, lung cancer"
Nat Peeples,86,American professional baseball player
Neil Armstrong,82,"American astronaut, first person to walk on the Moon, complications from surgery"
Nellie Gray,88,"American anti-abortion activist and lawyer, natural causes. (body discovered on this date)"
Neville Alexander,75,"South African revolutionary and linguist, cancer"
Nicholas Goodrick-Clarke,59,"British academic and author (The Occult Roots of Nazism), cancer"
Nina Bawden,87,British author (Carrie's War)
Norbert Walter,67,German economist
Norm Dussault,86,American ice hockey player (Montreal Canadiens)
Owsley Brown Frazier,77,American philanthropist.[citation needed]
Panos Markovic,87,Greek football coach and player
Patrick Ricard,67,"French entrepreneur (Pernod Ricard), complications from a heart attack"
Paul Bassim,89,"Lebanese Roman Catholic prelate, Vicar Apostolic of Beirut (1974–1999)"
Paul Ch'eng Shih-kuang,96,"Taiwanese Roman Catholic prelate, Bishop of Tainan (1966–1990)"
Paul Friedrichs,72,German motocross racer
Paul McCracken,96,"American economist, Chairman of the Council of Economic Advisers (1969–1971)"
Paul Shan Kuo-hsi,88,"Taiwanese Roman Catholic cardinal, Bishop of Kaohsiung (1991–2006), pneumonia"
Pauli Ellefsen,76,"Faroese politician, Prime Minister (1981–1985)"
Paulino Matip Nhial,69,"South Sudanese military leader and politician, complications of diabetes"
Pedro Gasset,88,Spanish Olympic field hockey player
Pedro Medina Avendaño,96,Colombian poet
Peter L. Shelton,67,"American architect, cancer"
Phil Kelly,73,Irish footballer
Philippe Bugalski,49,"French rally driver, injuries from fall"
Phyllis Diller,95,"American comedian and actress (The Pruitts of Southampton, Splendor in the Grass, A Bug's Life)"
Phyllis Thaxter,92,"American actress (Superman, Thirty Seconds Over Tokyo, The World of Henry Orient), complications from Alzheimer's disease"
Pontus Schultz,40,"Swedish journalist, ravine fall during 2012 Haute Route bicycle race"
Prabuddha Dasgupta,55,"Indian fashion photographer, heart attack"
Princess Lalla Amina of Morocco,58,"Moroccan royal, daughter of Mohammed V of Morocco, lung cancer"
Punch Gunalan,68,"Malaysian badminton player, liver cancer"
Pyotr Fomenko,80,"Soviet and Russian film and theater director, teacher, and artistic director"
Pál Bogár,84,Hungarian Olympic basketball player
Péter Zwack,85,"Hungarian businessman, philanthropist, diplomat and U.S. ambassador"
R. Duncan Luce,87,American cognitive scientist
R. Palmer Beasley,76,"American physician, public health educator, and epidemiologist, pancreatic cancer"
Ra. Ki. Rangarajan,85,Indian Tamil language writer
Rajvinder Kaur Gill,40,"Canadian banker, strangulation"
Ralph Holman,94,American biochemist
Ralph W. Beiting,88,American priest
Ramón Sota,74,"Spanish golfer, pneumonia"
Ranking Trevor,60,"Jamaican reggae musician, traffic collision"
Ray Booty,79,"English cyclist, British Empire and Commonwealth Games gold medallist (1958), cancer"
Ray Jordon,75,"Australian cricketer and football coach, cancer"
Red Bastien,81,"American professional wrestler, Alzheimer's disease"
Reginald Bartholomew,76,"American diplomat, cancer"
Remy Charlip,83,American dancer
Riccardo Ruotolo,83,"Italian Roman Catholic prelate, Auxiliary Bishop of Manfredonia-Vieste-San Giovanni Rotondo (1995–2004)"
Richard B. Brewer,61,"American chief executive officer (Myrexis), cancer"
Richard Cragun,67,"American ballet dancer, heart attack"
Richard Keyes,81,American painter
Richard L. Fisher,64,"American politician and energy executive, heart attack"
Richard Norris,80,British Olympic bronze medallist field hockey player (1952)
Richard William Davis,70,"American child murderer and rapist, natural causes"
Robert B. Gaither,83,American mechanical engineer
Robert Bruce,96,Scottish composer
Robert C. Becklin,86,American businessman and politician
Robert Hughes,74,Australian art critic and writer (The Fatal Shore)
Robert T. Gannett,94,American politician and lawyer
Robert W. McNitt,97,"American U.S. Navy rear admiral, dean of admissions at the U.S. Naval Academy, heart failure"
Roberto González Barrera,82,"Mexican businessman, founder of Gruma, cancer"
Roger Fisher,90,American academic
Roger J. White,71,"British-born American Episcopal prelate, Bishop of Milwaukee (1985–2003), brain aneurysm"
Roger Sandall,79,New Zealand anthropologist and writer
Roland Charles Wagner,51,"French author, traffic collision"
Ron Palillo,63,"American actor (Welcome Back, Kotter, Rubik, the Amazing Cube, Friday the 13th Part VI: Jason Lives), heart attack"
Rosemary Rice,87,"American radio and television actress (Archie Andrews, Mama)"
Roy Speer,80,American businessman (Home Shopping Network)
Ruggiero Ricci,94,"American violinist, heart failure"
Russ Alben,82,American advertising executive
Russell Scott,91,"American clown and television host (Blinky's Fun Club), pneumonia"
Ruth Etchells,81,English poet and college principal
Ruth Goldbloom,88,"Canadian philanthropist, co-founder of the Pier 21 museum, cancer"
Ruy de Freitas,95,"Brazilian Olympic bronze medal-winning (1948) basketball player, multiple organ failure"
Sabahattin Kalender,93,Turkish composer
Said Aburish,77,Palestinian journalist
Said Afandi al-Chirkawi,74,"Russian Muslim Sufi leader, suicide bomb attack"
Salvador Escudero,69,"Filipino politician, cancer"
Samala Sadasiva,84,Indian writer
Sami Damian,82,Romanian-born Jewish literary critic and essayist
Samia Yusuf Omar,21,"Somali Olympic runner, drowning. (death announced on this date)"
Samuel Anderson,82,Cuban Olympic hurdler
Sancho Gracia,75,"Spanish actor, lung cancer"
Saul Merin,79,Israeli ophthalmologist
Scott McKenzie,73,"American singer (""San Francisco (Be Sure to Wear Flowers in Your Hair)"") and songwriter (""Kokomo""), Guillain–Barré syndrome"
Sergei Ovchinnikov,43,"Russian volleyball coach (women's national team), suspected suicide by hanging"
Sergey Kapitsa,84,"Russian physicist, demographer, and television host; son of Pyotr Kapitsa"
Sergey Sokolov,101,"Soviet military commander, Marshal of the Soviet Union, Minister of Defense of the Soviet Union (1984–1987)"
Sergio Toppi,79,"Italian cartoonist, cancer"
Seweryn Chajtman,93,Polish scientist
Shafaat Jamil,72,Bangladesh Army officer
Shimon Lev-Ari,70,"Israeli actor, theatre director and translator"
Shirley W. Palmer-Ball,82,American businessman and politician
Shoshichi Kobayashi,80,Japanese mathematician
Shulamith Firestone,67,Canadian-born American feminist writer (The Dialectic of Sex)
Shunpei Ueyama,91,Japanese philosopher
Sid Waddell,72,"British darts commentator and author, bowel cancer"
Sir Bernard Lovell,98,British astronomer
Sir Gabriel Horn,85,British biologist
Sir John Joseph Swaine,80,"Hong Kong politician and barrister, President of the Legislative Council (1993–1995)"
Sir John Keegan,78,British military historian and journalist
Sir Ray Whitney,81,"British politician, MP for Wycombe (1978–2001)"
Sir Rhodes Boyson,87,"British educator, author and politician, MP for Brent North (1974–1997)"
Sir Richard Evans,84,"British diplomat, Ambassador to the People's Republic of China (1984–1988)"
Sir Richard Kingsland,95,Australian RAAF pilot and public servant
Sister Boom Boom,57,"American gay rights activist, member of the Sisters of Perpetual Indulgence, liver cancer"
Stanley Crooks,70,"American tribal leader, Chairman of the Shakopee Mdewakanton Sioux Community (1992–2012), respiratory ailment"
Stephen Bradford,48,English cricket player (Lincolnshire)
Steve Franken,80,"American actor (Bewitched, The Many Loves of Dobie Gillis), cancer"
Steve Van Buren,91,"American Hall of Fame football player (Philadelphia Eagles), pneumonia"
Steven Smith Mijiga,74,"Malawian civil servant, Post Master General"
Suresh Dalal,79,"Indian poet and writer in Gujarati language, heart attack"
Surya Lesmana,68,"Indonesian football player and manager, heart attack"
Susan Weiner,66,"American politician, Mayor of Savannah (1992–1996), complications from surgery"
