Name,Age,Info
A. Dean Byrd,64,American psychologist
A. F. Millidge,98,British arachnologist
A. G. L. Shaw,96,Australian historian
Abd al-Rahim Aqiqi Bakhshayishi,70,"Iranian jurist, writer, journalist and translator"
Aberdeen Shikoyi,27,"Kenyan rugby player, spinal cord injury sustained in match play"
Abu Mohammad Jawad Walieddine,96,Lebanese Druze religious leader
Achala Sachdev,91,Indian actress
Afewerk Tekle,80,"Ethiopian artist, complications of stomach ulcer"
Agustin Roman,83,"Cuban-born American Roman Catholic prelate, Auxiliary Bishop of Miami (1979–2003), heart attack"
Ahmed Ben Bella,93,"Algerian politician, Prime Minister (1962–1963); President (1963–1965)"
Airton Pavilhão,77,Brazilian footballer
Akin Omoboriowo,81,Nigerian lawyer and politician
Al Ecuyer,74,American-born Canadian football player (Edmonton Eskimos)
Al Veigel,95,American baseball player (Boston Braves)
Alan Hacker,73,British clarinetist
Alan Ruddock,68,Irish martial artist and teacher
Albert Falco,84,French sea captain and scuba diver
Aleksandr Porokhovshchikov,73,"Russian actor, complications from diabetes and stroke"
Alexander Appleford,90,English pilot
Alexander Dale Oen,26,"Norwegian Olympic silver medal-winning (2008) swimmer, cardiac arrest"
Alexandru Dincă,66,Romanian handball player
Alfie Biggs,76,English footballer
Allen Tough,76,"Canadian scientist, complications of multiple system atrophy"
Allie Clark,88,"American baseball player (Cleveland Indians, Philadelphia Athletics)"
Allison Baden-Clay,43,"Australian executive, murdered"
Almasbei Kchach,53,"Abkhazian politician, suicide by gunshot"
Alvin J. Boutte,82,American banker and businessman
Amarillo Slim,83,"American professional gambler, winner of the 1972 World Series of Poker main event, colon cancer"
Ambrose Weekes,93,"British Anglican bishop, first Suffragan Bishop in Europe"
Amer Al Midani,55,Lebanese businessman
Aminul Islam,40,Bangladeshi trade union leader
Amos Vogel,91,"Austrian-born American film scholar, founder of the New York Film Festival and Cinema 16"
Amy Tryon,42,"American Olympic bronze medal-winning (2004) equestrian, accidental drug overdose"
Anatoly Lebed,48,"Russian army officer, Hero of the Russian Federation"
Anatoly Ravikovich,75,"Russian film actor (The Pokrovsky Gate), cancer"
Anders Thor,76,Swedish scientist and educator
Andrew Levane,92,"American basketball player (Syracuse Nationals, Milwaukee Hawks) and coach (New York Knicks, St. Louis Bombers)"
Andrew Love,70,"American saxophonist (The Memphis Horns), complications of Alzheimer's disease"
Andy Replogle,58,American baseball player (Milwaukee Brewers)
Angelo Castro Jr.,67,"Filipino journalist, The World Tonight anchor (1986–2009, 2011–2012), lung cancer"
Anne Karin Elstad,74,"Norwegian author, stroke"
Antoine Hamid Mourany,82,"Lebanese-born Syrian Maronite hierarch, Metropolitan of Damascus (1989–1999)"
Ardian Klosi,55,"Albanian political analyst, publicist, and writer, suicide by hanging"
Arduino Bertoldo,79,"Italian Roman Catholic prelate, Bishop of Foligno (1992–2008)"
Ari Magder,28,"Canadian child actor (Shining Time Station), complications from pneumonia"
Aristarkh (Stankevich),70,"Belarusian Orthodox hierarch, Archbishop of Gomel and Zhlobin (since 1990)"
Arnold Saul,87,American tennis player and coach
Arthur Bottom,82,English footballer (York City)
Arthur Budd,66,Australian footballer
Arthur Nadel,80,American fund manager and convicted embezzler
Arturo Andrés Roig,89,Argentine philosopher
Attila Hazai,44,"Hungarian writer, suicide"
Avraham Goldberg,99,American-born Israeli Talmud scholar
Ayten Alpman,82,"Turkish singer, respiratory failure"
Barbara Buchholz,52,"German musician and composer, cancer"
Barney McKenna,72,Irish musician (The Dubliners)
Barry Askew,75,British newspaper editor (News of the World)
Barry Cahill,90,"Canadian-born American actor (Grand Theft Auto, Sweet Bird of Youth)"
Bashir Khan Qureshi,54,"Pakistani politician, cardiac arrest"
Bela Gold,97,Hungarian-born American businessman and professor
Ben Blacknall,65,American football player and coach
Ben Gabriel,94,Australian actor and director
Ben H. Procter,85,"American author and football player (Los Angeles Rams), Parkinson's disease"
Benhuan,104,"Chinese Buddhist master, honorary president of the Buddhist Association of China"
Benzion Netanyahu,102,"Israeli historian, academic, and Revisionist Zionist activist, father of Benjamin Netanyahu"
Bernard Rapoport,94,American businessman and philanthropist
Bert Weedon,91,English guitarist and composer
Bill Granger,70,American author and columnist
Bill Skowron,81,"American baseball player (New York Yankees, Chicago White Sox), heart failure"
Billy Bryans,64,"Canadian musician and producer (Parachute Club), lung cancer"
Billy Neighbors,72,"American football player (Boston Patriots, Miami Dolphins), heart attack"
Bingu wa Mutharika,78,"Malawian politician, President (since 2004), heart attack"
Blair Kiel,50,"American football player (Green Bay Packers, Indianapolis Colts, Tampa Bay Buccaneers), heart attack"
