Name,Age,Info
Ab Fafié,71,Dutch footballer and coach
Adolph Peschke,98,"American outdoorsman, author and project designer in the Boy Scouts of America"
Adrián Silva Moreno,34,"Mexican journalist, shot"
Agustín García Calvo,86,"Spanish academic, respiratory failure"
Ahmed Jabari,52,"Palestinian military leader (Hamas), airstrike"
Ahmed bin Hamed al Hamed,82,Emirati politician
Ajmal Kasab,25,"Pakistani gunman involved in 2008 Mumbai attacks, execution by hanging"
Akhtaruzzaman Chowdhury Babu,67,"Bangladeshi politician, kidney disease"
Akkamma Devi,94,"Indian politician, MP for Nilgiris (1962–1967), first Badaga woman to graduate from college"
Alan Barblett,83,Australian Olympic hockey player
Alan Coxon,82,English cricketer
Alan Hopkins,86,"British politician, complications following a heart operation"
Albie Thoms,71,"Australian film director, writer, and producer"
Alby Broadby,95,"Australian politician, member (1968–1988) and President (1984–1988) of the Tasmanian Legislative Council"
Alec Campbell,80,"British-born Botswanan archaeologist and historian, leukemia"
Aleksandr Berkutov,80,"Russian Olympic gold medal-winning (1956, 1960) rower"
Alex Alves,37,"Brazilian footballer (Hertha BSC), leukemia"
Alex Esclamado,84,"Filipino-born American media and civic leader, pneumonia"
Alexander Perepilichny,44,Russian businessman and whistleblower
Alfonso Montemayor,90,Mexican footballer (Club León)
Algirdas Šocikas,84,Lithuanian Olympic boxer
Aliu Mahama,66,"Ghanaian politician, Vice President (2001–2009), complications from a stroke"
Aloysius Balina,67,"Tanzanian Roman Catholic prelate, Bishop of Geita (1984–1997) and Shinyanga (since 1997), liver cancer"
Angela Cropper,66,Trinidadian diplomat and politician
Anne-Lise Berntsen,69,Norwegian soprano singer
Anne-Marie Albiach,75,"French poet and translator, following a long illness"
Annette Baier,83,New Zealand philosopher
Anthony di Bonaventura,83,American pianist and academic
Antoine Kohn,79,Luxembourgish football player and manager
Ardeshir Cowasjee,86,"Pakistani newspaper columnist (Dawn), chest ailment"
Armand Desmet,81,Belgian professional cyclist
