Name,Age,Info
Aage Bohr,87,"Danish physicist, winner of Nobel Prize in Physics (1975)"
Alan Deyermond,77,British hispanist
Alec MacLachlan,30,British hostage in Iraq (death confirmed on this date)
Aleksandr Aksyonov,85,"Belarusian PM of Byelorussian SSR (1978–1983), Soviet Ambassador to Poland (1983–1986)"
Alexis Tioseco,28,"Filipino-born Canadian film critic, shot"
Alfred Gottschalk,79,"German-born American President of Hebrew Union College, Reform Judaism leader, traffic collision"
Alfred Oglesby,42,American football player (Miami Dolphins)
Alicia de Larrocha,86,Spanish pianist
Alimsultan Alkhamatov,44,"Russian politician and official, head of the Khasavyurt region of Dagestan, shot"
Allan Ekelund,91,"Swedish film producer, collaborator with Ingmar Bergman"
Amy Farris,40,"American fiddler and singer-songwriter, suicide"
Andrzej Śliwiński,70,Polish Bishop of Elbląg (1992–2003)
Andréa Maltarolli,46,"Brazilian telenovela screenwriter (Beleza Pura), cancer"
Annie Le,24,"American graduate student, strangled"
Anthony G. Evans,66,British scientist
Antônio Olinto,90,"Brazilian writer, multiple organ failure"
Apostolos of Kilkis,85,Greek bishop of Kilkis
Armando Manhiça,66,Portuguese international footballer
Army Archerd,90,"American entertainment columnist (Variety), malignant mesothelioma"
Arnold Laven,87,"American film and television director (The Rifleman, The Big Valley), pneumonia"
Arthur Ferrante,88,"American pianist (Ferrante & Teicher), natural causes"
Bartholomew Yu Chengti,90,Chinese clandestine Roman Catholic prelate
Bayo Ohu,45,"Nigerian journalist and news editor (The Guardian), shot"
Bernie Fuchs,76,"American illustrator, esophageal cancer"
Bertil Gärtner,84,Swedish Lutheran bishop of Gothenburg (1970–1991)
Best Ogedegbe,55,"Nigerian footballer, complications from surgery"
Bill Hefner,79,"American politician, member of the House of Representatives for North Carolina (1975–1999), brain aneurysm"
Bill Sparkman,51,"American substitute teacher and census worker, hanged"
Bill Speirs,57,"British trade union leader, after long illness"
Bill Welch,68,"American politician, mayor of State College, Pennsylvania, complications after leg surgery"
Birender Singh,88,"Indian politician, Chief Minister of Haryana (1967), cardiac arrest"
Bob Greenberg,75,"American record executive, stroke"
Bob Kowalkowski,65,American football player and coach (Detroit Lions)
Bob Stupak,67,"American casino owner (Vegas World, Stratosphere Las Vegas), leukemia"
Bobby Graham,69,"British session drummer, stomach cancer"
Booker Moore,50,"American football player (Buffalo Bills), heart attack"
Brian Barron,69,"British journalist and war correspondent, cancer"
Brian Boshier,77,British cricketer
Brian Mier,74,"Australian politician, member of the Victorian Legislative Council for Waverley (1982–1996)"
Bruce McPhee,82,"Australian race car driver, won Hardie Ferodo 500 (1968)"
Buddy Blattner,89,"American sportscaster, baseball and table tennis player, complications from lung cancer"
Byron Palmer,89,"American actor, natural causes"
Carl Hovde,82,"American professor, Dean during the Columbia University protests of 1968, lung cancer"
Carl Reindel,74,"American actor (Bullitt, Tora! Tora! Tora!, The Andromeda Strain)"
Carlos Alberto Menezes Direito,66,"Brazilian judge (Supreme Federal Court) (2007–2009), pancreatic cancer"
Caro Jones,86,"American casting director (Rocky, The Karate Kid, Green Acres), multiple myeloma"
Catherine Gaskin,80,"Irish-born Australian novelist, ovarian cancer"
Charles Snead Houston,96,"American physician, mountaineer, inventor, author and filmmaker"
Charlie Waller,87,American football coach
Charlotte Turgeon,97,"American chef and author, influenza"
Christian Poveda,52,"French photojournalist and documentary filmmaker, shot"
Christine D'haen,85,Belgian poet
Christopher John Banda,35,Malawian footballer
Christos Vartzakis,98,Greek athlete
Clifton Maloney,71,"American businessman, husband of U.S. Representative Carolyn B. Maloney, mountaineering accident"
Colin Sharp,56,"British musician and writer, brain haemorrhage"
Cryptoclearance,25,"American thoroughbred racehorse, complications from colic surgery"
Crystal Lee Sutton,68,"American union organizer, inspiration for Norma Rae, brain cancer"
Danny Pang,42,Taiwanese-born American hedge fund manager
Darren Sutherland,27,"Irish boxer, 2008 Olympic bronze medalist, suicide by hanging"
David J. Ritchie,58,American game designer
David Underdown,84,"British historian, author of definitive work on Pride's Purge"
David Will,72,"British vice president of FIFA, former Brechin City F.C. chairman, cancer"
Dennis Pacey,80,"British footballer (Leyton Orient, Millwall), aneurysm"
Dewald Roode,69,"South African academic, fall"
Dick Berg,87,"American screenwriter and television producer, fall"
Dick Durock,72,"American actor and stuntman (Swamp Thing), pancreatic cancer"
Dick Hoover,79,American professional bowler
Dirce Migliaccio,75,"Brazilian actress, pneumonia"
Dominik Brunner,50,"German businessman and manager, blunt trauma"
Don Thompson,85,American baseball player (Brooklyn Dodgers)
Don Yarborough,83,"American politician, Parkinson's disease"
Donal McLaughlin,102,"American architect, designer of the Flag of the United Nations, esophageal cancer"
Donald Fisher,81,"American businessman, founder of The Gap, cancer"
Donald Hamilton Fraser,80,British painter
Doreen Jensen,76,Canadian sculptor
Dorothy Wellman,95,"American dancer and actress, widow of William Wellman"
Doug Fisher,89,"Canadian journalist and politician, MP for Port Arthur (1957–1965)"
Ebony Dickinson,32,"American basketball player, breast cancer"
Ed Sherman,97,American football coach (Muskingum College)
Eddie Locke,79,American jazz drummer
Eddy Prentice,88,New Zealand cricketer
Edith Kaplan,85,American neuropsychologist
Eduard Zimmermann,80,German journalist and television presenter
Edward Delaney,79,Irish sculptor
Edward Gelsthorpe,88,American marketing executive
Egon Solymossy,87,Hungarian Olympic athlete (death announced on this date)
Elio Zagato,88,Italian car designer
Elizaveta Mukasei,97,"Russian Soviet-era spy, wife of Mikhail Mukasei"
Emile Norman,91,"American artist, natural causes"
Eric Davidson,94,"Canadian blind mechanic, survivor of the Halifax Explosion"
Erich Kunzel,74,"American conductor (Cincinnati Pops Orchestra), cancer"
Ernst Märzendorfer,88,Austrian conductor
Ertuğrul Osman,97,"Turkish 43rd Head of the Imperial Ottoman Dynasty, lung and kidney failure"
Espiridion Laxa,79,"Filipino independent film producer, prostate cancer"
Felicia Tang,31,"Singaporean-born American actress and model, suffocated"
Felix Bowness,87,British actor (Hi-de-Hi!)
Filip Nikolic,35,"French singer and actor, drug overdose"
Forrest Church,61,"American Unitarian Universalist minister, author and theologian, esophageal cancer"
Francis Noel-Baker,89,"British politician, MP for Brentford and Chiswick (1945–1950) and Swindon (1955–1969)"
Francis Rogallo,97,American aeronautical inventor (Rogallo wing)
Frank Batten,82,"American businessman, founder of The Weather Channel"
Frank Deasy,49,"Irish Emmy Award-winning screenwriter (Prime Suspect: The Final Act), liver cancer"
Frank Mazzuca,87,"Canadian businessman, mayor of Capreol, Ontario"
Franz Olah,99,"Austrian politician, Interior Minister (1963–1964)"
Fred Cusick,90,"American sports commentator (Boston Bruins), complications from bladder cancer"
Fred Mills,74,"Canadian musician (Canadian Brass), traffic collision"
Fred Sherman,86,American economist and business commentator
Freddy Bienstock,86,American music website (Carlin America)
Gabriel Beaudry,82,Canadian Olympic rower
Gani Fawehinmi,71,"Nigerian lawyer and human rights activist, lung cancer"
Geoff Barrowcliffe,77,British footballer (Derby County)
Geoff Williamson,86,Australian Olympic bronze medal-winning (1952) rower
George Crumbley,86,American founder of the Peach Bowl
George Eckstein,81,"American television writer and producer (The Fugitive), lung cancer"
George M. Sullivan,87,"American politician, Mayor of Anchorage, Alaska (1967–1981), lung cancer"
Georgios Papoulias,82,"Greek politician and diplomat, Foreign Minister (1989, 1990), suicide by gunshot"
Gerald Lestz,95,"American columnist and author, founder of the Demuth Museum"
Gerhart Friedlander,93,"German-born American nuclear chemist, coronary disease"
Gertrude Noone,110,"American supercentenarian, oldest person in Connecticut and world's oldest military veteran"
Gigolo FRH,26,"German-bred dressage horse, four-time Olympic gold medalist, euthanized"
Giovanni Melis Fois,92,Italian Bishop of Nuoro (1970–1992)
Greg Ladanyi,57,"American record producer and recording engineer, complications from a fall"
Guillermo Endara,73,"Panamanian politician, President (1989–1994)"
Gulab Mohanlal Hiranandani,78,Indian admiral
Gunnar Haugan,84,Norwegian character actor
Guy Babylon,52,"American musician (Elton John band), heart attack"
Guy Guillabert,78,French Olympic bronze medal-winning (1956) rower
Hans-Heinrich Jescheck,94,German professor
Harcharan Singh Brar,90,"Indian politician, Chief Minister of Punjab (1995–1996)"
Helgi Hóseasson,89,Icelandic activist
Henny van Schoonhoven,39,"Dutch footballer, cancer"
Henry Bellmon,88,"American Governor of Oklahoma (1963–1967; 1987–1991), U.S. Senator (1969–1981), Parkinson's disease"
Henry Gibson,73,"American actor (Laugh-In, The Blues Brothers, Boston Legal), cancer"
Henry S. Fitch,99,American herpetologist
Hernan Córdoba,19,"Colombian footballer, traffic collision"
Hulda Regehr Clark,80,Canadian alternative medicine practitioner
