Name,Age,Info
A. F. Golam Osmani,76,"Indian politician, lung cancer"
Aaron Gural,91,"American real estate executive, pneumonia"
Abdellatif Filali,81,"Moroccan politician, Prime Minister (1994–1998)"
Abdul Rahman Khleifawi,78,"Syrian politician, Prime Minister (1971–1972, 1976–1978)"
Abismo Negro,37,"Mexican lucha libre professional wrestler, drowned"
Adiele Afigbo,71,Nigerian historian
Alain Bashung,61,"French singer, composer and actor, lung cancer"
Alan Suddick,64,"British footballer, cancer"
Alan W. Livingston,91,"American music executive, President of Capitol Records, creator of Bozo the clown"
Albina Yelkina,76,Soviet Olympic athlete
Aldo Vagnozzi,83,"American politician, member of the Michigan House of Representatives (2002–2006), cancer"
Alexandre Léontieff,60,"French politician, President of French Polynesia (1987–1991), heart attack"
Alf Pike,91,Canadian ice hockey player and head coach (New York Rangers)
Ali Bongo,79,"Indian-born British magician, pneumonia"
Altovise Davis,65,"American actress and dancer, widow of Sammy Davis Jr., stroke"
Alysheba,25,"American racehorse, Kentucky Derby and Preakness winner (1987), euthanized"
Anatoliy Klimanov,59,Ukrainian boxer
Andrea Mead Lawrence,76,"American alpine skier, cancer"
Andrew Saunders,77,British civil servant
Andy Bowman,74,"Scottish footballer (Hearts, Newport County), after long illness"
Andy Hallett,33,"American actor (Angel), heart disease"
Anel Omar Rodríguez,47,"Panamanian politician, Minister of Culture, shot"
Ann Marie Rogers,57,"British activist, campaigner for breast cancer drug Herceptin, breast cancer"
Anna Manahan,84,"Irish actress, multiple organ failure"
Anne Brown,96,American-born Norwegian opera singer
Anton Shokh,49,Ukrainian football player and coach
Archie Green,91,"Canadian-born American folklorist and musicologist, renal failure"
Arne Bendiksen,82,"Norwegian singer, composer and record producer, heart failure"
Arnold Meri,89,Estonian Red Army World War II veteran.[citation needed]
Arthur Code,85,"American astronomer, complications of lung condition"
Arthur Richman,83,"American baseball executive (New York Yankees, New York Mets) and writer (New York Daily Mirror)"
Aubrey Mayhew,81,American music producer
Awilda Carbia,71,"Puerto Rican actress, comedian, impersonator and television personality, pneumonia"
Barbara Parker,62,"American novelist, after long illness"
Barbara Wright,93,British translator
Beach Towel,22,"American harness racehorse, Harness Horse of the Year (1990), colic"
Betsy Blair,85,"American actress (Marty), cancer"
Bill Bogash,92,"American roller derby skater, respiratory failure"
Bill Burns,75,Australian politician
Billy C. Clark,80,American writer
Billy Rackard,78,Irish hurler and Gaelic footballer
Blanca Varela,82,Peruvian poet
Bob Arbogast,81,"American radio and television personality, lung cancer"
Bob Boucher,68,British academic
Bob Scott,70,"British conservationist and ornithologist, cancer"
Brian Barry,73,British philosopher
Burton Blumert,80,"American president of the Center for Libertarian Studies, chairman of Mises Institute, cancer"
Carolyn Dezurik,90,American country musician
Chan Yun,93,Taiwanese Buddhist monk and teacher of meditation
