Name,Age,Info
Aasiya Zubair,36,"American businesswoman, co-founder of Bridges TV, beheaded"
Alan Davies,75,"English rugby league player, (Oldham, Wigan, Great Britain)"
Alan Landers,68,"American smoking model turned opponent, throat and lung cancer"
Alastair McCorquodale,83,"British athlete and cricketer, silver medallist at the 1948 Summer Olympics"
Albert Barillé,88,French television screenwriter and producer
Alfred A. Knopf Jr.,90,"American publisher, son of Alfred A. Knopf, complications from fall"
Alfred Flores,92,"Guamanian rancher and politician, member of the Legislature of Guam"
Alfred J. Kahn,90,American child welfare expert
Alison Des Forges,66,human rights activist
Alvin Klein,73,"American theater critic, heart attack"
Andrew Tsien Chih-ch'un,83,"Taiwanese Roman Catholic prelate, Bishop of Hwalien (1992–2001), heart attack"
Anna Donald,42,"Australian epidemiologist, breast cancer"
Anna Watt,85,"British entertainer (Fran and Anna), natural causes"
Anthony Finigan,83,British actor
Antoinette K-Doe,66,"American bar owner, heart attack"
Antonie Dixon,40,"New Zealand murderer, suicide"
Antonio De Rosso,68,"Italian religious leader, founder of the Orthodox Church in Italy"
António dos Reis Rodrigues,90,Portuguese Roman Catholic prelate Bishop of Madarsuma (1966–1998)
Arieh Levavi,96,"Lithuanian-born Israeli public servant, ambassador to Argentina during capture of Adolf Eichmann"
Arnljot Eggen,85,Norwegian writer
August Kiuru,86,"Finnish Olympic silver medal-winning (1948, 1956) cross-country skier"
Bakhtiyar Vahabzadeh,83,"Azerbaijani poet, after long illness"
"Bangladeshi military officers killed in the Bangladesh Rifles revolt:
Shakil Ahmed",51,"director general of BGB (since 2006).
Mohammad Shawkat Imam, 47"
Barbara Marshall,64,"American journalist and politician, member of the Honolulu City Council since 2002, colon cancer"
Bashir Ahmad,68,"Indian-born Scottish politician, MSP for Glasgow region, heart attack"
Ben Blank,87,"American television graphics innovator (CBS, ABC), complications from a stroke"
Berting Labra,75,"Filipino character actor, emphysema"
Betty Jameson,89,"American golfer, three-time major championship winner"
Beverly Eckert,57,"activist, member of the 9/11 Family Steering Committee"
Bill Holm,65,"American author and poet, heart attack"
Blossom Dearie,82,"American jazz singer and pianist (Schoolhouse Rock!), after long illness"
Bob Stephen,50,"Canadian football player, heart attack"
Boris Yavitz,85,"Georgian-born American academic, dean of Columbia Business School (1975–1982), prostate cancer"
Brad Van Pelt,57,"American football player (New York Giants), heart attack"
Brian Naylor,78,"Australian news presenter, bushfire"
Buck Griffin,85,"American rockabilly musician, heart failure"
Candido Cannavò,78,"Italian sports journalist, editor-in-chief of La Gazzetta dello Sport (1983–2002), cerebral hemorrhage"
Carl Venne,62,"American chairman of the Crow Nation since 2002, natural causes"
Carolyn George,81,"American dancer and photographer, primary lateral sclerosis"
Charles W. Akers,88,American historian
Chet Bulger,91,"American football player (Chicago Cardinals), natural causes"
Christophe Dupouey,40,"French cyclist, World Cross Country Champion (1996), suicide"
Christopher Nolan,43,"Irish author, winner of the Whitbread Prize (1988), pulmonary aspiration"
Clarence Swensen,91,"American actor (munchkin in The Wizard of Oz), complications of a stroke"
Coleman Mellett,34,jazz guitarist
Conchita Cintrón,86,"Chilean-born Portuguese bullfighter, heart attack"
Corky Trinidad,69,"Filipino-born American cartoonist, pancreatic cancer"
Dana Vávrová,41,"Czech-German actress and film director, cervical cancer"
David Snow,84,British ornithologist
David Taylor,79,American banker
Dean Champion,69,"American professor of criminal justice, leukemia"
