Name,Age,Info
Abel Goumba,82,"Central African politician, Prime Minister (1957–1958, 1959, 2003) and vice-president (2003–2005)"
Abram Hoffer,92,Canadian orthomolecular psychiatrist
Achille Compagnoni,94,"Italian mountaineer, first person to ascend K2"
Adolf Dickfeld,99,German World War II Luftwaffe flying ace
Al Tornabene,86,American mobster
Alan Gilbertson,81,New Zealand cricketer
Alan Hackney,84,British screenwriter
Alan Kelly Sr.,72,"Irish footballer (Preston North End, Republic of Ireland), cancer"
Albert Hamilton Gordon,107,American businessman
Alexander Gordon Bearn,86,British physician
Alexander Mezhirov,86,Russian poet
Alexander Obregón,31,"Colombian footballer, car accident"
Alfred Appel Jr.,75,"American scholar, expert on Vladimir Nabokov, heart failure"
Ammo Baba,74,"Iraqi footballer and athletic trainer, diabetes"
Amos Elon,82,Austrian-born Israeli author and journalist
Anatoli Kirilov,42,"Bulgarian football coach (PFC Spartak Varna), car accident"
Andrei Ivanov,42,Russian footballer
Anne Scott-James,96,"British journalist and author, widow of Sir Osbert Lancaster"
Antonio Braga,80,Italian composer
Antonio Chocano,96,"Guatemalan Olympic fencer and diplomat, emphysema"
Antonio Vega,51,"Spanish pop singer-songwriter (Nacha Pop), pneumonia"
António Lopes dos Santos,92,"Portuguese general, Governor of Macau (1962–1966), Cape Verde (1969–1974)"
Arcangelo Ianelli,86,Brazilian painter
Arthur Erickson,84,"Canadian architect (Simon Fraser University, Roy Thomson Hall)"
Augusto Boal,78,"Brazilian dramatist and theater director (Theatre of the Oppressed), respiratory failure"
Barathea,19,"Irish racehorse, euthanized"
Barry England,77,British novelist and playwright
Benjamín Flores,24,"Mexican boxer, brain injury during a match"
Betty Tancock,98,Canadian Olympic swimmer (1932)
Bill Kelso,69,American baseball player
Bill Perkins,89,Australian footballer (Richmond)
Billy Baxter,70,"Scottish footballer (Ipswich Town), cancer"
Bob Boyd,81,American football player
Bob Meyer,76,"Australian logician, lung cancer"
Bob Rosburg,82,"American golfer and television color analyst, fall"
Brian Edrich,86,British cricketer
Brian Grove,88,Australian cricketer
Brian Simnjanovski,27,"American football player (Berlin Thunder), car accident"
Brian Sorenson,79,New Zealand cricketer
Broad Brush,26,"American thoroughbred racehorse, euthanized"
