Name,Age,Info
A. Nayyar,61,"Pakistani playback singer, cardiac arrest"
A. Thomas Kraabel,81,American classics scholar
Abdul-Karim Mousavi Ardebili,90,"Iranian cleric and jurist, Chief Justice of Iran (1981–1989)"
Abdulla Oripov,75,"Uzbek poet, literary translator and politician, lyricist of State Anthem of Uzbekistan"
Adolf Kunstwadl,76,"German footballer (Bayern Munich, Wacker München)"
Adolfo Horta,59,"Cuban featherweight boxer, Olympic silver medalist (1980)"
Aiace Parolin,96,"Italian cinematographer (Seduced and Abandoned, Keoma, The Birds, the Bees and the Italians)"
Aileen Mehle,98,"American gossip columnist (The Miami Daily News, New York Journal-American, Women's Wear Daily)"
Ailton Canela,22,football player (Chapecoense)
Al Brodax,90,American film and television producer (Yellow Submarine)
Al Caiola,96,American guitarist and composer
Alan Preen,81,Australian sportsman
Aleksei Maslennikov,87,Russian tenor
Alex Stewart,52,"Jamaican Olympic boxer (1984), blood clot in lung"
Alexander Thieme,62,"German sprinter, Olympic silver medalist (1976)"
Alexander Yossifov,76,Bulgarian composer
Alfred Schmidt,81,"German footballer (Borussia Dortmund, national team)"
Alfredo Bruto da Costa,78,Portuguese politician
Alice Drummond,88,"American actress (Ghostbusters, Awakenings, Doubt), complications from a fall"
Allan Zavod,71,"Australian pianist, brain cancer"
Allen Eller,39,"American soccer player (Baltimore Blast, Ohio Vortex)"
Aloysius Ferdinandus Zichem,83,"Surinamese Roman Catholic Redemptorist prelate, Bishop of Paramaribo (1971–2003)"
Alv Gjestvang,79,"Norwegian speed skater, Olympic silver medalist (1964), cancer"
Amar Ezzahi,75,Algerian Chaabi singer
Anand Yadav,80,Indian Marathi writer
Ananias Eloi Castro Monteiro,27,"football player (Chapecoense, Portuguesa)"
Andreas Vgenopoulos,63,"Greek businessman and lawyer, heart attack"
Andrew Rippin,66,British-born Canadian Islamic historian
Andrew Sachs,86,"German-born British actor (Fawlty Towers, Coronation Street, Hitler: The Last Ten Days), dementia"
André Ruellan,94,French science fiction and horror writer
André Tranchemontagne,77,"Canadian politician, Member of the Quebec National Assembly for Mont-Royal (1998-2003)"
Antonio Preto,51,Italian politician
Armando Tobar,78,"Chilean footballer (national team, Club Deportivo Universidad Católica), Alzheimer's disease"
Arnold Mesches,93,American artist
Arthur Maia,24,"football player (Chapecoense, Vitória)"
Aslaug Fadum,91,Norwegian politician
Auke Bloembergen,89,Dutch jurist and legal scholar
Babanrao Haldankar,89,Indian classical singer and composer
Bap Kennedy,54,"Northern Irish singer-songwriter, pancreatic and bowel cancer"
Bernard Gallagher,87,"British actor (Casualty, Crown Court, Downton Abbey)"
Bernardo Álvarez Herrera,60,"Venezuelan diplomat, Ambassador to the United States (2003–2010)"
Bill Barrot,72,Australian football player (Richmond)
Bill Bartmann,68,"American businessman, complications from heart surgery"
Bill Bell,87,Canadian Olympic basketball player
Bill Dimock,93,Canadian ice hockey player (Sudbury Wolves)
Bill Endicott,98,American baseball player (St. Louis Cardinals)
Bill Hewitt,86,"Australian politician, member of the Queensland Legislative Assembly for Chatsworth (1966–1977) and Greenslopes (1977–1983)"
Bill Lapham,82,"American football player (Philadelphia Eagles, Minnesota Vikings)"
Bill Skelton,85,New Zealand jockey
Bill Stanfill,69,"American football player (Miami Dolphins), complications after a fall"
Billy Miller,62,"American music historian, complications from multiple myeloma, kidney failure and diabetes"
Birger Jansen,68,"Norwegian Olympic ice hockey player (1972), (Frisk Asker) and sailor, cancer"
Biser Kirov,74,Bulgarian pop singer
Blakdyak,47,Filipino reggae artist and comedian
Bob Addis,91,"American baseball player (Chicago Cubs, Boston Braves)"
Bob Chase,90,"American broadcaster (WOWO, Fort Wayne Komets), heart failure"
Bob Cranshaw,83,"American jazz bassist (Blue Note Records, Musicians Union), cancer"
Bob Francis,77,Egyptian-born Australian radio broadcaster (5AA)
Bob Gain,87,American football player (Cleveland Browns)
Bob Mitchell,80,Canadian politician
Bobby Campbell,60,"Northern Irish footballer (Bradford City), suicide by hanging"
Bonnie Laing,79,"Canadian politician, MLA for Calgary-Bow (1989–2001)"
Boris Melnik,71,"Soviet Olympic sports shooter, silver medallist (1972)"
Brainbug,57,Italian trance music producer and musician
Branse Burbridge,95,British WWII fighter pilot
Brian Spalding,93,British scientist
Bruce Mazlish,93,American historian
Bruno Rangel,34,football player (Chapecoense)
Burghild Wieczorek,73,German Olympic athlete
Burton J. Lee III,86,"American doctor, White House physician under President George H. W. Bush, bladder cancer"
Börje Lampenius,94,Finnish actor and director
Caio Júnior,51,"football player and manager (Chapecoense, Vitória de Guimarães)"
Carlos Alberto Cunha,57,Brazilian judoka
Carlos Fayt,98,Argentine lawyer and politician
Carlton Kitto,74,Indian jazz guitarist
Chad Robinson,36,"Australian rugby league footballer (Sydney Roosters, Parramatta Eels), suicide by traffic collision"
Charles M. Stein,96,American statistician
Chen Yingzhen,79,Taiwanese writer
Chester E. Norris,88,"American diplomat, Ambassador to Equatorial Guinea (1988–1992)"
Chisela Kanchela,29,"Zambian Olympic swimmer (2004), diabetic attack"
Christian Salaba,45,"Austrian footballer (Rapid Wien, Vienna)"
Claire Labine,82,"American author, screenwriter and producer (Ryan's Hope, General Hospital, One Life to Live)"
Clarence Ditlow,72,"American automotive safety advocate, colon cancer"
Claude de Kemoularia,94,French diplomat and banker
Claudio Pavone,95,Italian historian
Cliff Barrows,93,American music director (Billy Graham Evangelistic Association)
Clift Tsuji,75,"American politician, member of the Hawaii House of Representatives (since 2005)"
Clive Derby-Lewis,80,"South African politician, MP (1987–1989), convicted of conspiracy to murder Chris Hani, lung cancer"
Cléber Santana,35,"football player (Chapecoense, Atlético Madrid)"
Col Miller,92,"Australian politician, member of the Queensland Legislative Assembly for Ithaca (1966–1986)"
Colonel Abrams,67,"American musician (""Trapped"")"
Consolata Kline,100,American hospital administrator
Daniel Leab,80,German-born American historian
Daniel Prodan,44,"Romanian footballer (Steaua Bucharest, Atlético Madrid, national team), heart attack"
Dave Broadfoot,90,Canadian comedian (Royal Canadian Air Farce)
Dave Ferriss,94,American baseball player (Boston Red Sox)
David Adamany,80,"American academic administrator, President of Temple University (2000–2006)"
David Hamilton,83,British photographer
David Mancuso,72,American DJ and founder of The Loft
David Provan,75,Scottish footballer (Rangers)
David Turner-Samuels,98,British barrister
Dawn Coe-Jones,56,"Canadian golfer, chondrosarcoma"
DeVan Dallas,90,"American politician, member of the Mississippi House of Representatives (1964–1976)"
Debra Saunders-White,59,"American educator, Chancellor of North Carolina Central University (since 2013), kidney cancer"
Delfim Peixoto,75,"politician and football executive, vice-president of CBF, president of Federação Catarinense de Futebol and congressman"
Dener Assunção Braz,25,football player (Chapecoense)
Denton Cooley,96,American heart surgeon
Denys Smith,92,British racehorse trainer
Diana Balmori,84,American landscape designer
Dick Logan,86,American football player (Green Bay Packers)
Diógenes da Silva Matthes,83,"Brazilian Roman Catholic prelate, Bishop of Franca (1971–2006)"
Dolores Klosowski,93,American baseball player (Milwaukee Chicks)
Don Kates,75,American lawyer
Don Keane,85,"Australian Olympic racewalker (1952, 1956)"
Don Rutherford,79,English rugby union player
Don Waller,65,"American music journalist and singer, lung cancer"
Donald Barker,86,Canadian football official (Canadian Football League)
Donald Farley,46,"Canadian Olympic cross-country skier (1998, 2002), suspected heart attack"
Dorian Boose,42,"American football player (New York Jets, Washington Redskins, Edmonton Eskimos)"
Doris Egbring-Kahn,90,German actress
Doug Edwards,70,"Canadian musician and composer (""Wildflower""), cancer"
Duncan B. Forrester,83,Scottish theologian
Dwan Hurt,53,American basketball coach (Serra Cavaliers)
Dwayne Andreas,98,American businessman
Earl E. Nelson,79,American politician
Ebenezer Donkor,78,Ghanaian actor (2016)
Ed Francis,90,American professional wrestler and promoter.[better source needed]
Eddie Carnett,100,"American baseball player (Boston Braves, Chicago White Sox, Cleveland Indians)"
Eddie Harsch,59,Canadian keyboardist (The Black Crowes)
Edgard Sorgeloos,85,Belgian racing cyclist
Edward Itta,71,"American Iñupiat politician, Mayor of North Slope Borough, Alaska (2005–2011), member of U.S. Arctic Research Commission (2012–2015), cancer"
Edward L. Kimball,86,American legal scholar and biographer
Egon Wolff,90,Chilean playwright
Eivor Olson,94,"Swedish Olympic shot putter (1948, 1952)"
Emmanuel Kwasi Afranie,73,"Ghanaian football coach, traffic collision"
Enno Penno,86,Estonian politician
Enzo Maiorca,85,"Italian free diver, television host and politician"
Erdal Tosun,53,"Turkish actor (G.O.R.A., Vizontele), traffic collision"
Ergi Dini,22,"Albanian singer, motorcycle accident"
Eric Murray,74,Scottish footballer (Kilmarnock)
Erich Bloch,91,"German-born American electrical engineer, director of the National Science Foundation (1984–1990)"
Ernst Hilmar,78,Austrian musicologist
Erwin Hecht,83,"German-born South African Roman Catholic prelate, Bishop of Kimberley (1974–2009)"
Eugene Roberts,96,American neuroscientist
Everton Kempes dos Santos Gonçalves,34,"football player (Chapecoense, JEF United Chiba)"
Fat'hi Abu Taleb,83,Jordanian army general and diplomat
Fidel Castro,90,"Cuban politician, Prime Minister (1959–1976), President (1976–2008)"
Fidel Negrete,84,"Mexican Olympic long-distance runner (1964), Pan American gold medalist (1963)"
Filipe Machado,32,"football player (Chapecoense, CSKA Sofia)"
Florence Henderson,82,"American actress (The Brady Bunch, Song of Norway, The Sound of Music) and singer, heart failure"
Francesco Parisi,86,"Italian politician, member of the Senate (1987–1994) and Parliament (1994–1996)"
Francisco Nieva,91,Spanish playwright
Frank Konigsberg,83,American talent agent and producer (The Tommyknockers)
Fred Stobaugh,99,American songwriter
Freddie L. Poston,91,American lieutenant general in the United States Air Force
Frederick Irving,91,"American diplomat, Ambassador to Iceland (1972-1976), Ambassador to Jamaica (1977-1978)"
Fritz Weaver,90,"American actor (Fail Safe, Holocaust, Creepshow), Tony winner (1970)"
Gabriel Badilla,32,"Costa Rican footballer (Saprissa, New England Revolution), heart failure"
Gardnar Mulloy,102,"American tennis player, winner of the US Open (1942, 1945, 1946, 1948) and Wimbledon Championships (1957), complications from a stroke"
Gene Guarilia,78,American basketball player (Boston Celtics)
Genjiro Arato,70,"Japanese filmmaker and actor (Zigeunerweisen), heart disease"
Georg Lhotsky,79,Austrian actor and director (Moss on the Stones)
George C. Royal,95,American microbiologist
Giles Waterfield,67,"British art historian and curator (Dulwich Picture Gallery), heart attack"
Gino Gavioli,93,Italian comics artist and animator
