Name,Age,Info
A. A. Gill,62,"British writer and restaurant critic (The Sunday Times), lung cancer"
A. Ross Eckler Jr.,89,"American logologist, statistician, and author"
Abdul Gafur Hali,87,"Bangladeshi singer, composer and lyricist"
Ad-Diba,89,Egyptian football player (Al Ittihad Alexandria Club)
Adolf Burger,99,"Slovak-born Czech typographer, memoirist and Holocaust survivor"
Aghakhan Abdullayev,66,Azerbaijani folk singer
Ahmed Rateb,67,"Egyptian actor (The Yacoubian Building), stroke"
Ahuva Ozeri,68,"Israeli singer, laryngeal cancer"
Ajit Varman,69,Indian composer
Alan Sherlock,78,Australian politician
Alan Thicke,69,"Canadian actor (Growing Pains, Not Quite Human), talk show host (The Alan Thicke Show), and songwriter, ruptured aorta"
Albert Bennett,72,"English footballer (Rotherham United, Newcastle United, Norwich City)"
Alberto Seixas Santos,80,Portuguese film director (Brandos Costumes)
Alejandro González Jr.,23,"Mexican bantamweight boxer, shot"
Aleksander Koj,81,Polish biochemist
Alex Johnstone,55,"Scottish politician, MSP for North East Scotland (since 1999), cancer"
Allan Prell,79,American radio host (WBAL)
Allan Stewart,74,"Scottish politician, MP for East Renfrewshire (1979–1983), Eastwood (1983–1997)"
Allan Williams,86,English businessman and promoter (The Beatles)
Aloke Bhattacharjee,63,Indian cricketer and umpire
Alphonse Mouzon,68,"American jazz drummer (Weather Report, The Eleventh House) and record label owner, neuroendocrine carcinoma"
Andre Martel,70,"American politician, member of the New Hampshire House of Representatives (1998–2002, since 2012)"
Andrei Karlov,62,"Russian diplomat, Ambassador to Turkey (since 2013), shot"
Andrew Karpati Kennedy,85,Hungarian-born British author and literary critic
Andrew Killgore,97,"American diplomat, Ambassador to Qatar (1977–1980)"
Andrzej Wasilewicz,65,"Polish stage and film actor (Nie ma mocnych), and director, Alzheimer's disease"
Andrés Rivera,88,Argentine writer
Anique Poitras,55,Canadian writer
Anis Amri,24,"Tunisian terrorism suspect, shot"
Annanias Mathe,40,Mozambican criminal
Anne Borg,80,Norwegian ballet dancer
Anne Deveson,86,"Australian writer and broadcaster, Alzheimer's disease"
Anne Ranasinghe,91,German-born Sri Lankan poet
Annelise Hovmand,92,Danish director and screenwriter (Be Dear to Me)
Annette Karmiloff-Smith,78,British neuroscientist
Anthony Cronin,88,Irish poet and novelist
Anton Gubankov,51,"scholar and journalist, Director of the Department of Culture (since 2013)"
Antonio Martínez,90,Filipino Olympic basketball player (1952)
Antonio Membrado,81,Spanish classical guitarist
Anupam Mishra,68,"Indian author, journalist and environmentalist"
Archie Norman,104,British paediatrician
Arthur H. Cash,94,American academic and biographer
Arthur Latham,86,"British politician, MP for Paddington North (1969–1974) and Paddington (1974–1979), Leader of London Borough of Havering (1990–1996)"
Ashot Anastasian,52,Armenian chess grandmaster
Ashot Yeghiazaryan,73,"Armenian diplomat and politician, Interim Minister of Foreign Affairs (1991)"
Balasaheb Vikhe Patil,84,Indian politician
Balbir Singh Sidhu,84,Kenyan Olympic hockey player
Balozi Harvey,76,American community activist
Barbara Tarbuck,74,"American actress (General Hospital, Short Circuit, American Horror Story), Creutzfeldt–Jakob disease"
Barrelhouse Chuck,58,"American blues musician, prostate cancer"
Barry Frank,86,American pop singer (Sammy Kaye Orchestra)
Barry Lloyd,63,Welsh cricketer (Glamorgan)
Bekal Utsahi,92,"Indian poet and politician, MP (1986–1992), brain haemorrhage"
Beki İkala Erikli,48,"Turkish self-help author, shot"
Ben Xi,22,Chinese singer
Bengt Lindqvist,80,"Swedish politician, MP (1982–1995)"
Benjamin A. Gilman,94,"American politician, Member of the United States House of Representatives from New York's 20th, 22nd and 26th congressional districts (1973–2003), complications from hip surgery"
Benny Woit,88,Canadian ice hockey player (Detroit Red Wings)
Bernard Fox,89,"Welsh actor (Titanic, Bewitched, The Mummy), heart failure"
Bernard Zaslav,90,American viola soloist
Betsy Pecanins,62,"American-born Mexican singer, songwriter and record producer, stroke"
Betty Loo Taylor,87,American jazz pianist
Bhai Mahavir,94,"Indian politician, Governor of Madhya Pradesh (1998-2003)"
Big Syke,48,American rapper
Bill Dineen,84,Canadian ice hockey player (Detroit Red Wings) and coach
Bill Malenfant,87,"Canadian politician, MLA for Memramcook (1974–1982), Mayor of Dieppe, New Brunswick (1971–1977, 1983–1998)"
Bill Price,72,"British record producer (Tom Jones, The Sex Pistols, The Clash)"
Billy Chapin,72,American child actor (The Night of the Hunter)
Bob James,83,American Olympic sailor
Bob Jeffery,81,"British Anglican priest, Dean of Worcester (1987–1996)"
Bob Krasnow,82,"American record label executive (Elektra Records), co-founder of the Rock and Roll Hall of Fame"
Bob Schnelker,88,American football player (New York Giants) and coach
Bob Thomas,62,"Australian politician, member of the Western Australian Legislative Council (1989–2001), mesothelioma"
Bobby Guanzon,68,"Filipino journalist and politician, cardiac arrest"
Bohdan Smoleń,69,"Polish comedian, singer and actor, lung infection"
Bor-ming Jahn,76,Taiwanese geochemist
Bosco Tjan,50,"American professor and psychologist, stabbed"
Brendan J. Dugan,69,"American academic administrator, President of St. Francis College (since 2008)"
Brian Bulless,83,English footballer (Hull City)
Brittany CoxXx,38,American trans woman and performer
Brockway McMillan,101,"American government official and scientist, Director of the National Reconnaissance Office (1963–1965)"
Bronson Thayer,77,"American banker and civil leader, prostate cancer"
Bruce D. Porter,64,"American Mormon elder, member of the First Quorum of the Seventy (since 2003)"
Bruce DeHaven,68,"American football coach (Buffalo Bills, Carolina Panthers), prostate cancer"
Bruno Bayen,66,"French novelist, playwright and theatre director"
Buddha Sayami,72,Nepalese politician and poet
Bujar Lako,69,Albanian actor (Amsterdam Express)
Bunny Walters,63,"New Zealand singer (""Brandy"")"
Byron Birdsall,78,"American watercolor painter, heart failure"
Cara Rafaela,23,"American racehorse, euthanized. (death announced on this date)"
Carlos Averhoff,69,Cuban jazz saxophonist
