Name,Age,Info
Alan E. Nourse,63,American science fiction writer and physician
Albert Pierrepoint,87,English executioner
Alex Wojciechowicz,76,American football player
Alfred Drake,77,"American actor, cancer"
Allen Newell,65,"American computer scientist, cancer"
Aloys Fleischmann,82,"Irish composer, conductor, and musicologist"
Amadeus August,50,"German actor and singer, AIDS-related complications"
Amjad Khan,51,"Indian actor and film director, heart failure"
Anthony Salerno,80,"American mobster and Genovese crime family boss, stroke"
Anvar Alikhanov,75,Soviet politician and apparatchik
Arletty,94,French actress
Arne Falk-Rønne,71,Danish travel writer
Arnold Belkin,61,Canadian-Mexican painter
Artem Kopot,19,"Russian ice hockey player, traffic collision"
Astor Piazzolla,71,"Argentine tango musician, complications from a cerebral hemorrhage"
Bakhsheyis Pashayev,56,"Azerbaijani soldier, killed in battle"
Barbara Comyns,84,English writer and artist
Bert Peer,81,Canadian ice hockey player
Bill Striegel,56,American gridiron football player
Bo Lindman,93,Swedish modern pentathlete and Olympic champion
Borislav Pekić,62,"Serbian author, lung cancer"
Brenda Marshall,76,"American actress, throat cancer"
Brian O'Brien,94,American optical physicist
Bruce Henderson,78,American businessman and management expert
Buck Buchanan,51,"American gridiron football player, lung cancer"
Camarón de la Isla,41,"Spanish flamenco singer, lung cancer"
Carlo Van Neste,78,Belgian violinist
Caroline Pafford Miller,88,American novelist
Charles F. Brannan,88,"American politician, Secretary of Agriculture (1948–1953)"
Christopher Ironside,79,English painter and coin designer
Cicely Williams,98,Jamaican physician
Clint Frank,76,American football player
Clive Stoneham,83,Australian politician
Constantin Pîrvulescu,96,Romanian communist politician
Danny McShain,79,American professional wrestler
David Abercrombie,82,British phonetician
David Wojnarowicz,37,"American photographer, filmmaker, and painter, AIDS"
Deng Yingchao,88,"Chinese official, widow of Zhou Enlai"
Djatikoesoemo,75,Indonesian Army officer and diplomat
Dmitry Maevsky,75,Soviet and Russian painter
Dmitry Zubarev,74,Russian theoretical physicist
Dominik Smole,62,Slovenian playwright
Don R. Pears,92,American politician
Doris Tate,68,"American crime victims rights activist, brain cancer"
Ed Berrang,69,American football player
Ed Goddard,77,"American football player, cancer"
Edgar Bright Wilson,83,American chemist
Edward Dean Kennedy,47,"American murderer, execution by electrocution"
Elga Olga Svendsen,86,Danish film actress and singer
Elsie Driggs,94,American painter
Enrico Garzelli,82,Italian rower and Olympic medalist
Enzo Matteucci,58,"Italian football player, ALS"
Eric Sevareid,79,"American journalist, stomach cancer"
Ernestine Eckstein,51,American LGBT activist
Ernie Quinn,66,Australian politician
Ernst Schäfer,82,"German explorer, hunter and zoologist"
Eugene Murdock,71,American baseball historian
F. S. C. Northrop,98,American philosopher
Ferdinand Wenauer,53,"German football player, heart failure"
Fikret Hodžić,39,"Yugoslav/Bosnian bodybuilder, murdered"
Francis Perrin,90,French physicist
Franco Cristaldi,61,Italian film producer
Frank Akins,73,American gridiron football player
Gary Windo,50,"English jazz tenor saxophonist, asthma"
Gavriil Ilizarov,71,"Russian physician, heart failure"
George Novack,86,"American Marxist theoretician, and activist"
George Staller,76,"American baseball player, scout and coach"
Georgia Brown,58,"English singer and actress, complications from surgery"
Giacomo Conti,74,Italian bobsledder and Olympic champion
Giovanni Battista Breda,60,Italian fencer
Giuseppe Paupini,85,Italian cardinal of the Catholic Church
Grace Carlson,85,American politician
Gunārs Cilinskis,61,"Latvian actor and filmmaker, heart attack"
Hajrudin Krvavac,65,Bosnian film director
Hammer DeRoburt,69,"Nauruan politician, president (1968–1976, 1978–1989), diabetes"
Hans Jendretzky,94,German communist politician
Harry Gottlieb,96,"American painter, lithographer, and educator, Alzheimer's disease"
Heinrich Eberbach,96,German general during World War II
Heinz Galinski,79,German activist
Helmut Schmid,67,German actor
Helmut Seibt,63,Austrian Olympic figure skater (1952)
Ian Proctor,74,British sailboat designer
Ikhtiyar Kasimov,22,"Azerbaijani soldier and war hero, killed in action"
Ingemar Andersson,64,Swedish sprint canoeist and Olympian
Ion Bogdan,77,Romanian football player
Jack Hood,89,British boxing champion
Jack Surtees,81,English footballer
Jan Pelleboer,68,Dutch meteorologist
Janet Key,47,"English actress, cancer"
Jeanine Delpech,86,French novelist
Jim Buntine,90,Australian Chief Commissioner of Girl Guides (1962–1968)
Joe Newman,69,"American jazz trumpeter, complications from a stroke"
Joe Shuster,78,"Canadian-American comic artist, co-creator of Superman, heart failure"
John Bratby,64,"English painter, heart attack"
John Meyendorff,66,"French-American theologian, pancreatic cancer"
John Tinsley,73,"British Anglican prelate, Bishop of Bristol (1975–1985)"
Johnny Letman,74,American jazz trumpeter
Johnny Martin,60,Australian cricket player
Josy Barthel,65,Luxembourgish Olympic runner (1952)
Jovan Rašković,63,"Croatian Serb psychiatrist, academic and politician, heart attack"
Juanita Jackson Mitchell,79,American lawyer
K. N. Udupa,72,Indian surgeon and academic
Kanan Devi,76,Indian actress and singer
Kelvin Coe,45,"Australian ballet dancer, AIDS"
Kemal Kayacan,77,"Turkish admiral, murdered"
Ken Myer,71,"American-Australian businessman, diplomat, and philanthropist"
Koroglu Rahimov,38,"Azerbaijani division commander and war hero, killed in action"
Larry Roberts,65,"American voice actor (Lady and the Tramp) and fashion designer, AIDS-related complications"
Laura Rodríguez,35,"Chilean political activist, brain tumor"
Leonard Cheshire,74,"English RAF officer and philanthropist, motor neurone disease"
Lester Shorr,85,American cinematographer
Lucia Demetrius,82,"Romanian novelist, poet, and playwright"
Luigi Marchisio,83,Italian road racing cyclist
Lyle Boren,83,"American politician, member of the U.S. House of Representatives (1937–1947)"
Lyudmila Tselikovskaya,72,"Russian actress, cancer"
Mai-Mai Sze,82,Chinese-American writer and painter
Marc H. Tanenbaum,66,"American rabbi and social justice activist, heart failure"
Marcel Janssens,60,Belgian cyclist
