Name,Age,Info
A. Hamid Arief,68,Indonesian actor
Abraham Charnes,75,American mathematician and economist
Adela Sequeyro,91,Mexican actress and journalist
Adil Guliyev,70,Soviet-Azerbaijani fighter pilot and flying ace during World War II
Aimé Michel,73,French science and spirituality writer and author
Albert King,69,"American blues guitarist and singer, heart attack"
Aleksandar Tirnanić,82,Yugoslav football player and manager
Alex Quaison-Sackey,68,Ghanaian diplomat
Alfie Ferguson,65,British unionist politician
Alfred H. Clifford,84,American mathematician
Ali Amini,87,"Iranian politician, prime minister (1961–1962)"
Alojzy Ehrlich,77,Polish table tennis player
Andrei Sepci,81,Romanian football player
Andrew Jacobs,86,"American politician, member of the U.S. House of Representatives (1949–1951)"
Andy Kirk,94,"American jazz saxophonist, tubist, and band leader, Alzheimer's disease"
Anthony Huxley,72,British botanist
Anton Koolhaas,80,Dutch journalist and writer
Anton Malatinský,72,Slovak football player
Antonio Amurri,67,"Italian author, radio and television writer and lyricist"
Armanda Guiducci,69,"Italian writer, literary critic, and Marxist feminist"
Babe Phelps,84,American baseball player
Bernard Dubourg,47,French poet
Bernard Lievegoed,87,Dutch psychiatrist
Bernard Reichel,91,Swiss composer
Bill Shockley,55,American gridiron football player
Bill Spears,86,American football player
Bill Ward,71,American football player
Billy Cook,83,Northern Irish football player and manager
Bobby LaKind,47,"American conga musician, colon cancer"
Bolaji Badejo,39,"Nigerian visual artist and actor (Alien), sickle-cell disease"
Brian Doyle,62,English football player
Cardew Robinson,75,"English comedian, ischemic colitis"
Carl Barger,62,"American baseball executive, aortic aneurysm"
Celia Gámez,87,"Argentinian film actress, Alzheimer's disease"
Chancellor Williams,98,"American sociologist, historian and writer"
Chang Woon-soo,64,South Korean football player and manager
Charles B. Black,71,American basketball player
Chile Gómez,83,Mexican-American Major League Baseball player
Chloethiel Woodard Smith,82,"American architect, cancer"
Clara Hale,87,"American humanitarian, complications from a stroke"
Constance Carpenter,88,"English actress, stroke"
Cornelio Villareal,88,Filipino politician
Cornelius Vanderbilt Whitney,93,"American businessman, film producer, and philanthropist"
Cyril Peacock,63,British racing cyclist and Olympian
Cyril Walters,87,Welsh cricketer
César Domela,92,"Dutch sculptor, painter, photographer, and typographer"
D. G. M. Wood-Gush,70,South African ethologist
Dan Maskell,84,"English tennis player and sportscaster, heart failure"
Dana Andrews,83,"American actor, congestive heart failure"
Dancer's Image,27,American thoroughbred racehorse
Daniella Perez,22,"Brazilian actress and dancer, murdered"
David Hare,75,"American surrealist artist, aortic aneurysm"
Denis Barnett,86,British RAF air marshal during World War II
Dhananjay Bhattacharya,70,Indian Bengali singer and composer
Dianne Jackson,51,"English animation director (The Snowman), cancer"
Don Allum,55,"British oarsman, first person to row across the Atlantic Ocean in both directions, heart attack"
Dorothy Chacko,88,"American social worker, humanitarian and medical doctor"
Doug Wright,75,English football player
Ed Donnelly,60,American baseball player
Eddie Hazel,42,"American funk guitarist and singer, liver failure"
Edward Howard-Vyse,87,"British Army officer, horse rider and Olympic medalist"
Elene Gokieli,74,"Soviet-Georgian hurdler, sprinter and Olympian"
Elfie Mayerhofer,75,Austrian actress and singer
Ellis Arnall,85,American politician
Emil Haury,88,American archaeologist
Ennio Morlotti,82,Italian painter
Erica Brausen,84,British art dealer and gallerist
