Name,Age,Info
Achankunju,56,Indian actor
Adolf Ciborowski,67,"Polish architect, urban planner and politician"
Albert Ferber,75,Swiss pianist
"Alex ""Big Daddy"" Campbell",55,"Scottish folk singer, tuberculosis"
Alex B. Novikoff,73,Russian Empire–born American biologist
Alfred Schindler,92,"American industrialist, acting U.S. Secretary of Commerce"
Alfred Young Allee,81,"American Texas ranger, sheriff and game warden, cancer"
Allan V. Cox,60,"American geophysicist (geomagnetic reversal), suicide"
Allison Danzig,88,"American sportswriter, heart attack"
Anatoly Efros,61,"Soviet theatre and film director, heart attack"
Ann Parker Bowles,68,"British aristocrat and Girl Guides leader, mother-in-law of Queen Camilla"
Annie Fox,93,"Canadian-born American, first woman to receive the Purple Heart for combat"
Antanas Maceina,79,Lithuanian philosopher and poet
Ante Topić Mimara,88,Croatian art collector
Aram Avakian,60,"American film editor and director, heart failure"
Arthur Drexler,61,"American museum curator, director of the Museum of Modern Art, pancreatic cancer"
Arthur Gould-Porter,81,"English film, television and stage actor"
Arthur Lake,81,"American actor, heart attack"
Arvind Deshpande,54,"Indian film, theatre and television actor and theatre director"
Asim Ferhatović,53,"Yugoslavian international footballer (Sarajevo, Yugoslavia), heart attack"
Atholl Oakeley,86,British wrestler and wrestling promoter
Aubert C. Dunn,90,"American attorney and politician, member of the U.S. House of Representatives"
Avard Fairbanks,89,"American sculptor, heart attack"
Avner Less,71,"German-born Israeli police officer, interrogated Adolf Eichmann after he was captured"
Barbro Alving,78,"Swedish journalist, writer and feminist"
Ben-Zion,89,"Russian-born American painter, sculptor and poet, heart attack"
Bertram Wainer,58,"Australian doctor, campaigned for legal access to abortion in Victoria, heart attack"
Betty von Fürer-Haimendorf,75,British ethnologist in India and Nepal
Bill Noël,72,"American oilman, banker and civic leader, cancer"
Carl Gunnar Engström,74,Swedish physician and inventor
Carl-Fredrik Algernon,61,"Swedish Navy officer, hit by train"
Carlo Cassola,69,"Italian novelist and essayist (La Ragazza di Bube), heart attack"
Charles Goodell,60,"American politician, member of U.S. House of Representatives and Senate, heart attack"
Charles Pasquale Greco,92,American Roman Catholic Church bishop
Charles Wolcott,80,American music composer
Charlotte Friend,65,"American virologist, noted for her discovery of the Friend leukemia virus"
Christian F. Schilt,91,American general in the U.S. Marine Corps
Clara Thalmann,78,"Swiss journalist, athlete and militia woman who fought during the Spanish Civil War"
Colin Scrimgeour,83,New Zealand Methodist minister and broadcaster
Dale Mitchell,65,"American Major League baseballer (Cleveland Indians), heart attack"
Daniel Carney,42,"Rhodesian novelist, cancer"
Delano Ames,80,American writer of detective stories
Desmond FitzGerald,75,"Irish architect, designer of original Dublin Airport terminal building"
Dick Milford,91,English clergyman
Dolores Hawkins,57,American rhythm and blues singer
Dominick Labino,76,American engineer and master craftsman in glass
Don Levy,54,"Australian-born artist and filmmaker, suicide"
Donald W. MacKinnon,84,American psychologist and University of California professor
Douglas Sirk,89,German-born film director (A Time to Love and a Time to Die)
Dudjom Jigdral Yeshe Dorje,82,Tibetan Buddhist leader
E. Nelson Bridwell,55,"American writer for Mad magazine, lung cancer"
Earl Wilson,79,"American journalist and author, stroke"
Edmund J. Pendleton,87,American composer and musician
Elvira Ríos,73,"Mexican singer (""Noche de ronda"", ""Perfidia"") and actress, kidney failure and bladder cancer"
Emil Hlobil,85,Czechoslovakian composer and music professor
Emvin Cremona,67,Maltese artist and stamp designer
Esmail Daghayeghi,32,"Iranian military commander, missile strike"
Eva Primrose,94,"English daughter of Henry Bruce, 2nd Baron Aberdare"
Fazil Rahu,52,"Pakistani political leader, assassinated"
Ferdinand Maria von Senger und Etterlin,63,"Nazi German soldier, general in the post-war Bundeswehr"
Franck Sylvain,77,"Haitian politician, acting President of Haiti"
Galo Plaza,80,"Ecuadorian statesman, President of Ecuador, heart attack"
Gangadhar V. Chittal,63,"Indian Kannada poet, Parkinson's disease"
Geoffrey Charles Evans,86,English lieutenant general in the British Army
Geoffrey Tiarks,77,British Anglican bishop
George Dow,79,British railway employee and author
George Selkirk,79,Canadian Major League baseballer (New York Yankees)
George Thalben-Ball,90,Australian-born English organist and composer
Gerald Brenan,92,"Maltese-born writer of British decent who lived mostly in Spain, heart failure"
Gerald C. MacCallum Jr.,61,"American philosopher, heart attack"
Gerhard Klopfer,81,German Nazi Party official and chief deputy of Martin Bormann
Glenn Odekirk,81,"American aerospace engineer, cancer"
Gregor Strniša,56,"Slovenian poet, playwright and songwriter"
Gu Zhutong,94,"Chinese military general, Chief of the General Staff of the Republic of China Armed Forces"
Handsome Ned,29,"Canadian country singer and songwriter, overdose"
Harald Bode,77,"German engineer, pioneer in the development of electronic musical instruments"
Harekrushna Mahatab,87,"Indian politician, leader of the Indian National Congress, Chief Minister of Odisha"
Harold Krents,42,"blind American lawyer, author and activist, brain tumour"
Harry Darby,91,"American politician, U.S. Senator"
Harry Keller,73,American film editor and director
Hazel Daly,91,American film actress
Heather Thatcher,90,English actress in theatre and films
Helen Block Lewis,73,"American psychiatrist and psychoanalyst, cancer"
Helenka Pantaleoni,86,American silent-screen actress
Henry Krips,74,Austrian-Australian conductor and composer (South Australian Symphony Orchestra)
Herbert Tiede,71,German actor
Herman Smith-Johannsen,111,"Norwegian skier and supercentenarian, pneumonia"
Hermann Giesler,88,Nazi German architect
Hermann Voss,92,"German anatomist, unpunished Nazi war criminal"
Hugo Fregonese,78,"Argentinian film director and screenwriter (My Six Convicts), heart attack"
Håkan Malmrot,87,"Swedish swimmer, Olympic champion (1920)"
Héctor Varela,73,"Argentinian tango bandoneónist, bandleader and composer"
Ian Harvey,72,"British businessman and politician, Member of Parliament"
Idris Barzani,42,"Kurdish politician, heart attack"
Igor Ilyinsky,85,"Soviet stage and film actor, director and comedian"
Ikki Kajiwara,50,"Japanese author, manga writer and film producer"
Ira C. Kepford,67,"American pilot with the U.S. Navy, flying ace in World War II"
Jack Lathrop,73,American vocalist and guitarist
Jack Schwarz,90,American independent producer of low-budget feature films
Jackie Mitchell,73,"American female baseballer, struck out Babe Ruth and Lou Gehrig in succession"
Jacques Hérold,76,Romanian surrealist painter
Jai Ram Varma,82,"Indian freedom fighter and politician, Member of Parliament"
Jaidev,68,Kenyan-born Indian music composer
James L. Richardson,77,American lieutenant general in the U.S. Army
Jean de Gribaldy,64,French road cyclist and directeur sportif
Jenny Aubry,83,French psychiatrist and psychoanalyst
John A. Seitz,78,American general of the U.S. Army
John Alexander Fraser Roberts,87,Welsh geneticist and psychiatrist
John Bartlow Martin,71,"American diplomat and author, U.S. Ambassador to the Dominican Republic, throat cancer"
Johnnie Cradock,82,"English cook, writer and broadcaster"
