Name,Age,Info
Abdulgani Dahiwala,78,Indian Gujarati poet
Akaki Shanidze,100,Georgian linguist and philologist
Alan Gale,56,"Australian rules footballer (Fitzroy) and commentator, heart attack"
Albert Costain,76,"British politician, Member of Parliament"
Ali Muhammad Rashidi,81,"Pakistani journalist, politician and diplomat"
Allan Jaffe,51,"American jazz tubist, cancer"
Allan Perry-Keene,88,"English officer in the Royal Air Force, Commander-in-Chief of the Royal Pakistan Air Force"
Alphonse Alley,56,"Beninese military officer, President of Dahomey (Benin)"
Andrew Kayiira,42,"leader of the Uganda Freedom Movement, murdered"
Andrey A. Fedorov,78,"Soviet biologist, botanist and taxonomist"
Antonio Lopez,44,"Puerto Rican fashion illustrator, complication of AIDS"
Arch Oboler,79,"American playwright, novelist and director (Lights Out), heart failure"
Arthur Holland,70,English football referee
Arthur Tolcher,64,British harmonica player
Bernhard Grzimek,77,"German zoo director, author and animal conservationist, heart attack"
Bertrand de Jouvenel,83,French philosopher and political economist
Bil Baird,82,"American puppeteer, pneumonia and cancer"
Bill McGuffie,59,"British pianist, film composer and conductor, cancer"
Bob Kline,77,American Major League baseballer (Boston Red Sox)
Bobby Locke,69,"South African professional golfer, meningitis"
Carolin Babcock,74,"American tennis player, U.S. Open doubles champion, stroke"
Charlie Jarzombek,44,"American race car driver, racing accident"
Claude I. Bakewell,74,"American lawyer, member of U.S. House of Representatives, emphysema"
Clint Murchison Jr.,63,"American businessman, founder of the Dallas Cowboys football team, pneumonia"
Cyril Pearl,82,"Australian journalist, author and television personality"
Daniel Morgan,37,"British private investigator, victim of unsolved murder"
Danny Kaye,76,"American singer, actor, dancer and comedian, internal bleeding and hepatitis"
David Adler,51,"American physicist and MIT professor (Condensed matter physics), heart attack"
David Lewis,83,"American Hollywood film producer (Dark Victory), pneumonia"
Dean Paul Martin,35,"American pop singer and actor, air crash"
Derief Taylor,76,Jamaican first-class cricketer and coach
Don Gant,44,"American singer, songwriter and record producer, boating accident"
Don MacBeth,37,"Canadian jockey, cancer"
Don Yenko,59,"American car dealer and racecar driver, aeroplane crash"
Donald Jay Grout,84,"American musicologist, author of A Short History of Opera"
Dorothy Ward,96,English actress
Douglas Abbott,87,"Canadian Member of Parliament, justice of the Supreme Court of Canada"
Dwight W. Burney,95,"American politician, Governor of Nebraska"
Eddie Durham,80,"American jazz guitarist, trombonist and composer, fall"
Edward Carson,67,"British politician, Member of Parliament"
Edward Lamb,85,"American businessman, broadcasting executive and labour lawyer"
Edward Peck Curtis,90,"American World War I flying ace, Air Service Major General, pneumonia"
Edward Zorinsky,58,"American politician, U.S. Senator, heart attack"
Eliseo Moreno,27,"American spree killer, executed"
Elizabeth Poston,81,"English composer, pianist and writer"
Emile Meyer,76,American actor
Emilio Giuseppe Dossena,83,Italian painter
Erich Clar,84,Austrian organic chemist
Erwin Jollasse,95,"Nazi German general, recipient of the Knight's Cross of the Iron Cross"
Eugen Jochum,84,German conductor
Evelyn Dove,85,"British singer and actress, pneumonia"
Fela Sowande,81,Nigerian musician and composer
Fred W. Thompson,86,"Canadian-American labour organizer and historian, member of Industrial Workers of the World"
Freddie Green,75,"American swing jazz guitarist, heart attack"
Georg Lammers,81,German sprinter and Olympic medalist
Georg Muche,91,"German painter, architect and author"
George Glamack,68,American professional basketballer (Rochester Royals)
Georges Arnaud,69,"French author, heart attack"
Gerald Moore,87,English classical pianist
Giorgio Pini,88,Italian politician and journalist
Giuseppe Ambrosoli,63,"Italian Catholic priest, renal failure"
Gusta Fučíková,83,"Czechoslovakian publicist, editor and politician"
Hafizur Rahman Wasif Dehlavi,77,Indian Muslim scholar and poet
Hana Vítová,73,Czechoslovakian film actress
Hans-Georg von der Osten,91,German World War I flying ace and Luftwaffe commander during World War II
Harold Rosenthal,69,"English music critic, writer and opera broadcaster"
Harry Dudkin,78,"American politician and judge, clerk of the New Jersey General Assembly, murdered"
Harry Windsor,72,Irish-born Australian cardiac surgeon
Henri Decaë,71,French cinematographer
Henrieta Delavrancea,89,Romanian architect
Henry Richardson Labouisse Jr.,83,"American diplomat and statesman, Executive Director of UNICEF, cancer"
Herald F. Stout,83,American admiral in the U.S. Navy
Horace M. Albright,97,"American conservationist, director of the National Park Service"
Hugh Roberton,86,"Australian politician, Minister for Social Services, Australian Ambassador to Ireland"
Ian MacAlister Stewart,91,Scottish military officer in the British Army
Ilse Totzke,73,"German musician, survivor of the Ravensbrück concentration camp"
Ivan Ivanov-Vano,87,Soviet animator and screenwriter
Ivor Preece,66,"English international rugby union footballer (Coventry, England)"
Iwao Yamawaki,88,Japanese photographer and architect
J. Spencer Trimingham,82,English scholar on Islam in Africa
Jack Marks,92,"English performer and screenwriter (Up for the Cup), lung cancer"
