Name,Age,Info
A. N. Alcaff,62,Indonesian actor and film director
Albert P. Morano,79,"American politician, member of the U.S. House of Representatives, cerebral hemorrhage"
Alexander Gregory Barmine,88,"Soviet Army defector to the U.S.A., stroke"
Alfred Zerbel,83,"Nazi German Wehrmacht officer, West German Bundeswehr general"
Alfredo Tomassini,23,Peruvian footballer (Club Alianza Lima)
Alice Terry,88,"American film actress and director (The Four Horsemen of the Apocalypse), Alzheimer's disease"
Andrew Foster,62,"American pioneer of deaf education in African countries, plane crash"
André de la Varre,83,American filmmaker of travel documentaries
Anthony West,73,"English author and literary critic, son of H. G. Wells, stroke"
Arkady Raikin,76,"Soviet comedian, actor and director"
Arnold Lobel,54,"American author of children's books (Frog and Toad, Mouse Soup), cardiac arrest"
Ba Swe,72,Prime Minister of Burma
Bernard Epton,66,"American politician, member of the Illinois House of Representatives, coronary"
Bernard Hailstone,77,English painter
Bernardus Johannes Alfrink,87,"Dutch cardinal, Archbishop of Utrecht"
Betty Noyes,75,American singer and actress (Singin' in the Rain)
Bil Dwyer,80,American cartoonist and humourist (Dumb Dora)
Birendra Nath Mazumdar,82,Indian medical officer in the Royal Army Medical Corps
Bobby Garrett,55,"American NFL footballer (Green Bay Packers), heart attack"
Bodil Begtrup,84,"Danish women's rights activist, chairman of the United Nations Commission on the Status of Women"
Brigitte Heinrich,46,"German journalist and politician, member of the European Parliament, heart attack"
Bryan Fowler,89,British polo player and Olympian
Buddy Fogelson,87,"American army colonel, businessman and horse & cattle breeder, husband of Greer Garson"
C. Donald Peterson,69,"American politician, member of the Minnesota House of Representatives, cancer"
Carl E. McGowan,76,"American lawyer and U.S. circuit judge, cancer"
Carlota Jaramillo,83,"Ecuadorian pasillo singer, complications from a fall"
Charles Malik,81,"Lebanese diplomat, philosopher and politician, Lebanese representative to the U.N., kidney failure"
Chaudhary Rahim Khan,64,"Indian politician, Member of Parliament"
Claude T. Smith,55,American band conductor and composer
Clifton Chenier,62,"American musician, pioneer of zydeco, kidney disease"
Conny Plank,47,"German record producer and musician, laryngeal cancer"
Constantin Noica,78,"Romanian philosopher, essayist and poet"
Dan Sikes,58,"American professional golfer, complications from stomach surgery"
Datta Naik,60,Indian film music director
Daud Kamal,52,Pakistani poet
David J. Schwartz,60,American motivational writer and coach (The Magic of Thinking Big)
