Name,Age,Info
A.C. Reed,77,"American saxophonist, cancer"
Adolf Ehrnrooth,99,"Finnish general, World War II veteran and Olympian equestrian"
Alan Bullock,89,British historian and author
Albeiro Usuriaga,37,"Colombian football player, homicide"
Albert Axelrod,83,"American foil fencer and Olympic medalist, heart attack"
Albert Chartier,91,French-Canadian cartoonist and illustrator
Ally MacLeod,72,"Scottish football player and manager, Alzheimer's disease"
Alvin Baltrop,56,"American photographer, cancer"
Alvino Rey,95,"American jazz guitarist and bandleader (""Deep in the Heart of Texas""), pneumonia"
Amir Abdullah Khan Niazi,89,Pakistani military officer
Andy Seminick,83,"American baseball player, cancer"
Angie Turner King,98,"American chemist, mathematician, and educator"
Archibald Paton Thornton,83,Canadian historian
Armando de Ramón,77,Chilean historian
Art Albrecht,82,American gridiron football player
Azriel Rosenfeld,73,American computer image analysis researcher
B. Nagi Reddy,91,Indian movie producer
Bagrat Shinkuba,86,"Abkhaz writer, poet, historian, and politician"
Bart Howard,88,"American composer (""Fly Me To The Moon"")"
Bernard McEveety,79,American film and television director
Bob Marshall,93,Australian billiards player
Bob Mayo,52,"American session keyboardist and guitarist, heart attack"
Bob Stokoe,73,"English footballer and manager, pneumonia"
Boris Trajkovski,47,"Macedonian politician, President of the Republic of Macedonia, aviation accident"
Bruce Beaver,76,Australian poet and novelist
Buzz Gardner,72,American trumpeter (The Mothers of Invention)
Cameron Todd Willingham,36,"American convicted murderer, executed by lethal injection"
Carl Anderson,58,"American actor (Jesus Christ Superstar)), leukemia"
Carl Liscombe,89,"Canadian Detroit Red Wings hockey player, leukemia"
Carmen Laforet,82,Spanish author
Carole Eastman,69,American actress and screenwriter
Cem Karaca,58,"Turkish singer and composer, heart attack"
Charlie Fox,82,American baseball manager
Clarence Barber,86,Canadian economist and academic
Claude Lemaire,82,French entomologist
Claude Ryan,79,"Canadian politician, stomach cancer"
Cornelius Bumpus,58,"American musician (The Doobie Brothers, Steely Dan), heart attack"
Custódio Pinto,62,Portuguese football player
Dan Kiley,91,American landscape architect
Dana Broccoli,82,"American actress, cancer"
Daniel J. Boorstin,89,"American social historian, pneumonia"
Danny Ortiz.,27,"Guatemalan football goalkeeper, torn pericardium"
David Lee,91,British Air Chief Marshal
Denis Hurley,89,"South African Roman Catholic prelate, Archbishop of Durban (1946–1992)"
Despo Diamantidou,87,Greek actress
Dino Verde,81,"Italian author, lyricist, playwright and screenwriter"
Don Cleverley,94,New Zealand cricketer
Don Cornell,84,"American singer, emphysema and diabetes"
Donald Barr,82,American educator
Doris Troy,67,"American R&B singer, pulmonary emphysema"
