Name,Age,Info
Aarne Saarinen,90,Finnish politician and a trade union leader
Aaron Bank,101,"American U.S. Army officer, ""Father of Special Forces"""
Abdel Aziz al-Rantisi,56,"Palestinian Hamas leader, targeted killing by Israel"
Abdullah Shah,59,"Afghan serial killer, executed"
Adolph Verschueren,81,Belgian road cyclist
Adrian Beers,88,British double bass player
Al Stiller,80,American Olympic cyclist (men's tandem cycling and men's team pursuit cycling at the 1948 Summer Olympics)
Alan Levy,72,American author
Albert Paulsen,78,Ecuadorian-American actor
Albéric Schotte,84,Belgian road racing cyclist
Alejandro Ulloa,93,Spanish actor
Alex Randolph,81,"American designer of board games (TwixT, Enchanted Forest, Inkognito, Ricochet Robot)"
Alexander Bovin,73,"Soviet and Russian journalist, political scientist and diplomat"
Alexander Lerner,90,Soviet and Ukrainian scientist and refusenik
Alwyn Williams,82,British geologist
Anke Hartnagel,62,"German politician, Member of the German Bundestag (1998–2004)"
Antonio Cobas,52,"Spanish Grand Prix motorcycle designer and mechanic, cancer"
Art Devlin,81,"American ski jumper, brain cancer"
Austin Willis,87,Canadian actor and television host
Ben Pimlott,58,"British historian, leukemia"
Bertil Göransson,85,Swedish rowing coxswain and Olympic silver medalist
Betty Clay,87,"British scouter, daughter of Robert Baden-Powell"
Bobby Wawak,64,American NASCAR race driver
Bogdan Norčič,50,Yugoslavian Olympic ski jumper (normal hill and large hill ski jumping at the 1976 and 1980 Winter Olympics)
Boris Levitan,89,Russian mathematician
Boris Piergamienszczikow,55,Russian cellist
Brice Hunter,29,"American gridiron football player, shot"
Bruce Boa,73,"Canadian-British actor (The Empire Strikes Back, Octopussy, Full Metal Jacket), cancer"
Carl Melles,77,Austrian orchestral conductor
Carlos Castaño,38,"Colombian rebel leader, killed by FARC guerillas"
Caron Keating,41,"British television presenter, breast cancer"
Carrie Snodgress,58,"American actress (Diary of a Mad Housewife, Pale Rider, Murphy's Law), kidney failure"
Chance Phelps,19,American private first class
Chaïbia Talal,75,"Moroccan painter, heart attack"
Chief Bey,90,"American jazz percussionist and African folklorist, stomach cancer"
Claude Williams,96,American jazz musician
Csaba Horváth,74,Hungarian-American chemical engineer and scientist
Dadamaino,73,Italian visual artist and painter
Danuta Czech,82,Polish Holocaust historian
David Clarke,95,American Broadway and motion picture actor
David Fowler,66,British mathematician
David Jenkinson,69,British railway modeller and historian
David S. Sheridan,95,American inventor of disposable plastic endotracheal tube
Den Fujita,78,"Japanese founder of McDonald's Japan, heart failure"
Des Warren,66,British trade unionist
Donna Michelle,58,"American model, actress, and photographer, heart attack"
Dooland Buultjens,70,Sri Lankan cricket umpire
Earl Miner,77,American professor at Princeton University
Eddie Hopkinson,68,English football goalkeeper
