Name,Age,Info
A. C. Lyles,95,"American producer (Deadwood, Rawhide)"
Abdel Hamid al-Sarraj,87,"Syrian army officer and politician, Chairman of the Executive Council of the Northern Region of the United Arab Republic (1960–1961)"
Abu Mansoor Al-Amriki,29,"American Islamist, shot. (death announced on this date)"
Acharya Buddharakkhita,91,"Indian Buddhist monk, founded the Maha Bodhi Society"
Adalbert Brunke,101,"German Evangelical-Lutheran prelate, Bishop of Kap-Orange (1972–1978), pastor to Nelson Mandela"
Adin Talbar,91,German-born Israeli diplomat
Ahmed Kebaili,88,Algerian cyclist
Alain Testart,67,French social anthropologist
Albert Allen Bartlett,90,American physicist
Albert Heffer,79,South African cricketer
Albert Jacquard,87,French geneticist and essayist
Albert Jones,93,New Zealand amateur astronomer
Albert Naughton,84,"English rugby league player (Widnes, Warrington)"
Alberto Bevilacqua,79,"Italian writer and film director, cardiac arrest"
Alex Naumik,64,"Lithuanian-born Norwegian artist, songwriter and record producer"
Alexander Cools,71,Dutch behavioral pharmacologist
Allan Ellis,62,"American football player (Chicago Bears, San Diego Chargers), heart attack"
Allan Walsh,73,"Australian politician, member of the New South Wales Legislative Assembly for Maitland (1981–1991).[citation needed]"
Aluthwewa Soratha Thera,70,Sri Lankan monk
Alvin Eisenman,92,American graphic designer and academic
Amidou,78,"Moroccan actor (Ronin, Spy Game, Rules of Engagement)"
Amund Venger,69,Norwegian politician
Anatoli Parov,57,Russian footballer
Andrzej Trybulec,72,Polish mathematician and computer scientist
Angelo Savoldi,99,American professional wrestler and promoter
Ann C. Crispin,63,"American science fiction author (The Han Solo Trilogy, Sarek), bladder cancer"
Anna Beneck,71,Italian butterfly swimmer
Anne-Sylvie Mouzon,57,"Belgian politician, member of the Brussels Regional Parliament (since 1989), cancer"
Annette Kerr,93,British actress
Anthony Hawkins,80,Australian actor (Special Squad)
Anthony Hinds,91,British screenwriter and producer
Anthony Lawrence,101,British journalist
Anton Benning,95,German World War II Luftwaffe ace
Antoneta Papapavli,75,Albanian stage actress
Anup Ghatak,72,Indian cricketer
Anwar Hossain,82,Bangladeshi actor
Apoorva Sengupta,75,Indian cricketer
Arend van der Wel,80,Dutch football player
Ariel Castro,53,"American convicted kidnapper and rapist, suicide by hanging"
Arnstein Johansen,88,Norwegian accordionist
Arthur J. Deikman,83,"American psychiatrist, Parkinson's disease"
Arthur Lamothe,84,French-born Canadian film director and producer
Assan Musa Camara,91,"Gambian politician, Foreign Minister (1967–1974), Vice President (1972–1982), President (1981)"
Athar Mahmood,61,Pakistani diplomat
Aube,64,Japanese musician
Austin Cooper,84,Canadian criminal lawyer
Avrum Stroll,92,American philosopher and author
Azizan Abdul Razak,68,"Malaysian politician, Menteri Besar of Kedah (2008–2013), heart attack"
B. B. Watson,60,American country music singer
Barbara Hicks,89,"English actress (Brazil, Howards End)"
Barry Hancock,74,English footballer (Port Vale)
Barry Smith,58,Canadian ice hockey player (Boston Bruins)
Bennet Wong,83,Canadian psychiatrist
Bernard Corboz,65,"Swiss judge, Vice-President of the Federal Supreme Court (2005–2006)"
Bernie McGann,76,"Australian jazz alto saxophonist, complications from heart surgery"
Berty Premalal Dissanayake,59,"Sri Lankan politician, Chief Minister of the North Central Province (1999–2012)"
Bill Ray,91,"American politician, member of the Alaska House of Representatives (1965–1971) and Senate (1971–1987)"
Bill Stewart,85,American baseball player
Bill Wallis,76,"British actor (Brazil, The Other Boleyn Girl, War and Remembrance)"
Billy Mure,97,American guitarist
Birger Kivelä,92,Finnish Olympic diver (1952)
Bob Kurland,88,"American basketball player (Oklahoma A&M Aggies), Olympic champion (1948, 1952)"
Bob Wallace,75,New Zealand test driver and automotive engineer
Bobby Martin,83,"American music producer, arranger and songwriter"
Boris Karvasarsky,82,Ukrainian-born Russian psychiatrist
Boris Sergeyevich Sokolov,99,Russian geologist and paleontologist
Brian Furniss,78,English cricketer (Derbyshire)
Cal Worthington,92,"American car dealer, natural causes"
Candace Pert,67,"American neuroscientist, cardiovascular arrest"
Carl Joachim Classen,85,German classical scholar
Carl von Gerber,82,"Swedish Olympic sprint canoer (1960, 1964)"
Carlo Castellaneta,83,"Italian author and journalist, pneumonia"
Carlos Alberto Raffo,87,Argentine-born Ecuadorian footballer (Emelec)
Carlos Eiras,81,Argentine Olympic skier
Carolyn Cassady,90,American beat writer
Casey Viator,62,"American bodybuilder, AAU Mr. America (1971), heart attack"
Champignon,35,"Brazilian musician (Charlie Brown Jr., Revolucionnários, A Banca), suicide by gunshot"
Charles McKean,67,Scottish architectural historian
Chester Moody,78,American Negro league baseball player
Chin Peng,89,"Malaysian politician, leader of the Malayan Communist Party"
Choi In-ho,67,"South Korean writer, salivary gland cancer"
Chris Packer,60,Australian sailor
Christoph Schumann,44,German political scientist
Christopher Koch,81,"Australian novelist (The Year of Living Dangerously), cancer"
Clay Shaw,74,"American politician, member of U.S. House of Representatives from Florida (1981–2007), Mayor of Fort Lauderdale (1975–1981), lung cancer"
Clive Akerman,73,English philatelist
Constantin Moldoveanu,69,Romanian soccer player
Corey Swinson,43,American football player (St. Louis Rams)
D. J. R. Bruckner,79,American journalist
Dame Juliet Wheldon,63,British civil servant
Dame Monica Gallagher,90,Australian community worker and church activist
Damian Gardiner,44,"Irish Olympic equestrian, esophageal cancer"
Dan Osinski,79,"American baseball player (Los Angeles Angels, Boston Red Sox)"
Daniel Díaz Torres,64,"Cuban film director, cancer"
Daniele Seccarecci,33,"Italian bodybuilder, heaviest male competitor, myocardial infarction"
Dave Nichol,73,Canadian product marketeer (Loblaw)
David Avraham Spector,58,"Dutch-born Israeli rabbi, cancer"
David Cheung,77,"Hong Kong educator and pastor, member of the Legislative Council of Hong Kong (1988–1991)"
David Gitari,76,Kenyan primate and Archbishop of the Anglican Church of Kenya (1997–2002)
David H. Hubel,87,"Canadian-born American neurologist, laureate of the Nobel Prize in Physiology or Medicine (1981)"
David Jacobs,87,"British radio and television broadcaster (Juke Box Jury, Any Questions?)"
Dayjur,26,"American-bred, British-trained Thoroughbred racehorse, euthanized"
Demetrius Newton,85,American politician and civil rights attorney
Denis Brodeur,82,Canadian Olympic bronze-medalist ice hockey player (1956) and photographer
Denys Chamay,71,Swiss Olympic fencer
Dick Hess,74,"American politician, member of the Pennsylvania House of Representatives (since 1987), complications from surgery"
Dick O'Neal,78,American basketball player (Texas Christian University)
Dick Raaijmakers,83,"Dutch composer, theater maker and theorist"
