Name,Age,Info
Abdul Quader Molla,65,"Bangladeshi politician, execution by hanging"
Abu Lais Md. Mubin Chowdhury,71,"Bangladeshi politician, heart attack"
Addison Cresswell,53,"British comedy agent and manager, heart attack"
Adnan Şenses,78,"Turkish musician and actor, stomach cancer"
Ahmed Asmat Abdel-Meguid,89,Egyptian diplomat
Ahmed Fouad Negm,84,Egyptian vernacular poet
Akeem Adams,22,"Trinidadian footballer, stroke"
Al Goldstein,77,"American publisher and pornographer, renal failure"
Al Porcino,88,"American jazz trumpeter, fall"
Alan Bridges,86,English film and television director (The Shooting Party)
Alan Burns,83,English author
Alan Coleman,76,"English-born Australian television director and producer (The Young Doctors, Neighbours)"
Alan Richards,91,New Zealand cricketer
Alan Robinson,65,Canadian politician
Alberto Foguelman,90,Argentine chess master
Albino Aroso,90,Portuguese doctor and politician
Alejandro Urdapilleta,59,Uruguayan actor
Alevtina Aparina,72,Russian politician
Alexander Lamb Cullen,93,British electrical engineer
Alexander Rennie,54,"South African Olympic slalom canoer (1992), plane crash"
Alfonso Armada,93,"Spanish general, co-leader of 1981 failed coup d'état"
Alfred Bates,69,"British politician, MP for Bebington and Ellesmere Port (1974–1979)"
Alfred Marshall,94,"American clothing retailer, founder of Marshalls"
Allan McKeown,67,"British film producer (Tracey Takes On...), prostate cancer"
Allen Rosenberg,82,American Olympic rowing coach
Amand Audaire,89,French cyclist
Andrew Plain,60,"Australian sound editor (The Truman Show, Babe, Knowing), melanoma"
András Pándy,86,"Hungarian-born Belgian serial killer, natural causes"
André Dreiding,94,Swiss chemist
André Schiffrin,78,French-born American publisher and editor
Andy Granatelli,90,"American motorsport promoter and businessman, CEO of STP, heart failure"
Andy Malcolm,80,English footballer (West Ham United)
Angelo Menon,94,Italian cyclist
Anthony J. Bryant,52,American author
Anton Mackowiak,91,German Olympic wrestler
Antonio Allocca,76,Italian actor
Antonio Ansola,82,Spanish footballer (Real Sociedad)
Antti Sivonen,85,Finnish Olympic skier
Antônio Lino da Silva Dinis,70,"Portuguese-born Brazilian Roman Catholic prelate, Bishop of Itumbiara (since 1999)"
Aníbal Delgado Fiallos,77,Honduran politician
Ari Romero,62,"Mexican professional wrestler, liver cancer"
Arie Vermeer,91,Dutch footballer
Aristóteles Picho,56,"Peruvian actor, director and drama teacher, heart attack"
Armando Villegas,87,Peruvian-Colombian painter
Arnoldo Castro,74,Mexican baseball player
Arnošt Hložek,84,Slovak football coach and player
Art Weiner,87,American football player
Audrey Totter,95,"American actress (The Postman Always Rings Twice; Medical Center), stroke"
Avo Paistik,77,"Estonian cartoonist, film director and painter"
Avtandil Tskitishvili,63,"Georgian general, Chief of General Staff (1992–1993)"
Ayhan Sökmen,84,Turkish composer and physician
Azean Irdawaty,63,"Malaysian actress, liver failure"
Barbara Branden,84,"Canadian biographer, lung infection"
Barbara Heslop,88,New Zealand immunologist
Barbara Hesse-Bukowska,83,Polish classical pianist
Barry Jackson,75,"English actor (Doctor Who, Wimbledon, Midsomer Murders)"
Benjamin Curtis,35,"American rock musician (Tripping Daisy, Secret Machines, School of Seven Bells), lymphoma"
Bernard Conlan,90,"British politician, MP for Gateshead East (1964–1987)"
Bernard Henry McGinn,56,"Irish republican and IRA member, convicted of conspiracy to murder and firearms possession. (body discovered on this date)"
Besik Kudukhov,27,"Russian Olympic wrestler (2008, 2012), traffic collision"
Bethine Clark Church,90,American political activist
Bill Beckwith,38,"American contractor (Curb Appeal), motorcycle collision"
Bill Porter,81,"American door-to-door salesman, subject of Door to Door"
Bill Tremel,84,American baseball player (Chicago Cubs)
Bill Troup,62,"American football player (Baltimore Colts, Green Bay Packers)"
Birger Gerhardsson,87,Swedish Biblical scholar
Björn J:son Lindh,69,"Swedish musician and composer, brain tumor"
Bob Grant,84,American radio talk show host
Boris Magasanik,94,American microbiologist
Boyd Lee Dunlop,87,American jazz pianist
Boyuk Jeddikar,84,"Iranian footballer (Esteghlal F.C., national team), Alzheimer's disease"
Brenda Reneau,59,"American politician, natural causes"
Brian Glüss,83,"British statistician, mathematician, systems engineer and author"
Brian Hitchen,77,"British journalist, Editor of the Daily Star (1987–1994) and Sunday Express (1994–1995), traffic collision"
Bronzell Miller,42,"American football player and actor (Bringing Down the House, Mr. 3000), multiple myeloma"
Bruce Hopkins,89,Australian rugby league footballer
Brunon Synak,70,Polish sociologist and politician
C. N. Karunakaran,73,Indian painter
C. T. Hsia,92,Chinese literary critic and academic
Carter Camp,72,"American activist, chair of the American Indian Movement (1973)"
Chabua Amirejibi,92,Georgian writer
Charles Grant Gordon,86,"Scottish whisky distiller, pneumonia"
Charles Grigg,97,"British comics artist (Korky the Cat, Desperate Dan)"
Charles M. Vest,72,"American academic, President of the Massachusetts Institute of Technology (1990–2004), pancreatic cancer"
Charlie Hill,62,"American Oneida-Mohawk-Cree comedian, lymphoma"
Chick Willis,79,"American blues singer, cancer"
Christopher Evan Welch,48,"American actor (Vicky Cristina Barcelona, Lincoln, Silicon Valley), lung cancer"
Chryssa,79,Greek-American artist
Chuck Patterson,68,"American actor (Law & Order), heart attack"
Claudio Nasco,37,"Cuban journalist and newscaster, stabbed"
Cliff Salmond,85,Canadian Olympic athlete
Colin Wilson,82,English writer
Conn McCluskey,99,Irish civil rights activist
Connie Dierking,77,"American basketball player (Philadelphia 76ers, Cincinnati Royals)"
Conny van Rietschoten,87,Dutch yacht racer
Craig Cotton,66,American football tight end
Cynthia Eagle Russett,76,"American historian, multiple myeloma"
Dame Florence Baron,61,"British jurist, cancer"
Daniel Escobar,49,"American actor (Lizzie McGuire, Dharma & Greg, Blow), complications of diabetes"
Danny Matt,85,Israeli major-general
Dany Vandenbossche,57,"Belgian politician, member of the Federal Parliament (1995–1999) and Flemish Parliament for East Flanders (1999–2009)"
David Coleman,87,British television sports commentator and presenter
David Jones,73,English footballer (Millwall)
David R. Harris,83,"British geographer, anthropologist and archaeologist"
David Richards,57,"British record producer (Queen, Iggy Pop)"
David Thurston,95,American aircraft designer
