Name,Age,Info
Ed Koch,88,"American politician, U.S. Representative from New York (1969–1977), Mayor of New York City (1978–1989), television judge (The People's Court), heart failure"
Edith Houghton,100,"American baseball player and scout, first female scout in Major League Baseball"
Edwin Russell,73,English sculptor
Egil Hovland,88,Norwegian composer
Elisa Lam,21,"Canadian student, accidental drowning, (body discovered on this date)"
Elmer Diedtrich,85,"American politician, member of South Dakota House of Representatives (1989–1992, 1999–2000) and Senate (2001–2002)"
Elvi Svendsen,93,Danish Olympic swimmer
Elvie Villasanta,85,"Filipino comedian (Mommy Elvie's Problematic Show), breast cancer"
Emma McDougall,21,"English footballer (Blackburn Rovers L.F.C.), cancer"
Enar Edberg,76,Swedish Olympic weightlifter
Ennio Girolami,78,Italian actor
Enver Ören,74,"Turkish businessman, renal failure"
Eric Ericson,94,Swedish choral conductor and teacher
Erik Quistgaard,91,"Danish engineer, director general of the European Space Agency (1980–1984)"
Ernie Vossler,84,"American professional golfer and course designer, dementia"
Essie Mae Washington-Williams,87,American schoolteacher
Esther Buckley,64,"American educator, member of the United States Commission on Civil Rights (1983–1992), traffic collision"
Eugene Bookhammer,94,"American politician, Lieutenant Governor of Delaware (1969–1977)"
Eugene P. Sheehy,90,American academic librarian
Eugene Whelan,88,"Canadian politician, MP for Essex South (1962–1968), for Essex (1968–1984), Senator for SW Ontario (1996–1999), stroke complications"
Eugenio Trías Sagnier,70,Spanish philosopher
Farideh Lashai,68,"Iranian contemporary artist, cancer"
Fernando Lyra,74,"Brazilian politician, Minister of Justice (1985–1986), cardiopathy"
Filoteo Samaniego,84,Ecuadorian translator and diplomat
Francis J. Aguilar,80,American business academic
Francisco José Madero González,82,"Mexican politician, Governor of Coahuila (1981)"
Frank DiPaolo,106,American political figure and restaurateur
Frank Farrelly,81,American psychologist
Frank Joseph Polozola,71,"American senior (former chief) judge, US District Court for Middle Louisiana (1980–2013), cancer"
Frank Seator,37,Liberian footballer
Frank Stirrup,88,English rugby league player
Friedrich Neznansky,80,Russian writer
Funmilola Ogundana,32,"Nigerian sprinter, died while giving birth"
G. Ross Roy,88,Scottish literature scholar
Gabriele Basilico,68,"Italian photographer, cancer"
Georg Luck,87,Swiss academic
George Aratani,95,"American entrepreneur (Kenwood) and philanthropist, complications of pneumonia"
George Finch,82,British architect
George Ives,87,"American actor (Bewitched, Green Acres, Perry Mason)"
Georges Wohlfart,62,"Luxembourgish politician, Minister for Health (1998–1999)"
Gerhard Frey,80,"German financier and politician, Chairman of the German People's Union (1971–2009)"
Gerry Day,91,"American screenwriter (The Black Hole, Dennis the Menace)"
Gerry Hambling,86,"English film editor (Pink Floyd – The Wall, Midnight Express, In the Name of the Father)"
Gertrude Berman,88,American politician
Giovanni Cheli,94,"Italian Roman Catholic cardinal, Permanent Observer of the Holy See to the United Nations (1973–1986), natural causes"
Giovanni D'Ascenzi,93,"Italian Roman Catholic prelate, Bishop of Sovana–Pitigliano–Orbetello (1975–1981) and Arezzo–Cortona–Sansepolcro (1981–1996)"
Giovanni Narcis Hakkenberg,89,"Dutch Sea-lieutenant of the Royal Dutch Marines, decorated war hero and knight of the Military Order of William"
Gisèle Guillemot,90,French writer and a member of the French Resistance
Glenn Boyer,89,American author and Wyatt Earp historian
Glenn K. Otis,83,American army general
Glenn Snyder,88,American author and political scientist
Glynn Gregory,73,American football player
Godfrey Hewitt,73,British evolutionary geneticist
Goldie Harvey,31,"Nigerian R&B and pop singer and television personality, intracerebral hemorrhage"
Grigory Pomerants,94,Russian philosopher and cultural theorist
Gustaf Adolf Neumann,88,Austrian journalist
Guy F. Tozzoli,90,"American architect, lead designer of the World Trade Center"
György Kézdy,76,Hungarian actor
Gérard Asselin,62,"Canadian politician, MP for Charlevoix (1993–2004) and Manicouagan (2004–2011)"
H. Palmer Hall,70,"American poet, fiction writer, essayist, editor, and librarian"
Hans Ernback,70,Swedish actor
Hans Hallén,77,Swedish Olympic bobsledder
Harald Siepermann,50,"German animator (Tarzan, Who Framed Roger Rabbit, Enchanted), cancer"
Hari Shankar Singhania,79,Indian industrialist
Harold G. Clarke,85,"American judge, member of the Georgia Supreme Court (1979–1994), Chief Justice (1990–1994)"
Harrison T. Groutage,87,American painter and educator
Harry Miller,86,"American college basketball coach (Fresno State, Wichita State, Stephen F. Austin)"
Hasse Jeppson,87,Swedish footballer
Hector Catling,88,British archaeologist
Heikki Siren,94,Finnish architect
Helene Hale,94,"American politician, Member of the Hawaii House of Representatives (2000–2006)"
Hennadiy Udovenko,81,"Ukrainian politician, Minister for Foreign Affairs (1994–1998), President of the United Nations General Assembly (1997–1998)"
Henri Caillavet,99,"French politician, gay rights and pro-choice advocate, Senator (1967–1983), MEP (1979–1984)"
Herb Epp,78,"Canadian politician, MPP of the Ontario Legislature for Waterloo North (1977–1990)"
Herbert C. Dessauer,91,American biochemist
Herbie Hall,86,British Olympic wrestler
Howard Lassoff,57,American and Israeli basketball player (Maccabi Tel Aviv)
Howard Liddell,67,"British architect, cancer"
Hubert Schieth,86,German football player and manager
Hugh E. Wild,94,American air force general
Huỳnh Văn Cao,85,Vietnamese politician and major general (Army of the Republic of Vietnam)
Ian Fowler,73,"British journalist (Manchester Evening News), first person to link Moors Murders, Parkinson's disease"
Ian Lister,66,"Scottish footballer (Aberdeen, Dunfermline Athletic)"
Ichikawa Danjūrō XII,66,"Japanese Kabuki actor, pneumonia"
Ignace Baguibassa Sambar-Talkena,77,"Togolese Roman Catholic prelate, Bishop of Kara (1996–2009)"
Ikuzo Sakurai,68,Japanese politician
Imants Ziedonis,79,"Latvian poet, natural causes"
Ira Rubin,82,American professional bridge player
Ivan Kazanets,94,"Ukrainian politician, Chairman of the Council of Ministers of the Ukrainian SSR (1963–1965); Minister of Ferrous Metallurgy of the Soviet Union"
Ivan Večenaj,92,Croatian painter
Izya Gershtein,89,Kyrgyzstani film director
Jack Choquette,84,American stock car racing driver
Jack Dale Mengenen,91,Australian indigenous artist
Jack Eskridge,89,American professional basketball player
Jack Singer,95,Canadian businessman and philanthropist
Jadin Bell,15,"American bullying victim, suicide by hanging"
Jake Thies,86,American baseball player (Pittsburgh Pirates)
Jam Mohammad Yousaf,58,"Pakistani politician, Chief Minister of Balochistan (2002–2007), cardiac arrest"
James DePreist,76,"American conductor, complications from heart attack"
James Ferguson,87,Canadian politician
James Irvine,54,British furniture designer
James Muri,93,American World War II pilot
Jan Dahm,91,Norwegian World War II resistance member
Jan Ellis,71,"South African rugby player, cancer"
Jan Howard Finder,73,"American science fiction writer, renal and liver failure"
Jane C. Wright,93,American oncologist
Jean Gauthier,75,"Canadian ice hockey player (Montreal Canadiens, Philadelphia Flyers, Boston Bruins)"
Jean Marcel Honoré,92,"French Roman Catholic prelate, Cardinal of Santa Maria della Salute a Primavalle, Archbishop of Tours (1981–1997)"
Jean Van Steen,83,Belgian footballer
Jean-Louis Michon,88,French academic
Jerry Buss,80,"American entrepreneur, owner of the Los Angeles Lakers, cancer and kidney failure"
Jesús Ramón Martínez de Ezquerecocha Suso,77,"Spanish-born Ecuadorian Roman Catholic prelate, Bishop of Babahoyo (1994–2008)"
Jim Boatwright,61,"American basketball player (Maccabi Tel Aviv), liver cancer"
Jim Starrak,84,American ice-hockey player
Jim Sweeney,83,American football coach (Fresno State)
Jim Tysinger,91,"American politician, member of the Georgia Senate (1969–1998), pneumonia"
Jimmy Mulroy,72,"Irish Gaelic football player and manager, member of the Seanad Éireann (1987–1989)"
Jimmy Smyth,82,Irish hurler (Clare)
Joan Child,91,"Australian politician, MP for Henty (1974–1975, 1980–1990), first female Speaker of House of Representatives (1986–1989)"
Joaquín Cordero,89,Mexican actor
Joe C. Gardner,68,"American politician, member of the Mississippi House of Representatives (since 2007)"
Joel Silberg,85,Israeli director and screenwriter
John A. MacNaughton,67,"Canadian financier and executive, Hodgkin's lymphoma"
John Ammonds,88,British television producer
John Ayldon,69,British opera singer
John Baptist Liu Jingshan,99,"Chinese Roman Catholic prelate, Bishop of Ningxia (1984–2009)"
John Brascia,80,"American dancer (White Christmas, Meet Me in Las Vegas), Parkinson's disease"
John Clappison,75,English ceramic and glass designer
John Driftmier,30,"Canadian television director, plane crash"
John Finbarr Jones,83,Irish–born American academic
John Hamber,81,United States Virgin Islands Olympic sailor
John Holt,53,"American football player (Tampa Bay Buccaneers, Indianapolis Colts)"
John Kerr,81,"American actor (South Pacific, The Streets of San Francisco)"
John Livermore,94,American geologist
John M. Peters,86,"American politician, member of the Iowa House of Representatives (1953–1955)"
John Michael D'Arcy,80,"American Roman Catholic prelate, Bishop of Fort Wayne-South Bend (1985–2009), lung and brain cancer"
John Morris,76,"Australian politician, Senator for New South Wales (1985–1990)"
Johnny Downie,87,Scottish footballer
Jon Odlum,76,Saint Lucian politician
Joseph Egerega,72,"Nigerian Roman Catholic prelate, Apostolic Vicar of Bomadi (1997–2009)"
Joseph Friedenson,90,"Holocaust survivor, Holocaust historian, Yiddish writer, lecturer and editor"
Joseph Ma Xue-sheng,89,"Chinese Roman Catholic prelate, Bishop of Zhoucun (since 1997)"
Joseph Madec,89,"French Roman Catholic prelate, Bishop of Fréjus-Toulon (1983–2000)"
José Gustavo Angel Ramírez,78,"Colombian Roman Catholic prelate, Vicar Apostolic of Mitú (1989–2009)"
José Moustache,80,"Guadeloupean politician, President of the Regional Council (1983–1986)"
Julien Ries,92,"Belgian Roman Catholic prelate, Cardinal of Sant'Antonio di Padova a Circonvallazione Appia (since 2012)"
Justus Esiri,70,"Nigerian actor, complications of diabetes"
József Tóth,72,"Hungarian geographer and academic, rector of the University of Pécs"
Jürgen Untermann,84,German linguist
K. Daniel Haley,83,"American politician, member of the New York State Assembly (1971–1976)"
K. K. Nair,82,Indian politician
Kaarina Autio,71,Finnish Olympic gymnast
Kaoru Kobayashi,44,"Japanese criminal, execution by hanging"
Kaoru Shimamura,43,"Japanese voice actress, breast cancer"
Kazuo Tsunoda,94,Japanese fighter pilot
Keiko Fukuda,99,Japanese-born American martial artist
Kelefa Diallo,53,"Guinean general, Army chief of staff, plane crash"
Ken Clark,46,"American football player (Indianapolis Colts, Nebraska Cornhuskers), heart attack"
Ken Gill,80,"British Anglican bishop, Bishop of Central Karnataka (South India; 1972–1980) and Assistant Bishop of Newcastle (England, 1980–1998)"
Kenji Eno,42,"Japanese video game developer (D), heart failure"
Kenneth Dement,80,"American attorney, College Football Hall of Fame player, Southeast Missouri State University Board of Regents president"
Kenneth Jernstedt,95,American fighter pilot
Kenneth Nance,71,"American politician, member of the Oklahoma House of Representatives (1968–1978), lung infection"
Kenneth W. Thompson,91,American academic
Kevin Ayers,68,"English psychedelic rock songwriter and musician (Soft Machine, Wilde Flowers)"
Kevin Black,69,"New Zealand radio broadcaster, suspected heart attack"
Kevin Gray,55,"American musical theatre actor (The Phantom of the Opera, The King and I), heart attack"
Kevin Peek,66,"Australian musician (Sky), melanoma"
Kjell Hjertsson,90,Swedish footballer
Klaus Wyrtki,87,American oceanographer
Knut Nesbø,51,"Norwegian footballer (Molde, Lyn, Stabæk), guitarist (Di Derre) and sports reporter, cancer"
Krsto Papić,79,Croatian screenwriter and film director (My Uncle's Legacy)
Krzysztof Michalski,64,Polish philosopher
Kurt Redel,94,German musician and conductor
Kåre Syrstad,73,Norwegian farmers' union leader
Kåre Valebrokk,72,"Norwegian journalist, editor and television executive (TV 2)"
L. Brent Kington,78,American blacksmith and educator
Leda Mileva,93,"Bulgarian writer, translator and diplomat"
Lennart Lindgren,93,Swedish Navy captain
Leonard Marsak,88,American scholar
Leonardo Polo,87,Spanish philosopher
Les McNichol,80,New Zealand rugby league player
Like-A-Butterfly,18,"Irish Thoroughbred racehorse and broodmare, colic"
Lino Oviedo,69,"Paraguayan politician and general, 2008; 2013 presidential candidate; leader of the National Union of Ethical Citizens, helicopter crash"
Lotika Sarkar,90,Indian academic
Lou Myers,77,"American actor (The Wedding Planner, A Different World), complications from pneumonia"
Louis F. Oberdorfer,94,"American senior judge, United States District Court for the District of Columbia (1977–2013), natural causes"
Louis Luyt,80,South African rugby union administrator and politician
Louis Spadia,92,"American football executive, founder of the Bay Area Sports Hall of Fame"
Low Meng Tak,90,"Chinese Malaysian businessman and philanthropist, leukemia"
Luigi Falco,61,Italian politician and doctor
Luis Cruzado,71,Peruvian footballer (Universitario)
Luis Paulino Mora Mora,68,"Costa Rican jurist, President of the Supreme Court of Justice of Costa Rica (since 1999), pneumonia and diabetes"
Lyle Lahey,81,American political cartoonist
M. Bhanumathi,66,Indian stage and film actress
M. Hasan Ali Khan,63,"Bangladeshi naval officer, Chief of Naval Staff (2005–2007)"
Magic Slim,75,American blues singer and guitarist
Mahmoud Salem,82,"Egyptian author, cardiac dysfunction"
Mal Couch,74,American theologian
Manoranjan Das,89,Indian playwright
Marco McMillian,33,"American businessman and political candidate, homicide"
Maretta Taylor,78,"American politician, member of the Georgia House of Representatives (1990–2002)"
Margaret Frazer,66,"American historical novelist, breast cancer"
Marguerite Perrou,96,French Olympian
Marianne Brenton,79,"American politician, member of the Massachusetts House of Representatives (1992–1998)"
Marie-Claire Alain,86,French organist
Marie-Pierre Castel,64,"French actress (The Nude Vampire, The Shiver of the Vampires, Requiem for a Vampire)"
Mario Ramírez,55,"Puerto Rican baseball player (New York Mets, San Diego Padres)"
Marion Bryden,94,"Canadian politician, MPP of the Legislative Assembly of Ontario for Beaches—Woodbine (1975–1990)"
Marjorie Housepian Dobkin,90,American academic and author
Mark Dalby,75,"British prelate, Archdeacon of Rochdale (1991–2000)"
Mark Kamins,57,"American disc jockey, discovered Madonna, heart failure"
Mark Linz,77,German publisher
Mark Scott,89,British rower
Markus Zürcher,66,Swiss artist
Marshall Miles,86,"American bridge player and author, complications from a heart attack"
Martin Wilk,90,Canadian statistician
Martin Zweig,70,American financier
Mary Ann McMorrow,83,"American judge, first female judge for Supreme Court of Illinois (1992–2006); first female Chief Justice (2002–2005)"
Mary Brave Bird,58,American Lakota writer and activist
María Asquerino,87,"Spanish film actress, respiratory failure"
Masahiro Kanagawa,29,"Japanese criminal, execution by hanging"
Matija Duh,23,"Slovenian speedway rider, head injuries"
Matt Mattox,91,American jazz and ballet teacher
Matthew White,55,"American basketball player (University of Pennsylvania), stabbing"
Maureen Dragone,93,American journalist and author
Maurice Rosy,85,Belgian comics writer
Maya Jackson Randall,33,"American financial journalist (The Wall Street Journal), leukemia"
Menachem Elon,89,"Israeli jurist, justice on the Supreme Court (1977–1993)"
Merlin Volzke,87,American jockey and racing official
Mervyn McCord,83,British army officer
Michael D. Cohen,67,American academic
Michael Inchbald,92,British architectural and interior designer
Mickey Stubblefield,86,American baseball player (Kansas City Monarchs)
Mike Banks,90,British mountaineer and Royal Marines officer
Mike Marienthal,89,American football player and coach (UCLA)
Mike Schwartz,63,"American anti-abortion activist, ALS"
Mike Westhues,64,American singer-songwriter and guitarist
Mikhail Pakhomov,36,Russian politician
Milan Gvero,75,Bosnian Serb general (Army of Republika Srpska)
Milan Velimirović,60,Serbian chess problemist and publisher
Milan Vápenka,69,Czech Olympic volleyball player
Miles J. Jones,60,American forensic pathologist
Mindy McCready,37,"American country music singer (Ten Thousand Angels), suicide by gunshot"
Mo-Do,46,"Italian musician (""Eins, Zwei, Polizei""), suicide"
Mohammad Ali Shah,66,"Pakistani surgeon and politician, Sindh Minister of Sports, heart attack"
Molly Lefebure,93,British writer
Moon Mullen,96,American baseball (Philadelphia Phillies) and basketball player (University of Oregon)
Mos,58,"Burmese comedian and actor, liver disease"
Mosese Fotuaika,20,"New Zealand rugby league player (Wests Tigers), suicide"
Motsapi Moorosi,67,Lesotho Olympic sprinter
Nancy Cooke de Herrera,90,American socialite and author
Nazem Ganjapour,69,Iranian footballer
Necdet Menzir,68,"Turkish bureaucrat and politician, Minister of Transport (1997–1998), respiratory failure"
Neil Mann,88,Australian VFL football player and coach (Collingwood)
Neil McCorkell,100,English cricketer
Neil Wilson,77,American baseball player
Nel Büch,81,Dutch Olympic sprinter (1952)
Nevin S. Scrimshaw,95,American nutritionist
Nic Knudtzon,90,Norwegian telecommunications engineer
Nigel Glendinning,83,British art historian
Niki Marangou,65,"Cypriot writer and painter, traffic collision"
Norbert Dorsey,83,"American Roman Catholic prelate, Bishop of Orlando (1990–2004), cancer"
Norman Crowder,86,"English priest, Archdeacon of Portsmouth (1985–1993)"
Okey Isima,56,Nigerian Olympic footballer
Oscar Feltsman,91,Russian composer
Osmo Antero Wiio,85,"Finnish academic and politician, MP (1975–1979)"
Oswald LeWinter,81,Austrian-born American writer
Oswaldo Brenes Álvarez,70,"Costa Rican Roman Catholic prelate, Bishop of Ciudad Quesada (2008–2012)"
Otfried Preußler,89,German children's book author (The Robber Hotzenplotz). (German)
Otto Beisheim,89,"German billionaire businessman, founder of Metro AG, suicide"
Ove Nilsson,84,Swedish Olympic rower
Ozzie Sweet,94,American film actor and sports photographer
P. Chuba Chang,47,"Indian politician, MLA for Tuensang Sadar-II (1998–2013)"
P. Shanmugam,85,"Indian politician, Chief Minister of Puducherry (2000–2001), head injuries from  a fall"
P. W. Underwood,81,American football coach (Southern Mississippi)
Park Chul-soo,64,"South Korean film director, traffic collision"
Pat Derby,70,"British–born American animal trainer, throat cancer"
Pat Halcox,82,British jazz trumpeter
Patricia Hughes,90,British radio announcer
Patrick Ellis,84,"American academic, President of La Salle University (1977–1992) and CUA (1992–1998)"
Paul Benzaquin,90,American broadcaster
Paul C. P. McIlhenny,68,"American businessman, CEO of Tabasco, heart attack"
Paul Enock,78,Canadian Olympic speed skater
Paul Gordon Jarvis,77,British ecologist
Paul Rice,64,English cricketer
Paul Tanner,95,"American trombonist, one of the last surviving members of the Glenn Miller Orchestra, complications from pneumonia"
Pavlo Vigderhaus,87,Ukrainian architect
Pedro Lisímaco de Jesús Vílchez Vílchez,83,"Nicaraguan Roman Catholic prelate, Bishop of Jinotega (1982–2005)"
Pedro Treto Cisneros,73,Mexican baseball commissioner
Pep Simek,86,"American businessman, founder of Tombstone pizza"
Pepper Paire,88,"American AAGPBL baseball player, inspiration for A League of Their Own"
Pery Burge,57,"English artist, cancer"
Pete D. Anderson,81,American jockey and racehorse trainer
Peter Gilmore,81,"British actor (The Onedin Line, Carry On, Doctor Who)"
Peter Olver,95,British World War II fighter ace
Peter Steen,77,Danish actor
Petro Vlahos,96,American visual effects inventor and designer
Phil Henderson,44,American basketball player (Duke University)
Phil Remington,92,American motorsports engineer
Phillip Leishman,61,"New Zealand broadcaster, brain tumour"
Pieter Kooijmans,79,"Dutch jurist, diplomat and politician, Minister of Foreign Affairs (1993–1994), Minister of State (since 2007)"
Qian Haiyan,57,"Chinese civil servant and diplomat, cancer"
Radhakishan Malviya,69,Indian politician
Ragnar Heurlin,84,Swedish Olympic sprint cancer
Ralph Braun,72,"American businessman, founder and CEO of Braun Corporation"
Ralph Hotere,81,"New Zealand artist, pneumonia"
Ralph P. Martin,87,British New Testament scholar
Ramon Dekkers,43,"Dutch kickboxer, eight-time Muay Thai world champion, myocardial infarction"
Randolph Bromery,87,"American educator, Chancellor of the University of Massachusetts Amherst (1971–1979)"
Ray O'Connor,86,"Australian politician, Premier of Western Australia (1982–1983)"
Raymond Cusick,84,"British TV designer (Doctor Who), heart failure"
Reeva Steenkamp,29,"South African model, shot"
Reg Presley,71,"British singer (The Troggs) and songwriter (""Love Is All Around""), lung cancer"
Reginald Turnill,97,"British aerospace correspondent (BBC), heart failure"
Reinaldo Gargano,78,"Uruguayan politician, Senator (1985–2005, 2008–2010), Minister of Foreign Affairs (2008–2010), heart failure"
