Name,Age,Info
A. C. Shanmughadas,74,"Indian politician, Kerala MLA for Balussery (1970–2003), cardiac arrest"
Abdol-Aziz Mirza Farmanfarmaian,93,Iranian architect
Abdul Mutalib Mohamed Daud,52,"Malaysian journalist, stroke"
Abdul Rahman Mokhtar,55,"Malaysian politician, Terengganu State Representative for Kuala Besut, lung cancer"
Adam Koppy,40,"American mechanical engineer, traffic collision"
Ahad Rajabli,51,"Azerbaijani martial artist, world champion in sambo, suicide by hanging"
Ajit Pandey,75,"Indian pop singer and politician, West Bengal MLA for Bowbazar, heart attack"
Akpor Pius Ewherido,50,"Nigerian politician, member of the Senate for Delta Central (since 2011), Delta MLA for Ughelli South (1999–2007), complications from a stroke"
Al Green,57,"American professional wrestler (WCW), chronic obstructive pulmonary disease"
Alain Mimoun,92,"French Olympic runner (1948, 1952, 1956, 1960) and marathon champion (1956)"
Alan Myers,58,"American New Wave drummer (Devo), brain cancer"
Alastair Donaldson,58,Scottish musician
Albert Legogie,76,"Nigerian politician, member of the Senate for Edo North, malaria"
Albert White Hat,74,American Lakota language teacher and activist
Aleksandr Nalivkin,26,"Russian footballer, cancer"
Alen Pamić,23,"Croatian footballer (NK Istra 1961), hypercholesterolemia and coronary artery plaque"
Alexander Grunauer,91,Russian scientist
Alexandru Mușina,58,Romanian poet
Alfons Schilling,79,"Swiss painter, Parkinson's disease"
Alfred O. Schumann,89,American farmer and politician
Alfred Planyavsky,89,Austrian double-bassist and music historian
Ali Maher,55,"Jordanian artist, architect and teacher, stroke"
Alice Kundert,92,"American politician, member of the South Dakota House of Representatives (1990–1994), Secretary of State of South Dakota (1979–1987)"
Alixa Naff,93,"Lebanese-born American historian, expert on Arab immigration to the United States"
Allan Simonsen,34,"Danish racing driver, complications from a race collision during 2013 24 Hours of Le Mans"
Allen Derr,85,"American lawyer, won Reed v. Reed sex discrimination case"
Amelia Wood,82,American Olympic javelin thrower
Andreas Kilingaridis,36,"Russian-born Greek Olympic kayaker (2000, 2004, 2008), leukaemia"
Andrew Doughty,96,British anaesthetist
Andy Scott,58,"Canadian politician, MP for Fredericton (1993–2009), Solicitor General (1997–1998), cancer"
Angus MacKay,86,British actor (Doctor Who)
Anibal Barrow,58,"Honduran journalist and news anchor, shot"
Annabel Tollman,39,"Belgian-born American fashion journalist and magazine editor, blood clot"
Antonio Jasso,78,"Mexican footballer (national team, Club América)"
Ari Brynjolfsson,86,Icelandic–born American physicist
Arnold Eidus,90,American violinist
Arturo Vega,65,"Mexican-born American punk graphic designer and artistic director (The Ramones), cancer"
Atiqul Haque Chowdhury,82,Bangladeshi playwright and TV producer
Atle Kittang,72,Norwegian literary researcher and critic
Atul Chitnis,51,"German-born Indian IT specialist, open source advocate and editor of PCQuest, intestinal cancer"
Auguste Cazalet,74,"French politician, Senator for Pyrénées-Atlantiques"
Austin M. Lee,93,"American politician, member of the Pennsylvania House of Representatives (1956–1964), Pennsylvania State Ethics Commission (1991–2001)"
B. Raman,77,"Indian intelligence officer, co-founder of the Research and Analysis Wing, cancer"
Balan Pandit,86,Indian cricketer
Barbara Vucanovich,91,"American politician, member of the United States House of Representatives from Nevada's 2nd district (1983–1997)"
Barry Till,90,British scholar and educator
Basil Soper,74,British actor
Ben Tucker,82,"American jazz musician, traffic collision"
Beril Jents,95,Australian fashion designer
Bernard Hunt,83,English professional golfer
Bernard Sahlins,90,"American comedy writer and theater owner, founder of The Second City"
Bert Stern,83,American celebrity photographer (The Last Sitting) and documentary maker (Jazz on a Summer's Day)
Betty Burstall,87,"Australian theatre director, founder of La Mama Theatre"
Beverly Fawell,82,"American politician, member of the Illinois House of Representatives (1981–1983) and Illinois Senate (1983–1999), chronic heart failure"
Bhavna Chikhalia,58,"Indian politician, MP for Junagadh (1991–2004), cardiac arrest"
Bill Atkinson,68,English footballer (Torquay United F.C.)
Bill Gunston,86,British aviation writer
Billy Williams,80,American baseball player (Seattle Pilots)
Bob Oliver,66,"American football player (Cleveland Browns), cancer"
Bobby Bland,83,"American blues and soul singer (""Further Up the Road"", ""Turn On Your Love Light"")"
