Name,Age,Info
A. S. A. Harrison,65,"Canadian writer and artist, cancer"
Abdelhamid Kermali,81,Algerian football player and coach
Abdul Hadi Al-Fadhli,78,Iraqi writer and academic
Adam Galos,88,Polish historian
Adolph Herseth,91,American trumpet player (Chicago Symphony Orchestra)
Adrian Leftwich,72,"South African political activist, lung cancer"
Aharon ben Ab-Chisda ben Yaacob,86,"Palestinian religious leader, Samaritan High Priest"
Aishah Ghani,90,"Malaysian politician, natural causes"
Akhsarbek Galazov,83,"Russian scientist and politician, President of North Ossetia–Alania (1994–1998)"
Al Loehr,85,American Democratic politician
Al Neuharth,89,"American newspaper businessman, columnist and author, founder of USA Today, complications of injuries from a fall"
Alain de Weck,84,Swiss immunologist
Alan Protheroe,79,British television executive
Alan Wood,90,"American Navy officer, supplied the American flag for the Raising the Flag on Iwo Jima photograph, heart failure"
Albert Feuerwerker,86,American historian
Albert J. Engel Jr.,89,"American judge, member of US Court of Appeals for the Sixth Circuit (since 1973)"
Albert Messiah,91,French physicist
Alberto Valdés,94,Mexican Olympic champion equestrian (1948)
Aleksandar Kozlina,74,Yugoslav footballer
Alex Elisala,20,"New Zealand rugby league player (North Queensland Cowboys), suicide by jumping"
Alexandru Fronea,79,Romanian footballer
Alexej Stachowitsch,94,"Austrian-Russian author, pedagogue and songwriter"
Alf Bellis,92,English footballer
Alfred Bieler,90,Swiss Olympic ice hockey player (1948)
Ali Kafi,84,"Algerian politician, Chairman of the High Council of State (1992–1994)"
Alicia Gladden,27,"American basketball player, traffic collision"
Allan Arbus,95,"American actor (M*A*S*H, Coffy, Putney Swope), heart failure"
Aloysius Jin Luxian,96,"Chinese Roman Catholic prelate, Bishop of Shanghai (since 1988)"
Ambati Brahmanaiah,75,"Indian politician, MP for Machilipatnam (1994–2004), MLA for Machilipatnam (1994–2004) and Avanigadda (since 2009), leader of the TDP"
Ambica Banerjee,84,"Indian politician, MP for Howrah (since 2006), West Bengal MLA for Howrah Central (1982–2005)"
Amin Ahmed Chowdhury,67,"Bangladeshi army officer and diplomat, heart attack"
Amnon Dankner,67,"Israeli newspaper editor (Maariv) and journalist, heart attack"
Andrei Zelevinsky,60,Russian mathematician
Andrew J. Offutt,78,"American science fiction author, cirrhosis"
Andy Johns,62,"British record producer (Led Zeppelin, The Rolling Stones), bleeding from stomach ulcer"
Angela Voigt,61,East German Olympic champion long jumper (1976)
Anna Proclemer,89,"Italian actress (A Matter of Time, Journey to Italy)"
Annamária Szalai,51,"Hungarian politician and journalist, MP for Zala County (1998–2004), President of National Media and Infocommunications Authority (since 2010)"
Anne Smedinghoff,25,"American diplomat, bombing"
Anne Williams,62,"British activist (Hillsborough disaster), bowel cancer"
Annette Funicello,70,"American actress (The Mickey Mouse Club) and singer (""Tall Paul""), complications from multiple sclerosis"
Anthony Montague Browne,89,British diplomat
Antonio Díaz,43,"Spanish footballer (Villarreal, Salamanca, Getafe)"
