Name,Age,Info
Abby Dalton,88,"American actress (Falcon Crest, The Joey Bishop Show, Hennesey)"
Abdelkader Guerroudj,92,Algerian political activist
Abdul Rashid,73,"Pakistani field hockey player, Olympic champion (1968)"
Abdulkadir Balarabe Musa,84,"Nigerian politician, governor of Kaduna State (1979–1981)"
Abiola Félix Iroko,73,Beninese historian and university professor
Adam David Miller,98,American poet and memoirist
Adam Musiał,71,"Polish football player (Wisła Kraków, national team) and manager (Stal Stalowa Wola)"
Admir Džubur,56,"Bosnian public utility executive and football administrator, chairman of Željezničar (since 2019), COVID-19"
Adolfo Bolea,87,"Spanish football player (Sant Andreu, Tenerife, Cádiz) and manager"
Adrian Cahill,49,Irish hurler (Offaly)
Ahmad Mukhtar,74,"Pakistani politician, minister of defence (2008–2012) and water and power (2012–2013)"
Ahmed Laraki,89,"Moroccan politician, prime minister (1969–1971)"
Ahmed Patel,71,"Indian politician, MP (1977–1989, since 1993), complications from COVID-19"
Aileen Passloff,89,"American dancer and choreographer, heart failure"
Ajay Desai,63,"Indian wildlife expert, cardiac arrest"
Akira Kubodera,43,"Japanese actor (Pretty Guardian Sailor Moon, Kamen Rider Blade, Kamen Rider Kiva), suicide"
Alan Cairns,80,"Northern Irish clergyman and author, COVID-19"
Alan Glazier,81,English darts player
Alan Powell,84,New Zealand-born Australian historian
Alan Ramsey,82,"Australian journalist (The Sydney Morning Herald) and speechwriter, complications from dementia"
Albert Quixall,87,"English footballer (Sheffield Wednesday, Manchester United, national team)"
Albert Salomon,85,Bulgarian-Israeli accordionist and social activist
Alcino Pinto,64,"São Toméan politician, president of the National Assembly (2012–2014)"
Aldo Tambellini,90,"Italian-American artist, complications from surgery"
Aleksandr Shatskikh,46,"Kazakh football player (Kainar, national team) and manager"
Alex Trebek,80,"Canadian-American game show host (Jeopardy!, High Rollers, Classic Concentration), seven-time Emmy winner, pancreatic cancer"
Alexander Dubyanskiy,79,"Russian Tamil scholar, COVID-19"
Alfonso Milián Sorribas,81,"Spanish Roman Catholic prelate, bishop of Barbastro-Monzón (2004–2014)"
Alfred Laureta,96,"American jurist, judge of the District Court for the Northern Mariana Islands (1978–1988)"
Alfred Muller,79,"French politician, deputy (1993–1997) and mayor of Schiltigheim (1977–2008)"
Ali El Kenz,74,Algerian writer and sociologist
Ali-Asghar Shahbazi,98,"Iranian actor (A Separation), cardiac arrest"
Allan Botschinsky,80,Danish jazz trumpeter
Alokeranjan Dasgupta,87,Indian poet
Alvin Holmes,81,"American politician, member of the Alabama House of Representatives (1974–2018)"
Aly Zaker,76,"Bangladeshi actor (Agami, Nodir Naam Modhumoti, Lalsalu), marketing director and writer, COVID-19"
Amadou Toumani Touré,72,"Malian politician, president (1991–1992, 2002–2012)"
Amir Yavari,88,Iranian Olympic boxer (1960)
Anatoly Mikhailovich Stepin,80,Russian mathematician
Andrea Huser,46,"Swiss mountain biker and triathlete, fall"
Andrew White,78,American jazz saxophonist and musicologist
Andrzej Owczarek,70,"Polish politician and teacher, mayor of Łask (1990–1998), member of Senate (2005–2015), COVID-19"
Andrzej Prawda,69,"Polish football manager (Victoria Sulejówek, Odra Opole), COVID-19"
Andrzej Wawrzyniak,88,Polish diplomat and art collector
André Martin,91,French particle physicist
André Quilis,79,"French rugby union player (RC Narbonne, national team) and coach"
Anele Ngcongca,33,"South African footballer (FC Fortune, Genk, national team), traffic collision"
Angelo Caroli,83,"Italian footballer (Juventus, Catania, Lucchese) and journalist"
Anicetus Bongsu Antonius Sinaga,79,"Indonesian Roman Catholic prelate, archbishop of Medan (2009–2018), COVID-19"
Anjum Singh,53,"Indian artist, cancer"
Anne Covell,70,Canadian Olympic athlete (1968)
Anne Rasa,80,British-South African ethologist
Anne Sylvestre,86,French singer-songwriter
Anneliese Schuh-Proxauf,98,Austrian Olympic skier (1948)
Anneliese Seonbuchner,91,German Olympic hurdler (1952)
Anthony Stewart,50,American basketball coach (UT Martin Skyhawks)
Anthony Van Dyck,4,"Irish racehorse, euthanised"
Anto Kovačević,68,"Croatian politician, MP (2000–2003), COVID-19"
Antonio Ambrosetti,75,"Italian mathematician, discoverer of the mountain pass theorem"
Antonis Georgiadis,87,"Greek football manager (AEK Athens, Olympiacos, national team)"
António Valverde Martins,85,"Portuguese politician and trade unionist, Deputy (1978)"
Anwar Aziz Chaudhry,89,"Pakistani Olympic swimmer (1948) and politician, MP (1988–1990)"
April Boy Regino,59,"Filipino musician and actor, chronic kidney disease"
Arjun Prajapati,63,"Indian pottery artist, Padma Shri (2010), COVID-19"
Armen Dzhigarkhanyan,85,"Armenian-Russian actor (The New Adventures of the Elusive Avengers, The Crown of the Russian Empire, The Meeting Place Cannot Be Changed)"
Art Wolff,82,"American television director (Seinfeld, The Tracey Ullman Show, Grand) and acting coach, heart failure"
Artemije Radosavljević,85,"Serbian Orthodox prelate, eparch of Raška and Prizren (1991–2010), COVID-19"
Arthur Hervet,82,French Roman Catholic priest
Arthur Imperatore Sr.,95,"American transportation executive and hockey team owner (Colorado Rockies), founder of the NY Waterway"
Ashiesh Roy,55,"Indian actor (Home Delivery, Raja Natwarlal, Barkhaa), kidney failure"
Ashish Kakkad,49,"Indian film director (Mission Mummy), writer and actor (Kai Po Che!, Vitamin She), heart attack"
Asif Basra,53,"Indian actor (Outsourced, One Night with the King, Once Upon a Time in Mumbaai), suicide by hanging"
Ataullah Siddiqui,66,"Indian-born British scholar of Islam, cancer"
Athol Kennedy Chase,84,Australian anthropologist and ethnographer
Attila Horváth,53,"Hungarian Olympic discus thrower (1992, 1996), COVID-19"
Audrey Walker,92,British textile artist
Ayhan Ulubelen,89,"Turkish analytical chemist, COVID-19"
Badal Roy,62,"Bangladeshi footballer (Mohammedan, national team), liver cancer"
Barbara Granlund,92,American politician
Barbara McAulay,91,Australian Olympic diver (1956)
Baron Wolman,83,"American photographer (Rolling Stone), complications from amyotrophic lateral sclerosis"
Basil Moss,85,"British actor (Emergency Ward 10, First Among Equals, David Copperfield)"
Basil Yamey,101,South African economist
Bede Lackner,92,Hungarian-American priest and monk
Ben Bova,88,"American science fiction writer (Grand Tour), complications from COVID-19 and a stroke"
Benjamin LaGuer,57,"American convicted rapist, liver disease"
Benjamín Jiménez Hernández,82,"Mexican Roman Catholic prelate, bishop of Culiacán (1993–2011)"
Bernard L. Shaw,90,English chemist
Bernard Sesé,91,"French academic, essayist, poet, and translator"
Betty Bobbitt,81,"American-born Australian actress (Prisoner, Crocodile Dundee II, Crocodile Dundee in Los Angeles), stroke"
Bhagirathi Majhi,66,"Indian politician, MP (2006–2010), COVID-19"
Bhanwarlal Meghwal,72,"Indian politician, Rajasthan MLA (since 2018), brain haemorrhage"
Bharat Bhalke,59,"Indian politician, complications from COVID-19"
Bill Morgan,80,Australian-born Canadian journalist and television producer (CBC News)
Billy Evans,88,"American basketball player (Kentucky Wildcats), Olympic champion (1956)"
