Name,Age,Info
A. E. Hotchner,102,"American editor and novelist, co-founder of Newman's Own"
A. K. M. Jahangir Khan,80,"Bangladeshi film producer (Chandranath, Shuvoda)"
A.P. Indy,31,American racehorse and sire
Abadi Hadis,22,Ethiopian Olympic long-distance runner (2016)
Abdel Aziz El Mubarak,69,"Sudanese singer, pneumonia"
Abdul Hafeez Khan Al Yousefi,82,"Pakistani-born Emirati agronomist, leukemia"
Abdus Sobhan,83,"Bangladeshi politician and convicted war criminal, MP (1991–1995, 2001–2006)"
Adam Maher,47,"Australian rugby league player (Cronulla Sharks, Gateshead Thunder, Hull F.C.), amyotrophic lateral sclerosis"
Adama Kouyaté,92,Malian photographer
Agarala Eswara Reddi,86,"Indian politician, MLA (1967–1972, 1978–1983)"
Ahmaud Arbery,25,"American jogger, shot"
Ahmed Abdel Rahman Nasser,85,Egyptian air marshal
Ai Kidosaki,94,"Japanese author and chef, heart failure"
Aidar Akayev,43,"Kyrgyz politician, President of the National Olympic Committee (2004–2005), cardiac arrest"
Ailsa Maxwell,97,Scottish codebreaker and historian
Alan Caiger-Smith,90,British potter
Aleksandr Titovich Golubev,83,"Russian intelligence officer (KGB, Foreign Intelligence Service)"
Aleksey Botyan,103,Soviet-Armenian spy and intelligence officer
Alexander Skvortsov,65,"Russian ice hockey player, Olympic champion (1984)"
Alice Mayhew,87,American book editor and publisher (Simon & Schuster)
Alki Zei,94,Greek novelist and children's writer
Allen Boothroyd,76,"British industrial designer, co-founder of Meridian Audio, prostate cancer"
Alvin V. Tollestrup,95,American physicist
Alwin Brück,88,German politician
Amie Harwick,38,"American therapist, homicide"
Ampitiye Rahula Maha Thero,106,Sri Lankan Sinhalese Buddhist monk
Amr Fahmy,36,"Egyptian football administrator, cancer"
Andrea Mugione,79,"Italian Roman Catholic prelate, Bishop of Cassano all'Jonio (1988–1998), Archbishop of Crotone-Santa Severina (1998–2006) and Benevento (2006–2016)"
Andrei Vedernikov,60,"Russian racing cyclist, world champion (1981)"
Andrew Brough,56,New Zealand musician and songwriter (Straitjacket Fits)
Andrew Fairfield,76,American bishop
Andrew Weatherall,56,"English music producer (Screamadelica), DJ and musician (The Sabres of Paradise, Two Lone Swordsmen), pulmonary embolism"
Andrzej Bryl,62,Polish taekwondo practitioner
Andrzej Popiel,84,Polish actor
