Name,Age,Info
Abdelhamid ben Hadouga,71,Algerian writer
Akira Noguchi,79,Japanese baseball player and manager
Albert G. Hill,86,American physcisist and pioneer in the development of radar
Aleksandar Popović,66,Serbian writer
Alex Motter,83,Canadian ice hockey player
Alfred Vogel,93,"Swiss herbalist, naturopath and writer"
Allie White,81,American gridiron football player
Alma Routsong,71,"American novelist, ovarian cancer"
Andrew Salter,82,"American psychologist, cancer"
Andrey Lukanov,58,"Bulgarian politician, assassinated"
Anthony Griffin,75,British admiral
Arnold van Mill,75,Dutch opera singer
Arthur Tremblay,79,Canadian politician
Artur Axmann,83,Nazi German Hitler Youth leader
Aurelio Chessa,82,"Italian anarchist, journalist and historian"
Banjo Matthews,64,"American NASCAR driver, car owner and builder, heart and respiratory disease"
Bernardo Grinspun,70,Argentinian politician
Bert Hopwood,87,British motorcycle designer
Berthold Goldschmidt,93,German-British Jewish composer
Bertus Enklaar,52,Dutch chess International Master
Beryl Reid,77,"English actress, kidney failure"
Bob Adams,95,American baseball player and coach
Bob Grim,66,"American Major League Baseball player, heart attack"
Bob Reynolds,57,American gridiron football player
Bobby Rackard,69,Irish hurler
Brad Robinson,37,"Australian rock musician, lymphoma"
Brian Stacey,49,Australian conductor
Carl Fredrik Engelstad,80,"Norwegian writer, playwright, journalist, translator and theatre director"
Carl H. Dodd,71,United States Army soldier and a recipient of the Medal of Honor
Carlos Mancheno Cajas,94,President of Ecuador
Charlotte Jay,76,Australian mystery writer and novelist
Chet Blaylock,71,"American politician, heart attack"
Chris Acland,30,"English drummer and songwriter, suicide by hanging"
Christophe Munzihirwa,70,"Congolese catholic prelate and Archbishop of Bukavu, murdered"
Colleen Peterson,45,"Canadian country and folk singer, cancer"
Coya Knutson,84,American politician
Dame Diana Reader Harris,83,English head master and public figure
David Miller,71,Canadian ice hockey player and Olympian
David Viscott,58,"American psychiatrist, author, and media personality, heart failure complicated by diabetes"
Deng Yuzhi,96,Chinese activist and feminist
Derek Tangye,84,British writer
Diana Trilling,91,American literary critic and author
Dianne Heatherington,48,"Canadian rock singer and businesswoman, ovarian cancer"
Duanmu Hongliang,84,Chinese author
Eddie Kuzma,85,American auto racing builder
Edith Penrose,81,American-British economist
Edmund Black,91,American Olympic athlete
Edwin Spanier,75,American mathematician at the University of California at Berkeley
Eleanor Cameron,84,Canadian-American children's author and critic
Eleanor Lansing Dulles,101,"American author, professor, and state official"
Elmer Klumpp,90,American Major League Baseball player
Emiel van Lennep,81,Dutch diplomat and politician
Ennio De Giorgi,68,Italian mathematician
Eric Halsall,76,English author and television presenter
Eric Malpass,85,English novelist
Erik Blomberg,83,"Finnish cinematographer, screenwriter, film director and producer"
Eugen Kapp,88,Estonian composer and music educator
Ewell Blackwell,74,American Major League Baseball player
Ferd Johnson,90,American comic strip cartoonist
Ferdinand Montier,87,French racing driver
Forrest Pogue,84,United States Army historian during World War II
Francis D. Lyon,91,American film and television director
Frank Kurtz,85,"American Olympic diver and aviator, complications following a fall"
Fred Meyer,86,American gymnast
G-Slimm,21,American rapper
Geoffrey Finsberg,70,British politician
George F. Kerr,78,English writer
George Kubler,84,American art historian
