Name,Age,Info
"""Mad Jack"" Churchill",89,British Army officer and master archer
Akhtar-Ul-Iman,80,Indian Urdu poet and screenwriter
Alan Ridout,61,British composer and teacher
Albert Ganzenmüller,91,German politician
Alberto Pellegrino,65,Italian fencer
Alfredo Scherer,93,German-Brazilian catholic cardinal
Andreas Münzer,31,"Austrian bodybuilder, organ failure"
André Lefevere,50,"Belgian translator and linguist, leukemia"
Angelico Chavez,85,"American Friar Minor, priest, historian, author, poet and painter"
Anil Chatterjee,66,Indian actor
Barbara McLean,92,American film editor
Berenger Bradford,83,British Army officer
Biljana Jovanović,43,"Serbian author, peace activist and feminist"
Bill Goldsworthy,51,"Canadian ice hockey player, AIDS-related complications"
Bill Graber,85,American pole vaulter and Olympian
Bill Nicholson,81,American baseball player
Billy Williamson,71,American Rock and roll musician
Bjørn Stiler,84,Danish racing cyclist and Olympian
Bob Chambers,90,Canadian artist
Bob Forte,73,American gridiron football player
Butch Laswell,37,"American motorcycle stunt rider, motorcycle accident"
Charles Oatley,92,British physicist and electrical engineer
Charlie Barnett,41,"American actor (Miami Vice) and comedian, AIDS-related complications"
Charlie Timmons,79,American gridiron football player
Chen Jingrun,62,"Chinese mathematician, pneumonia"
Cheng Heng,80,Cambodian politician
Claude Bourdet,86,French politician and writer
Claude Mauriac,81,French writer
Colin Pittendrigh,77,British-American chronobiologist
Célestin Delmer,89,French football player
Dante Giacosa,91,Italian automobile designer and engineer
Dario Bellezza,51,"Italian poet, author and playwright, AIDS-related complications"
David Gebhard,68,American architectural historian
David Gordon,51,American economist
David Packard,83,"American electrical engineer and co-founder, with Bill Hewlett, of Hewlett-Packard"
Dean Prater,37,"American gridiron football player, drowned"
Delia Magaña,93,"Mexican actress, dancer, and singer, pneumonia"
Dennis Jennings,85,English football player
Des Fothergill,75,Australian rules football player and cricket player
Dewi Bebb,57,"Welsh rugby player, broadcaster and journalist"
Dioscoro S. Rabor,84,"Filipino ornithologist, zoologist, and conservationist"
Don Murray,50,"American drummer, complications following ulcer surgery"
Don Ross,81,American baseball player
Don Smith,75,American basketball player (Minneapolis Lakers)
Donovan Parks,24,American murder victim
Ed Beach,67,American basketball player
Edith Fowke,82,Canadian folklorist
Edmund Muskie,81,"American statesman, political leader, and U.S. Secretary of State, heart failure"
Eigil Knuth,92,"Danish explorer, archaeologist, sculptor and writer"
Elio Filippo Accrocca,72,"Italian poet, author, and translator"
Elmer Ward,83,American gridiron football player
Elsa Respighi,101,Italian composer
Emilie Schenkl,85,Austrian Hindu convert and partner of Indian nationalist Subhas Chandra Bose
Enrico Cucchi,30,"Italian football player, cancer"
Enrique Jordá,84,Spanish-American conductor
Evan Green,65,Australian journalist
Evangeline Walton,88,American writer
Ferdinand Panke,73,German water polo player and Olympian
Francis Joseph Murray,85,American mathematician
Frank Daniel,69,"Czech director, scriptwriter and university educator, heart attack"
François Fontaine,78,French civil servant and writer
Frederick Miller,84,British paediatrician
Fritz Huschke von Hanstein,85,German racecar driver
Gad al-Haq,78,"Egyptian Grand Imam of al-Azhar, heart attack"
Galina Kravchenko,91,Soviet/Russian actress
George Burns,100,"American comedian and actor (The George Burns and Gracie Allen Show, The Sunshine Boys, Oh, God!), Oscar winner (1976), heart failure"
Gordon Pask,67,British psychologist
Granville Beynon,81,Welsh physicist
Gyula Kállai,85,Hungarian politician
Gyula Nagy,71,Hungarian football player and manager
Hans Blumenberg,75,German philosopher and intellectual historian
Hans Conzett,80,Swiss publisher and politician
Harold Courlander,87,American anthropologist
Helen Chadwick,42,"British sculptor, photographer and installation artist, heart attack"
Helmut von Bockelberg,84,German politician and tax advisor
Henriette Alimen,95,French paleontologist and geologist
Herb Hall,88,American musician
Hoàng Xuân Hãn,88,"Vietnamese professor of mathematics, linguist, and historian"
Hsu Ching-chung,88,Taiwanese politician
Idilio Cei,58,Italian football player
Ignace Kowalczyk,82,French football player
Imre Kovács,74,Hungarian football player
Ivan Kalita,69,Soviet/Russian equestrian and Olympic champion
"J. D. ""Jay"" Miller",73,American musician
Jack Abel,68,"American comic book artist (Superman, Hulk, The Tomb of Dracula)"
Jacobo Majluta Azar,61,"Vice President of the Dominican Republic, lung cancer"
Jacques Bobet,76,French filmmaker
Jacques Toja,66,"French actor, cancer"
Jacquetta Hawkes,85,British archaeologist
Jean-Claude Piumi,55,French football player
Jeffrey Lee Pierce,37,"American singer, songwriter, guitarist and author, cerebral hemorrhage"
Jerry Robertson,52,"American baseball player, car accident"
Jim Pendleton,72,American baseball player
John Gerstner,81,American theologian
John Krol,85,American catholic cardinal
John Sauer,70,"American gridiron football player, coach, and broadcaster"
John Snagge,91,"British reporter, esophageal cancer"
Joseph Kallinger,60,"American serial killer, heart failure"
Joshua Compston,25,"British art curator, drugs overdose"
José López Rubio,92,Spanish film director
José Santacruz Londoño,52,"Colombian drug trafficker, homicide"
José de Magalhães Pinto,86,"Brazilian lawyer, economist, banker and politician"
Juan Negrón,66,Puerto Rican US Army soldier and recipient of the Medal of Honor
Jurandir de Freitas,55,Brazilian football player
Khan Abdul Ghani Khan,82,"Pakistani poet, artist, writer and politician"
Khondaker Mostaq Ahmad,78,Bangladeshi politician and President of Bangladesh
Krzysztof Kieślowski,54,"Polish film director and screenwriter (Three Colours trilogy, The Double Life of Veronique, Dekalog), heart attack"
Käte Strobel,88,German politician
Liam O'Brien,83,"American screenwriter and television producer, heart attack"
Lise Østergaard,71,Danish psychologist and minister
Lola Beltrán,64,"Mexican singer, actress, and television presenter, pulmonary embolism"
Lucille H. McCollough,90,"American politician, complications from a stroke"
Lucio Fulci,68,"Italian film director, screenwriter, producer, and actor, diabetes"
Ludwig Fellermaier,65,German politician
Lyle Talbot,94,"American actor, heart failure"
Léo Malet,86,French writer
Maj Sønstevold,78,Swedish composer
Marc de Jonge,47,"French actor, traffic collision"
Marcelle Mercenier,75,Belgian piano player
Margit Manstad,93,Swedish actress
Marguerite Duras,81,"French writer and film director, esophageal cancer"
Maria Teresa Pelegrí i Marimón,88,Spanish composer
Marie-Hélène de Rothschild,68,French socialite
Marte Harell,89,Austrian actress
Marvin Albert,72,American author
Mary Lavin,83,Irish writer
Merle Eugene Curti,98,American historian
Meyer Schapiro,91,American historian of Art
Milt Woodard,84,American sports writer and sport executive
Minnie Pearl,83,"American comedian and country singer, stroke"
