Name,Age,Info
Abdullah Çatlı,40,"Turkish nationalist and leader of the Grey Wolves, traffic accident"
Abdus Salam,70,"Pakistani physicist, Nobel Prize laureate, progressive supranuclear palsy"
Adeniran Ogunsanya,78,Nigerian lawyer and politician
Ahmed Zaki,65,Prime Minister of the Maldives
Alger Hiss,92,American State Department official and alleged spy
Allen Broussard,67,American judge
Aloysio Borges,78,Brazilian modern pentathlete
Alvin Straight,76,American lawn mower traveler
Andrés Rivero Agüero,91,Cuban politician
Anna Pollak,84,English opera singer
Antonije Abramović,77,Archbishop of the Montenegrin Orthodox Church
Arnie Tuadles,40,"Filipino basketball player, shot"
Balot,70,"Filipino comedian and actor, complications from diabetes"
Barry Porter,57,"British politician, cancer"
Beauford T. Anderson,74,United States Army soldier and recipient of the Medal of Honor
Benjamin Arthur Quarles,92,"American historian, educator, and writer, heart attack"
Bernard Rose,80,"British organist, soldier, and academic"
Bert Achong,67,"Trinidadian and Tobagonian scientist, brain tumor"
Bill Chisholm,87,American athletics competitor
Bill Doggett,80,"American jazz and R&B pianist and organist, heart attack"
Bill McElwain,93,American gridiron football player and coach
Bill Sayles,79,American baseball player
Bill Vernon,59,American radio personality
Bob Bearpark,53,Canadian soccer coach
Bob Steuber,75,American gridiron football player
Bobbie Vaile,37,"Australian astronomer, brain cancer"
Bosh Pritchard,77,American National Football League football player
Bunny Breckinridge,93,American actor and drag queen
Carmell Jones,60,"American jazz trumpet player, heart failure"
Charles Bressler,70,American tenor
Charles Hare,81,British tennis player
Charles Stokes,94,"American politician, jurist, and lawyer, cancer"
Charlie Neal,65,"American baseball player, heart failure"
Charlotte Pierce,92,American actress
Chuck Howard,63,"American television executive, and a pioneer in television sports broadcasting, brain cancer"
Claude Ake,57,"Nigerian political scientist, plane crash"
Clyde Lynn,60,American racing driver
Cordell Reagon,53,"American singer and activist, homicide"
Curt Göransson,87,Swedish general and commander of the Army
Dan Flavin,63,"American minimalist artist, diabetes, diabetes"
Danny Dare,91,American film director and choreographer
Denis Jenkinson,75,British motorsports journalist
Derek Marlowe,58,"English playwright, novelist, and painter"
Dick Bilda,77,American gridiron football player
Don Dobie,69,Australian politician
Don Kenyon,72,English cricket player
Don McNeill,78,American tennis champion
Dondinho,79,Brazilian football player and manager
Douglas Guest,80,British organist and conductor
Dragan Kresoja,50,Serbian film director
Dragoslav Srejović,65,"Serbian archaeologist, cultural anthropologist and historian"
Eddie Harris,62,"American jazz musician, congestive heart failure"
Edgardo Enríquez,84,"Chilean physician, academic and politician"
Edison Denisov,67,Russian Soviet composer
Edmund Teske,85,American photographer
Ellis Wayne Felker,48,"American man convicted of murder, execution by electric chair"
Elman Service,81,American anthropologist
Elmo Langley,68,"American NASCAR driver and owner, heart attack"
Elrey Borge Jeppesen,89,American aviation pioneer
Eric Reissner,83,German-American civil engineer and mathematician
Eugene Davy,92,Irish rugby union football player and coach
Eva Cassidy,33,"American singer and guitarist, melanoma"
Eve Rimmer,59,New Zealand paralympic athlete
Evelyn Hooker,89,American psychologist
Feliciano Centurión,34,"Paraguayan visual artist, AIDS-related complications"
Franciszek Strynkiewicz,103,Polish sculptor
Franklin Gritts,81,Native American painter and commercial artist
Gabriel Alonso,73,Spanish football player
Garrett Birkhoff,85,American mathematician
Giuliano Giuliani,38,"Italian football player, complications of AIDS"
Gober Sosebee,81,"American racecar driver, agriculture accident"
Gottlieb Weber,86,Swiss cyclist
Grace Bates,82,American mathematician
Greer Lankton,38,"American artist and doll maker, drug overdose"
Gucheng Zhou,98,Chinese politician
Gudmundur Arnlaugsson,83,Icelandic chess player
Guido Gratton,64,Italian football player
Gus Kyle,73,Canadian ice hockey player
Gustl Gstettenbaur,82,German actor
Hans Jura,75,Austrian cinematographer
Hans Klodt,82,German football player
Harlan Hanson,71,American educator and director of the Advanced Placement Program
Harry Anderson,90,American illustrator
Harry Brophy,80,English football player
Henri Friedlaender,92,Israeli typographer and book designer
Houn Jiyu-Kennett,72,British Rōshi
Huo Shilian,87,Chinese politician
Idries Shah,72,Indian Sufi writer and teacher
Imam Alimsultanov,39,"Popular Chechen bard and folk singer, homicide"
Isaac M. Taylor,75,"American medical academic, pneumonia"
Isabella Henriette van Eeghen,83,Dutch historian. Added/updated entries
Jack Evans,68,"Canadian ice hockey player and coach, prostate cancer"
Jack Penn,87,"South African plastic surgeon, sculptor and author"
Jack Popplewell,85,English writer and playwright
Jacomina van den Berg,86,Dutch gymnast and Olympian
Jaja Wachuku,78,"Nigerian prince, politician, diplomat and Pan-Africanist"
