Name,Age,Info
Abraham Sinkov,90,American cryptanalyst
Ahmed Mohiuddin,74,Pakistani scientist and scholar
Ahmed Oudjani,60,Algerian football player
Akihiko Mori,32,"Japanese video game music composer, cancer"
Al Negratti,76,"American basketball player and coach, cancer"
Alan Davies,73,British air marshal
Alan E. Cober,62,American illustrator
Alberto Isaac,74,"Mexican swimmer, film director and screenwriter"
Alfred Lagarde,49,"Dutch radio personality, stroke"
Alfredo Ormando,39,"Italian writer and gay rights activist, burns from self-immolation"
Alice Frost,87,American actress
Alice Miel,91,American educator
Alik Cavaliere,71,Italian sculptor
Alva Liles,41,American gridiron football player
Ana Cortés,102,Chilean painter
Andrew Rutherford,68,British educationalist
"Antoine ""T.C.D."" Lundy",34,"American singer, ALS"
Arturo Enrile,57,"Filipino general, septic shock"
Assia Noris,85,Russian-Italian film actress
Attia Hosain,85,"British-Indian novelist, author, journalist and actor"
Attila Zoller,70,Hungary-American jazz guitarist
Aydan Siyavuş,50,"Turkish basketball player and coach, heart attack"
Bedri Spahiu,89,Albanian politician and general
Bengt Eklund,73,Swedish actor
Benjamin Hoskins Paddock,71,"American bank robber and con man, FBI Ten Most Wanted Fugitive, heart attack"
Bernard Joseph Flanagan,89,American prelate of the Roman Catholic Church
Bill Corbus,86,American gridiron football player
Bill Sortet,85,American gridiron football player
Bob Martin,75,Austrian singer
Bob Russell,90,American entertainer
Bobo Brazil,73,"American professional wrestler, known as ""Bobo Brazil"", stroke"
Boris Tatushin,64,Soviet football player and manager
Byron Bailey,67,American gridiron and Canadian football player
C. Elmer Anderson,85,American politician
Carl Perkins,65,"American singer-songwriter, esophageal cancer"
Carlo Ludovico Bragaglia,103,"Italian film director, complications from a fall"
Charito Solis,62,"Filipino film actress, cardiac arrest"
Cliffie Stone,80,American musician and radio and TV personality
Cornelis Kalkman,69,Dutch botanist
Dagny Tande Lid,94,"Norwegian painter, illustrator and poet"
Dan Georgiadis,75,Greek football player and manager
David Bairstow,46,"English cricketer, suicide by hanging"
David Orlikow,79,Canadian politician
DeWitt Weaver,85,American football player and coach
Deng Guangming,90,"Chinese historian, cancer"
Dennis Hatsell,67,English football player
Denys Lombard,59,French historian and sinologist
Dilawar Figar,68,"Pakistani writer, poet, and humorist"
Dimitris Horn,76,"Greek-Austrian actor, cancer"
Dini Haryati,19,Indonesian student
Donald Davis,69,Canadian actor
Donald H. LeBrun,85,American politician
Donald McCormick,86,British journalist and popular historian
Dorothy Leavey,101,American philanthropist
Dorothy Wilson,88,American film actress
Doug Anderson,70,Canadian ice hockey player
Duncan McNaughton,87,Canadian athlete and Olympian
