Name,Age,Info
Alan Boxer,81,British Royal Air Force officer
Alan Burgess,83,English RAF pilot and author
Alberto Bovone,75,Italian cardinal of the Catholic Church
Alberto Calderón,77,Argentinian mathematician
Alec Albiston,80,Australian rules footballer and coach
Aleksey Spiridonov,46,Soviet athlete and Olympic medalist
Alex Schomburg,92,Puerto Rican comic-book artist and painter
Alfredo Palacio Moreno,85,Ecuadorian sculptor and painter
Alfredo da Motta,77,Brazilian basketball player
Alvin Tyler,72,American R&B and jazz musician
Anatole Dauman,73,French film producer
Anne Desclos,90,French journalist and novelist
Anne Gullestad,72,Norwegian actress and theatre director
Archbishop Serafim of Athens,84,Greek archbishop
Arif Pašalić,54,"Bosnian military officer, traffic collision"
Bahi Ladgham,85,Tunisian politician and Prime minister
Basil James,77,American jockey
Billy Strachan,77,"British communist, civil rights activist, and pilot"
Browning Ross,74,American long-distance runner and Olympian
Bruno Rodzik,62,French football player
Bruno Roth,86,German racing cyclist
Campos de Carvalho,81,Brazilian writer
Carlo Donida,77,Italian composer and pianist
Carlos Castañeda,72,"American author, hepatocellular cancer"
Carlos Vega,41,"Cuban-American session drummer, suicide by gunshot"
Charles Frank,87,British theoretical physicist
Charles Lang,96,"American cinematographer (Some Like It Hot, A Farewell to Arms, Sabrina), Oscar winner (1934), pneumonia"
Charles Sibley,80,American ornithologist and molecular biologist
Charley Cowan,59,American gridiron football player
Charlie Drinkwater,83,English football player and manager
Christian Mortensen,115,"Danish-American supercentenarian, Alzheimer's disease"
Christiane Rochefort,80,French feminist writer
Cozy Powell,50,"English rock drummer (Rainbow, Whitesnake, Emerson, Lake & Powell, Black Sabbath), traffic collision"
Curly Chalker,66,"American pedal steel guitarist, brain tumor"
Dai Davies,88,Welsh trade unionist
David Fasold,59,"United States Merchant Marine officer and salvage expert, cancer"
David Vigor,58,"Australian politician, heart attack"
Dewey Soriano,78,American baseball executive
Dieter Erler,58,German footballer
Djibo Bakary,76,Nigerian nationalist and politician
Don Petersen,70,American playwright and screenwriter
Dorothea Jameson,77,"American cognitive psychologist, lung cancer"
Dorothy Lovett,83,American film actress
Dorothy Squires,83,"Welsh singer, lung cancer"
Eberhard Rees,89,German-American rocketry pioneer and NASA executive
Edgar Ablowich,84,American athlete and Olympian
Edris Eckhardt,93,American artist
Edward Brongersma,86,"Dutch politician and doctor of law, voluntary euthanasia"
Edwin Thompson Jaynes,75,American physicist and statistician
Egill Jacobsen,87,Danish painter
Elizabeth Mitchell,79,New Zealand fencer
Elmer Iseler,70,Canadian choir conductor and choral editor
Ferenc Deák,76,Hungarian football player
Fernande Caroen,77,Belgian freestyle swimmer and Olympian
