Name,Age,Info
A. W. Lawrence,90,British archaeologist
Abul Kashem,70,Bangladeshi linguist
Adrie Lasterie,47,Dutch Olympic swimmer (1964)
Adrie Zwartepoorte,74,Dutch Olympic cyclist (1936)
Al Klink,75,American saxophonist
Aladár Bitskey,85,Hungarian Olympic swimmer (1928)
Albert Järvinen,40,"Finnish guitarist, heart attack"
Albert McKinley Rains,89,"American politician, member of the U.S. House of Representatives (1945–1965)"
Aldo Ray,64,"American actor (Pat and Mike, The Marrying Kind, The Secret of NIMH), throat cancer"
Alfredo Campoli,84,Italian-British violinist
Almé Z,24,French sport horse
Angus Charles Graham,71,Welsh sinologist
Antoine Tassy,66,Haitian football player
Arthur Attwell,70,British Anglican prelate
Arthur Murray,95,Hungarian-American businessman
August de Schryver,92,Belgian politician
Bill Gunn,59,Australian football player
Bill Sweeney,54,Canadian ice hockey player (New York Rangers)
Billy Butler,66,American guitarist
Brian Batsford,80,English politician
Bruno Kessler,67,Italian politician
Bruno Venturini,79,Italian football player
Bud Freeman,84,American jazz musician
Bud Taylor,74,"American golfer, suicide by carbon monoxide poisoning"
Carl Aarvold,83,English barrister
Carl Jensen,81,Danish Olympic boxer (1932)
Carlo Donat-Cattin,71,Italian politician
Carlos Montalbán,86,"Mexican-American actor (The Harder They Fall, Bananas, The Out-of-Towners), heart failure"
Cheng Zihua,85,Chinese politician
Chris Austin,27,"American country musician, plane crash"
Clark R. Mollenhoff,69,"American journalist, cancer"
Cloyd Webb,49,Canadian football player
Consuelo Frank,78,Mexican actress
Cool Papa Bell,87,American baseball player
Dave Guard,56,"American musician, lymphoma"
David Marshall Lang,66,British historian and academic
Dezider Kardoš,76,Czechoslovak composer
Doc Pomus,65,"American blues musician, lung cancer"
Donald M. Frame,79,American literary scholar
Doug Herland,39,American Olympic rower (1984)
Ebenezer Joshua,82,Vincentian politician
Eduard Vanaaseme,92,Estonian Olympic weightlifter (1924)
Edwin H. Land,81,American inventor and businessman (Polaroid Corporation)
Eileen Joyce,83,Australian pianist
Eileen Sedgwick,92,"American silent film actress, pneumonia"
Elie Siegmeister,82,American composer
Elisaveta Bagriana,97,Bulgarian poet
Ellamae Ellis League,91,American architect
Elmer Bischoff,74,American artist
Ely do Amparo,69,Brazilian footballer
Emilian Bratu,86,Romanian chemical engineer
Etheridge Knight,59,"American poet, lung cancer"
