Name,Age,Info
ABilly S. Jones-Hennin,81,"American LGBT rights activist, complications from Parkinson's disease and spinal stenosis"
Abasse Ndione,77,Senegalese writer
Abbas Jirari,86,Moroccan writer
Abdul-Nabi Namazi,75,"Iranian Twelver Shia cleric and politician, prosecutor-general (2001–2004) and member of the Assembly of Experts (since 1990)"
Abdullah CD,100,"Malaysian politician and paramilitary leader, commander of the 10th Malay Regiment (1949–1989)"
Abe Terry,89,English rugby league player (St Helens)
Abul Hashem Khan,68,"Bangladeshi politician, MP (2021–2024)"
Achim Benning,89,German actor and theater director
Adan Canto,42,"Mexican actor (X-Men: Days of Future Past, Designated Survivor, The Cleaning Lady), appendiceal cancer"
Adaora Adimora,67,"American doctor and academic, cancer"
Adele Clarke,78,American sociologist
Agnes Chigabatia,67,"Ghanaian politician, MP (2005–2009)"
Agustín Téllez Cruces,105,"Mexican politician, interim governor of Guanajuato (1984–1985), justice (1974–1982) and president (1977–1982) of the Supreme Court of Justice of the Nation"
Ahmad Mahfuz Umar,87,Yemeni writer
Ahmed Baduri,77,Eritrean diplomat and politician
Ajit Singh Gill,95,Singaporean Olympic field hockey player (1956)
Al Cantello,92,American Olympic javelin thrower (1960)
Al Kolyn,91,"Canadian politician, Ontario MPP (1981–1985)"
Al McBean,85,"American baseball player (Pittsburgh Pirates, Los Angeles Dodgers, San Diego Padres)"
Alan Jones,83,"American Episcopal priest, dean of Grace Cathedral, San Francisco (1985–2009)"
Alan Mills,88,"English tennis player and official, referee for Wimbledon Championships (1983–2005)"
Alan Redway,88,"Canadian politician, MP (1984–1993) and mayor of East York (1977–1982)"
Albert Mayr,80,Italian composer
Alberto Colombo,77,Italian racing driver (Formula Two)
Alberto Festa,84,"Portuguese footballer (Porto, Tirsense, national team)"
Alberto Tanasini,78,"Italian Roman Catholic prelate, auxiliary bishop of Genoa (1996–2004) and bishop of Chiavari (2004–2021)"
Alec Musser,50,"American actor (All My Children) and model (Abercrombie & Fitch), suicide by gunshot"
Alessandro Argenton,86,"Italian equestrian, Olympic silver medallist (1972)"
Alex South,93,"English footballer (Liverpool, Halifax Town)"
Alexey Spirin,72,Russian football referee
Alexio Churu Muchabaiwa,84,"Zimbabwean Roman Catholic prelate, bishop of Mutare (1982–2016)"
Alexis Smith,74,"American visual artist, complications from Alzheimer's disease"
Ali Orumian,92,"Iranian ayatollah, MP (1984–1988) and member of the Assembly of Experts (1990–2006)"
Ali Zia,66,Pakistani cricket player and coach (Bangladesh national team)
