Name,Age,Info
A. F. Hassan Ariff,83,"Bangladeshi lawyer, attorney general (2001–2005), adviser of land (2008–2009, since 2024) and civil aviation and tourism (since 2024)"
Aaron Brown,76,"American broadcaster (ABC, CNN)"
Abdul Rehman Makki,70,"Pakistani Islamist, co-founder of Lashkar-e-Taiba, heart attack"
Abdulkadir Aliyu Mahe,72,Nigerian politician
Abigail McGrath,84,"American writer, actor, and playwright"
Abu Zafar,81,Bangladeshi lyricist and musician
Adolovni Acosta,77,Filipino classical pianist
Adília Lopes,64,Portuguese poet
Ahmed Adaweyah,79,Egyptian singer and actor
Aigars Fadejevs,48,"Latvian athlete, Olympic silver medalist (2000)"
Aileen H. Cowan,98,Canadian painter and sculptor
Aili Vahtrapuu,74,Estonian sculptor
Akitomo Kaneko,97,Japanese Olympic gymnast (1952)
Akumal Ramachander,75,Indian art critic and writer
Al Fitzmorris,78,American baseball player (Kansas City Royals)
Alain Fuchs,71,"Swiss-born French chemist and academic, president of the Paris Sciences et Lettres University (2017–2024)"
Alain Pompidou,82,"French histologist and politician, MEP (1989–1999)"
Alan Senauke,77,"American Sōtō Zen priest, folk musician, and poet, complications from a heart attack"
Alan Young,69,Canadian lawyer
Alastair Hannay,92,British-born Norwegian philosopher and academic
Alastair Salvesen,83,Scottish businessman
Albert Robinson,85,"American politician, member of the Kentucky Senate (1994–2005, 2013–2021), two-time member of the Kentucky House of Representatives"
Albert Starr,98,American cardiovascular surgeon
Alberto Merlati,81,"Italian basketball player (Pallacanestro Cantù, Auxilium Pallacanestro Torino, national team)"
Alceu Collares,97,"Brazilian politician, governor of Rio Grande do Sul (1991–1995) and mayor of Porto Alegre (1986–1989), pneumonia"
Aleksandr Kalyaninov,32,Azerbaijani pilot
Aleksei Bugayev,43,"Russian footballer (Torpedo Moscow, Tom Tomsk, national team), killed in action"
Alex Edwards,78,"Scottish footballer (Dunfermline Athletic, Hibernian)"
Alex Kroll,87,American football player (New York Titans)
Alexandra Zaharias,95,American ballerina
Alfa Anderson,78,American singer (Chic)
Alfonso Adán,52,"Spanish politician, mayor of Binéfar (2015–2023)"
Alfredo Fiorito,71,Argentine disc jockey. (death announced on this date)
Alfredo Prior,72,"Argentine painter, writer and musician"
Ali Krasniqi,71,Kosovar Roma writer and activist
Alioune Badara Bèye,79,"Senegalese novelist, playwright and publisher"
Alphonse S. Marotta,90,"American politician, member of the Connecticut House of Representatives (1990–1993)"
Always Dreaming,10,"American Thoroughbred racehorse, winner of the 2017 Kentucky Derby, colic"
Amaury Pasos,89,"Brazilian Hall of Fame basketball player (Corinthians, national team), world champion (1959, 1963), Olympic bronze medallist (1960, 1964)"
Ambroise Sarr,73,Senegalese four-time Olympic wrestler
Amparo Guillén,71,"Ecuadorian actress, complications from diabetes and COVID-19"
Anatoly Khvorostov,84,Russian art historian
Andrea Galgó Ferenci,51,"Serbian politician, MP (2007). (body discovered on this date)"
Andreas Laun,82,"Austrian Roman Catholic prelate, auxiliary bishop of Salzburg (1995–2017)"
Andrew Bennett,85,"British politician, MP (1974–2005)"
Andrew Boylan,85,"Irish politician, TD (1987–2002)"
Andrew Radford,79,British linguist
André Zysberg,77,French historian and academic
Andy Stepp,66,"American politician, member of the Mississippi House of Representatives (since 2024)"
Angelo Amato,86,"Italian Roman Catholic cardinal, prefect of the Causes of Saints (2008–2018) and secretary of the Doctrine of the Faith (2002–2008)"
Angus MacInnes,77,"Canadian actor (Star Wars, Strange Brew, Witness)"
Anita Bryant,84,"American singer (""Paper Roses"", ""My Little Corner of the World"") and anti-gay rights activist (Save Our Children), cancer"
Ankaralı Turgut,61,"Turkish singer, lung cancer"
Ann Hartley,82,"New Zealand politician, MP (1999–2008), mayor of North Shore City (1989–1992)"
Ann Rockefeller Roberts,90,"American activist for native Americans, complications from surgery"
Ann Wylie,102,New Zealand botanist
Annelie Botes,67,South African writer
Antero Laukkanen,66,"Finnish priest and politician, MP (2015–2023)"
António Loja,90,"Portuguese politician and teacher, MP (1976–1979) and Madeira MLA (1980–1984)"
Arild Hiim,79,"Norwegian politician, MP (1989–1997)"
Arlene Agus,75,American writer. (body discovered on this date)
Arlene Croce,90,"American dance critic (The New Yorker), co-founder of Ballet Review"
Arnold M. Brown,93,"American politician, member of the South Dakota House of Representatives (1993–1997) and Senate (1997–2005)"
Arnold Orowae,69,"Papua New Guinean Roman Catholic prelate, auxiliary bishop (1999–2004), coadjutor bishop (2004–2008) and bishop (since 2008) of Wabag"
Arnold Rüütel,96,"Estonian politician, president (2001–2006), chairman of the Supreme Soviet (1990–1992) and the Presidium of the Supreme Soviet (1983–1990)"
Arnold Uhrlass,93,American Olympic speed skater (1960) and cyclist (1964)
Arnold Yarrow,104,"British actor (Doctor Who, EastEnders, Son of the Pink Panther), screenwriter and novelist"
Arshad Pervez,71,"Pakistani cricketer (Habib Bank Limited, Pakistan Universities, national team)"
Art Evans,82,"American actor (Die Hard 2, A Soldier's Story, Fright Night), complications from diabetes"
Art Fryslie,83,"American politician, member of the South Dakota House of Representatives (1999–2007) and Senate (2009–2013)"
Art Seaberg,88,"American politician, member of the Minnesota House of Representatives (1983–1993)"
Augusto Rollandin,75,"Italian politician, senator (2001–2006) and president of Aosta Valley (1984–1990, 2008–2017)"
Austin Asche,99,"Australian jurist, administrator (1993–1997) and chief justice of the Northern Territory (1987–1993)"
Awang Faroek Ishak,76,"Indonesian politician, governor of East Kalimantan (2008–2018)"
Axel Schmidt,83,German oboist
Axel Wirtz,67,"German government official and politician, member of the Landtag of North Rhine-Westphalia (1999–2017)"
Aziza Barnes,32,"American poet and playwright, suicide"
Bachuki Kardava,54,"Georgian politician, MP (since 2020), perforated ulcer"
Banu Onaral,75,"Turkish biomedical engineer, cancer"
Bapsi Sidhwa,86,"Pakistani novelist (Cracking India, Water, The Crow Eaters)"
Barbora Bühnová,43,Czech computer scientist
Barre Phillips,90,American jazz musician
Barry Cheatley,85,Australian footballer (North Melbourne)
Barry N. Malzberg,85,"American writer (The Falling Astronauts, Beyond Apollo, In the Stone House) and editor, pneumonia and bacterial infection"
Basim Bello,61,"Iraqi politician, mayor of Tel Keppe (2004–2017, 2018–2024)"
Beatriz Larrotcha Palma,65,Spanish diplomat
Beatriz Sarlo,82,"Argentine writer, essayist and literary critic, complications from a stroke"
Benito Aguas Atlahua,45,"Mexican politician, deputy (since 2024), shot"
Benjamin B. Blackburn,97,"American politician, member of the U.S. House of Representatives (1967–1975)"
Bernard McGurrin,91,"English rugby league player (Wigan, Leigh)"
Bernhard Worms,94,"German politician, member of the Landtag of North Rhine-Westphalia (1970–1990), MP (1990)"
Bernice Heloo,70,"Ghanaian politician, MP (2013–2017)"
Berrien Moore III,83,American mathematician and earth scientist
Bill Bergey,79,"American football player (Cincinnati Bengals, Philadelphia Eagles), cancer"
Bill Calhoun,97,"American basketball player (Rochester Royals, Baltimore Bullets, Milwaukee Hawks)"
Bill Melton,79,American baseball player (Chicago White Sox)
Bill Miller,84,"American football player (Oakland Raiders, Dallas Texans, Buffalo Bills)"
Bill Mlkvy,93,"American basketball player (Temple Owls, Philadelphia Warriors)"
Bill Weber,67,"American sports broadcaster (NASCAR on NBC, NASCAR on TNT)"
Bjørn Sand,96,Norwegian actor
Bob Anderegg,87,"American basketball player (New York Knicks, Hawaii Chiefs)"
Bob Bertles,85,Australian jazz musician
Bob Davis,83,"American politician, member of the Texas House of Representatives (1973–1983)"
Bob Fernandez,100,American veteran (Pearl Harbor)
Bob McNeil,82,"New Zealand journalist and news presenter (TV3), complications from Alzheimer's disease"
Bobby Morrison,79,American football coach (Michigan Wolverines)
Brady Paxton,77,"American politician, member of the West Virginia House of Delegates (1993–1995, 1999–2014)"
Braulio Rafael León Villegas,81,"Mexican Roman Catholic prelate, bishop of La Paz en la Baja California Sur (1990–1999) and Ciudad Guzmán (1999–2017), liver cancer"
Brenda Walker,67,"Australian author (The Wing of Night), traffic collision"
Brent Billingsley,49,American baseball player (Florida Marlins)
Brian Freemantle,88,"English writer (Charlie Muffin) and journalist (Daily Mail, Daily Sketch), complications from Parkinson's disease"
Brian Thompson,50,"American insurance executive, CEO of UnitedHealthcare (since 2021), shot"
Brian Turner,91,"Australian footballer (Collingwood, North Melbourne)"
Bright Owusu,26,Ghanaian actor and comedian
Britt Allcroft,81,English writer (Thomas & Friends)
