Name,Age,Info
A. Q. M. Badruddoza Chowdhury,93,"Bangladeshi politician, president (2001–2002), minister of foreign affairs (2001), and deputy prime minister (1979), lung infection"
A. R. Frank Wazzan,88,American academic
Aaron Kaufman,51,"American film director (Superpower) and producer (Machete Kills, Sin City: A Dame to Kill For), heart attack"
Abdelaziz Barrada,35,"French-born Moroccan footballer (Getafe, Marseille, national team), heart attack"
Abdul Majeed Mahir,96,Maldivian political activist
Abdul Salaam,71,American football player (New York Jets)
Abdullah Al-Taweel,79,"Kuwaiti politician, minister of health (2007–2008)"
Abid Kashmiri,74,"Pakistani actor (Bazar-e-Husn, Samundar, Teesra Kinara) and comedian"
Adam Abeshouse,63,"American recording engineer, music producer, and classical violinist, Grammy winner (2000), bile duct cancer"
Adamo Dionisi,59,"Italian actor (Dogman, Suburra, Enea)"
Adílson Rodrigues,66,Brazilian boxer
Agustí Forné López,62,"Spanish journalist (Televisió de Catalunya), stroke"
Akua Donkor,72,Ghanaian politician
Al Simmons,73,"Canadian ice hockey player (Boston Bruins, California Golden Seals)"
Alain Huetz de Lemps,98,French geographer and botanist
Alan Heston,90,American economist
Alan Lynch,70,"Australian footballer (Footscray, Richmond), complications from Parkinson's disease"
Alan Miller,87,"American football player (Boston Patriots, Oakland Raiders)"
Alan Montefiore,97,"British philosopher, cardiac arrest"
Alan N. Bloch,92,"American jurist, judge of the U.S. District Court for Western Pennsylvania (since 1979)"
Alan Sacks,81,"American television writer and producer (Chico and the Man, Welcome Back, Kotter), lymphoma"
Alan Simpson,84,British Olympic runner (1964)
Alec Brader,82,"English footballer (Grimsby Town) and educator, kidney disease"
Alejandro Arcos,43,"Mexican politician, member of the Congress of Guerrero (2012–2015), mayor of Chilpancingo (since 2024)"
Aleksandr Puchkov,67,"Russian hurdler, Olympic bronze medalist (1980)"
Alex Salmond,69,"Scottish politician, first minister (2007–2014), heart attack"
Alexander Bradshaw,80,British physicist
Alexander Smolensky,70,Russian banker
Alexandra Martine Diengo Lumbayi,21,Congolese student. (body discovered on this date)
Alexandre Voisard,94,"Swiss writer and politician, member of the Parliament of Jura (1979–1983)"
Alford Gardner,98,"Jamaican-born British emigrant and historical adviser (Windrush generation), bowel cancer"
Alicia Henry,58,American contemporary artist
Alison Field,58,American epidemiologist
Alix Verrier,93,"Haitian Roman Catholic prelate, coadjutor bishop (1985–1988) and bishop (1988–2009) of Les Cayes"
Aliyu Ahman-Pategi,59,"Nigerian politician, MP (2015–2019)"
Allan Blye,87,"Canadian-born American television writer (The Smothers Brothers Comedy Hour, The Sonny & Cher Comedy Hour) and actor (Mister Rogers' Neighborhood)"
Alonzo Butler,44,American heavyweight boxer
Alphonse Poaty-Souchlaty,83,"Congolese politician, prime minister (1989–1990)"
Alvin Rakoff,97,"Canadian film and television director (Paradise Postponed, A Voyage Round My Father, Death Ship)"
Amarilys Alméstica,43,Puerto Rican hammer thrower
Amaury du Closel,68,French composer and conductor
Ami Aaröe,99,Swedish actress (Le Silence de la mer)
Aminollah Rashidi,99,Iranian composer
Amir Abdur-Rahim,43,"American basketball player (Southeastern Louisiana) and coach (Kennesaw State, South Florida), complications during surgery"
Amun Abdullahi,49,"Somali-born Swedish journalist (SR International), shot"
Ana Cano Díaz,58,"Spanish politician, deputy (2008–2011)"
Anatoliy Konkov,75,"Ukrainian football player (Shahktar Donetsk, Dynamo Kyiv) and manager (national team)"
Andrew Corran,87,"English cricketer (Norfolk, Cambridge University, Nottinghamshire)"
Andrew D. Roberts,87,British historian
Andrew Schally,97,"Polish-born American endocrinologist, Nobel laureate (1977)"
Andrew Stahl,69,British painter
André Freire,63,"Portuguese political scientist, complications from surgery"
Andy Haydon,91,"Canadian engineer and politician, regional chair of Ottawa–Carleton (1978–1991)"
Andy Ireland,94,"American politician, member of the U.S. House of Representatives (1977–1993)"
Angela Roberts,56,Canadian curler
Anna Maslova,89,"Russian politician, deputy (1979–1989). (death announced on this date)"
Anne Clifford,80,American feminist theologian
Annelie Ehrhardt,74,"German hurdler, Olympic champion (1972)"
Antonio Cicero,79,"Brazilian poet, philosopher, and lyricist, Prêmio Jabuti laureate (2013), assisted suicide"
Antonio Skármeta,83,Chilean writer (Ardiente paciencia)
Arbogaste Mbella Ntone,82,Cameroonian singer
Arie L. Kopelman,86,"American businessman and philanthropist, president of Chanel (1986–2004), pancreatic cancer"
Arild Gulden,82,"Norwegian handball player and footballer (Lyn, Grasshoppers, national team)"
Arthur C. Hawkins,88,"American politician, member of the New Mexico House of Representatives (1995–1997, 1999–2001)"
Arthur Maughan,83,American wrestler and coach
Arthur Moreira Lima,84,"Brazilian classical pianist, colon cancer"
Arturo Bastes,80,"Filipino Roman Catholic prelate, bishop of Romblon (1997–2002) and Sorsogon (2003–2019)"
Artyom Yenin,48,"Russian footballer (Shinnik Yaroslavl, Spartak Kostroma, national team)"
Ary Toledo,87,"Brazilian humorist, complications from pneumonia"
Asahikuni Masuo,77,Japanese sumo wrestler
Ashti Hawrami,76,Iraqi Kurdistani politician
Asrat Haile,72,Ethiopian football manager (national team)
Atul Parchure,57,"Indian actor (The Kapil Sharma Show, Jaago Mohan Pyare, Bhago Mohan Pyare), liver cancer"
Augie Pabst,90,"American racing driver, USAC champion (1959)"
Aurélien Ferenczi,61,"French journalist and film critic, heart attack"
Ayşenur Halil,19,"Turkish woman, decapitated"
Baba Siddique,66,"Indian politician, Maharashtra MLA (1999–2014), shot"
Balachandran Vadakkedath,69,"Indian cultural activist, writer, and literary critic"
Baltazar Ushca,80,"Ecuadorian ice harvester, last iceman of Chimborazo"
Bantwal Jayaram Acharya,67,Indian classical dancer and actor
Banwari Lal Sharma,84,"Indian politician, five-time Rajasthan MLA"
Barbara Blackman,95,Australian writer and philanthropist
Barbara Dane,97,"American musician and activist, co-founder of Paredon Records, assisted suicide"
Barbara Kolb,85,American composer
Barbara Owen,91,American organist and scholar (Boston University)
Barry Lyons,79,"Australian politician, mayor of City of Greater Bendigo (2013–2014)"
Baselios Thomas I,95,"Indian Syriac Orthodox prelate, head of the Jacobite Syrian Christian Church (since 2002)"
Beatrice Nkatha,66,"Kenyan politician, member of the National Assembly (2013–2022)"
Belaïd Lacarne,83,Algerian football referee
Bennie Dee Warner,89,"Liberian politician, vice president (1977–1980)"
Benny Laos,52,"Indonesian politician and businessman, regent of Morotai Island (2017–2022), fire"
Bernard Lagneau,87,French plastic artist
Bernard Tissier de Mallerais,79,"French traditionalist Catholic prelate, bishop of the Society of Saint Pius X (since 1988), injuries sustained in a fall"
Bernd Bauchspieß,85,"German footballer (Berliner FC Dynamo, BSG Chemie Leipzig), Olympic bronze medallist (1964)"
Betty Jo Nelsen,89,"American politician, member of the Wisconsin State Assembly (1979–1990), administrator of the Food and Nutrition Service (1990–1992)"
Beverly Turner Lynds,95,"American astronomer, complications from a stroke"
Bill Beach,92,American rockabilly musician
Bill Day,90,"Australian Olympic skier (1952, 1956, 1960)"
Bill Hay,88,Canadian Hall of Fame ice hockey player (Chicago Blackhawks) and executive (Calgary Flames)
Billy Shaw,85,"American Hall of Fame football player (Buffalo Bills), hyponatremia"
Bjarne Jeppesen,70,Danish Olympic handball player (1980)
Bob Seeley,96,American boogie-woogie pianist
Bob Speake,94,"American baseball player (Chicago Cubs, San Francisco Giants)"
Bob Tanner,94,"American politician, member of the Wyoming House of Representatives (1997–2001)"
