Name,Age,Info
Aaron Ruben,95,"American television producer (Andy Griffith Show, Gomer Pyle U.S.M.C., Sanford and Son), pneumonia"
Abdul Azim al-Deeb,80,Qatari professor (Qatar University)
Abraham Sutzkever,96,Polish-born Israeli poet
Acúrsio Carrelo,78,Portuguese footballer
Adam Alexander Dawson,96,British film editor
Adrien Gilbert,78,Canadian Olympic weightlifter
Ajmer Singh,69,Indian athlete and educator
Alastair Martin,94,"American tennis player, member of the Hall of Fame, President of the United States Tennis Association (1969–1970)"
Albert Huie,89,Jamaican painter
Aleksandr Androshkin,62,Soviet Ukrainian sports shooter
Alex Parker,74,"Scottish football player (Falkirk, Everton, Southport, Scotland) and manager, heart attack"
Alexander Garnet Brown,79,"Canadian politician, member of the Nova Scotia House of Assembly (1969–1978)"
Alfredo Mario Espósito Castro,82,Argentinian Roman Catholic Bishop of Zárate-Campana (1976–1991)
Algirdas Petrulis,95,Lithuanian painter
Ali Hassan al-Majid,68,"Iraqi military commander and government minister, execution by hanging"
Ali Safi Golpaygani,96,"Iranian Marja', natural causes"
Alistair Hulett,57,"Scottish-born Australian folk singer, liver failure"
Altan Dinçer,77,Turkish Olympic basketball player
Amir Vahedi,48,"Iranian-born American poker player, complications of diabetes"
Amo Bessone,93,American ice hockey player and coach
Améleté Abalo,47,"Togolese national football team assistant coach, shot"
Andis Hadjicostis,43,"Cypriot CEO of Sigma TV, shot"
Andon Amaraich,77,"Micronesian Chief Justice of the Supreme Court, pneumonia"
Andrew E. Lange,52,"American astrophysicist, Big Bang researcher, suicide by asphyxiation"
Ann Prentiss,70,"American actress (Captain Nice, My Stepmother Is an Alien)"
Anne Froelick,96,American blacklisted screenwriter
Ante Babaja,82,Croatian film director and screenwriter
Antonio Fontán,86,Spanish politician and journalist
Antonio Vilaplana Molina,83,"Spanish Roman Catholic Bishop of León (1987–2002), renal failure"
Apache,45,American rapper
Armand Razafindratandra,84,"Malagasy cardinal, archbishop of Antananarivo (1994–2005), fall"
Art Clokey,88,"American stop motion animator (Gumby, Davey and Goliath), bladder infection"
Asim Butt,31,"Pakistani artist (Stuckism art movement), suicide by hanging"
Augustine Paul,65,"Malaysian Federal Court judge, after chronic illness"
Bahman Jalali,65,"Iranian photographer, pancreatic cancer"
Barry Blair,56,"Canadian comics artist and writer, brain aneurysm"
Barry Blitzer,80,"American television writer (Gomer Pyle, U.S.M.C., The Flintstones, The Jetsons), complications from abdominal surgery"
Beniamino Placido,80,Italian journalist and television critic
Bernard Le Nail,63,"French writer, historian, Breton language and cultural advocate, cerebral hemorrhage"
Bernie Voorheis,87,American basketball player
Bernie Weintraub,76,"American talent agent, co-founder of the Paradigm Talent Agency"
Bert Bushnell,88,British Olympic gold medal-winning rower (1948)
Betty Lou Keim,71,"American actress, lung cancer"
Betty Wilson,88,Australian cricketer
Beverly Aadland,67,"American actress, girlfriend of Errol Flynn, diabetes and heart failure"
Bill Binder,94,American restaurateur (Phillippe's)
Bill McLaren,86,Scottish rugby union commentator
Bill Patterson,87,"Australian racing driver, natural causes"
Bill Ritchie,78,Scottish comic book artist
Billy Arjan Singh,92,Indian author
Billy Harris,58,"American basketball player (Northern Illinois Huskies, San Diego Conquistadors), stroke"
Bingo Gazingo,85,"American performance poet, struck by car"
Blanca Sánchez,63,"Mexican actress, kidney failure"
Boa Sr.,85,"Indian Great Andamanese elder, last speaker of the Bo language"
Bob Blackburn,85,"American sports commentator (Seattle SuperSonics), pneumonia"
Bob Minton,63,"American-born Irish banker, critic of Scientology, heart ailment"
Bob Noorda,82,Dutch-born Italian graphic designer
Bobby Bragan,92,"American baseball player and manager, heart attack"
Bobby Charles,71,"American songwriter (""See You Later, Alligator"", ""(I Don't Know Why) But I Do"")"
Bobby Wilkins,87,American baseball player (Philadelphia Athletics)
Bojidar Spiriev,77,"Bulgarian-born Hungarian hydrologist and statistician, creator of IAAF scoring tables"
Boydson Baird,91,American basketball player
Brahmananda Panda,61,Indian politician
Bruce Mitchell,90,Australian academic
Bruria Kaufman,91,Israeli physicist
Bud Millikan,89,American basketball coach (University of Maryland)
Béla Köpeczi,88,"Hungarian historian and politician, Minister of Education (1982–1988)"
Cameron Snyder,93,"American sports journalist (The Baltimore Sun), won Dick McCann Memorial Award (1982), lung cancer"
Camille Maurane,98,French baritone singer
Carl Smith,82,"American country singer-songwriter (""Hey Joe""), after long illness"
Carlos Bonilla Chávez,86,Ecuadorian classical guitarist
Celestino Tugot,99,"Filipino golfer, winner of the Philippine Open (1949, 1955–1958, 1962), lung cancer"
Cerge Remonde,51,"Filipino journalist and politician, heart attack"
Charles Kleibacker,88,"American fashion designer, pneumonia"
Charles Massi,57,Central African politician and rebel leader
Charles Mathias,87,"American politician, Senator from Maryland (1969–1987), complications of Parkinson's disease"
Charles Nolte,86,"American actor, playwright and educator, prostate cancer"
Chilton Price,96,"American songwriter (""Slow Poke"", ""You Belong to Me"")"
Chindodi Leela,72,"Indian theatre and film actress, complications from heart attack"
Christos Chatziskoulidis,58,"Greek footballer (Egaleo F.C.), cancer"
Claus Gerson,92,American Olympic hockey player
Clayton Gerein,45,"Canadian wheelchair sports athlete, seven-time Paralympian, brain tumor"
Colin Dettmer,51,South African cricketer
Courage Quashigah,62,Ghanaian politician
Crispin Sorhaindo,78,"Dominican politician, President (1993–1998), cancer"
Curt Motton,69,"American baseball player, stomach cancer"
Cyril Burke,84,Australian rugby union player
Dag Frøland,64,"Norwegian comedian, singer and variety artist"
Daisuke Gōri,57,"Japanese voice actor (Dragon Ball, Kinnikuman, Mobile Suit Gundam), suicide by wrist cutting"
Dale Shewalter,59,"American teacher, founder of the Arizona Trail, cancer"
Dan Fitzgerald,67,American college basketball coach (Gonzaga)
Daniel Bensaïd,63,French philosopher and Trotskyist activist
Daniel Kubert,62,American mathematician
Danny Fitzgerald,49,Irish hurler and Gaelic football player
David Gerber,86,"American executive producer (Police Story, Police Woman), heart failure"
David Giles,83,British television director
David R. Ross,51,"Scottish historian, heart attack"
