Name,Age,Info
Abdellah Blinda,58,"Moroccan footballer, heart attack"
Abdul Haq Baloch,63,Pakistani scholar and politician
Abeywardena Balasuriya,63,"Sri Lankan musician, playback singer, writer and a television program producer"
Agim Qirjaqi,59,Albanian actor and television director
Ahmed bin Zayed Al Nahyan,41,"Emirati managing director of the Abu Dhabi Investment Authority, glider crash"
Ai Ogawa,62,"American poet, breast cancer"
Alan Cameron,80,"Australian rugby union player, national team"
Alan Isler,75,"British-born American novelist and professor, after long illness"
Alan King-Hamilton,105,British judge
Albert P. Clark,96,American Air Force officer
Alberto Arroyo,94,American runner
Alberto Ronchey,83,Italian politician and journalist
Alda Neves da Graça do Espírito Santo,83,Santomean poet
Aleksandr Grave,89,Russian actor
Aleksandr Minayev,51,Russian football player and coach
Alex Chilton,59,"American musician (Big Star, The Box Tops), heart attack"
Alex Seith,75,American politician
Alexander Tikhomirov,28,"Russian/Islamist militant leader, ideologue leader of the Islamist rebels, killed by Russian troops"
Alfred Ambs,87,German World War II flying ace
Ali Ibrahim,38,"Egyptian Olympic rower, traffic collision"
Altie Taylor,62,American football player (Detroit Lions)
Amalie Christie,96,Norwegian pianist
Amanda Castro,47,"Honduran poet, respiratory disease"
Aminah Assilmi,64,"American Muslim lecturer, writer and women's rights activist, car accident"
Andrzej Marcinkowski,81,"Polish lawyer and politician, acting Minister of Justice (1991), after long illness"
André Bouchard,64,"Canadian ecologist and environmentalist, heart attack"
Andrée Peel,105,"French patriot, World War II Resistance member"
Angelo Poffo,84,American professional wrestler
Antoine Choueiri,70,"Lebanese businessman and media magnate, after long illness"
Anzor Astemirov,33,"Russian insurgent, leader of the 2005 Nalchik raid, shot"
Arlette Franco,70,"French politician, complications from brain tumor"
Armando Nogueira,83,Brazilian sports journalist
Arnall Patz,89,"American ophthalmologist, heart disease"
Arnold Loxam,93,British organist
Asbjørn Sjøthun,82,"Norwegian politician, Mayor of Balsfjord Municipality (1962–1969), MP (1969–1989)"
