Name,Age,Info
Aaron Schechter,95,American Haredi rabbi
Abdullatif Al-Sayed,50,"Yemeni military officer, roadside blast"
Abe Jacobs,95,New Zealand professional wrestler (NWA)
Abwan Jama Kadiye,73,"Somali poet, shelling"
Achyut Yagnik,77,"Indian journalist, academic, and activist, cardiac arrest"
Ada Deer,88,"American civil servant, assistant secretary of the interior for Indian affairs (1993–1997)"
Aderbal Freire Filho,82,"Brazilian actor (Dupla Identidade), theatrical director and television presenter"
Adriana Giuffrè,84,Italian actress
Adrienne Vaughan,45,"American publishing house executive, president of Bloomsbury USA (since 2021), boat collision"
Aharon Levran,93,Israeli general
Ahmed Anarbayev,75,Kyrgyz Olympic swimmer (1968)
Ahmo Hight,50,American fitness model and actress
Aimo Vartiainen,96,Finnish Olympic alpine skier (1948)
Aivars Lazdenieks,69,"Latvian rower, Olympic silver medallist (1976)"
Al Quie,99,"American politician, governor of Minnesota (1979–1983), member of the Minnesota Senate (1955–1958) and U.S. House of Representatives (1958–1979)"
Alec Jackson,86,"English footballer (West Bromwich Albion, Birmingham City, Walsall)"
Aleksandar Matanović,93,"Serbian chess grandmaster, co-founder of Chess Informant"
Aleksandr Viktorenko,76,"Russian cosmonaut (Soyuz TM-3, Soyuz TM-8, Soyuz TM-14)"
Aleksei Petrov,61,"Bulgarian businessman, shot"
Alex Cole,58,"American baseball player (Pittsburgh Pirates, Cleveland Indians, Minnesota Twins)"
Alex Collins,28,"American football player (Seattle Seahawks, Baltimore Ravens, Memphis Showboats), traffic collision"
Alexander Kolker,90,"Russian film composer (Private Life of Kuzyayev Valentin, Tomorrow, on April 3rd..., Three Men in a Boat)"
Alexandra Paul,31,"Canadian Olympic ice dancer (2014), traffic collision"
Alexandru Penciu,90,"Romanian rugby union player (Steaua București, Rugby Rovigo, national team)"
Alfred Roch,98,Swiss Olympic cross-country skier (1952)
Alix Boyd Knights,78,"Dominican politician, speaker of the House of Assembly (2000–2020)"
Allan Crossley,70,"British strongman competitor, Britain's Strongest Man (1984). (death announced on this date)"
Allan Smith,94,Sri Lankan Olympic diver (1952)
Allen Parducci,97,American psychologist
Alojz Rakús,76,"Slovak politician, MP (1990–1992, 1998–2002)"
Ambareesh Murty,51,"Indian entrepreneur and business executive (Pepperfry), cardiac arrest"
Anatoliy Sass,87,"Russian rower, Olympic champion (1968)"
Andre Barreau,67,British guitarist (The Bootleg Beatles)
Andrea 't Mannetje,51,New Zealand epidemiologist
Andreas Däscher,96,Swiss four-time Olympic ski jumper
Andrei Nikolayev,85,"Russian clown, artistic director and teacher"
Andrii Pilshchykov,30,"Ukrainian fighter pilot, plane crash"
Andrzej Kasprzak,77,"Polish Olympic basketball player (1968, 1972)"
Andrzej Kaznowski,87,"Polish politician, mayor of Gdansk (1973–1977)"
Andrzej Precigs,74,Polish actor (Akcja pod Arsenałem)
Andy Larkin,76,American Olympic rower (1968)
Andy Rankin,79,"English footballer (Watford, Everton, Huddersfield Town)"
Angela Flowers,90,"British gallerist, founder of the Flowers Gallery"
Angelita Trujillo,84,Dominican writer
Anghelache Donescu,77,"Romanian equestrian, Olympic bronze medallist (1980)"
Angie Ferro,86,"Filipino actress (Patayin Mo Sa Sindak Si Barbara, Evolution of a Filipino Family, Lola Igna)"
Annabelle Gamson,94,American dancer and choreographer
Antonella Lualdi,92,"Italian actress (Miracle in Viggiù, Wild Love, Un caso di coscienza) and singer"
Antonio Nitto,84,Italian Olympic speed skater (1960)
Anvar Ibragimov,57,"Russian fencer, Olympic champion (1988)"
Aparna P. Nair,33,"Indian actress (Kodathi Samaksham Balan Vakeel), suicide by hanging"
Aracy Balabanian,83,"Brazilian actress (Rainha da Sucata,  A Próxima Vítima, Sai de Baixo)"
Aram Chobanian,94,"American educator, president of Boston University (2005)"
Arleen Sorkin,67,"American actress (Days of Our Lives, Batman: The Animated Series, Duet), complications from multiple sclerosis"
Armando Pellegrini,90,Italian racing cyclist
Arnold Östman,83,Swedish conductor
Art Collector,6,"American Thoroughbred racehorse, winner of the Blue Grass Stakes (2020) and Pegasus World Cup (2023), euthanized"
Arthur Leong,92,"Chinese-born New Zealand footballer (Hamilton Technical Old Boys, New Zealand national team)"
Arthur Mauro,96,Canadian lawyer and businessman
Arthur Schmidt,86,"American film editor (Back to the Future, Who Framed Roger Rabbit, Forrest Gump), Oscar winner (1988, 1994)"
Ask Victor More,4,"Japanese Thoroughbred racehorse, winner of the Kikuka-shō (2022), heat stroke"
Atanas Golomeev,76,"Bulgarian basketball player (BC CSKA, Academic Sofia, Levski) and coach"
Athanasios Xarchas,92,"Greek politician, MP (1981–1993) and minister of trade (1990–1991)"
August 08,31,"American singer-songwriter (""I'm the One"")"
Austin Robertson Jr.,80,"Australian Hall of Fame footballer (Subiaco, South Melbourne, Western Australia)"
Balltze,12,"Hong Kong Shiba Inu dog and Internet meme, leukemia"
Bambi Harper,82,"Filipino cultural writer, administrator of Intramuros (2008–2010)"
