Name,Age,Info
A. K. Bose,69,"Indian politician, cardiac arrest"
A. R. Schwartz,92,"American politician, member of the Texas House of Representatives (1955–1959) and Senate (1960–1981), heart attack"
Aaron Monsonego,90,"Moroccan religious leader, Chief Rabbi (since 1994)"
Abraham Eisenstark,98,Polish-born American microbiologist
Abu Bakr al-Jazaeri,97,Algerian Islamic scholar and writer
Adrienne Lash Jones,83,American academic
Afsar Amed,58,Indian Bengali writer
Aji Muhammad Salehuddin II,93,"Indonesian royal, Sultan of Kutai (since 1999)"
Ajit Wadekar,77,"Indian cricketer (Bombay, national team), cancer"
Al Barks,82,American baseball player (New York Black Yankees)
Alan Boyson,87,English muralist and sculptor
Alan Cairns,88,Canadian political scientist
Alan Jackson,82,"Australian businessman, director of Nylex Plastics"
Alan Rabinowitz,64,"American conservationist and zoologist, founder president of Panthera Corporation, leukemia"
Alastair Gillespie,96,Canadian politician and businessman
Albert Millaire,83,"Canadian actor (Tartuffe, Le Misanthrope, Dom Juan), cancer"
Alberto Spinola,75,Italian Olympic water polo player
Aleksei Paramonov,93,"Soviet-born Russian football player (Spartak Moscow, national team) and manager (Étoile Sahel), Olympic champion (1956)"
Alexander Shihwarg,95,British poet and restaurateur
Alexander Zakharchenko,42,"Ukrainian separatist leader, President and Prime Minister of the Donetsk People's Republic (since 2014), bombing"
Alfonso Osorio,94,"Spanish military lawyer and politician, Minister of Presidency (1975–1977) and Second Vice President (1975–1977)"
Alice Yotopoulos-Marangopoulos,101,"Greek criminologist and women's rights activist, President of the International Alliance of Women (1989–1996)"
Alija Behmen,77,"Bosnian politician, PM of Bosnia and Herzegovina federation (2001–2003) and Mayor of Sarajevo (2009–2013)"
Allan Rune Pettersson,82,Swedish author
Alyosha Abrahamyan,72,Armenian footballer (Ararat Yerevan)
Amanda Kyle Williams,61,"American crime novelist, cancer"
Anant Bajaj,41,"Indian businessman (Bajaj Electricals), heart attack"
Andre Blay,81,"American film producer (Prince of Darkness, They Live, Village of the Damned)"
Andrew Coburn,86,American author
Andrew Hughes,62,"Australian police officer, Fijian Commissioner of Police (2003–2006), bowel cancer"
Andrey Budnik,65,"Soviet-Russian diplomat, Ambassador to Pakistan (2009–2013) and Nepal (since 2015)"
Andriy Fedetskyi,60,"Ukrainian football player (Volyn Lutsk, Metalist Kharkiv, Gwardia Chelm) and manager"
Andrés Aylwin,93,"Chilean politician and human rights activist, Deputy (1965–1973, 1990–1998)"
Anita Lindman,86,Swedish television announcer and producer (Anita och Televinken)
Anita Miller,91,"American author and publisher, co-founder of Academy Chicago Publishers"
Ann Ireland,65,"Canadian novelist, carcinoid syndrome"
Ann Moss,80,British literary historian
Anne-Li Norberg,64,"Swedish actress, cancer"
Anthony Catt,84,English cricketer (Kent)
Antoinette Martignoni,99,American artist
Anton Lehmden,89,Austrian painter
Antonio Pennarella,58,"Italian actor (The Butterfly's Dream, On My Skin, Noi credevamo)"
Antonio Pischedda,75,"Italian actor and politician, Senator (1992–1994), complications from a stroke"
António Marquilhas,85,Portuguese Olympic fencer
Anya Krugovoy Silver,49,"American poet, breast cancer"
Arcabas,91,French painter
Aretha Franklin,76,"American Hall of Fame singer (""Respect"", ""Chain of Fools"", ""A Natural Woman""), pianist and songwriter, 18-time Grammy winner, pancreatic cancer"
Armand de Las Cuevas,50,"French racing cyclist, suicide"
Arne Johansson,91,Swedish Olympic cyclist (1952)
Arsène Tchakarian,101,Armenian-born French resistance fighter (FTP-MOI)
Art Bragg,87,American Olympic sprinter (1952)
Art Griffiths,93,Canadian Olympic rower
Arthur Davies,77,Welsh opera singer
Arvonne Fraser,92,"American women's rights activist, Ambassador to the United Nations Commission on the Status of Women (1993–1994)"
Atal Bihari Vajpayee,93,"Indian politician, Prime Minister (1996, 1998–2004), Minister of External Affairs (1977–1979), multiple organ failure"
Aya Koyama,45,"Japanese professional wrestler (BJW, AJW) and mixed martial artist (Smackgirl), cancer"
B. Jaya,54,"Indian film director (Gundamma Gaari Manavadu, Lovely) and actress, heart attack"
Balram Das Tandon,90,"Indian politician, Governor of Chhattisgarh (since 2014)"
Barbara Harris,83,"American actress (The Apple Tree, Freaky Friday, Nashville), Tony winner (1967), co-founder of The Second City, lung cancer"
Barrie Dunsmore,79,American journalist (ABC News)
Barry Chuckle,73,"English children's entertainer (ChuckleVision), bone cancer"
Bazlur Rahman Badal,95,"Bangladeshi folk dancer, Independence Day Award recipient (2017), pneumonia as a complication of COPD"
Benno Müller-Hill,85,German biologist and author
Benny Andersen,88,"Danish author, poet and pianist"
Bernard F. Burke,90,American astronomer
Betty Gray,96,Welsh table tennis player
Bhishma Narain Singh,85,"Indian politician, Governor of Assam (1984–1989) and Tamil Nadu (1991–1993)"
Bill McGrath,81,"Australian politician, Victorian MLA (1979–1999)"
Bill Wattenburg,82,"American engineer, author, and radio talk show host, cancer"
Billy Ray Irick,59,"American convicted murderer, execution by lethal injection"
Bob Bass,89,"American basketball coach (Texas Tech Red Raiders) and executive (Charlotte Hornets, San Antonio Spurs), strokes"
Bob Berry,102,New Zealand dendrologist
Bob Sadowski,80,"American baseball player (Milwaukee Braves, Boston Red Sox)"
Bob Seaman,86,American football coach
Bobby Walden,80,"American football player (Minnesota Vikings, Pittsburgh Steelers)"
Brahim Karabi,84,Tunisian Olympic sprinter (1960)
Brian Davis,84,"Australian politician, member of the Queensland Legislative Assembly (1969–1974, 1977–1989)"
Brian Drebber,68,"American sportscaster (Speed), traffic collision"
Brian Illman,80,Australian cricketer
Brian Kelly,75,English footballer
Brian Murray,80,"South African Hall of Fame actor (Treasure Planet, Bob Roberts, Dream House) and theatre director"
Brief Truce,29,Irish racehorse
Bromley Armstrong,92,Jamaican-born Canadian civil rights leader
Bryant Giles,90,"Australian politician, MP (1968–1970)"
Bunky Henry,74,"American golfer, complications following heart surgery"
Bùi Tín,90,"Vietnamese military officer and dissident, kidney failure"
C. David Gutsche,97,American chemist
Carilda Oliver Labra,96,Cuban poet
Carlo Della Corna,66,"Italian football player (Varese, Udinese) and manager (Voghera), cancer"
Carlos Buttice,75,"Argentine footballer (Unión Española, Bahia, CASLA)"
Carlos Chávez,59,"Bolivian football administrator, cancer"
Carol Springer,81,"American politician, State Treasurer of Arizona (1998–2003)"
