Name,Age,Info
"""Country"" Johnny Mathis",80,American country music singer-songwriter
Abdulrahman al-Nuaimi,67,"Bahraini opposition leader, founder of the PFLB and the NDA"
Alberto Zalamea Costa,82,"Colombian journalist and politician, Ambassador to Côte d'Ivoire, Venezuela and Italy"
Aleksandr Potapov,67,Soviet Olympic sailor
Aleksei Mamykin,75,Russian footballer and coach
Alexander Galimov,26,"Russian ice hockey player, injuries sustained in the Lokomotiv Yaroslavl plane crash"
Alexander Grant,86,New Zealand ballet dancer
Alexander Kalyanin,23,Russian right wing (Lokomotiv Yaroslavl)
Alexander Karpovtsev,41,"Russian coach and former player (New York Rangers, Chicago Blackhawks, HC Dynamo Moscow), world champion (as player, 1993)"
Alexander Vasyunov,23,"Russian left wing (Lowell Devils, Lokomotiv Yaroslavl)"
Alexander Vyukhin,38,"Ukrainian goalie (Sokil Kyiv, HC Sibir, Avangard Omsk)"
Alexandru Pesamosca,81,"Romanian surgeon and pediatrician, cardiac arrest"
Alfredo Pieroni,88,Italian journalist
Ali St. Louis,52,"Trinidadian Olympic athlete, traffic accident"
Allan Hubbard,83,"New Zealand businessman, car accident"
Allen Morgan,86,"American Olympic gold medal-winning (1948) coxswain, cancer"
Andrei Kiryukhin,24,Russian right wing (Lokomotiv Yaroslavl)
Andrew Zolile T. Brook,81,"South African Roman Catholic prelate, Bishop of Umtata (1979–1995)"
Andrzej Maria Deskur,87,"Polish Roman Catholic cardinal, President of the Pontifical Council for Social Communications (1973–1984)"
Andy Whitfield,39,"Welsh-born Australian actor (Spartacus: Blood and Sand), non-Hodgkin lymphoma"
Angioletta Coradini,65,"Italian astrophysicist, cancer"
Anwar al-Awlaki,40,"American-born Yemeni cleric and Al-Qaeda official, airstrike"
Arch West,97,American marketing executive credited with developing Doritos
Archduke Felix of Austria,95,"Austrian royal, last surviving child of Charles I of Austria"
Aristides Pereira,87,"Cape Verdean politician and guerrilla leader, President (1975–1991)"
Arno Fischer,84,German photographer
Art Atwood,37,"American bodybuilder, heart attack"
Artem Yarchuk,21,Russian left wing (Lokomotiv Yaroslavl)
Arthur Evans,68,"American gay rights activist and author, aortic aneurysm"
Arvid Andersson,92,Swedish Olympic weightlifter
Asbjørn Osnes,79,Norwegian Olympic ski jumper
Bayless Manning,88,"American lawyer, Dean of Stanford Law School (1964–1971), first President of the Council on Foreign Relations"
Ben Feleo,85,Filipino film director
Bernard Collomb,80,French racing driver
Bernard Smith,94,Australian art historian and critic
Bernice Lake,78,"Anguillan-born Antiguan jurist, first Eastern Caribbean woman to be appointed Queen's Counsel"
Bill Cash,92,American Negro league baseball player
Bill Kunkel,61,"American video game designer and magazine editor, heart attack"
Bill Taylor,81,"American baseball player (New York Giants, Detroit Tigers)"
Bob Cassilly,61,"American sculptor, founder of City Museum, bulldozer accident"
Bobby Rhine,35,"American soccer player (FC Dallas), heart attack"
Brad McCrimmon,52,"Canadian coach and former player (Philadelphia Flyers, Detroit Red Wings, Hartford Whalers)"
Bruce Dan,64,"American researcher (toxic shock syndrome), complications of a bone marrow transplant"
Bryce Crawford,96,"American scientist, member of the United States National Academy of Sciences"
Buddy Tinsley,87,American-born Canadian football player (Winnipeg Blue Bombers)
Burhanuddin Rabbani,70,"Afghan politician, President (1992–1996, 2001), bomb attack"
Carl Oglesby,76,"American anti-war activist, lung cancer"
Carl Wood,81,"Australian in vitro fertilisation pioneer, Alzheimer's disease"
Carol Frick,78,American Olympic diver
Cecil Marshall,71,Canadian cricketer
Cengiz Dağcı,92,Turkish language Crimean novelist and poet
Charles Brooks,90,American editorial cartoonist
Charles H. Percy,91,"American politician, Senator from Illinois (1967–1985), Alzheimer's disease"
Charles J. Donlan,95,American NASA researcher and manager
Charles S. Dubin,92,"American film and television director (Hawaii Five-O, Kojak, M*A*S*H)"
Chingis Izmailov,67,Russian psychophysiologist
Choi Dong-Won,53,"South Korean baseball player (Lotte Giants, Samsung Lions), colon cancer"
