Name,Age,Info
Aamir Hayat Khan Rokhri,55,"Pakistani politician, heart attack"
Abdur Razzaq,69,Bangladeshi politician
Adam Hanuszkiewicz,87,Polish actor and theatre director
Adriano Capuzzo,84,"Italian Olympic equestrian Adriano Capuzzo Bio, Stats, and Results | Olympics at Sports-Reference.com"
Adrienne Cooper,65,"American klezmer and Yiddish vocalist, adrenal cancer"
Ahmed Haji Abdirahman,54,"Somali cleric, preacher, and Islamic scholar known for his contributions to Dawah, Assassinated by Al-Shabab"
Ahmed İhsan Kırımlı,91,"Turkish doctor, politician, poet and philanthropist"
Alamein Kopu,68,"New Zealand politician, List MP (1996–1999)"
Alan D.B. Clarke,89,British psychologist
Alan Sues,85,"American comic (Rowan & Martin's Laugh-In), heart attack"
Alastair Maitland,95,British diplomat
Albert Overhauser,86,American physicist
Alberto de Mendoza,88,Argentine actor (Horror Express)
Alexander Melnikov,81,Soviet and Russian politician
Alf R. Bjercke,90,Norwegian business magnate
Alfonso Gómez-Lobo,71,"Chilean-born American academic, professor of metaphysics and moral philosophy (Georgetown University)"
Alice Glenn,89,"Irish politician, TD for Dublin Central (1981–1982; 1982–1987)"
Allan Cameron,94,Scottish soldier and curler
Ambika Charan Choudhury,81,Indian writer
Amichand Rajbansi,69,"South African politician, Minister without portfolio (1984–1988), Leader of the Minority Front (since 1994)"
Anatoly Klebanov,59,Soviet Olympic water polo player
Andrei Blaier,78,"Romanian film director and screenwriter, after long illness"
Andrei Tverdokhlebov,70,Soviet dissident
Andrew Geller,87,"American architect, kidney failure"
Andrew Pataki,84,"American Eastern Catholic hierarch, Bishop of Parma for Ruthenian (1984–1995) and Passaic for Ruthenian (1995–2007)"
Andy Carey,80,American baseball player (New York Yankees)
Ann-Mari Adamsson,77,Swedish actor
Anne Tyng,91,American architect
Ante Čedo Martinić,51,"Croatian actor (Ruža vjetrova), stomach cancer"
Antonio Barone,72,Italian physicist
Armando Brambilla,69,"Italian Roman Catholic prelate, Auxiliary Bishop of Rome (since 1994)"
Arthur Beetson,66,"Australian rugby league footballer, first Indigenous Australian to captain a national team in any sport, heart attack"
Arthur King,84,Canadian boxer
Artur Quaresma,94,Portuguese footballer
Aydın Menderes,65,"Turkish politician, son of Adnan Menderes"
Barbara Lea,82,"American jazz singer and actress, Alzheimer's disease"
Barbara Orbison,61,"German-born American record producer and music publisher, widow of Roy Orbison, pancreatic cancer"
Barry Reckord,85,Jamaican playwright
Ben Breedlove,18,"American Internet personality, cardiac arrest"
Bennie Ellender,86,"American college football coach (Arkansas State, Tulane), Alzheimer's disease"
Bernard Gert,77,American philosopher
Bert Muhly,88,"American politician and academic, Mayor of Santa Cruz, California (1974–1975), heart failure"
Bert Schneider,78,"American film and television producer (Easy Rider, Five Easy Pieces, The Monkees), natural causes"
Besim Kabashi,35,"Albanian kickboxer, heart attack"
Betty Jane Rhodes,90,"American actress (The Arizona Raiders, Sweater Girl)"
Bettye Danoff,88,"American golfer, founding member of the LPGA"
Bill Klatt,64,"American ice hockey player (Minnesota Fighting Saints), leukemia"
Bill McKinney,80,"American actor (Deliverance, The Outlaw Josey Wales, First Blood), esophageal cancer"
Bill Stits,80,"American football player (Detroit Lions, San Francisco 49ers, New York Giants), complications from Alzheimer's disease"
Bill Tapia,103,American ukulelist
Billie Jo Spears,73,"American country music singer (""Blanket on the Ground""), cancer"
Bob Brookmeyer,81,"American jazz valve trombonist, cardiopulmonary arrest"
Bob Wasserman,77,"American police chief and politician, Mayor of Fremont, California (2004–2011), respiratory complications"
Bonnie Prudden,97,American rock climber and physical fitness advocate
Boris Chertok,99,Soviet and Russian rocket designer
Brent Darby,30,"American basketball player (Ohio State University), blood clots"
Brian Sparkes,70,Canadian biochemist
Bruce Fine,74,American sports team part-owner
Bruce Ruxton,85,"Australian veterans' representative and advocate, President of the Victorian RSL (1979–2002)"
Bruno Bianchi,56,"French cartoonist and animator (Heathcliff and The Catillac Cats), co-creator of Inspector Gadget"
Bud Bloomfield,75,American baseball player
Carmen Rupe,75,"New Zealand transsexual entertainer, kidney failure"
Carol Murphy,79,"American politician, member of the New Jersey General Assembly (1993–2002)"
Cary D. Allred,64,"American politician, member of the North Carolina Senate (1980–1984) and North Carolina House of Representatives (1994–2009)"
Catê,38,"Brazilian footballer, car accident"
Cees van Dongen,79,Dutch motorcycle road racer
Celia Dale,99,British crime writer
Cesária Évora,70,"Cape Verdean singer, heart failure"
Charles Ritcheson,86,American historian and diplomat
Charlotte Kerr,84,German film director and producer
Chiyono Hasegawa,115,"Japanese supercentenarian, nation's oldest person and world's second oldest living person"
Christa Wolf,82,German writer
Christophe Laigneau,46,French footballer (Stade Lavallois)
Christopher Hitchens,62,"British writer (God Is Not Great) and commentator (Vanity Fair), esophageal cancer"
Christopher Logue,85,British poet
Chubee Kagita,54,"Japanese politician, heart failure"
Clyde Conner,78,American football player (San Francisco 49ers)
Constantine Sidamon-Eristoff,81,"American-born Georgian aristocrat, New York City highway commissioner, esophageal cancer"
Cor Bakker,93,Dutch cyclist
Daisy Myers,86,African-American educator
Dan Biggers,80,"American actor (In the Heat of the Night, Glory, Elizabethtown)"
Dan Frazer,90,"American actor (Kojak, As the World Turns), cardiac arrest"
Dan Mills,80,"American animator (Family Guy, He-Man and the Masters of the Universe)"
Dan Terry,87,American jazz trumpeter and big band leader
Darrell K. Sweet,77,American artist
David Allen,74,"Northern Irish politician, stroke"
David Montgomery,84,"American historian, brain hemorrhage"
Davida Karol,94,Israeli actress
Denise Darcel,87,"French actress, aneurysm"
Dennis Utter,72,"American politician, Nebraska State Senator (since 2009)"
Dev Anand,88,"Indian actor, cardiac arrest"
Dezső Garas,77,Hungarian actor
Dimitris Kaligeris,62,"Greek footballer (Panathinaikos F.C., Kalamata F.C.), traffic collision"
Dobie Gray,71,"American singer (""The 'In' Crowd"", ""Drift Away""), cancer"
Doe Avedon,86,"American actress (The High and the Mighty) and model, pneumonia"
Don Mueller,84,"American baseball player (New York Giants, Chicago White Sox), MLB All-Star (1954, 1955)"
Don Sharp,90,Australian-born British film director (Hammer horror)
Donald Neilson,75,English serial killer
Doug Sellars,50,"Canadian television executive (Fox Sports Media Group, CBC Sports), heart attack"
Eduardo Barreto,57,"Uruguayan comic book artist (Batman, Superman, Martian Manhunter)"
