Name,Age,Info
AJ Perez,18,"Filipino actor, traffic accident"
Aage Møst,87,"Norwegian sports official, President of the Norwegian Athletics Association (1956–1965)"
Abdoulaye Hamani Diori,65,"Nigerien politician, after long illness"
Abdul Hameed,83,Pakistani writer and novelist
Akis Cleanthous,47,"Cypriot politician, chairman of the Stock Exchange (2003–2007), Minister of Education and Culture (2007–2008), heart attack"
Alan Haines,86,British actor
Albert Bachmann,81,Swiss military intelligence officer
Aleksandar Petaković,81,Serbian football player
Alfonso Martínez,74,Spanish Olympic basketball player
Alfred Freedman,94,"American psychiatrist, led American Psychiatric Association to declassify homosexuality as a mental illness, complications following hip surgery"
Alimirah Hanfere,95,Ethiopian sultan of the Aussa Sultanate
Allan Blakeney,85,"Canadian politician, Premier of Saskatchewan (1971–1982), complications from liver cancer"
Allan Brown,84,"Scottish football player and manager (Blackpool, Scotland)"
Amy Applegren,84,American baseball player (All-American Girls Professional Baseball League)
Ange-Félix Patassé,74,"Central African politician, Prime Minister (1976–1978) and President (1993–2003)"
Angela Scoular,65,"British actress, suicide by acid ingestion"
Annalisa Ericson,97,Swedish actress (Summer Interlude)
Anne Blonstein,52,British poet
Anthony Abrahams,87,British barrister and educationalist
Anthony Francis Mestice,87,"American Roman Catholic prelate, Auxiliary Bishop of New York (1973–2001)"
Apostolos Santas,89,Greek Resistance veteran
Arthur Lessac,101,American voice trainer
Arthur Marx,89,"American writer, son of Groucho Marx"
Asker Dzhappuyev,40,"Russian militant leader (Yarmuk Jamaat), shot"
Auguste Caulet,84,French Olympic boxer
Avraham Tiar,87,"Israeli politician, member of the Knesset (1961–1969)"
Baba Reshat,76,"Albanian religious figure, head of the Bektashi order"
Babu Baral,47,"Pakistani comedian, cancer"
Baruch Samuel Blumberg,85,"American doctor, Nobel laureate in medicine, heart attack"
Benedetto Aloi,75,"American mobster, natural causes"
Bernie Flowers,81,American football player (Baltimore Colts)
Beryl Shipley,84,"American basketball coach (University of Louisiana at Lafayette, San Diego Conquistadors)"
Beverly Barton,64,"American romance author, heart failure"
Bhawani Singh,79,"Indian noble, titular Maharaja of Jaipur (since 1970)"
Bijan,67,"Iranian-born American fashion designer, stroke"
Bill Brill,79,"American sportswriter and newspaper editor, esophageal cancer"
Bill Flynn,59,"Australian politician, member of the Legislative Assembly of Queensland for Lockyer (2001–2004), parliamentary leader of One Nation (2001–2004)"
Bill Kinnamon,91,American Major League Baseball umpire
Bill Varney,77,"American sound editor (Raiders of the Lost Ark, The Empire Strikes Back, Back to the Future), Oscar winner (1981, 1982)"
Billy Bang,63,"American jazz violinist, lung cancer"
Billy Gray,83,English footballer (Nottingham Forest)
Bjørn Oscar Gulbrandsen,85,Norwegian Olympic ice hockey player and sailor
Blair Milan,29,"Australian actor and television presenter, acute myeloid leukaemia"
Blažena Holišová,80,Czech film and theatre actress
Bob Block,89,"British comedy writer (Rentaghost, Life with The Lyons)"
Bob Plant,95,"British soldier, recipient of the Military Cross"
Bob Shaw,89,American football player (Los Angeles Rams)
Bobby Thompson,57,American baseball player (Texas Rangers)
Bobo Osborne,75,American baseball player (Detroit Tigers)
Boško Vuksanović,83,Croatian water polo player
Bruce Cowan,85,"Australian politician, member of the House of Representatives (1980–1993)"
Brynle Williams,62,"Welsh activist (fuel protests) and politician, AM for North Wales (from 2003)"
Calvin Russell,62,American protest singer-songwriter and guitarist
Catharina Halkes,90,Dutch theologian and feminist
Cheung Sai Ho,35,"Hong Kong footballer, suicide by jumping"
Chinesinho,76,"Brazilian footballer, Alzheimer's disease"
Chip Fairway,38,American wrestler
Chris Hondros,41,"American photojournalist, mortar attack"
Colin Snedden,93,New Zealand cricketer
